time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_U1Pu;_LOAD___2_EC_transformer_U2Pu;_LOAD___2_EC_transformer_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_U1Pu;_LOAD___3_EC_transformer_U2Pu;_LOAD___3_EC_transformer_tap;TAP_CHANGER_LOAD_2_tapChanger_valueMin;TAP_CHANGER_LOAD_2_tapChanger_valueMax;TAP_CHANGER_LOAD_3_tapChanger_valueMin;TAP_CHANGER_LOAD_3_tapChanger_valueMax;TAP_CHANGER_LOCK_tapChangerLock_locked;TAP_CHANGER_LOCK_tapChangerLock_lockedT;TAP_CHANGER_LOCK_tapChangerLock_lockedD;TAP_CHANGER_LOCK_tapChangerLock_UMin;
80.0041;1.0329;1.00297;66.0189;0.956796;0.984388;0.988762;1.06386;1.04271;1.08212;1.03831;1.03551;1.04606;1.0483;1.04276;1.02251;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2173;0.945593;0.00694076;0.0201248;12.5905;82.7601;74.3574;27.9134;24.2054;0.18424;0.761272;0.89791;1.00297;0.89791;8;0.811539;0.780006;0.904534;0.956796;0.904534;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.0082;1.03289;1.00296;66.0179;0.956782;0.984378;0.988753;1.06385;1.04271;1.08211;1.03831;1.03551;1.04605;1.04829;1.04276;1.02251;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2178;0.942032;0.00570324;0.0210182;12.5973;82.7536;74.3505;27.9145;24.2074;0.184237;0.761254;0.897901;1.00296;0.897901;8;0.811521;0.779977;0.904521;0.956782;0.904521;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.0164;1.03288;1.00294;66.016;0.956754;0.984361;0.988736;1.06384;1.0427;1.08211;1.03829;1.0355;1.04604;1.04828;1.04274;1.0225;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2191;0.934702;0.00398408;0.022626;12.6094;82.7417;74.3371;27.9172;24.2109;0.184232;0.761219;0.897885;1.00294;0.897885;8;0.811487;0.779921;0.904495;0.956754;0.904495;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.0328;1.03286;1.0029;66.0124;0.956702;0.984329;0.988706;1.06382;1.04268;1.0821;1.03827;1.03548;1.04602;1.04826;1.04273;1.02248;1.00217;1.00217;1.00217;1.00217;1.00217;220.683;29.2229;0.919352;0.00220156;0.0253582;12.6291;82.7215;74.3122;27.9241;24.2172;0.184223;0.761156;0.897855;1.0029;0.897855;8;0.811422;0.779818;0.904447;0.956702;0.904447;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.0655;1.03281;1.00284;66.0061;0.95661;0.984274;0.988656;1.0638;1.04264;1.08208;1.03824;1.03544;1.04599;1.04824;1.0427;1.02245;1.00217;1.00217;1.00217;1.00217;1.00217;220.684;29.2342;0.886097;0.000676486;0.029651;12.6562;82.6911;74.2695;27.9405;24.2276;0.184207;0.761046;0.897803;1.00284;0.897803;8;0.81131;0.779638;0.904363;0.95661;0.904363;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.1311;1.03274;1.00275;65.9959;0.956462;0.984187;0.988575;1.06377;1.04259;1.08206;1.03819;1.0354;1.04596;1.04821;1.04268;1.02241;1.00217;1.00217;1.00216;1.00216;1.00217;220.701;29.2663;0.81005;-0.00290932;0.0349147;12.6851;82.6525;74.207;27.9757;24.2437;0.184182;0.760871;0.897721;1.00275;0.897721;8;0.811126;0.779344;0.904227;0.956462;0.904227;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.2621;1.03262;1.0026;65.9808;0.956244;0.98406;0.988456;1.06376;1.04252;1.08203;1.03812;1.03534;1.04592;1.04819;1.04265;1.02236;1.00217;1.00217;1.00216;1.00216;1.00216;220.78;29.3384;0.640584;-0.0125318;0.0351388;12.704;82.6134;74.1381;28.0402;24.2675;0.184145;0.760615;0.8976;1.0026;0.8976;8;0.810856;0.778912;0.904027;0.956244;0.904027;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
80.5243;1.03247;1.00243;65.9627;0.955981;0.983906;0.988313;1.06376;1.04244;1.08199;1.03805;1.03528;1.04589;1.04819;1.04265;1.02232;1.00216;1.00216;1.00215;1.00216;1.00216;220.931;29.4355;0.385085;-0.0200653;0.0248384;12.7041;82.5787;74.0762;28.1327;24.2968;0.184099;0.760302;0.897452;1.00243;0.897452;8;0.810531;0.778391;0.903785;0.955981;0.903785;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
81.0486;1.03233;1.00229;65.9483;0.955773;0.983785;0.988201;1.06379;1.04238;1.08197;1.03801;1.03525;1.04589;1.04821;1.04266;1.0223;1.00215;1.00215;1.00215;1.00215;1.00215;220.998;29.474;0.262144;-0.0207957;0.0172205;12.6978;82.5406;73.999;28.2216;24.3202;0.184061;0.76004;0.897328;1.00229;0.897328;8;0.810274;0.777979;0.903593;0.955773;0.903593;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
82.0972;1.03226;1.00221;65.9416;0.955675;0.983728;0.988149;1.06382;1.04236;1.08197;1.03799;1.03524;1.0459;1.04824;1.04268;1.0223;1.00213;1.00213;1.00213;1.00213;1.00213;220.992;29.4727;0.259098;-0.0232197;0.012681;12.693;82.5133;73.9446;28.2737;24.3316;0.184041;0.759906;0.897265;1.00221;0.897265;8;0.810153;0.777786;0.903504;0.955675;0.903504;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
84.1943;1.03223;1.00219;65.9385;0.955631;0.983702;0.988124;1.06383;1.04235;1.08197;1.03798;1.03524;1.0459;1.04824;1.04269;1.0223;1.00211;1.00211;1.00211;1.00211;1.00211;221.039;29.5084;0.187166;-0.0269961;0.00638268;12.6854;82.5104;73.9463;28.2951;24.3374;0.184034;0.759853;0.89724;1.00219;0.89724;8;0.810099;0.777699;0.903463;0.955631;0.903463;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
88.3886;1.03222;1.00217;65.9366;0.955603;0.983685;0.988108;1.06383;1.04234;1.08197;1.03797;1.03523;1.0459;1.04824;1.04269;1.02229;1.00209;1.00209;1.00208;1.00209;1.00208;221.101;29.556;0.0922404;-0.0309532;-0.000431998;12.6776;82.5172;73.9651;28.3047;24.3414;0.18403;0.759826;0.897227;1.00217;0.897227;8;0.810064;0.777643;0.903437;0.955603;0.903437;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90;1.03222;1.00217;65.9363;0.955599;0.983683;0.988106;1.06383;1.04234;1.08197;1.03797;1.03523;1.04589;1.04824;1.04269;1.02229;1.00208;1.00208;1.00208;1.00208;1.00208;221.11;29.5624;0.0794017;-0.0315037;-0.00137824;12.6765;82.5184;73.9679;28.3057;24.3419;0.184029;0.759823;0.897225;1.00217;0.897225;9;0.81006;0.777637;0.903434;0.955599;0.903434;11;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90;1.03222;1.00217;65.9363;0.955599;0.983683;0.988106;1.06383;1.04234;1.08197;1.03797;1.03523;1.04589;1.04824;1.04269;1.02229;1.00208;1.00208;1.00208;1.00208;1.00208;221.11;29.5625;0.0794201;-0.0315003;-0.00137642;12.6766;82.5186;73.9679;28.3057;24.3419;0.18403;0.759826;0.897227;1.00217;0.897227;9;0.81006;0.777637;0.903434;0.955599;0.903434;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90;1.03204;1.00167;65.8974;0.955034;0.983309;0.987762;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04807;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7314;1.04559;0.0117213;0.0262003;13.2723;83.879;75.8749;28.3954;24.4176;0.186602;0.777605;0.905566;1.00167;0.905566;9;0.821071;0.795334;0.911603;0.955034;0.911603;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90;1.03204;1.00166;65.8967;0.955024;0.983305;0.987759;1.06365;1.0421;1.08185;1.03773;1.035;1.04569;1.04806;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7314;1.04847;0.0119797;0.026335;13.2774;83.8892;75.9036;28.3963;24.4185;0.186604;0.777703;0.905555;1.00166;0.905555;9;0.821106;0.795632;0.911574;0.955025;0.911574;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90;1.03204;1.00166;65.8971;0.95503;0.983306;0.987759;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04806;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.23;29.7328;1.05388;0.0120934;0.0264389;13.2779;83.8918;75.8892;28.3961;24.4182;0.186625;0.777779;0.905638;1.00166;0.905638;9;0.821163;0.795459;0.911677;0.95503;0.911677;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90;1.03204;1.00167;65.8974;0.955034;0.983309;0.987762;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04807;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7314;1.04558;0.0117181;0.026202;13.2724;83.879;75.8749;28.3954;24.4176;0.186602;0.777605;0.905566;1.00167;0.905566;9;0.821071;0.795333;0.911603;0.955034;0.911603;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90;1.03204;1.00167;65.8973;0.955034;0.983309;0.987762;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04807;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7314;1.04557;0.0117145;0.026204;13.2724;83.879;75.8749;28.3954;24.4176;0.186602;0.777605;0.905566;1.00167;0.905566;9;0.82107;0.795333;0.911603;0.955034;0.911603;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90;1.03204;1.00167;65.8973;0.955034;0.983309;0.987762;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04807;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7314;1.04556;0.0117073;0.026208;13.2724;83.879;75.8749;28.3954;24.4176;0.186602;0.777605;0.905566;1.00167;0.905566;9;0.82107;0.795333;0.911603;0.955034;0.911603;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0001;1.03204;1.00167;65.8973;0.955034;0.983309;0.987762;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04807;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7314;1.04553;0.011693;0.0262159;13.2725;83.8789;75.8748;28.3954;24.4176;0.186601;0.777605;0.905566;1.00167;0.905566;9;0.82107;0.795333;0.911602;0.955034;0.911602;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0001;1.03204;1.00167;65.8973;0.955034;0.983309;0.987762;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04807;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7314;1.04548;0.0116645;0.0262318;13.2726;83.8788;75.8747;28.3954;24.4177;0.186601;0.777604;0.905566;1.00167;0.905566;9;0.82107;0.795333;0.911602;0.955034;0.911602;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0003;1.03204;1.00167;65.8973;0.955033;0.983309;0.987762;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04807;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7314;1.04537;0.0116077;0.0262634;13.2728;83.8786;75.8745;28.3954;24.4177;0.186601;0.777604;0.905566;1.00167;0.905566;9;0.821069;0.795332;0.911602;0.955033;0.911602;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0005;1.03204;1.00167;65.8972;0.955032;0.983308;0.987761;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04807;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7315;1.04515;0.0114956;0.0263264;13.2733;83.8781;75.874;28.3955;24.4179;0.186601;0.777603;0.905565;1.00167;0.905565;9;0.821068;0.79533;0.911601;0.955032;0.911601;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.001;1.03204;1.00166;65.8971;0.95503;0.983307;0.98776;1.06365;1.0421;1.08186;1.03773;1.035;1.04569;1.04806;1.04251;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7315;1.0447;0.011277;0.0264513;13.2742;83.8772;75.8731;28.3956;24.4181;0.186601;0.7776;0.905564;1.00166;0.905564;9;0.821066;0.795326;0.911599;0.95503;0.911599;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.002;1.03204;1.00166;65.8968;0.955026;0.983304;0.987757;1.06365;1.0421;1.08185;1.03773;1.035;1.04569;1.04806;1.0425;1.02208;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7316;1.04381;0.0108608;0.0266966;13.2761;83.8755;75.8713;28.3958;24.4186;0.1866;0.777595;0.905562;1.00166;0.905562;9;0.821061;0.795318;0.911596;0.955026;0.911596;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0041;1.03204;1.00166;65.8963;0.955019;0.983299;0.987753;1.06364;1.04209;1.08185;1.03772;1.03499;1.04569;1.04806;1.0425;1.02207;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7319;1.04201;0.0101061;0.0271709;13.2797;83.872;75.8677;28.3962;24.4196;0.186599;0.777585;0.905557;1.00166;0.905557;9;0.821051;0.795303;0.911589;0.955019;0.911589;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0082;1.03203;1.00165;65.8953;0.955004;0.98329;0.987744;1.06364;1.04209;1.08185;1.03772;1.03499;1.04568;1.04805;1.04249;1.02207;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7324;1.03835;0.00885865;0.0280621;13.2866;83.8654;75.8607;28.3974;24.4216;0.186596;0.777566;0.905548;1.00165;0.905548;9;0.821033;0.795273;0.911575;0.955004;0.911575;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0164;1.03202;1.00163;65.8933;0.954976;0.983272;0.987727;1.06363;1.04207;1.08184;1.0377;1.03498;1.04567;1.04804;1.04248;1.02205;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7338;1.03083;0.00712315;0.0296644;13.2988;83.8534;75.8471;28.4001;24.4252;0.186591;0.77753;0.905532;1.00163;0.905532;9;0.820997;0.795216;0.911549;0.954976;0.911549;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0328;1.03199;1.00159;65.8897;0.954923;0.98324;0.987697;1.06361;1.04205;1.08183;1.03768;1.03495;1.04565;1.04802;1.04246;1.02204;1.00208;1.00208;1.00208;1.00208;1.00208;221.229;29.7377;1.01509;0.00531418;0.0323822;13.3186;83.8328;75.8219;28.407;24.4315;0.186581;0.777465;0.905501;1.00159;0.905501;9;0.820932;0.795109;0.9115;0.954923;0.9115;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.0655;1.03195;1.00153;65.8833;0.954831;0.983185;0.987645;1.06359;1.04202;1.08182;1.03765;1.03492;1.04562;1.048;1.04244;1.02201;1.00208;1.00208;1.00208;1.00208;1.00208;221.231;29.7494;0.981089;0.00373606;0.0366359;13.3459;83.8019;75.7786;28.4237;24.442;0.186565;0.777352;0.905449;1.00153;0.905449;9;0.820816;0.794923;0.911414;0.954831;0.911414;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.1311;1.03187;1.00143;65.873;0.954681;0.983097;0.987563;1.06356;1.04197;1.08179;1.0376;1.03488;1.04559;1.04797;1.04241;1.02197;1.00208;1.00208;1.00207;1.00208;1.00208;221.248;29.7824;0.903581;1.12246e-05;0.0417897;13.3749;83.7626;75.7152;28.4594;24.4584;0.186539;0.777171;0.905364;1.00143;0.905364;9;0.820628;0.794619;0.911275;0.954681;0.911275;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.2621;1.03175;1.00129;65.8577;0.95446;0.982967;0.987443;1.06354;1.04189;1.08176;1.03753;1.03482;1.04555;1.04795;1.04239;1.02192;1.00208;1.00208;1.00207;1.00207;1.00207;221.328;29.856;0.731176;-0.00989699;0.0417228;13.3937;83.7228;75.6452;28.5248;24.4825;0.186501;0.776906;0.905241;1.00129;0.905241;9;0.820351;0.794173;0.91107;0.95446;0.91107;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
90.5243;1.03159;1.00112;65.8394;0.954193;0.982811;0.987297;1.06355;1.04181;1.08173;1.03746;1.03476;1.04552;1.04795;1.04238;1.02188;1.00207;1.00207;1.00206;1.00207;1.00207;221.483;29.9557;0.469703;-0.0177311;0.0309188;13.3933;83.6878;75.5829;28.6187;24.5123;0.186454;0.776581;0.905089;1.00112;0.905089;9;0.820017;0.793634;0.910823;0.954193;0.910823;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
91.0486;1.03146;1.00097;65.8247;0.953981;0.982688;0.987184;1.06358;1.04175;1.08171;1.03741;1.03473;1.04552;1.04797;1.0424;1.02186;1.00206;1.00206;1.00205;1.00205;1.00205;221.556;29.9987;0.336954;-0.0187904;0.0226698;13.386;83.6497;75.5064;28.7091;24.5362;0.186415;0.776308;0.904962;1.00097;0.904962;9;0.819751;0.793205;0.910626;0.953981;0.910626;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
92.0972;1.03139;1.00089;65.8177;0.953879;0.982628;0.987128;1.0636;1.04173;1.0817;1.03739;1.03472;1.04553;1.048;1.04242;1.02186;1.00203;1.00203;1.00203;1.00203;1.00203;221.56;30.0043;0.320092;-0.021805;0.0171222;13.3798;83.6231;75.4542;28.7629;24.5483;0.186394;0.776167;0.904896;1.00089;0.904896;9;0.819624;0.792999;0.910531;0.953879;0.910531;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
94.1943;1.03136;1.00086;65.8143;0.95383;0.982599;0.987101;1.06361;1.04171;1.0817;1.03738;1.03471;1.04553;1.048;1.04243;1.02185;1.00201;1.00201;1.00201;1.00201;1.00201;221.619;30.0495;0.229166;-0.0264139;0.00939805;13.3706;83.6218;75.4599;28.7859;24.5548;0.186386;0.776107;0.904868;1.00086;0.904868;9;0.819562;0.792899;0.910486;0.95383;0.910486;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
98.3886;1.03134;1.00084;65.8119;0.953796;0.982578;0.987081;1.06361;1.0417;1.0817;1.03737;1.0347;1.04552;1.048;1.04242;1.02184;1.00198;1.00198;1.00198;1.00198;1.00198;221.695;30.1073;0.114068;-0.031245;0.00108266;13.3612;83.6305;75.4831;28.7971;24.5596;0.186381;0.776075;0.904853;1.00084;0.904853;9;0.81952;0.792831;0.910454;0.953796;0.910454;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03134;1.00084;65.8117;0.953792;0.982575;0.987079;1.06361;1.0417;1.0817;1.03737;1.0347;1.04552;1.048;1.04242;1.02184;1.00198;1.00198;1.00197;1.00197;1.00197;221.705;30.1152;0.0984662;-0.0319154;-6.93634e-05;13.36;83.6319;75.4864;28.7983;24.5602;0.186381;0.776071;0.904851;1.00084;0.904851;10;0.819514;0.792823;0.91045;0.953792;0.91045;12;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03134;1.00084;65.8117;0.953792;0.982575;0.987079;1.06361;1.0417;1.0817;1.03737;1.0347;1.04552;1.048;1.04242;1.02184;1.00198;1.00198;1.00197;1.00197;1.00197;221.705;30.1152;0.0984848;-0.031912;-6.7524e-05;13.3601;83.6322;75.4865;28.7983;24.5602;0.186381;0.776074;0.904853;1.00084;0.904853;10;0.819514;0.792823;0.91045;0.953792;0.91045;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.7723;0.953221;0.982198;0.986731;1.06344;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2828;1.06618;0.0116008;0.0276382;13.9623;85.0061;77.4087;28.8889;24.6367;0.188956;0.794024;0.913167;1.00033;0.913167;10;0.830527;0.81066;0.918589;0.953221;0.918589;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.7716;0.953211;0.982193;0.986727;1.06343;1.04146;1.08159;1.03712;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2828;1.06898;0.0118568;0.0277709;13.9673;85.0162;77.4371;28.8899;24.6376;0.188958;0.794122;0.913156;1.00033;0.913156;10;0.830562;0.810956;0.91856;0.953212;0.91856;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.772;0.953217;0.982194;0.986728;1.06343;1.04146;1.08159;1.03712;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.825;30.2842;1.07449;0.0119757;0.027878;13.9679;85.0189;77.4231;28.8897;24.6374;0.188979;0.794199;0.913238;1.00033;0.913238;10;0.83062;0.810786;0.918663;0.953217;0.918663;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.7723;0.953221;0.982198;0.986731;1.06344;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2828;1.06618;0.0115975;0.0276399;13.9623;85.006;77.4087;28.8889;24.6367;0.188956;0.794024;0.913167;1.00033;0.913167;10;0.830527;0.810659;0.918589;0.953221;0.918589;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.7723;0.953221;0.982198;0.986731;1.06344;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2828;1.06617;0.0115939;0.0276419;13.9623;85.006;77.4086;28.8889;24.6367;0.188956;0.794024;0.913167;1.00033;0.913167;10;0.830527;0.810659;0.918589;0.953221;0.918589;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.7722;0.953221;0.982197;0.986731;1.06344;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2828;1.06615;0.0115867;0.0276459;13.9624;85.006;77.4086;28.8889;24.6367;0.188956;0.794024;0.913167;1.00033;0.913167;10;0.830527;0.810659;0.918589;0.953221;0.918589;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.7722;0.953221;0.982197;0.986731;1.06344;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2828;1.06613;0.0115723;0.0276538;13.9624;85.0059;77.4086;28.8889;24.6367;0.188956;0.794024;0.913167;1.00033;0.913167;10;0.830527;0.810659;0.918589;0.953221;0.918589;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.7722;0.953221;0.982197;0.986731;1.06344;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2828;1.06607;0.0115436;0.0276697;13.9625;85.0058;77.4084;28.8889;24.6368;0.188956;0.794023;0.913167;1.00033;0.913167;10;0.830527;0.810658;0.918588;0.953221;0.918588;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100;1.03116;1.00033;65.7722;0.95322;0.982197;0.986731;1.06343;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2829;1.06596;0.0114866;0.0277015;13.9628;85.0056;77.4082;28.8889;24.6368;0.188955;0.794023;0.913166;1.00033;0.913166;10;0.830526;0.810657;0.918588;0.95322;0.918588;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.001;1.03116;1.00033;65.7721;0.953219;0.982196;0.98673;1.06343;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2829;1.06574;0.0113739;0.0277647;13.9633;85.0051;77.4078;28.889;24.637;0.188955;0.794021;0.913166;1.00033;0.913166;10;0.830525;0.810655;0.918587;0.953219;0.918587;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.001;1.03116;1.00033;65.772;0.953217;0.982195;0.986729;1.06343;1.04146;1.08159;1.03713;1.03447;1.04532;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2829;1.06529;0.011154;0.02789;13.9642;85.0042;77.4068;28.8891;24.6372;0.188955;0.794019;0.913165;1.00033;0.913165;10;0.830522;0.810651;0.918585;0.953217;0.918585;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.002;1.03116;1.00033;65.7717;0.953213;0.982192;0.986726;1.06343;1.04146;1.08159;1.03712;1.03447;1.04531;1.04782;1.04224;1.02163;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2831;1.06439;0.0107356;0.0281361;13.9661;85.0024;77.405;28.8893;24.6378;0.188954;0.794014;0.913162;1.00033;0.913162;10;0.830518;0.810643;0.918582;0.953213;0.918582;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.004;1.03115;1.00032;65.7712;0.953206;0.982188;0.986722;1.06343;1.04146;1.08158;1.03712;1.03446;1.04531;1.04782;1.04223;1.02162;1.00198;1.00198;1.00197;1.00197;1.00197;221.824;30.2833;1.06258;0.00997677;0.0286119;13.9698;84.9989;77.4014;28.8898;24.6388;0.188953;0.794004;0.913158;1.00032;0.913158;10;0.830508;0.810628;0.918575;0.953206;0.918575;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.008;1.03115;1.00031;65.7702;0.953191;0.982178;0.986712;1.06342;1.04145;1.08158;1.03711;1.03446;1.0453;1.04781;1.04223;1.02162;1.00198;1.00197;1.00197;1.00197;1.00197;221.824;30.2839;1.05889;0.00872233;0.0295057;13.9767;84.9922;77.3942;28.8909;24.6408;0.18895;0.793984;0.913149;1.00031;0.913149;10;0.830489;0.810597;0.918561;0.953191;0.918561;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
