time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_U1Pu;_LOAD___2_EC_transformer_U2Pu;_LOAD___2_EC_transformer_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_U1Pu;_LOAD___3_EC_transformer_U2Pu;_LOAD___3_EC_transformer_tap;TAP_CHANGER_LOAD_2_tapChanger_valueMin;TAP_CHANGER_LOAD_2_tapChanger_valueMax;TAP_CHANGER_LOAD_3_tapChanger_valueMin;TAP_CHANGER_LOAD_3_tapChanger_valueMax;TAP_CHANGER_LOAD_2_tapChanger_tap_value;TAP_CHANGER_LOAD_3_tapChanger_tap_value;TAP_CHANGER_LOCK_tapChangerLock_lockedD;TAP_CHANGER_LOCK_tapChangerLock_lockedT;TAP_CHANGER_LOCK_tapChangerLock_UMin;TAP_CHANGER_LOCK_tapChangerLock_state;
89.999984;1.054821;1.023441;68.198385;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953186;28.395024;0.935220;0.041256;0.030443;17.907293;151.973382;170.955811;19.028171;20.896770;0.171299;1.348507;0.855354;1.023441;0.855354;9.000000;0.791483;1.496284;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
89.999986;1.054821;1.023441;68.198383;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953184;28.395018;0.935184;0.041255;0.030443;17.907315;151.973414;170.955892;19.028174;20.896774;0.171298;1.348508;0.855354;1.023441;0.855354;9.000000;0.791483;1.496286;0.889568;0.988382;0.889568;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
89.999990;1.054821;1.023441;68.198383;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953186;28.395026;0.935214;0.041253;0.030444;17.907306;151.973368;170.955794;19.028171;20.896773;0.171299;1.348507;0.855354;1.023441;0.855354;9.000000;0.791483;1.496284;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
89.999998;1.054820;1.023441;68.198381;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953186;28.395028;0.935207;0.041249;0.030446;17.907324;151.973349;170.955772;19.028172;20.896778;0.171299;1.348507;0.855354;1.023441;0.855354;9.000000;0.791483;1.496284;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000014;1.054820;1.023441;68.198377;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052389;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953186;28.395033;0.935192;0.041241;0.030449;17.907359;151.973311;170.955727;19.028172;20.896788;0.171299;1.348507;0.855354;1.023441;0.855354;9.000000;0.791482;1.496284;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000046;1.054820;1.023441;68.198368;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052389;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953187;28.395042;0.935163;0.041225;0.030456;17.907430;151.973236;170.955638;19.028174;20.896807;0.171298;1.348506;0.855354;1.023441;0.855354;9.000000;0.791482;1.496283;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000110;1.054820;1.023441;68.198350;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052389;1.052232;1.047152;1.030174;1.002317;1.002317;1.002316;1.002316;1.002316;219.953188;28.395059;0.935104;0.041194;0.030469;17.907572;151.973086;170.955460;19.028178;20.896844;0.171298;1.348506;0.855354;1.023441;0.855354;9.000000;0.791482;1.496283;0.889568;0.988382;0.889568;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000238;1.054820;1.023441;68.198315;0.988381;1.003333;1.006648;1.067341;1.053923;1.087763;1.048712;1.044627;1.052389;1.052232;1.047152;1.030174;1.002317;1.002317;1.002316;1.002316;1.002316;219.953190;28.395095;0.934987;0.041133;0.030494;17.907854;151.972786;170.955104;19.028185;20.896920;0.171298;1.348505;0.855354;1.023441;0.855354;9.000000;0.791481;1.496281;0.889568;0.988381;0.889568;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000494;1.054820;1.023440;68.198245;0.988380;1.003333;1.006648;1.067341;1.053923;1.087763;1.048712;1.044627;1.052388;1.052231;1.047151;1.030174;1.002317;1.002317;1.002316;1.002316;1.002316;219.953195;28.395168;0.934752;0.041010;0.030545;17.908416;151.972189;170.954395;19.028201;20.897070;0.171298;1.348503;0.855353;1.023440;0.855353;9.000000;0.791480;1.496277;0.889567;0.988380;0.889567;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.001006;1.054819;1.023439;68.198107;0.988378;1.003331;1.006646;1.067340;1.053922;1.087763;1.048711;1.044626;1.052387;1.052230;1.047150;1.030173;1.002317;1.002317;1.002316;1.002316;1.002316;219.953205;28.395314;0.934282;0.040769;0.030646;17.909528;151.971007;170.952988;19.028235;20.897367;0.171298;1.348498;0.855352;1.023439;0.855352;9.000000;0.791478;1.496270;0.889565;0.988378;0.889565;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.002030;1.054817;1.023436;68.197834;0.988374;1.003329;1.006644;1.067337;1.053920;1.087762;1.048709;1.044624;1.052385;1.052228;1.047148;1.030171;1.002317;1.002317;1.002316;1.002316;1.002316;219.953227;28.395610;0.933339;0.040306;0.030843;17.911702;151.968690;170.950221;19.028312;20.897950;0.171297;1.348490;0.855350;1.023436;0.855350;9.000000;0.791474;1.496256;0.889562;0.988374;0.889562;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.004078;1.054814;1.023431;68.197305;0.988367;1.003324;1.006639;1.067333;1.053917;1.087760;1.048705;1.044620;1.052381;1.052224;1.047144;1.030167;1.002317;1.002317;1.002316;1.002316;1.002316;219.953284;28.396225;0.931447;0.039442;0.031221;17.915865;151.964242;170.944863;19.028504;20.899069;0.171296;1.348475;0.855346;1.023431;0.855346;9.000000;0.791465;1.496228;0.889555;0.988367;0.889555;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.008174;1.054808;1.023421;68.196316;0.988352;1.003315;1.006630;1.067326;1.053911;1.087758;1.048699;1.044614;1.052374;1.052216;1.047137;1.030160;1.002316;1.002316;1.002316;1.002316;1.002316;219.953451;28.397543;0.927635;0.037934;0.031918;17.923485;151.956043;170.934829;19.029022;20.901137;0.171294;1.348445;0.855339;1.023421;0.855339;9.000000;0.791449;1.496177;0.889543;0.988352;0.889543;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.016366;1.054798;1.023405;68.194580;0.988327;1.003299;1.006615;1.067314;1.053900;1.087753;1.048687;1.044602;1.052363;1.052205;1.047125;1.030149;1.002316;1.002316;1.002315;1.002315;1.002316;219.954031;28.400543;0.919925;0.035581;0.033117;17.936233;151.942154;170.917279;19.030486;20.904668;0.171290;1.348395;0.855326;1.023405;0.855326;9.000000;0.791420;1.496087;0.889522;0.988327;0.889522;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.032750;1.054783;1.023380;68.191924;0.988289;1.003276;1.006594;1.067299;1.053885;1.087747;1.048672;1.044587;1.052348;1.052190;1.047111;1.030134;1.002316;1.002316;1.002315;1.002314;1.002316;219.956306;28.408001;0.904238;0.032381;0.034949;17.953811;151.922518;170.890816;19.034508;20.909805;0.171284;1.348321;0.855307;1.023380;0.855307;9.000000;0.791376;1.495949;0.889489;0.988289;0.889489;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.065518;1.054767;1.023356;68.188930;0.988245;1.003253;1.006573;1.067293;1.053873;1.087743;1.048660;1.044576;1.052340;1.052184;1.047104;1.030125;1.002316;1.002316;1.002313;1.002312;1.002315;219.965373;28.428079;0.871718;0.027756;0.037276;17.968294;151.905171;170.863588;19.044171;20.915000;0.171279;1.348246;0.855288;1.023356;0.855288;9.000000;0.791327;1.495793;0.889452;0.988245;0.889452;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.131054;1.054766;1.023357;68.187931;0.988231;1.003253;1.006574;1.067318;1.053881;1.087751;1.048671;1.044590;1.052359;1.052208;1.047127;1.030141;1.002315;1.002315;1.002310;1.002309;1.002312;219.998195;28.482682;0.800441;0.017021;0.039224;17.958537;151.913153;170.868776;19.062338;20.915641;0.171279;1.348251;0.855289;1.023357;0.855289;9.000000;0.791310;1.495741;0.889440;0.988231;0.889440;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.262126;1.054807;1.023421;68.192464;0.988297;1.003307;1.006626;1.067397;1.053931;1.087785;1.048729;1.044651;1.052429;1.052283;1.047201;1.030205;1.002312;1.002312;1.002304;1.002306;1.002308;220.095141;28.613582;0.635467;-0.005984;0.037544;17.898538;151.975521;170.968981;19.085583;20.906295;0.171294;1.348444;0.855338;1.023421;0.855338;9.000000;0.791385;1.495977;0.889496;0.988297;0.889496;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.524270;1.054887;1.023542;68.203406;0.988455;1.003414;1.006727;1.067489;1.054011;1.087835;1.048813;1.044736;1.052516;1.052374;1.047291;1.030290;1.002304;1.002304;1.002298;1.002302;1.002301;220.253558;28.772526;0.387599;-0.004102;0.030585;17.791233;152.086642;171.183015;19.082795;20.888113;0.171322;1.348813;0.855432;1.023542;0.855432;9.000000;0.791565;1.496545;0.889631;0.988455;0.889631;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
91.048558;1.054947;1.023648;68.214515;0.988616;1.003511;1.006816;1.067542;1.054076;1.087870;1.048878;1.044798;1.052573;1.052427;1.047344;1.030349;1.002289;1.002289;1.002287;1.002288;1.002288;220.312290;28.815478;0.320767;0.004727;0.029307;17.689171;152.193760;171.343208;19.060926;20.870765;0.171347;1.349138;0.855514;1.023648;0.855514;9.000000;0.791749;1.497122;0.889768;0.988616;0.889768;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
91.572846;1.054971;1.023699;68.220336;0.988701;1.003556;1.006855;1.067555;1.054103;1.087883;1.048904;1.044821;1.052592;1.052442;1.047359;1.030370;1.002276;1.002276;1.002276;1.002276;1.002276;220.311515;28.808363;0.347867;0.003205;0.026494;17.634630;152.253251;171.408580;19.045119;20.862104;0.171359;1.349294;0.855554;1.023699;0.855554;9.000000;0.791845;1.497425;0.889840;0.988701;0.889840;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
92.621422;1.054981;1.023730;68.223908;0.988752;1.003580;1.006875;1.067556;1.054115;1.087887;1.048914;1.044830;1.052597;1.052443;1.047361;1.030376;1.002256;1.002256;1.002256;1.002256;1.002256;220.351947;28.835941;0.304230;-0.000684;0.020389;17.585177;152.305290;171.474417;19.033066;20.857353;0.171366;1.349391;0.855578;1.023730;0.855578;9.000000;0.791903;1.497611;0.889884;0.988752;0.889884;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
94.718574;1.054981;1.023741;68.225059;0.988769;1.003584;1.006877;1.067552;1.054115;1.087887;1.048914;1.044829;1.052594;1.052439;1.047358;1.030375;1.002228;1.002228;1.002228;1.002228;1.002228;220.431366;28.896241;0.191248;-0.005273;0.012429;17.549968;152.338177;171.536183;19.028877;20.856972;0.171368;1.349425;0.855587;1.023741;0.855587;9.000000;0.791922;1.497670;0.889898;0.988769;0.889898;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
98.912878;1.054978;1.023742;68.225092;0.988769;1.003580;1.006872;1.067548;1.054112;1.087887;1.048910;1.044825;1.052590;1.052436;1.047354;1.030371;1.002198;1.002198;1.002198;1.002198;1.002198;220.512400;28.958213;0.073544;-0.010241;0.003856;17.528164;152.355819;171.585160;19.029260;20.858706;0.171369;1.349427;0.855588;1.023742;0.855588;9.000000;0.791923;1.497672;0.889899;0.988769;0.889899;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999980;1.054977;1.023742;68.225069;0.988769;1.003579;1.006871;1.067548;1.054112;1.087887;1.048909;1.044825;1.052590;1.052435;1.047354;1.030370;1.002196;1.002196;1.002195;1.002195;1.002195;220.519872;28.963926;0.062660;-0.010709;0.003049;17.526542;152.357026;171.589346;19.029404;20.858918;0.171369;1.349427;0.855588;1.023742;0.855588;9.000000;0.791923;1.497671;0.889898;0.988769;0.889898;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999980;1.054662;1.022852;68.154864;0.987752;1.002908;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625840;29.014666;0.954350;0.042208;0.032005;18.628779;154.780338;175.070333;19.199593;20.996029;0.173571;1.378499;0.862896;1.022852;0.862896;10.000000;0.801795;1.528974;0.897272;0.987752;0.897272;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999981;1.054662;1.022853;68.154904;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625901;29.014874;0.955112;0.042208;0.032013;18.628291;154.779313;175.068211;19.199508;20.995959;0.173572;1.378474;0.862907;1.022853;0.862907;10.000000;0.801801;1.528936;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999982;1.054662;1.022853;68.154904;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625901;29.014874;0.955111;0.042208;0.032013;18.628293;154.779311;175.068209;19.199509;20.995959;0.173572;1.378474;0.862907;1.022853;0.862907;10.000000;0.801801;1.528936;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999984;1.054662;1.022853;68.154901;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625897;29.014862;0.955063;0.042206;0.032013;18.628328;154.779368;175.068333;19.199514;20.995965;0.173572;1.378475;0.862907;1.022853;0.862907;10.000000;0.801800;1.528938;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999988;1.054662;1.022853;68.154902;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625901;29.014876;0.955106;0.042205;0.032014;18.628306;154.779296;175.068191;19.199509;20.995963;0.173572;1.378474;0.862907;1.022853;0.862907;10.000000;0.801801;1.528936;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999996;1.054662;1.022853;68.154900;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625901;29.014878;0.955099;0.042201;0.032016;18.628324;154.779277;175.068169;19.199509;20.995968;0.173572;1.378474;0.862907;1.022853;0.862907;10.000000;0.801801;1.528935;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000012;1.054662;1.022853;68.154896;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625901;29.014883;0.955084;0.042193;0.032019;18.628360;154.779239;175.068123;19.199510;20.995977;0.173572;1.378473;0.862907;1.022853;0.862907;10.000000;0.801801;1.528935;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000044;1.054662;1.022852;68.154887;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625901;29.014892;0.955054;0.042177;0.032026;18.628432;154.779162;175.068032;19.199512;20.995996;0.173572;1.378473;0.862907;1.022852;0.862907;10.000000;0.801800;1.528935;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000108;1.054662;1.022852;68.154869;0.987752;1.002908;1.006256;1.067241;1.053689;1.087692;1.048480;1.044419;1.052233;1.052123;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625902;29.014910;0.954995;0.042146;0.032039;18.628575;154.779009;175.067849;19.199516;20.996034;0.173572;1.378473;0.862907;1.022852;0.862907;10.000000;0.801800;1.528934;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000236;1.054662;1.022852;68.154834;0.987751;1.002908;1.006256;1.067240;1.053689;1.087692;1.048480;1.044419;1.052233;1.052123;1.047034;1.029994;1.002196;1.002196;1.002195;1.002195;1.002195;220.625903;29.014947;0.954876;0.042083;0.032064;18.628860;154.778703;175.067485;19.199523;20.996111;0.173572;1.378471;0.862907;1.022852;0.862907;10.000000;0.801800;1.528932;0.897282;0.987751;0.897282;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000492;1.054661;1.022851;68.154763;0.987750;1.002907;1.006255;1.067240;1.053688;1.087691;1.048479;1.044419;1.052233;1.052123;1.047033;1.029994;1.002196;1.002196;1.002195;1.002195;1.002195;220.625906;29.015020;0.954639;0.041960;0.032115;18.629427;154.778094;175.066760;19.199538;20.996262;0.173572;1.378469;0.862906;1.022851;0.862906;10.000000;0.801798;1.528928;0.897281;0.987750;0.897281;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.001004;1.054661;1.022850;68.154623;0.987748;1.002906;1.006254;1.067239;1.053687;1.087691;1.048478;1.044418;1.052232;1.052121;1.047032;1.029993;1.002196;1.002195;1.002195;1.002195;1.002195;220.625912;29.015168;0.954165;0.041717;0.032216;18.630549;154.776890;175.065322;19.199572;20.996563;0.173572;1.378465;0.862905;1.022850;0.862905;10.000000;0.801796;1.528921;0.897280;0.987748;0.897280;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.002028;1.054659;1.022847;68.154347;0.987744;1.002903;1.006251;1.067236;1.053685;1.087690;1.048477;1.044416;1.052229;1.052119;1.047030;1.029991;1.002196;1.002195;1.002195;1.002195;1.002195;220.625927;29.015470;0.953213;0.041249;0.032414;18.632744;154.774529;175.062491;19.199649;20.997151;0.173571;1.378457;0.862903;1.022847;0.862903;10.000000;0.801791;1.528906;0.897276;0.987744;0.897276;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.004076;1.054656;1.022842;68.153814;0.987736;1.002898;1.006246;1.067232;1.053682;1.087689;1.048473;1.044412;1.052225;1.052115;1.047026;1.029987;1.002195;1.002195;1.002195;1.002195;1.002195;220.625969;29.016095;0.951302;0.040377;0.032792;18.636944;154.769995;175.057011;19.199841;20.998283;0.173570;1.378440;0.862899;1.022842;0.862899;10.000000;0.801783;1.528878;0.897270;0.987736;0.897270;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.008172;1.054650;1.022832;68.152815;0.987722;1.002889;1.006238;1.067225;1.053676;1.087686;1.048466;1.044405;1.052218;1.052108;1.047018;1.029980;1.002195;1.002195;1.002195;1.002195;1.002195;220.626109;29.017436;0.947454;0.038856;0.033490;18.644635;154.761639;175.046749;19.200361;21.000372;0.173568;1.378410;0.862891;1.022832;0.862891;10.000000;0.801766;1.528825;0.897257;0.987722;0.897257;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.016364;1.054640;1.022816;68.151063;0.987697;1.002873;1.006223;1.067213;1.053665;1.087681;1.048455;1.044394;1.052207;1.052096;1.047007;1.029969;1.002195;1.002195;1.002194;1.002194;1.002195;220.626642;29.020490;0.939671;0.036479;0.034687;18.657499;154.747482;175.028803;19.201836;21.003941;0.173564;1.378358;0.862878;1.022816;0.862878;10.000000;0.801737;1.528732;0.897235;0.987697;0.897235;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.032748;1.054624;1.022791;68.148381;0.987658;1.002850;1.006201;1.067198;1.053650;1.087675;1.048439;1.044379;1.052192;1.052081;1.046992;1.029954;1.002195;1.002195;1.002193;1.002193;1.002194;220.628848;29.028083;0.923833;0.033239;0.036513;18.675235;154.727460;175.001745;19.205897;21.009131;0.173558;1.378282;0.862859;1.022791;0.862859;10.000000;0.801692;1.528589;0.897202;0.987658;0.897202;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.065516;1.054608;1.022767;68.145359;0.987614;1.002826;1.006179;1.067192;1.053638;1.087671;1.048427;1.044368;1.052183;1.052074;1.046985;1.029944;1.002195;1.002195;1.002192;1.002191;1.002193;220.637856;29.048519;0.891005;0.028540;0.038816;18.689850;154.709753;174.973903;19.215669;21.014385;0.173552;1.378205;0.862840;1.022767;0.862840;10.000000;0.801641;1.528429;0.897164;0.987614;0.897164;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.131052;1.054607;1.022768;68.144351;0.987599;1.002826;1.006180;1.067217;1.053645;1.087679;1.048439;1.044382;1.052203;1.052099;1.047009;1.029961;1.002193;1.002194;1.002189;1.002188;1.002191;220.670769;29.104032;0.819070;0.017638;0.040694;18.680027;154.717839;174.979126;19.234064;21.015048;0.173552;1.378209;0.862841;1.022768;0.862841;10.000000;0.801624;1.528375;0.897152;0.987599;0.897152;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.262124;1.054649;1.022832;68.148927;0.987666;1.002881;1.006233;1.067296;1.053696;1.087714;1.048497;1.044443;1.052273;1.052175;1.047084;1.030025;1.002191;1.002191;1.002183;1.002184;1.002187;220.768351;29.236823;0.652651;-0.005666;0.038848;18.619587;154.781385;175.081141;19.257639;21.005647;0.173568;1.378409;0.862891;1.022832;0.862891;10.000000;0.801701;1.528618;0.897209;0.987666;0.897209;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.524268;1.054729;1.022954;68.159972;0.987826;1.002990;1.006335;1.067389;1.053777;1.087764;1.048582;1.044529;1.052362;1.052267;1.047174;1.030111;1.002182;1.002183;1.002176;1.002180;1.002180;220.928611;29.397426;0.402460;-0.003728;0.031786;18.511381;154.894828;175.299092;19.254918;20.987333;0.173596;1.378790;0.862986;1.022954;0.862986;10.000000;0.801885;1.529205;0.897346;0.987826;0.897346;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
101.048556;1.054790;1.023061;68.171190;0.987988;1.003088;1.006425;1.067443;1.053843;1.087800;1.048647;1.044591;1.052420;1.052321;1.047228;1.030171;1.002166;1.002167;1.002165;1.002166;1.002166;220.989119;29.441185;0.333894;0.005165;0.030491;18.408167;155.004181;175.462923;19.232879;20.969840;0.173622;1.379126;0.863070;1.023061;0.863070;10.000000;0.802073;1.529801;0.897486;0.987988;0.897486;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
101.572844;1.054814;1.023113;68.177070;0.988073;1.003133;1.006465;1.067457;1.053870;1.087812;1.048673;1.044615;1.052438;1.052335;1.047243;1.030192;1.002153;1.002154;1.002153;1.002153;1.002153;220.989353;29.434673;0.359967;0.003577;0.027579;18.352881;155.064868;175.530244;19.216925;20.961109;0.173634;1.379287;0.863111;1.023113;0.863111;10.000000;0.802171;1.530113;0.897560;0.988073;0.897560;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
