time;NETWORK__BUS____1_TN_U_value;NETWORK__BUS____2_TN_U_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____4_TN_U_value;NETWORK__BUS____5_TN_U_value;NETWORK__BUS____6_TN_U_value;NETWORK__BUS____7_TN_U_value;NETWORK__BUS____8_TN_U_value;NETWORK__BUS____9_TN_U_value;NETWORK__BUS___10_TN_U_value;NETWORK__BUS___11_TN_U_value;NETWORK__BUS___12_TN_U_value;NETWORK__BUS___13_TN_U_value;NETWORK__BUS___14_TN_U_value;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____3-1_AC_iSide2;CLA_2_3_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____3-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;CLA_2_4_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____4-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;CLA_2_5_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____3-BUS____4-1_AC_iSide2;NETWORK__BUS____3-BUS____4-1_AC_state;
250.000000;0.000000;0.000000;67.208863;65.889925;65.826979;14.514400;14.165153;14.878104;14.108799;14.079502;14.248357;14.287516;14.213203;13.898441;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.248184;2.000000;
251.000000;0.000000;0.000000;67.207985;65.889441;65.826550;14.514373;14.165099;14.878086;14.108746;14.079454;14.248319;14.287488;14.213172;13.898398;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.263188;2.000000;
252.000000;0.000000;0.000000;67.207213;65.888999;65.826154;14.514345;14.165047;14.878065;14.108695;14.079407;14.248282;14.287458;14.213141;13.898356;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.277399;2.000000;
253.000000;0.000000;0.000000;67.206536;65.888607;65.825803;14.514319;14.165001;14.878046;14.108649;14.079365;14.248248;14.287431;14.213113;13.898318;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.290282;2.000000;
254.000000;0.000000;0.000000;67.205942;65.888262;65.825494;14.514297;14.164960;14.878030;14.108609;14.079329;14.248218;14.287408;14.213089;13.898285;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.301973;2.000000;
255.000000;0.000000;0.000000;67.205421;65.887958;65.825222;14.514278;14.164924;14.878015;14.108574;14.079297;14.248193;14.287387;14.213068;13.898256;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.312532;2.000000;
256.000000;0.000000;0.000000;67.204962;65.887690;65.824982;14.514261;14.164892;14.878001;14.108543;14.079268;14.248170;14.287369;14.213049;13.898231;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.321991;2.000000;
257.000000;0.000000;0.000000;67.204559;65.887453;65.824770;14.514246;14.164864;14.877989;14.108516;14.079243;14.248150;14.287353;14.213032;13.898208;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.330427;2.000000;
258.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
259.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
260.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
261.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
262.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
263.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
264.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
265.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
266.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
267.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
268.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
269.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
270.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
271.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
272.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
273.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
274.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
275.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
276.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
277.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
278.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
279.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
280.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
281.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
282.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
283.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
284.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
285.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
286.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
287.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
288.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
289.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
290.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
291.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
292.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
293.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
294.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
295.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
296.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
297.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
298.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
299.000000;0.000000;0.000000;67.204205;65.887244;65.824583;14.514233;14.164839;14.877979;14.108491;14.079221;14.248132;14.287339;14.213017;13.898188;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.337933;2.000000;
299.000000;0.000000;0.000000;67.203536;65.881404;65.817975;14.512293;14.163685;14.877418;14.107021;14.077678;14.246402;14.284452;14.208965;13.895607;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;964.557067;2.000000;
300.000000;0.000000;0.000000;67.202913;65.880747;65.817721;14.513327;14.164019;14.877874;14.107536;14.078288;14.247224;14.285429;14.209921;13.896303;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.339167;2.000000;
301.000000;0.000000;0.000000;67.202184;65.879186;65.816096;14.512979;14.163692;14.877534;14.107214;14.077964;14.246891;14.285086;14.209583;13.895980;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.405430;2.000000;
302.000000;0.000000;0.000000;67.201564;65.879754;65.816825;14.513293;14.163863;14.877715;14.107408;14.078178;14.247152;14.285389;14.209876;13.896213;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.397929;2.000000;
303.000000;0.000000;0.000000;67.200970;65.879453;65.816557;14.513278;14.163832;14.877707;14.107378;14.078151;14.247132;14.285373;14.209860;13.896190;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.405205;2.000000;
304.000000;0.000000;0.000000;67.200390;65.879063;65.816187;14.513222;14.163772;14.877667;14.107318;14.078092;14.247075;14.285318;14.209805;13.896132;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.407489;2.000000;
305.000000;0.000000;0.000000;67.199867;65.878753;65.815900;14.513186;14.163730;14.877645;14.107275;14.078050;14.247036;14.285281;14.209768;13.896092;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.409068;2.000000;
306.000000;0.000000;0.000000;67.199406;65.878515;65.815691;14.513173;14.163704;14.877638;14.107249;14.078027;14.247017;14.285267;14.209753;13.896072;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.414054;2.000000;
307.000000;0.000000;0.000000;67.198999;65.878297;65.815498;14.513162;14.163680;14.877630;14.107225;14.078006;14.247001;14.285256;14.209740;13.896053;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.420644;2.000000;
308.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
309.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
310.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
311.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
312.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
313.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
314.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
315.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
316.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
317.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
318.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
319.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
320.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
321.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
322.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
323.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
324.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
325.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
326.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
327.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
328.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
329.000000;0.000000;0.000000;67.198641;65.878092;65.815315;14.513149;14.163656;14.877621;14.107202;14.077984;14.246984;14.285242;14.209726;13.896034;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;965.426990;2.000000;
329.000000;0.000000;0.000000;67.199498;65.880606;65.819082;14.513604;14.163814;14.877608;14.107336;14.078161;14.247284;14.285690;14.210120;13.896284;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;968.033720;2.000000;
330.000000;0.000000;0.000000;67.198495;65.871447;65.809816;14.512925;14.162894;14.877347;14.106494;14.077363;14.246557;14.284980;14.209432;13.895506;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.955743;2.000000;
331.000000;0.000000;0.000000;67.197513;65.869885;65.808196;14.512567;14.162626;14.877153;14.106204;14.077064;14.246231;14.284631;14.209090;13.895198;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.024988;2.000000;
332.000000;0.000000;0.000000;67.196167;65.870981;65.809570;14.513101;14.162920;14.877445;14.106542;14.077433;14.246679;14.285146;14.209589;13.895600;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.949482;2.000000;
333.000000;0.000000;0.000000;67.194866;65.870256;65.808876;14.512993;14.162833;14.877430;14.106447;14.077337;14.246578;14.285039;14.209484;13.895502;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.942175;2.000000;
334.000000;0.000000;0.000000;67.193497;65.869301;65.807946;14.512820;14.162675;14.877314;14.106283;14.077173;14.246410;14.284868;14.209315;13.895338;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.930133;2.000000;
335.000000;0.000000;0.000000;67.192228;65.868587;65.807285;14.512732;14.162574;14.877256;14.106181;14.077074;14.246317;14.284780;14.209227;13.895243;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.923759;2.000000;
336.000000;0.000000;0.000000;67.191095;65.868026;65.806790;14.512697;14.162512;14.877240;14.106120;14.077018;14.246271;14.284744;14.209189;13.895192;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.929084;2.000000;
337.000000;0.000000;0.000000;67.190092;65.867502;65.806326;14.512666;14.162455;14.877224;14.106063;14.076966;14.246230;14.284711;14.209154;13.895146;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.940037;2.000000;
338.000000;0.000000;0.000000;67.189212;65.867018;65.805893;14.512634;14.162399;14.877205;14.106007;14.076915;14.246188;14.284677;14.209119;13.895100;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.952188;2.000000;
339.000000;0.000000;0.000000;67.188444;65.866588;65.805509;14.512606;14.162350;14.877187;14.105958;14.076870;14.246152;14.284648;14.209089;13.895059;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.964291;2.000000;
340.000000;0.000000;0.000000;67.187773;65.866210;65.805171;14.512582;14.162306;14.877171;14.105915;14.076830;14.246120;14.284623;14.209063;13.895023;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.975898;2.000000;
341.000000;0.000000;0.000000;67.187186;65.865875;65.804872;14.512561;14.162267;14.877156;14.105877;14.076795;14.246092;14.284601;14.209039;13.894992;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.986693;2.000000;
342.000000;0.000000;0.000000;67.186673;65.865579;65.804608;14.512543;14.162232;14.877142;14.105843;14.076764;14.246067;14.284581;14.209019;13.894964;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;969.996549;2.000000;
