time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;GEN____1_SM_generator_theta;GEN____1_SM_generator_thetaInternal_value;GEN____1_SM_InternalAngle_lossOfSynchronismProtection_thetaMonitored;GEN____1_SM_InternalAngle_lossOfSynchronismProtection_switchOffSignal;
5.258103;0.005620;0.691294;0.946646;0.723020;0.647224;0.932419;0.880488;1.013414;0.873724;0.878132;0.902035;0.915722;0.908884;0.873502;1.003737;0.995808;0.997711;0.992913;0.995702;12.341529;8.581773;266.385188;200.716400;28.573985;8.863266;633.856164;222.198806;121.100880;77.280662;0.226562;0.932449;0.773926;0.960956;1.043981;5.000000;5.000000;2.123222;4.215758;2.242080;0.515772;1.077876;0.515772;-1.000000;
5.281526;0.005570;0.693288;0.948254;0.724033;0.648191;0.936295;0.882399;1.015061;0.876338;0.880965;0.905385;0.919404;0.912551;0.876492;1.004062;0.995463;0.997474;0.992762;0.995298;12.403617;5.217674;264.952893;207.594626;28.806172;8.475256;639.534666;221.198472;123.964521;77.262894;0.225909;0.936387;0.776415;0.962485;1.045601;5.000000;5.000000;2.092638;4.136980;2.209690;0.554414;1.093589;0.554414;-1.000000;
5.290871;0.005549;0.694092;0.948893;0.724407;0.648547;0.937748;0.883131;1.015718;0.877331;0.882038;0.906646;0.920784;0.913927;0.877619;1.004191;0.995327;0.997379;0.992729;0.995138;12.428504;3.882485;264.339118;210.421557;28.859661;8.317244;641.883564;220.807237;125.063521;77.270647;0.225692;0.937847;0.777408;0.963086;1.046223;5.000000;5.000000;2.080619;4.107794;2.197247;0.570736;1.100364;0.570736;-1.000000;
5.323639;0.005461;0.696799;0.951020;0.725558;0.649669;0.942478;0.885472;1.017844;0.880497;0.885467;0.910709;0.925271;0.918390;0.881239;1.004638;0.994857;0.997033;0.992728;0.994587;12.486847;-0.396881;261.792793;220.461939;28.783263;7.732323;650.097843;219.482007;128.686024;77.298563;0.225008;0.942637;0.780829;0.965104;1.048312;5.000000;5.000000;2.040264;4.011985;2.155475;0.631989;1.125956;0.631989;-1.000000;
5.356407;0.005354;0.699400;0.953007;0.726564;0.650704;0.946814;0.887585;1.019829;0.883301;0.888522;0.914381;0.929384;0.922460;0.884493;1.005079;0.994399;0.996675;0.992881;0.994057;12.495962;-3.932278;258.683662;230.626070;28.290349;7.107127;658.404637;218.212577;131.963464;77.342502;0.224428;0.947015;0.784161;0.966988;1.050274;5.000000;5.000000;2.002586;3.924428;2.116227;0.699464;1.154346;0.699464;-1.000000;
5.389175;0.005224;0.701899;0.954851;0.727530;0.651773;0.950954;0.889555;1.021714;0.885836;0.891318;0.917821;0.933319;0.926320;0.887521;1.005514;0.993953;0.996303;0.993152;0.993558;12.437703;-6.458949;254.988070;240.715315;27.352787;6.445920;666.745978;216.984003;134.891607;77.380862;0.223923;0.951169;0.787402;0.968736;1.052142;5.000000;5.000000;1.967630;3.841343;2.078862;0.773094;1.185131;0.773094;-1.000000;
5.421943;0.005068;0.704307;0.956563;0.728549;0.652977;0.955048;0.891454;1.023533;0.888182;0.893949;0.921154;0.937223;0.930110;0.890433;1.005943;0.993522;0.995919;0.993495;0.993101;12.295874;-7.790964;250.715476;250.551090;25.974061;5.757734;675.084143;215.782290;137.460701;77.397426;0.223466;0.955242;0.790558;0.970355;1.053943;5.000000;5.000000;1.935244;3.759888;2.042850;0.852812;1.217774;0.852812;-1.000000;
5.454711;0.004885;0.706639;0.958155;0.729692;0.654387;0.959182;0.893331;1.025311;0.890396;0.896478;0.924455;0.941181;0.933912;0.893300;1.006367;0.993107;0.995522;0.993859;0.992692;12.056225;-7.831656;245.907144;259.979333;24.192208;5.055946;683.392154;214.597349;139.662696;77.384184;0.223047;0.959321;0.793637;0.971859;1.055693;5.000000;5.000000;1.905174;3.678311;2.007840;0.938551;1.251650;0.938551;-1.000000;
5.487479;0.004671;0.708904;0.959642;0.731001;0.656033;0.963376;0.895208;1.027056;0.892506;0.898932;0.927748;0.945212;0.937747;0.896144;1.006786;0.992707;0.995115;0.994192;0.992341;11.706884;-6.584387;240.638086;268.875325;22.081768;4.358032;691.649006;213.425692;141.497582;77.342136;0.222666;0.963425;0.796646;0.973260;1.057399;5.000000;5.000000;1.877151;3.596232;1.973727;1.030244;1.285982;1.030244;-1.000000;
5.533251;0.004319;0.711992;0.961552;0.733094;0.658659;0.969041;0.897837;1.029563;0.895255;0.902157;0.932146;0.950682;0.942903;0.899943;1.007363;0.992178;0.994530;0.994504;0.991952;11.020140;-3.020881;232.801136;280.211168;18.857754;3.431157;703.154738;211.805400;143.348266;77.329705;0.221969;0.969043;0.800699;0.975060;1.059629;5.000000;5.000000;1.841153;3.483873;1.929127;1.168153;1.332629;1.168153;-1.000000;
5.579023;0.003906;0.714934;0.963308;0.735401;0.661529;0.974377;0.900290;1.031806;0.897667;0.905036;0.936195;0.955851;0.947721;0.903419;1.007933;0.991682;0.993929;0.994559;0.991684;10.092742;2.210588;224.662914;290.195593;15.599945;2.623276;714.412763;210.292998;144.539313;77.266984;0.221482;0.974379;0.804641;0.976706;1.061773;5.000000;5.000000;1.808227;3.377155;1.886248;1.317389;1.373258;1.317389;-1.000000;
5.624795;0.003434;0.717763;0.964918;0.737828;0.664471;0.979118;0.902560;1.033867;0.899758;0.907534;0.939744;0.960456;0.951978;0.906468;1.008494;0.991221;0.993316;0.994297;0.991523;8.937323;8.315365;216.723351;298.767554;12.738728;2.013484;725.437322;208.883036;145.166636;77.220456;0.221089;0.979118;0.808452;0.978214;1.063758;5.000000;5.000000;1.778073;3.282376;1.846550;1.477809;1.399653;1.477809;-1.000000;
5.670568;0.002918;0.720500;0.966395;0.740261;0.667304;0.983054;0.904628;1.035736;0.901567;0.909652;0.942695;0.964290;0.955508;0.909029;1.009050;0.990790;0.992694;0.993703;0.991446;7.593648;14.378910;209.503580;305.957113;10.692219;1.684006;736.177910;207.586862;145.365354;77.197189;0.220801;0.983051;0.812145;0.979598;1.065563;5.000000;5.000000;1.750377;3.203717;1.810454;1.649287;1.397158;1.649287;-1.000000;
5.716340;0.002391;0.723182;0.967759;0.742620;0.669902;0.986111;0.906526;1.037420;0.903210;0.911483;0.945073;0.967281;0.958276;0.911151;1.009599;0.990388;0.992067;0.992814;0.991418;6.133303;19.509781;203.509874;311.852080;9.809012;1.710999;746.574670;206.393962;145.295618;77.178591;0.220643;0.986107;0.815748;0.980877;1.067191;5.000000;5.000000;1.724798;3.142589;1.777893;1.831715;1.337647;1.831715;-1.000000;
5.762112;0.001929;0.725862;0.969030;0.744869;0.672208;0.988346;0.908317;1.038934;0.904836;0.913175;0.946995;0.969484;0.960365;0.912959;1.010143;0.990008;0.991438;0.991706;0.991395;4.660888;22.985132;199.168600;316.561011;10.312165;2.152327;756.573233;205.270759;145.117564;77.137035;0.220634;0.988344;0.819303;0.982070;1.068646;5.000000;5.000000;1.700951;3.097847;1.748783;2.025006;1.172943;2.025006;-1.000000;
5.807884;0.001689;0.728599;0.970225;0.747002;0.674222;0.989887;0.910043;1.040270;0.906561;0.914853;0.948600;0.971022;0.961907;0.914580;1.010681;0.989644;0.990810;0.990488;0.991332;3.310287;24.361440;196.766918;320.177354;12.261814;3.032916;766.127067;204.173315;144.970148;77.046795;0.220664;0.989884;0.822842;0.983184;1.069911;5.000000;5.000000;1.678663;3.067047;1.723495;2.229090;0.871926;2.229090;-1.000000;
5.853656;0.001836;0.731455;0.971378;0.749046;0.675994;0.990896;0.911725;1.041437;0.908437;0.916591;0.950004;0.972047;0.963048;0.916107;1.011213;0.989291;0.990186;0.989282;0.991186;2.235955;23.549162;196.406832;322.767059;15.531145;4.332418;775.231707;203.066974;144.948830;76.912716;0.221072;0.990909;0.826455;0.984270;1.070993;5.000000;5.000000;1.656945;3.046548;1.701847;2.443906;0.493786;2.443906;-1.000000;
5.899428;0.002330;0.734460;0.972491;0.751003;0.677572;0.991500;0.913292;1.042345;0.910390;0.918341;0.951234;0.972674;0.963876;0.917529;1.011737;0.988941;0.989567;0.988201;0.990923;1.593348;20.798383;198.007837;324.340861;19.828791;5.968472;783.877752;201.926887;145.103072;76.729219;0.221279;0.991498;0.830107;0.985285;1.071812;5.000000;5.000000;1.636652;3.034775;1.685464;2.669394;0.474778;2.669394;-1.000000;
5.945200;0.002999;0.737633;0.973574;0.752908;0.679037;0.991819;0.914709;1.042996;0.912329;0.920033;0.952300;0.973012;0.964468;0.918824;1.012253;0.988589;0.988956;0.987335;0.990521;1.515902;16.643835;201.299297;324.858894;24.731406;7.795996;792.093426;200.739273;145.413826;76.524336;0.221620;0.991819;0.833867;0.986277;1.072386;5.000000;5.000000;1.616803;3.028343;1.673991;2.905484;0.215203;2.905484;-1.000000;
5.990972;0.003719;0.740974;0.974620;0.754784;0.680453;0.991804;0.915957;1.043482;0.914121;0.921538;0.953096;0.973019;0.964752;0.919885;1.012756;0.988230;0.988357;0.986738;0.989974;2.087812;11.798545;205.892927;324.256372;29.743007;9.612724;799.961848;199.489724;145.680986;76.359340;0.222675;0.992105;0.837804;0.987328;1.072762;5.000000;5.000000;1.595781;3.022634;1.666460;3.152082;0.299954;3.152082;-1.000000;
6.036744;0.004410;0.744462;0.975641;0.756714;0.681957;0.991776;0.917078;1.043789;0.915766;0.922905;0.953800;0.973003;0.964991;0.920832;1.013246;0.987860;0.987771;0.986415;0.989292;3.310806;7.072748;211.335609;322.494355;34.354406;11.172190;807.539838;198.177340;145.920016;76.170239;0.223984;0.992489;0.841851;0.988405;1.072979;5.000000;5.000000;1.574255;3.014940;1.662123;3.409068;0.427877;3.409068;-1.000000;
6.082516;0.005015;0.748066;0.976648;0.758792;0.683688;0.992064;0.918201;1.044017;0.917345;0.924259;0.954637;0.973290;0.965474;0.921851;1.013733;0.987479;0.987201;0.986332;0.988501;5.088500;3.226034;217.172191;319.559337;38.115754;12.225232;814.914529;196.803372;146.115106;75.905691;0.225540;0.993142;0.845983;0.989511;1.073164;5.000000;5.000000;1.552121;3.001891;1.658429;3.676370;0.102006;3.676370;-1.000000;
6.128289;0.005485;0.751714;0.977628;0.761077;0.685733;0.992920;0.919447;1.044267;0.918948;0.925723;0.955799;0.974133;0.966432;0.923107;1.014216;0.987084;0.986650;0.986419;0.987636;7.212484;0.862713;223.002445;315.476835;40.688745;12.552143;822.146010;195.370624;146.229909;75.517384;0.227176;0.994169;0.850154;0.990641;1.073433;5.000000;5.000000;1.529521;2.981355;1.653054;3.953910;0.002903;3.953910;-1.000000;
6.174061;0.005774;0.755225;0.978427;0.763464;0.688008;0.994335;0.920768;1.044487;0.920498;0.927240;0.957261;0.975527;0.967848;0.924567;1.014595;0.986678;0.986120;0.986584;0.986743;9.360224;0.350071;228.502977;310.273227;41.875590;12.001076;829.106188;193.853641;146.191469;74.967858;0.228739;0.995617;0.854305;0.991780;1.073887;5.000000;5.000000;1.506745;2.952398;1.643972;4.240898;0.699586;4.240898;-1.000000;
6.204765;0.005866;0.757649;0.979302;0.765363;0.689883;0.996112;0.921996;1.044892;0.921842;0.928649;0.958846;0.977267;0.969533;0.926048;1.014868;0.986399;0.985777;0.986694;0.986147;10.699280;1.179898;232.031471;306.604331;41.880367;11.229226;833.938796;193.111055;146.301705;74.505417;0.222630;0.996112;0.856362;0.991435;1.073533;5.000000;5.000000;1.513647;2.942487;1.651037;4.438650;0.770570;4.438650;-1.000000;
6.235468;0.005844;0.759910;0.979884;0.767084;0.691604;0.997402;0.923082;1.045351;0.922861;0.929707;0.960015;0.978556;0.970760;0.927169;1.015177;0.986116;0.985445;0.986760;0.985571;11.747768;2.712660;235.387113;302.396077;41.288133;10.045557;838.787702;192.261780;145.936151;74.118042;0.222352;0.997395;0.858923;0.991984;1.073863;5.000000;5.000000;1.502669;2.916833;1.644449;4.640727;-0.273657;4.640727;-1.000000;
6.266172;0.005708;0.762036;0.980404;0.768749;0.693296;0.998751;0.924143;1.045821;0.923781;0.930692;0.961175;0.979911;0.972024;0.928265;1.015416;0.985828;0.985125;0.986754;0.985028;12.413240;4.959901;238.613855;297.966828;40.151251;8.574833;843.626277;191.460488;145.454619;73.713090;0.222683;0.998807;0.861400;0.992547;1.074236;5.000000;5.000000;1.491411;2.888597;1.636982;4.846825;1.062309;4.846825;-1.000000;
6.277013;0.005634;0.762745;0.980559;0.769300;0.693865;0.999218;0.924483;1.045959;0.924059;0.930998;0.961557;0.980379;0.972452;0.928619;1.015494;0.985725;0.985014;0.986729;0.984847;12.545399;5.885129;239.732390;296.382162;39.645059;8.011756;845.321491;191.194714;145.267498;73.564296;0.222533;0.999270;0.862246;0.992724;1.074380;5.000000;5.000000;1.487877;2.879324;1.634106;4.920494;1.580536;4.920494;-1.000000;
6.277013;0.005637;0.762765;0.980605;0.769318;0.693874;0.999174;0.924516;1.046037;0.924071;0.930999;0.961537;0.980338;0.972416;0.928608;1.015494;0.985725;0.985014;0.986729;0.984847;12.563064;5.881632;239.744674;296.414550;39.649908;8.026865;845.360533;191.235937;145.223314;73.597225;0.221464;0.999174;0.862176;0.992593;1.074288;5.000000;5.000000;1.490489;2.881252;1.635953;4.920494;1.009610;4.920494;-1.000000;
6.277014;0.005637;0.762765;0.980605;0.769318;0.693874;0.999174;0.924516;1.046037;0.924071;0.930999;0.961537;0.980338;0.972416;0.928608;1.015494;0.985725;0.985014;0.986729;0.984847;12.563074;5.881723;239.744778;296.414402;39.649857;8.026813;845.360692;191.235914;145.223295;73.597213;0.221464;0.999174;0.862176;0.992593;1.074288;5.000000;5.000000;1.490489;2.881251;1.635952;4.920501;1.009613;4.920501;-1.000000;
6.277015;0.005637;0.762765;0.980605;0.769318;0.693874;0.999174;0.924516;1.046037;0.924071;0.930999;0.961537;0.980338;0.972416;0.928608;1.015494;0.985725;0.985014;0.986729;0.984847;12.563085;5.881814;239.744882;296.414255;39.649807;8.026760;845.360852;191.235891;145.223275;73.597200;0.221464;0.999174;0.862176;0.992593;1.074288;5.000000;5.000000;1.490489;2.881250;1.635952;4.920508;1.009616;4.920508;-1.000000;
6.277017;0.005637;0.762765;0.980605;0.769318;0.693874;0.999174;0.924516;1.046037;0.924071;0.931000;0.961537;0.980338;0.972416;0.928608;1.015494;0.985725;0.985014;0.986729;0.984847;12.563105;5.881996;239.745090;296.413960;39.649705;8.026655;845.361171;191.235845;145.223236;73.597176;0.221464;0.999174;0.862176;0.992593;1.074288;5.000000;5.000000;1.490488;2.881248;1.635952;4.920521;1.009623;4.920521;-1.000000;
6.277021;0.005637;0.762765;0.980605;0.769318;0.693874;0.999174;0.924516;1.046038;0.924071;0.931000;0.961537;0.980339;0.972416;0.928608;1.015494;0.985725;0.985014;0.986729;0.984847;12.563146;5.882360;239.745506;296.413371;39.649503;8.026444;845.361810;191.235754;145.223158;73.597127;0.221464;0.999174;0.862176;0.992593;1.074288;5.000000;5.000000;1.490487;2.881245;1.635951;4.920549;1.009636;4.920549;-1.000000;
6.277029;0.005637;0.762766;0.980605;0.769318;0.693875;0.999175;0.924516;1.046038;0.924071;0.931000;0.961537;0.980339;0.972416;0.928609;1.015494;0.985725;0.985014;0.986729;0.984847;12.563228;5.883088;239.746337;296.412192;39.649099;8.026023;845.363087;191.235571;145.223002;73.597028;0.221464;0.999175;0.862177;0.992593;1.074288;5.000000;5.000000;1.490485;2.881238;1.635949;4.920603;1.009663;4.920603;-1.000000;
6.277045;0.005637;0.762767;0.980605;0.769319;0.693876;0.999175;0.924517;1.046038;0.924072;0.931000;0.961538;0.980340;0.972417;0.928609;1.015495;0.985725;0.985014;0.986729;0.984847;12.563391;5.884544;239.748000;296.409834;39.648290;8.025180;845.365641;191.235206;145.222689;73.596832;0.221463;0.999175;0.862178;0.992593;1.074288;5.000000;5.000000;1.490480;2.881224;1.635945;4.920712;1.009716;4.920712;-1.000000;
6.277077;0.005637;0.762769;0.980606;0.769321;0.693877;0.999177;0.924518;1.046039;0.924072;0.931001;0.961539;0.980341;0.972418;0.928610;1.015495;0.985725;0.985013;0.986729;0.984846;12.563718;5.887457;239.751326;296.405118;39.646671;8.023495;845.370748;191.234476;145.222063;73.596439;0.221463;0.999177;0.862181;0.992594;1.074288;5.000000;5.000000;1.490471;2.881197;1.635937;4.920931;1.009821;4.920931;-1.000000;
6.277141;0.005636;0.762773;0.980607;0.769324;0.693881;0.999179;0.924520;1.046040;0.924074;0.931003;0.961541;0.980344;0.972421;0.928612;1.015495;0.985724;0.985013;0.986729;0.984845;12.564369;5.893283;239.757977;296.395686;39.643433;8.020123;845.380964;191.233015;145.220811;73.595652;0.221461;0.999179;0.862185;0.992595;1.074289;5.000000;5.000000;1.490452;2.881142;1.635922;4.921367;1.010033;4.921367;-1.000000;
6.277269;0.005635;0.762782;0.980609;0.769331;0.693888;0.999185;0.924524;1.046042;0.924077;0.931007;0.961546;0.980349;0.972426;0.928617;1.015497;0.985723;0.985011;0.986729;0.984843;12.565666;5.904943;239.771279;296.376822;39.636950;8.013378;845.401396;191.230095;145.218306;73.594080;0.221459;0.999185;0.862195;0.992597;1.074291;5.000000;5.000000;1.490415;2.881032;1.635892;4.922240;1.010456;4.922240;-1.000000;
6.277525;0.005634;0.762799;0.980613;0.769344;0.693901;0.999196;0.924533;1.046046;0.924084;0.931014;0.961555;0.980360;0.972436;0.928625;1.015499;0.985721;0.985009;0.986728;0.984839;12.568236;5.928289;239.797883;296.339091;39.623964;7.999882;845.442261;191.224260;145.213291;73.590937;0.221454;0.999196;0.862215;0.992600;1.074294;5.000000;5.000000;1.490342;2.880812;1.635831;4.923987;1.011303;4.923987;-1.000000;
6.277931;0.005631;0.762825;0.980619;0.769366;0.693923;0.999213;0.924547;1.046053;0.924095;0.931026;0.961569;0.980378;0.972452;0.928639;1.015503;0.985717;0.985005;0.986727;0.984832;12.572252;5.965430;239.840121;296.279175;39.603285;7.978438;845.507151;191.215008;145.205311;73.585951;0.221445;0.999213;0.862246;0.992606;1.074299;5.000000;5.000000;1.490225;2.880462;1.635735;4.926761;1.012647;4.926761;-1.000000;
6.277931;0.005631;0.762825;0.980619;0.769366;0.693923;0.999213;0.924547;1.046053;0.924095;0.931026;0.961569;0.980378;0.972452;0.928639;1.015503;0.985717;0.985005;0.986727;0.984832;12.572252;5.965430;239.840121;296.279175;39.603285;7.978438;845.507151;191.215008;145.205311;73.585951;0.221445;0.999213;0.862246;0.992606;1.074299;5.000000;5.000000;1.490225;2.880462;1.635735;4.926761;1.012647;4.926761;-1.000000;
6.277932;0.005631;0.762826;0.980619;0.769366;0.693923;0.999213;0.924547;1.046053;0.924095;0.931026;0.961569;0.980378;0.972452;0.928639;1.015503;0.985717;0.985005;0.986727;0.984832;12.572262;5.965522;239.840225;296.279028;39.603234;7.978385;845.507311;191.214986;145.205291;73.585939;0.221445;0.999213;0.862246;0.992606;1.074299;5.000000;4.999999;1.490224;2.880462;1.635735;4.926767;1.012650;4.926767;-1.000000;
6.277933;0.005630;0.762826;0.980619;0.769366;0.693923;0.999213;0.924547;1.046053;0.924095;0.931026;0.961569;0.980378;0.972452;0.928639;1.015503;0.985717;0.985005;0.986727;0.984832;12.572272;5.965613;239.840329;296.278880;39.603183;7.978332;845.507471;191.214963;145.205272;73.585927;0.221445;0.999213;0.862246;0.992606;1.074299;5.000000;4.999998;1.490224;2.880461;1.635734;4.926774;1.012653;4.926774;-1.000000;
6.277935;0.005630;0.762826;0.980619;0.769366;0.693923;0.999213;0.924547;1.046053;0.924095;0.931026;0.961569;0.980378;0.972452;0.928639;1.015503;0.985717;0.985005;0.986727;0.984832;12.572291;5.965796;239.840536;296.278585;39.603081;7.978227;845.507790;191.214918;145.205232;73.585902;0.221445;0.999213;0.862246;0.992606;1.074299;5.000000;4.999995;1.490224;2.880459;1.635734;4.926788;1.012660;4.926788;-1.000000;
6.277939;0.005630;0.762826;0.980620;0.769366;0.693924;0.999214;0.924547;1.046053;0.924095;0.931026;0.961569;0.980378;0.972452;0.928639;1.015503;0.985717;0.985005;0.986727;0.984832;12.572330;5.966162;239.840952;296.277996;39.602877;7.978015;845.508428;191.214827;145.205154;73.585853;0.221445;0.999214;0.862246;0.992606;1.074299;5.000000;4.999989;1.490222;2.880456;1.635733;4.926815;1.012673;4.926815;-1.000000;
6.277947;0.005630;0.762827;0.980620;0.769366;0.693924;0.999214;0.924547;1.046054;0.924095;0.931026;0.961570;0.980379;0.972453;0.928639;1.015503;0.985717;0.985005;0.986727;0.984832;12.572408;5.966894;239.841783;296.276816;39.602470;7.977593;845.509706;191.214645;145.204996;73.585755;0.221445;0.999214;0.862247;0.992606;1.074299;5.000000;4.999977;1.490220;2.880449;1.635731;4.926870;1.012700;4.926870;-1.000000;
6.277963;0.005630;0.762828;0.980620;0.769367;0.693925;0.999215;0.924548;1.046054;0.924096;0.931027;0.961570;0.980379;0.972453;0.928640;1.015503;0.985716;0.985004;0.986727;0.984831;12.572565;5.968358;239.843446;296.274458;39.601654;7.976749;845.512260;191.214281;145.204682;73.585559;0.221445;0.999215;0.862248;0.992607;1.074299;5.000000;4.999952;1.490215;2.880435;1.635727;4.926979;1.012753;4.926979;-1.000000;
6.277995;0.005630;0.762830;0.980620;0.769369;0.693927;0.999216;0.924549;1.046054;0.924097;0.931028;0.961571;0.980381;0.972455;0.928641;1.015503;0.985716;0.985004;0.986727;0.984831;12.572877;5.971286;239.846771;296.269740;39.600023;7.975059;845.517369;191.213553;145.204053;73.585167;0.221444;0.999216;0.862251;0.992607;1.074299;5.000000;4.999903;1.490206;2.880408;1.635720;4.927197;1.012858;4.927197;-1.000000;
6.278059;0.005630;0.762834;0.980621;0.769372;0.693930;0.999219;0.924551;1.046055;0.924098;0.931030;0.961574;0.980384;0.972457;0.928643;1.015504;0.985716;0.985003;0.986727;0.984830;12.573500;5.977144;239.853421;296.260306;39.596758;7.971680;845.527586;191.212099;145.202794;73.584382;0.221443;0.999219;0.862256;0.992608;1.074300;5.000000;4.999805;1.490188;2.880353;1.635704;4.927634;1.013070;4.927634;-1.000000;
6.278187;0.005629;0.762842;0.980624;0.769379;0.693937;0.999224;0.924555;1.046058;0.924102;0.931033;0.961578;0.980389;0.972462;0.928647;1.015505;0.985714;0.985002;0.986726;0.984828;12.574740;5.988867;239.866720;296.241435;39.590224;7.964921;845.548020;191.209191;145.200275;73.582814;0.221440;0.999224;0.862265;0.992610;1.074302;5.000000;4.999610;1.490151;2.880243;1.635674;4.928508;1.013493;4.928508;-1.000000;
6.278443;0.005627;0.762859;0.980628;0.769392;0.693951;0.999235;0.924564;1.046062;0.924108;0.931041;0.961587;0.980400;0.972472;0.928655;1.015507;0.985712;0.985000;0.986726;0.984823;12.577196;6.012339;239.893316;296.203692;39.577135;7.951397;845.588884;191.203381;145.195232;73.579678;0.221435;0.999235;0.862285;0.992613;1.074305;5.000000;4.999219;1.490078;2.880023;1.635613;4.930255;1.014340;4.930255;-1.000000;
6.278955;0.005623;0.762893;0.980636;0.769419;0.693978;0.999257;0.924581;1.046071;0.924122;0.931055;0.961605;0.980422;0.972493;0.928672;1.015512;0.985707;0.984994;0.986724;0.984815;12.582012;6.059388;239.946498;296.128197;39.550870;7.924324;845.670598;191.191784;145.185124;73.573413;0.221424;0.999257;0.862324;0.992621;1.074311;5.000000;4.998438;1.489931;2.879584;1.635492;4.933751;1.016032;4.933751;-1.000000;
6.279979;0.005615;0.762960;0.980652;0.769472;0.694032;0.999301;0.924615;1.046089;0.924148;0.931084;0.961641;0.980466;0.972533;0.928706;1.015521;0.985697;0.984984;0.986721;0.984798;12.591259;6.153898;240.052825;295.977174;39.498002;7.870087;845.833975;191.168684;145.164818;73.560910;0.221403;0.999301;0.862402;0.992635;1.074323;5.000000;4.996879;1.489638;2.878708;1.635248;4.940747;1.019416;4.940747;-1.000000;
6.282027;0.005599;0.763094;0.980685;0.769578;0.694141;0.999388;0.924684;1.046124;0.924201;0.931142;0.961713;0.980554;0.972613;0.928773;1.015539;0.985678;0.984963;0.986715;0.984764;12.608208;6.344533;240.265342;295.675010;39.390928;7.761260;846.160504;191.122857;145.123857;73.536013;0.221362;0.999388;0.862557;0.992665;1.074347;5.000000;4.993772;1.489057;2.876962;1.634761;4.954751;1.026180;4.954751;-1.000000;
6.286123;0.005565;0.763360;0.980749;0.769787;0.694357;0.999561;0.924819;1.046195;0.924304;0.931255;0.961854;0.980729;0.972772;0.928904;1.015576;0.985639;0.984922;0.986701;0.984698;12.635875;6.731977;240.689914;295.070371;39.171596;7.542331;846.812609;191.032721;145.040569;73.486681;0.221278;0.999561;0.862866;0.992722;1.074396;5.000000;4.987601;1.487908;2.873499;1.633785;4.982814;1.039689;4.982814;-1.000000;
6.294315;0.005491;0.763881;0.980875;0.770198;0.694780;0.999901;0.925083;1.046336;0.924500;0.931472;0.962129;0.981071;0.973082;0.929159;1.015649;0.985561;0.984840;0.986668;0.984568;12.665889;7.529201;241.537982;293.861098;38.713557;7.100472;848.112540;190.858632;144.868837;73.390065;0.221112;0.999901;0.863474;0.992834;1.074494;5.000000;4.975440;1.485674;2.866707;1.631831;5.039157;1.066614;5.039157;-1.000000;
6.310699;0.005319;0.764884;0.981111;0.770982;0.695590;1.000547;0.925583;1.046613;0.924851;0.931865;0.962639;0.981724;0.973668;0.929630;1.015795;0.985403;0.984679;0.986575;0.984318;12.622209;9.193421;243.236439;291.452719;37.731267;6.209871;850.692232;190.535815;144.507362;73.206524;0.220783;1.000547;0.864653;0.993044;1.074688;5.000000;4.951866;1.481463;2.853794;1.627951;5.152707;1.119899;5.152707;-1.000000;
6.343467;0.004882;0.766726;0.981522;0.772376;0.697032;1.001658;0.926452;1.047128;0.925378;0.932472;0.963475;0.982853;0.974659;0.930395;1.016084;0.985085;0.984366;0.986286;0.983868;12.111943;12.639846;246.699341;286.758364;35.595565;4.478365;855.752314;189.991638;143.735562;72.887645;0.220157;1.001658;0.866855;0.993411;1.075057;5.000000;4.907817;1.474127;2.831559;1.620567;5.383222;1.222356;5.383222;-1.000000;
6.376235;0.004328;0.768364;0.981848;0.773525;0.698217;1.002530;0.927128;1.047555;0.925686;0.932852;0.964073;0.983744;0.975412;0.930928;1.016371;0.984763;0.984066;0.985861;0.983481;11.057492;16.042013;250.354919;282.335675;33.354936;2.965888;860.657616;189.561020;142.957345;72.627035;0.220107;1.002522;0.868896;0.993768;1.075451;5.000000;4.867003;1.466994;2.814282;1.612678;5.618249;1.313345;5.618249;-1.000000;
