time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;
4.930037;1.060146;1.045192;1.010380;1.017960;1.019604;1.069985;1.061829;1.089838;1.056537;1.051522;1.057221;1.055186;1.050505;1.035967;0.999793;231.282899;-16.364392;1.059024;1.432650;0.999803;40.229856;43.225029;1.048890;1.267125;0.999933;1.164101;24.777826;1.011866;1.105024;1.000019;-2.704782;13.150765;1.069985;1.465035;0.999556;2.348460;17.333495;1.096200;1.197699;
4.930038;1.060146;1.045192;1.010380;1.017960;1.019604;1.069985;1.061829;1.089838;1.056537;1.051522;1.057221;1.055186;1.050505;1.035967;0.999793;231.282887;-16.364391;1.059024;1.432650;0.999803;40.229844;43.225028;1.048890;1.267125;0.999933;1.164127;24.777818;1.011866;1.105024;1.000019;-2.704766;13.150764;1.069985;1.465035;0.999556;2.348440;17.333495;1.096200;1.197699;
4.930040;1.060146;1.045192;1.010380;1.017960;1.019604;1.069985;1.061829;1.089838;1.056537;1.051522;1.057221;1.055186;1.050505;1.035967;0.999793;231.282864;-16.364390;1.059024;1.432650;0.999803;40.229821;43.225026;1.048890;1.267125;0.999933;1.164177;24.777803;1.011866;1.105024;1.000019;-2.704735;13.150763;1.069985;1.465035;0.999556;2.348402;17.333495;1.096200;1.197699;
4.930044;1.060146;1.045192;1.010380;1.017960;1.019604;1.069985;1.061829;1.089838;1.056537;1.051522;1.057221;1.055186;1.050505;1.035967;0.999793;231.282818;-16.364388;1.059024;1.432650;0.999803;40.229774;43.225023;1.048890;1.267125;0.999933;1.164277;24.777771;1.011866;1.105023;1.000019;-2.704672;13.150761;1.069985;1.465034;0.999556;2.348324;17.333496;1.096200;1.197699;
4.930052;1.060146;1.045192;1.010380;1.017959;1.019604;1.069985;1.061829;1.089838;1.056537;1.051522;1.057221;1.055186;1.050506;1.035967;0.999793;231.282727;-16.364383;1.059024;1.432650;0.999803;40.229679;43.225016;1.048890;1.267125;0.999933;1.164478;24.777708;1.011866;1.105023;1.000019;-2.704546;13.150757;1.069985;1.465034;0.999556;2.348169;17.333497;1.096200;1.197699;
4.930068;1.060146;1.045192;1.010380;1.017959;1.019604;1.069985;1.061829;1.089838;1.056537;1.051522;1.057221;1.055186;1.050506;1.035967;0.999793;231.282543;-16.364373;1.059024;1.432650;0.999803;40.229491;43.225003;1.048890;1.267125;0.999933;1.164880;24.777582;1.011866;1.105023;1.000019;-2.704293;13.150750;1.069985;1.465032;0.999556;2.347859;17.333500;1.096200;1.197700;
4.930100;1.060146;1.045192;1.010380;1.017959;1.019604;1.069985;1.061829;1.089838;1.056537;1.051522;1.057221;1.055187;1.050506;1.035967;0.999793;231.282176;-16.364353;1.059024;1.432650;0.999803;40.229115;43.224976;1.048890;1.267124;0.999933;1.165684;24.777330;1.011866;1.105022;1.000019;-2.703789;13.150735;1.069985;1.465029;0.999556;2.347240;17.333505;1.096200;1.197700;
4.930164;1.060146;1.045192;1.010380;1.017959;1.019604;1.069985;1.061829;1.089838;1.056537;1.051522;1.057221;1.055187;1.050506;1.035967;0.999793;231.281442;-16.364314;1.059024;1.432650;0.999803;40.228363;43.224923;1.048890;1.267124;0.999933;1.167291;24.776825;1.011866;1.105019;1.000019;-2.702779;13.150704;1.069985;1.465024;0.999556;2.346000;17.333515;1.096200;1.197702;
4.930292;1.060146;1.045192;1.010380;1.017959;1.019604;1.069986;1.061829;1.089838;1.056537;1.051522;1.057221;1.055187;1.050506;1.035967;0.999793;231.279974;-16.364236;1.059024;1.432650;0.999803;40.226858;43.224817;1.048890;1.267123;0.999933;1.170505;24.775816;1.011867;1.105015;1.000020;-2.700757;13.150642;1.069986;1.465012;0.999556;2.343519;17.333536;1.096200;1.197704;
4.930548;1.060146;1.045192;1.010381;1.017959;1.019605;1.069987;1.061828;1.089838;1.056536;1.051522;1.057222;1.055188;1.050507;1.035967;0.999793;231.277038;-16.364080;1.059024;1.432650;0.999803;40.223845;43.224604;1.048890;1.267122;0.999933;1.176930;24.773798;1.011867;1.105006;1.000021;-2.696703;13.150518;1.069987;1.464989;0.999555;2.338552;17.333577;1.096200;1.197709;
4.931060;1.060146;1.045192;1.010382;1.017959;1.019605;1.069989;1.061827;1.089837;1.056535;1.051521;1.057222;1.055191;1.050509;1.035967;0.999794;231.271169;-16.363769;1.059024;1.432651;0.999803;40.217814;43.224179;1.048890;1.267118;0.999933;1.189766;24.769767;1.011868;1.104989;1.000023;-2.688555;13.150263;1.069989;1.464942;0.999555;2.328598;17.333662;1.096199;1.197718;
4.932084;1.060146;1.045192;1.010384;1.017959;1.019607;1.069994;1.061826;1.089836;1.056533;1.051520;1.057224;1.055195;1.050512;1.035968;0.999794;231.259436;-16.363154;1.059024;1.432652;0.999803;40.205723;43.223330;1.048890;1.267112;0.999933;1.215384;24.761715;1.011870;1.104955;1.000026;-2.672100;13.149728;1.069994;1.464849;0.999553;2.308608;17.333839;1.096198;1.197737;
4.934132;1.060146;1.045193;1.010389;1.017959;1.019610;1.070003;1.061823;1.089834;1.056528;1.051517;1.057226;1.055204;1.050519;1.035968;0.999794;231.236002;-16.361947;1.059024;1.432653;0.999803;40.181430;43.221635;1.048891;1.267100;0.999933;1.266403;24.745659;1.011873;1.104887;1.000033;-2.638565;13.148562;1.070003;1.464662;0.999551;2.268309;17.334219;1.096197;1.197773;
4.938228;1.060145;1.045195;1.010397;1.017959;1.019616;1.070022;1.061817;1.089830;1.056519;1.051511;1.057231;1.055221;1.050533;1.035968;0.999795;231.189259;-16.359625;1.059024;1.432655;0.999804;40.132420;43.218262;1.048892;1.267075;0.999933;1.367561;24.713746;1.011880;1.104753;1.000046;-2.569041;13.145845;1.070022;1.464281;0.999545;2.186472;17.335085;1.096193;1.197844;
4.946420;1.060145;1.045198;1.010414;1.017959;1.019629;1.070061;1.061806;1.089823;1.056499;1.051499;1.057242;1.055258;1.050560;1.035968;0.999796;231.096352;-16.355330;1.059024;1.432658;0.999804;40.032837;43.211598;1.048895;1.267025;0.999933;1.566292;24.650746;1.011893;1.104492;1.000072;-2.420657;13.138900;1.070061;1.463502;0.999536;2.018187;17.337244;1.096187;1.197974;
4.962804;1.060145;1.045204;1.010446;1.017960;1.019659;1.070142;1.061781;1.089810;1.056455;1.051472;1.057261;1.055333;1.050617;1.035967;0.999799;230.913478;-16.348000;1.059024;1.432657;0.999805;39.828573;43.198750;1.048900;1.266928;0.999931;1.948911;24.528331;1.011917;1.104002;1.000118;-2.090623;13.119236;1.070142;1.461894;0.999520;1.665972;17.343268;1.096176;1.198189;
4.995572;1.060145;1.045215;1.010502;1.017965;1.019725;1.070304;1.061728;1.089790;1.056356;1.051406;1.057293;1.055484;1.050728;1.035957;0.999806;230.565091;-16.337161;1.059025;1.432639;0.999809;39.409732;43.176170;1.048908;1.266751;0.999928;2.652044;24.299794;1.011960;1.103155;1.000187;-1.333669;13.059885;1.070304;1.458658;0.999503;0.922342;17.361925;1.096163;1.198446;
5.061108;1.060146;1.045228;1.010582;1.017967;1.019853;1.070574;1.061615;1.089773;1.056130;1.051242;1.057313;1.055736;1.050901;1.035899;0.999822;229.983805;-16.322157;1.059027;1.432605;0.999817;38.611907;43.151515;1.048920;1.266528;0.999919;3.802182;23.918840;1.012017;1.102013;1.000228;0.270369;12.893722;1.070574;1.453257;0.999520;-0.541985;17.420937;1.096168;1.198353;
5.126644;1.060141;1.045221;1.010600;1.017935;1.019905;1.070657;1.061516;1.089797;1.055929;1.051074;1.057248;1.055812;1.050925;1.035793;0.999840;229.728340;-16.308278;1.059022;1.432700;0.999830;38.069847;43.175574;1.048914;1.266644;0.999906;4.450848;23.700226;1.012021;1.101919;1.000112;1.391534;12.724424;1.070657;1.451592;0.999616;-1.573319;17.498873;1.096220;1.197297;
5.167046;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716456;-16.297795;1.059015;1.432836;0.999839;37.888156;43.207780;1.048904;1.266842;0.999897;4.674483;23.626336;1.012008;1.102192;1.000019;1.682371;12.658955;1.070629;1.452145;0.999686;-1.916217;17.541583;1.096261;1.196494;
5.167046;1.060134;1.045208;1.010591;1.017900;1.019893;1.070630;1.061477;1.089828;1.055850;1.050999;1.057190;1.055786;1.050886;1.035731;0.999850;229.716586;-16.298204;1.059015;1.432834;0.999839;37.888239;43.207211;1.048904;1.266838;0.999897;4.674509;23.626024;1.012008;1.102189;1.000019;1.682359;12.658425;1.070630;1.452129;0.999686;-1.916060;17.543653;1.096262;1.196462;
5.167047;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716446;-16.297798;1.059015;1.432836;0.999839;37.888138;43.207774;1.048904;1.266842;0.999897;4.674485;23.626328;1.012008;1.102192;1.000019;1.682388;12.658901;1.070629;1.452146;0.999686;-1.916208;17.541649;1.096261;1.196494;
5.167048;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716445;-16.297798;1.059015;1.432836;0.999839;37.888133;43.207774;1.048904;1.266842;0.999897;4.674492;23.626326;1.012008;1.102192;1.000019;1.682398;12.658899;1.070629;1.452146;0.999686;-1.916219;17.541650;1.096261;1.196494;
5.167050;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716451;-16.297822;1.059015;1.432836;0.999839;37.888127;43.207741;1.048904;1.266842;0.999897;4.674507;23.626303;1.012008;1.102192;1.000019;1.682417;12.658866;1.070629;1.452145;0.999686;-1.916232;17.541775;1.096261;1.196492;
5.167054;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716437;-16.297796;1.059015;1.432836;0.999839;37.888099;43.207778;1.048904;1.266843;0.999897;4.674533;23.626312;1.012008;1.102192;1.000019;1.682459;12.658888;1.070629;1.452146;0.999686;-1.916283;17.541657;1.096261;1.196494;
5.167062;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716426;-16.297794;1.059015;1.432836;0.999839;37.888054;43.207784;1.048904;1.266843;0.999897;4.674587;23.626294;1.012008;1.102192;1.000019;1.682540;12.658873;1.070629;1.452146;0.999686;-1.916368;17.541666;1.096261;1.196493;
5.167078;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716404;-16.297791;1.059015;1.432836;0.999839;37.887964;43.207795;1.048904;1.266843;0.999897;4.674696;23.626258;1.012008;1.102192;1.000019;1.682702;12.658842;1.070629;1.452146;0.999686;-1.916538;17.541683;1.096261;1.196493;
5.167084;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716396;-16.297789;1.059015;1.432836;0.999839;37.887932;43.207798;1.048904;1.266843;0.999897;4.674735;23.626245;1.012008;1.102192;1.000019;1.682760;12.658832;1.070629;1.452146;0.999686;-1.916598;17.541690;1.096261;1.196493;
5.167084;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716396;-16.297789;1.059015;1.432836;0.999839;37.887932;43.207798;1.048904;1.266843;0.999897;4.674735;23.626245;1.012008;1.102192;1.000019;1.682760;12.658832;1.070629;1.452146;0.999686;-1.916598;17.541690;1.096261;1.196493;
5.167084;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716396;-16.297789;1.059015;1.432836;0.999839;37.887932;43.207798;1.048904;1.266843;0.999897;4.674735;23.626245;1.012008;1.102192;1.000019;1.682760;12.658832;1.070629;1.452146;0.999686;-1.916598;17.541690;1.096261;1.196493;
5.167110;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061474;1.089822;1.055847;1.050997;1.057189;1.055785;1.050885;1.035729;0.999850;229.716360;-16.297783;1.059015;1.432837;0.999839;37.887785;43.207816;1.048904;1.266843;0.999897;4.674915;23.626185;1.012008;1.102193;1.000019;1.683027;12.658782;1.070629;1.452146;0.999686;-1.916878;17.541719;1.096261;1.196492;
5.167174;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061473;1.089822;1.055847;1.050996;1.057189;1.055785;1.050885;1.035729;0.999850;229.716272;-16.297767;1.059015;1.432837;0.999839;37.887425;43.207859;1.048904;1.266843;0.999897;4.675352;23.626040;1.012008;1.102193;1.000019;1.683675;12.658662;1.070629;1.452146;0.999687;-1.917558;17.541789;1.096261;1.196491;
5.167302;1.060133;1.045208;1.010591;1.017899;1.019892;1.070629;1.061473;1.089822;1.055847;1.050996;1.057189;1.055785;1.050885;1.035729;0.999850;229.716098;-16.297735;1.059015;1.432837;0.999839;37.886708;43.207945;1.048904;1.266844;0.999897;4.676224;23.625750;1.012008;1.102193;1.000019;1.684970;12.658421;1.070629;1.452146;0.999687;-1.918916;17.541930;1.096261;1.196489;
5.167558;1.060133;1.045208;1.010591;1.017898;1.019892;1.070629;1.061473;1.089822;1.055846;1.050996;1.057188;1.055785;1.050885;1.035728;0.999850;229.715753;-16.297672;1.059015;1.432838;0.999839;37.885276;43.208118;1.048904;1.266845;0.999897;4.677965;23.625171;1.012008;1.102194;1.000018;1.687551;12.657940;1.070629;1.452147;0.999687;-1.921626;17.542212;1.096261;1.196484;
5.168070;1.060133;1.045208;1.010591;1.017898;1.019892;1.070629;1.061472;1.089823;1.055845;1.050995;1.057187;1.055785;1.050885;1.035728;0.999851;229.715073;-16.297545;1.059015;1.432839;0.999839;37.882424;43.208464;1.048904;1.266847;0.999897;4.681433;23.624018;1.012008;1.102197;1.000017;1.692683;12.656981;1.070629;1.452148;0.999688;-1.927023;17.542776;1.096262;1.196475;
5.169094;1.060133;1.045207;1.010591;1.017897;1.019892;1.070629;1.061471;1.089823;1.055843;1.050992;1.057186;1.055785;1.050884;1.035726;0.999851;229.713763;-16.297292;1.059015;1.432842;0.999839;37.876769;43.209163;1.048903;1.266851;0.999897;4.688309;23.621732;1.012007;1.102201;1.000015;1.702821;12.655073;1.070629;1.452151;0.999690;-1.937724;17.543901;1.096262;1.196456;
5.171142;1.060133;1.045207;1.010590;1.017896;1.019892;1.070629;1.061469;1.089824;1.055838;1.050988;1.057183;1.055784;1.050883;1.035723;0.999851;229.711333;-16.296782;1.059015;1.432848;0.999840;37.865654;43.210585;1.048903;1.266859;0.999896;4.701823;23.617242;1.012007;1.102211;1.000010;1.722593;12.651302;1.070629;1.452159;0.999693;-1.958753;17.546147;1.096264;1.196417;
5.175238;1.060132;1.045206;1.010590;1.017892;1.019892;1.070627;1.061464;1.089826;1.055829;1.050980;1.057178;1.055783;1.050880;1.035716;0.999852;229.707241;-16.295754;1.059014;1.432860;0.999841;37.844214;43.213519;1.048902;1.266877;0.999895;4.727902;23.608585;1.012006;1.102232;1.000001;1.760097;12.643941;1.070627;1.452183;0.999700;-1.999305;17.550614;1.096268;1.196340;
5.183430;1.060131;1.045203;1.010588;1.017885;1.019890;1.070623;1.061455;1.089831;1.055811;1.050964;1.057166;1.055779;1.050873;1.035703;0.999855;229.702131;-16.293670;1.059013;1.432887;0.999842;37.804523;43.219746;1.048900;1.266915;0.999894;4.776275;23.592562;1.012003;1.102282;0.999983;1.826807;12.629991;1.070623;1.452264;0.999714;-2.074286;17.559428;1.096276;1.196181;
5.199814;1.060127;1.045198;1.010584;1.017870;1.019883;1.070609;1.061439;1.089841;1.055780;1.050934;1.057142;1.055765;1.050854;1.035677;0.999859;229.704162;-16.289416;1.059010;1.432945;0.999846;37.738070;43.233562;1.048896;1.267001;0.999890;4.857976;23.565624;1.011997;1.102409;0.999945;1.926252;12.605472;1.070609;1.452554;0.999743;-2.199175;17.576450;1.096293;1.195850;
5.232582;1.060120;1.045185;1.010568;1.017835;1.019854;1.070557;1.061414;1.089865;1.055735;1.050886;1.057091;1.055716;1.050803;1.035630;0.999868;229.755802;-16.280943;1.059003;1.433085;0.999853;37.656802;43.265924;1.048886;1.267209;0.999883;4.961905;23.531662;1.011979;1.102766;0.999867;1.988652;12.571573;1.070557;1.453581;0.999803;-2.347084;17.607140;1.096328;1.195153;
5.298118;1.060101;1.045152;1.010514;1.017760;1.019758;1.070396;1.061399;1.089919;1.055713;1.050844;1.056995;1.055563;1.050668;1.035561;0.999883;230.022776;-16.268080;1.058986;1.433424;0.999867;37.680589;43.342475;1.048860;1.267719;0.999869;4.937456;23.537904;1.011926;1.103828;0.999731;1.639104;12.566076;1.070396;1.456807;0.999917;-2.265366;17.650224;1.096397;1.193770;
5.355387;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061420;1.089966;1.055761;1.050864;1.056934;1.055403;1.050540;1.035535;0.999895;230.394755;-16.265457;1.058970;1.433744;0.999878;37.868505;43.414545;1.048836;1.268208;0.999857;4.670280;23.617618;1.011864;1.105070;0.999655;0.950844;12.620711;1.070226;1.460208;1.000000;-1.849209;17.665691;1.096449;1.192721;
5.355387;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061420;1.089966;1.055761;1.050864;1.056934;1.055403;1.050540;1.035535;0.999895;230.394755;-16.265457;1.058970;1.433744;0.999878;37.868505;43.414545;1.048836;1.268208;0.999857;4.670280;23.617618;1.011864;1.105070;0.999655;0.950844;12.620711;1.070226;1.460208;1.000000;-1.849209;17.665691;1.096449;1.192721;
5.355387;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061420;1.089966;1.055761;1.050864;1.056934;1.055403;1.050540;1.035535;0.999895;230.394755;-16.265457;1.058970;1.433744;0.999878;37.868505;43.414545;1.048836;1.268208;0.999857;4.670280;23.617618;1.011864;1.105070;0.999655;0.950844;12.620711;1.070226;1.460208;1.000000;-1.849209;17.665691;1.096449;1.192721;
5.355448;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061420;1.089966;1.055761;1.050864;1.056934;1.055403;1.050540;1.035535;0.999895;230.395220;-16.265458;1.058970;1.433744;0.999878;37.868789;43.414624;1.048836;1.268209;0.999857;4.669873;23.617740;1.011864;1.105072;0.999655;0.949919;12.620800;1.070226;1.460212;1.000000;-1.848594;17.665697;1.096449;1.192720;
5.355448;1.060084;1.045121;1.010447;1.017699;1.019649;1.070223;1.061420;1.089966;1.055760;1.050863;1.056931;1.055400;1.050537;1.035534;0.999895;230.395028;-16.265151;1.058970;1.433746;0.999878;37.868665;43.415174;1.048835;1.268212;0.999857;4.669886;23.617969;1.011864;1.105074;0.999655;0.949866;12.619148;1.070224;1.460243;1.000000;-1.848616;17.666123;1.096449;1.192723;
5.355449;1.060085;1.045122;1.010447;1.017699;1.019650;1.070226;1.061421;1.089966;1.055762;1.050865;1.056934;1.055403;1.050540;1.035536;0.999895;230.395270;-16.265551;1.058970;1.433744;0.999878;37.868824;43.414489;1.048836;1.268208;0.999857;4.669867;23.617658;1.011864;1.105071;0.999655;0.949921;12.621097;1.070226;1.460205;1.000000;-1.848580;17.665759;1.096449;1.192716;
5.355450;1.060085;1.045122;1.010447;1.017699;1.019650;1.070226;1.061421;1.089966;1.055762;1.050865;1.056934;1.055403;1.050540;1.035536;0.999895;230.395278;-16.265551;1.058970;1.433744;0.999878;37.868829;43.414490;1.048836;1.268208;0.999857;4.669860;23.617660;1.011864;1.105071;0.999655;0.949905;12.621099;1.070226;1.460206;1.000000;-1.848570;17.665759;1.096449;1.192716;
5.355452;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061421;1.089966;1.055762;1.050865;1.056934;1.055403;1.050540;1.035536;0.999895;230.395279;-16.265526;1.058970;1.433744;0.999878;37.868829;43.414535;1.048836;1.268208;0.999857;4.669847;23.617683;1.011864;1.105072;0.999655;0.949870;12.620982;1.070226;1.460208;1.000000;-1.848551;17.665782;1.096449;1.192716;
5.355456;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061421;1.089966;1.055762;1.050865;1.056934;1.055403;1.050540;1.035536;0.999895;230.395324;-16.265551;1.058970;1.433744;0.999878;37.868858;43.414498;1.048836;1.268208;0.999857;4.669820;23.617672;1.011864;1.105072;0.999655;0.949812;12.621108;1.070226;1.460206;1.000000;-1.848508;17.665760;1.096449;1.192716;
5.355464;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061421;1.089966;1.055762;1.050865;1.056934;1.055403;1.050540;1.035536;0.999895;230.395386;-16.265551;1.058970;1.433744;0.999878;37.868896;43.414509;1.048836;1.268208;0.999857;4.669766;23.617688;1.011864;1.105072;0.999655;0.949688;12.621119;1.070226;1.460206;1.000000;-1.848426;17.665761;1.096450;1.192716;
5.355480;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061421;1.089966;1.055762;1.050865;1.056934;1.055403;1.050540;1.035536;0.999895;230.395510;-16.265551;1.058970;1.433744;0.999878;37.868972;43.414530;1.048836;1.268208;0.999857;4.669659;23.617721;1.011864;1.105072;0.999655;0.949440;12.621143;1.070226;1.460208;1.000000;-1.848262;17.665762;1.096450;1.192715;
5.355512;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061421;1.089966;1.055762;1.050865;1.056934;1.055403;1.050540;1.035536;0.999895;230.395758;-16.265551;1.058970;1.433744;0.999878;37.869124;43.414572;1.048836;1.268209;0.999857;4.669445;23.617785;1.011864;1.105073;0.999655;0.948943;12.621190;1.070226;1.460210;1.000000;-1.847933;17.665765;1.096450;1.192715;
5.355576;1.060085;1.045122;1.010447;1.017699;1.019649;1.070226;1.061421;1.089966;1.055762;1.050865;1.056934;1.055403;1.050540;1.035536;0.999895;230.396253;-16.265552;1.058970;1.433744;0.999878;37.869428;43.414657;1.048836;1.268209;0.999857;4.669016;23.617915;1.011864;1.105074;0.999655;0.947949;12.621285;1.070226;1.460214;1.000000;-1.847275;17.665772;1.096450;1.192714;
5.355704;1.060085;1.045121;1.010447;1.017699;1.019649;1.070225;1.061421;1.089966;1.055762;1.050865;1.056934;1.055402;1.050540;1.035536;0.999895;230.397245;-16.265554;1.058970;1.433745;0.999878;37.870037;43.414827;1.048835;1.268210;0.999857;4.668158;23.618173;1.011863;1.105078;0.999655;0.945960;12.621475;1.070225;1.460222;1.000000;-1.845958;17.665785;1.096450;1.192711;
5.355960;1.060085;1.045121;1.010446;1.017699;1.019648;1.070224;1.061421;1.089967;1.055762;1.050865;1.056934;1.055402;1.050539;1.035536;0.999895;230.399230;-16.265557;1.058970;1.433747;0.999879;37.871256;43.415166;1.048835;1.268213;0.999857;4.666438;23.618692;1.011863;1.105084;0.999655;0.941979;12.621855;1.070224;1.460239;1.000001;-1.843321;17.665810;1.096450;1.192707;
5.356472;1.060084;1.045121;1.010446;1.017698;1.019647;1.070223;1.061421;1.089967;1.055763;1.050866;1.056933;1.055400;1.050538;1.035536;0.999896;230.403205;-16.265564;1.058969;1.433750;0.999879;37.873702;43.415844;1.048835;1.268217;0.999857;4.662985;23.619733;1.011863;1.105096;0.999654;0.934003;12.622617;1.070223;1.460273;1.000001;-1.838031;17.665860;1.096450;1.192698;
5.357496;1.060084;1.045120;1.010444;1.017697;1.019645;1.070219;1.061422;1.089968;1.055765;1.050867;1.056932;1.055397;1.050535;1.035536;0.999896;230.411175;-16.265581;1.058969;1.433756;0.999879;37.878622;43.417199;1.048835;1.268227;0.999857;4.656025;23.621831;1.011861;1.105122;0.999653;0.917998;12.624155;1.070219;1.460341;1.000003;-1.827389;17.665954;1.096451;1.192680;
5.359544;1.060083;1.045119;1.010442;1.017695;1.019641;1.070213;1.061423;1.089970;1.055768;1.050868;1.056930;1.055390;1.050531;1.035535;0.999896;230.427199;-16.265627;1.058969;1.433768;0.999879;37.888574;43.419905;1.048834;1.268245;0.999857;4.641895;23.626085;1.011859;1.105172;0.999651;0.885784;12.627276;1.070213;1.460476;1.000005;-1.805864;17.666121;1.096453;1.192645;
5.363640;1.060082;1.045117;1.010436;1.017691;1.019632;1.070199;1.061426;1.089973;1.055774;1.050872;1.056927;1.055378;1.050521;1.035535;0.999897;230.459561;-16.265769;1.058967;1.433792;0.999880;37.908915;43.425300;1.048832;1.268282;0.999856;4.612789;23.634829;1.011854;1.105274;0.999647;0.820580;12.633697;1.070199;1.460745;1.000011;-1.761870;17.666370;1.096456;1.192576;
5.371832;1.060080;1.045112;1.010425;1.017683;1.019615;1.070173;1.061433;1.089980;1.055787;1.050880;1.056920;1.055353;1.050502;1.035535;0.999898;230.525439;-16.266263;1.058965;1.433839;0.999882;37.951230;43.436003;1.048828;1.268356;0.999854;4.551211;23.653243;1.011843;1.105480;0.999641;0.687475;12.647221;1.070173;1.461276;1.000021;-1.670306;17.666529;1.096463;1.192442;
5.388216;1.060075;1.045103;1.010401;1.017668;1.019580;1.070121;1.061447;1.089993;1.055816;1.050900;1.056910;1.055305;1.050467;1.035537;0.999901;230.660952;-16.268166;1.058960;1.433931;0.999885;38.041516;43.456919;1.048821;1.268499;0.999851;4.414732;23.693645;1.011822;1.105905;0.999632;0.413700;12.676629;1.070121;1.462304;1.000040;-1.474537;17.665512;1.096476;1.192195;
5.420984;1.060067;1.045087;1.010351;1.017645;1.019518;1.070030;1.061481;1.090016;1.055884;1.050948;1.056899;1.055219;1.050407;1.035552;0.999907;230.940272;-16.276139;1.058952;1.434097;0.999890;38.237864;43.495787;1.048808;1.268766;0.999846;4.090050;23.787660;1.011778;1.106792;0.999632;-0.138515;12.741809;1.070030;1.464133;1.000069;-1.046421;17.658417;1.096496;1.191788;
5.486520;1.060058;1.045061;1.010244;1.017634;1.019436;1.069915;1.061562;1.090048;1.056037;1.051069;1.056921;1.055112;1.050346;1.035614;0.999915;231.486358;-16.310673;1.058941;1.434324;0.999900;38.648450;43.556091;1.048787;1.269176;0.999837;3.255868;24.019360;1.011685;1.108649;0.999691;-1.087386;12.873227;1.069915;1.466436;1.000097;-0.153020;17.627907;1.096517;1.191366;
