time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;NETWORK__BUS____2-BUS____4-1_AC_state;CLA_2_4_currentLimitAutomaton_order;CLA_2_5_currentLimitAutomaton_order;CLA_2_4_currentLimitAutomaton_IMax;CLA_2_5_currentLimitAutomaton_IMax;
20.439592;1.062865;1.045243;1.010092;0.988913;0.986945;1.064863;1.045514;1.084328;1.040477;1.037385;1.047416;1.049428;1.043842;1.024160;0.999583;0.999583;0.999583;0.999582;0.999583;202.265405;36.186860;-40.734241;51.886463;25.602049;-31.398257;51.866740;31.173159;25.870751;24.401995;1.060542;1.064863;1.049680;1.011968;1.093370;1.402305;1.251322;1.102995;1.567469;1.254302;0.217053;0.127052;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.439608;1.062865;1.045244;1.010092;0.988911;0.986943;1.064862;1.045513;1.084327;1.040476;1.037384;1.047415;1.049427;1.043841;1.024159;0.999583;0.999583;0.999583;0.999582;0.999582;202.263940;36.181815;-40.730988;51.888154;25.603816;-31.398274;51.866675;31.173960;25.871695;24.402211;1.060542;1.064862;1.049680;1.011968;1.093370;1.402303;1.251317;1.102996;1.567495;1.254314;0.217053;0.127052;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.439640;1.062865;1.045244;1.010092;0.988908;0.986939;1.064859;1.045511;1.084326;1.040475;1.037383;1.047414;1.049425;1.043839;1.024158;0.999583;0.999583;0.999583;0.999580;0.999582;202.261010;36.171733;-40.724485;51.891530;25.607346;-31.398308;51.866544;31.175563;25.873582;24.402642;1.060542;1.064859;1.049681;1.011967;1.093368;1.402299;1.251305;1.102998;1.567548;1.254338;0.217054;0.127052;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.439704;1.062865;1.045246;1.010092;0.988901;0.986931;1.064854;1.045507;1.084323;1.040473;1.037380;1.047410;1.049419;1.043835;1.024155;0.999583;0.999584;0.999583;0.999577;0.999581;202.255153;36.151607;-40.711484;51.898262;25.614390;-31.398376;51.866283;31.178768;25.877350;24.403503;1.060542;1.064854;1.049682;1.011967;1.093366;1.402290;1.251283;1.103002;1.567653;1.254385;0.217054;0.127053;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.439832;1.062866;1.045248;1.010091;0.988887;0.986915;1.064843;1.045500;1.084317;1.040468;1.037376;1.047403;1.049409;1.043826;1.024149;0.999584;0.999585;0.999582;0.999571;0.999578;202.243446;36.111506;-40.685499;51.911643;25.628416;-31.398509;51.865759;31.185175;25.884859;24.405220;1.060543;1.064843;1.049684;1.011967;1.093361;1.402274;1.251238;1.103011;1.567863;1.254480;0.217055;0.127053;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.440088;1.062868;1.045252;1.010089;0.988860;0.986883;1.064822;1.045485;1.084306;1.040460;1.037366;1.047389;1.049388;1.043808;1.024137;0.999584;0.999586;0.999582;0.999560;0.999574;202.220067;36.031899;-40.633599;51.938080;25.656217;-31.398767;51.864708;31.197977;25.899770;24.408635;1.060545;1.064822;1.049689;1.011966;1.093352;1.402240;1.251147;1.103029;1.568281;1.254670;0.217056;0.127055;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.440600;1.062871;1.045262;1.010086;0.988806;0.986821;1.064781;1.045455;1.084285;1.040442;1.037347;1.047362;1.049347;1.043773;1.024112;0.999586;0.999589;0.999580;0.999537;0.999564;202.173441;35.875021;-40.530077;51.989677;25.710837;-31.399247;51.862591;31.223532;25.929171;24.415389;1.060548;1.064781;1.049697;1.011964;1.093333;1.402174;1.250968;1.103066;1.569110;1.255048;0.217059;0.127057;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.441624;1.062878;1.045280;1.010079;0.988701;0.986698;1.064699;1.045396;1.084242;1.040407;1.037308;1.047307;1.049267;1.043703;1.024064;0.999588;0.999595;0.999578;0.999491;0.999545;202.080709;35.570282;-40.324100;52.087951;25.816256;-31.400067;51.858300;31.274466;25.986335;24.428608;1.060555;1.064699;1.049715;1.011960;1.093296;1.402044;1.250615;1.103142;1.570739;1.255795;0.217065;0.127063;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.443672;1.062891;1.045315;1.010065;0.988497;0.986463;1.064542;1.045281;1.084158;1.040336;1.037231;1.047200;1.049111;1.043567;1.023969;0.999593;0.999607;0.999572;0.999400;0.999508;201.897262;34.994375;-39.916105;52.266254;26.012693;-31.401155;51.849502;31.375722;26.094478;24.454003;1.060567;1.064542;1.049750;1.011952;1.093222;1.401788;1.249927;1.103306;1.573897;1.257257;0.217076;0.127074;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.447768;1.062916;1.045383;1.010034;0.988116;0.986023;1.064242;1.045060;1.083997;1.040194;1.037078;1.046992;1.048815;1.043308;1.023783;0.999604;0.999631;0.999561;0.999224;0.999431;201.537900;33.959167;-39.113646;52.560025;26.354155;-31.401193;51.831117;31.576507;26.288748;24.501400;1.060592;1.064242;1.049815;1.011933;1.093082;1.401302;1.248620;1.103684;1.579890;1.260075;0.217097;0.127094;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.455960;1.062960;1.045505;1.009962;0.987424;0.985233;1.063684;1.044643;1.083695;1.039901;1.036765;1.046586;1.048265;1.042818;1.023416;0.999624;0.999677;0.999540;0.998885;0.999277;200.845612;32.243044;-37.547511;52.960417;26.871082;-31.393239;51.791777;31.975876;26.608191;24.587486;1.060636;1.063684;1.049932;1.011885;1.092815;1.400423;1.246269;1.104640;1.591045;1.265396;0.217135;0.127131;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.464152;1.062997;1.045610;1.009876;0.986792;0.984523;1.063157;1.044243;1.083411;1.039591;1.036437;1.046182;1.047744;1.042346;1.023045;0.999646;0.999723;0.999518;0.998563;0.999121;200.184401;30.882757;-36.016429;53.177403;27.207955;-31.375157;51.749620;32.377488;26.854313;24.667040;1.060674;1.063155;1.050034;1.011824;1.092565;1.399663;1.244242;1.105864;1.601632;1.270412;0.217168;0.127163;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.472344;1.063028;1.045702;1.009777;0.986186;0.983850;1.062639;1.043848;1.083138;1.039260;1.036091;1.045768;1.047235;1.041876;1.022662;0.999667;0.999767;0.999496;0.998255;0.998965;199.549241;29.749462;-34.500863;53.284430;27.411183;-31.347789;51.705593;32.787190;27.053820;24.745247;1.060706;1.062636;1.050121;1.011750;1.092323;1.399012;1.242506;1.107351;1.612014;1.275241;0.217196;0.127191;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.480536;1.063053;1.045780;1.009664;0.985579;0.983185;1.062121;1.043446;1.082870;1.038908;1.035724;1.045342;1.046724;1.041400;1.022264;0.999689;0.999810;0.999474;0.997960;0.998809;198.936019;28.747515;-32.985189;53.335626;27.515717;-31.311953;51.660709;33.209892;27.228861;24.825876;1.060734;1.062117;1.050194;1.011663;1.092087;1.398462;1.241032;1.109096;1.622394;1.279967;0.217220;0.127215;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.488728;1.063073;1.045846;1.009538;0.984953;0.982507;1.061594;1.043032;1.082602;1.038534;1.035337;1.044899;1.046205;1.040913;1.021849;0.999711;0.999853;0.999452;0.997676;0.998653;198.341634;27.810073;-31.457582;53.368381;27.546510;-31.268421;51.615990;33.649392;27.396534;24.911407;1.060756;1.061591;1.050256;1.011563;1.091853;1.398007;1.239793;1.111092;1.632912;1.284649;0.217241;0.127235;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.496920;1.063089;1.045902;1.009398;0.984298;0.981803;1.061057;1.042600;1.082331;1.038138;1.034929;1.044440;1.045675;1.040413;1.021416;0.999734;0.999894;0.999430;0.997402;0.998498;197.763937;26.892021;-29.909437;53.407294;27.520790;-31.217890;51.572482;34.108896;27.568876;25.003559;1.060775;1.061054;1.050308;1.011451;1.091619;1.397638;1.238766;1.113333;1.643649;1.289328;0.217258;0.127252;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.505112;1.063099;1.045948;1.009244;0.983604;0.981062;1.060506;1.042149;1.082057;1.037719;1.034501;1.043964;1.045132;1.039898;1.020964;0.999757;0.999935;0.999409;0.997139;0.998345;197.201622;25.963922;-28.334739;53.467783;27.450202;-31.160985;51.531245;34.591149;27.754034;25.103516;1.060789;1.060504;1.050349;1.011327;1.091384;1.397349;1.237932;1.115812;1.654655;1.294031;0.217273;0.127266;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.521496;1.063109;1.046013;1.008899;0.982083;0.979446;1.059356;1.041177;1.081491;1.036816;1.033581;1.042956;1.043994;1.038819;1.020001;0.999803;1.000012;0.999365;0.996646;0.998043;196.122045;24.001737;-25.089556;53.688624;27.207325;-31.031035;51.461095;35.634536;28.184157;25.330250;1.060808;1.059356;1.050408;1.011045;1.090906;1.396980;1.236760;1.121450;1.677607;1.303586;0.217293;0.127286;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.537880;1.063104;1.046046;1.008502;0.980373;0.977646;1.058144;1.040111;1.080900;1.035822;1.032578;1.041876;1.042792;1.037675;1.018960;0.999850;1.000086;0.999322;0.996200;0.997749;195.106282;21.876506;-21.713291;54.048325;26.843577;-30.881441;51.412940;36.792660;28.704636;25.593955;1.060813;1.058143;1.050436;1.010719;1.090416;1.396866;1.236205;1.127975;1.701868;1.313376;0.217303;0.127296;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.554264;1.063087;1.046048;1.008054;0.978468;0.975650;1.056863;1.038943;1.080280;1.034734;1.031485;1.040718;1.041518;1.036461;1.017835;0.999898;1.000154;0.999279;0.995802;0.997463;194.162438;19.576002;-18.207574;54.543741;26.372713;-30.714767;51.394843;38.078862;29.320826;25.896823;1.060808;1.056862;1.050435;1.010349;1.089913;1.396976;1.236208;1.135368;1.727490;1.323439;0.217304;0.127296;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.560191;1.063077;1.046041;1.007880;0.977730;0.974879;1.056380;1.038494;1.080047;1.034315;1.031066;1.040277;1.041037;1.036002;1.017405;0.999916;1.000178;0.999263;0.995671;0.997363;193.841619;18.703889;-16.910137;54.751973;26.177002;-30.650785;51.397474;38.578452;29.566142;26.015920;1.060804;1.056382;1.050429;1.010205;1.089728;1.397064;1.236337;1.138252;1.737092;1.327148;0.217302;0.127294;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.570648;1.063058;1.046020;1.007555;0.976367;0.973459;1.055511;1.037673;1.079631;1.033548;1.030301;1.039479;1.040170;1.035174;1.016624;0.999947;1.000219;0.999235;0.995456;0.997188;193.302345;17.114935;-14.582953;55.157347;25.799709;-30.533131;51.414791;39.504163;30.031496;26.239835;1.060793;1.055513;1.050409;1.009937;1.089396;1.397283;1.236732;1.143613;1.754468;1.333784;0.217295;0.127288;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.603416;1.062974;1.045878;1.006411;0.971651;0.968577;1.052660;1.034861;1.078265;1.030912;1.027690;1.036803;1.037318;1.032438;1.013981;1.000047;1.000333;0.999147;0.994931;0.996673;191.912648;11.899447;-7.077148;56.591354;24.339583;-30.135590;51.603985;42.789430;31.709244;27.036660;1.060738;1.052660;1.050284;1.008993;1.088332;1.398383;1.239247;1.162484;1.811527;1.355067;0.217251;0.127245;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.636184;1.062856;1.045614;1.005070;0.966298;0.963086;1.049617;1.031689;1.076799;1.027910;1.024742;1.033858;1.034262;1.029485;1.011037;1.000148;1.000429;0.999057;0.994629;0.996212;191.044798;6.519924;0.642900;58.135844;22.446001;-29.693983;52.026790;46.691644;33.672315;27.975490;1.060653;1.049643;1.050057;1.007891;1.087236;1.400080;1.243778;1.184521;1.871878;1.376978;0.217169;0.127165;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.668952;1.062707;1.045221;1.003543;0.960447;0.957143;1.046481;1.028224;1.075264;1.024596;1.021517;1.030719;1.031100;1.026404;1.007860;1.000249;1.000506;0.998966;0.994547;0.995813;190.807210;1.290976;8.395841;59.562802;20.106977;-29.215211;52.725854;51.211538;35.849674;29.036561;1.060542;1.046557;1.049727;1.006642;1.086134;1.402304;1.250372;1.209508;1.933584;1.399035;0.217047;0.127046;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.701720;1.062532;1.044695;1.001852;0.954295;0.950966;1.043420;1.024583;1.073718;1.021082;1.018133;1.027528;1.027998;1.023352;1.004582;1.000348;1.000564;0.998874;0.994669;0.995485;191.293764;-3.490342;16.002778;60.656646;17.325567;-28.707177;53.735684;56.304915;38.174084;30.190222;1.060407;1.043538;1.049293;1.005265;1.085058;1.405001;1.259067;1.237052;1.993974;1.420552;0.216884;0.126886;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.734488;1.062332;1.044034;1.000025;0.948049;0.944779;1.040580;1.020883;1.072209;1.017483;1.014709;1.024416;1.025101;1.020467;1.001329;1.000443;1.000605;0.998782;0.994967;0.995236;192.574851;-7.578980;23.301109;61.227213;14.123080;-28.175906;55.079166;61.902900;40.562542;31.402245;1.060250;1.040728;1.048752;1.003785;1.084046;1.408131;1.269877;1.266653;2.050174;1.440781;0.216678;0.126686;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.767256;1.062109;1.043239;0.998101;0.941928;0.938812;1.038107;1.017251;1.070792;1.013928;1.011378;1.021522;1.022557;1.017890;0.998236;1.000533;1.000629;0.998691;0.995407;0.995074;194.692554;-10.794834;30.154836;61.121271;10.544044;-27.627109;56.768857;67.910822;42.935841;32.636425;1.060074;1.038267;1.048108;1.002233;1.083137;1.411664;1.282763;1.297697;2.099390;1.458967;0.216431;0.126446;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.800024;1.061865;1.042314;0.996118;0.936141;0.933279;1.036119;1.013812;1.069517;1.010545;1.008266;1.018970;1.020485;1.015741;0.995427;1.000616;1.000637;0.998602;0.995950;0.995004;197.658631;-13.027989;36.459193;60.224835;6.655662;-27.065577;58.807178;74.219925;45.217873;33.857571;1.059878;1.036275;1.047364;1.000642;1.082365;1.415572;1.297633;1.329501;2.139227;1.474412;0.216144;0.126166;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.832792;1.061601;1.041268;0.994119;0.930878;0.928367;1.034705;1.010680;1.068430;1.007451;1.005482;1.016858;1.018973;1.014109;0.993008;1.000689;1.000632;0.998516;0.996554;0.995030;201.454564;-14.237409;42.142567;58.464809;2.547141;-26.494960;61.186917;80.715478;47.342783;35.033385;1.059665;1.034839;1.046529;0.999049;1.081759;1.419832;1.314334;1.361364;2.167941;1.486521;0.215818;0.125850;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.865560;1.061320;1.040111;0.992145;0.926292;0.924216;1.033907;1.007948;1.067570;1.004742;1.003116;1.015253;1.018069;1.013046;0.991053;1.000750;1.000614;0.998435;0.997178;0.995153;206.033114;-14.450667;47.166215;55.810338;-1.671390;-25.917512;63.892181;87.287197;49.258126;36.136477;1.059436;1.034004;1.045612;0.997486;1.081343;1.424417;1.332671;1.392618;2.184656;1.494848;0.215459;0.125501;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.898328;1.061022;1.038858;0.990230;0.922489;0.920914;1.033712;1.005681;1.066960;1.002483;1.001217;1.014174;1.017761;1.012549;0.989595;1.000799;1.000586;0.998361;0.997784;0.995372;211.320782;-13.755650;51.521809;52.267801;-5.872967;-25.334059;66.899258;93.838210;50.920616;37.145269;1.059192;1.033763;1.044626;0.995983;1.081130;1.429302;1.352404;1.422683;2.189460;1.499104;0.215070;0.125123;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.931096;1.060709;1.037524;0.988404;0.919531;0.918497;1.034069;1.003925;1.066616;1.000717;0.999811;1.013610;1.018003;1.012582;0.988641;1.000833;1.000549;0.998295;0.998337;0.995681;217.221203;-12.285298;55.227982;47.875204;-9.919025;-24.744479;70.176847;100.285193;52.301124;38.041834;1.058934;1.034075;1.043583;0.994564;1.081129;1.434456;1.373263;1.451073;2.183221;1.499131;0.214656;0.124722;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.963864;1.060383;1.036128;0.986690;0.917444;0.916964;1.034916;1.002711;1.066556;0.999477;0.998915;1.013539;1.018736;1.013097;0.988185;1.000851;1.000504;0.998238;0.998812;0.996072;223.619600;-10.214356;58.326863;42.705512;-13.661519;-24.148187;73.686890;106.559270;53.394059;38.810828;1.058665;1.034867;1.042498;0.993247;1.081341;1.439840;1.394949;1.477415;2.167383;1.494884;0.214223;0.124303;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
20.996632;1.060047;1.034690;0.985103;0.916197;0.916254;1.036137;1.002036;1.066773;0.998756;0.998506;1.013895;1.019852;1.013997;0.988182;1.000852;1.000453;0.998191;0.999188;0.996535;230.387161;-7.751764;60.878784;36.858879;-16.951075;-23.544395;77.386111;112.615308;54.196889;39.442094;1.058386;1.036040;1.041389;0.992044;1.081763;1.445408;1.417147;1.501476;2.143922;1.486445;0.213777;0.123872;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.029400;1.059705;1.033230;0.983652;0.915730;0.916276;1.037602;1.001878;1.067250;0.998532;0.998545;1.014594;1.021224;1.015172;0.988570;1.000837;1.000398;0.998156;0.999457;0.997055;237.385370;-5.104186;62.956349;30.443158;-19.651748;-22.933321;81.225398;118.420575;54.709979;39.925074;1.058102;1.037491;1.040270;0.990962;1.082385;1.451096;1.439523;1.523114;2.114905;1.474007;0.213324;0.123435;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.062168;1.059360;1.031771;0.982346;0.916001;0.916972;1.039280;1.002250;1.067995;0.998829;0.999047;1.015635;1.022825;1.016601;0.989352;1.000804;1.000338;0.998132;0.999618;0.997615;244.472019;-2.475404;64.642042;23.589858;-21.638583;-22.317183;85.150099;123.937067;54.981520;40.246509;1.057816;1.039135;1.039160;0.990006;1.083193;1.456825;1.461722;1.542218;2.082038;1.457839;0.212872;0.122999;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.094936;1.059019;1.030335;0.981185;0.916902;0.918213;1.041068;1.003115;1.069001;0.999614;0.999973;1.016948;1.024552;1.018194;0.990474;1.000755;1.000276;0.998122;0.999674;0.998197;251.505958;-0.090792;66.022920;16.458397;-22.804826;-21.698971;89.105023;129.155821;55.047782;40.411262;1.057532;1.040876;1.038076;0.989177;1.084167;1.462504;1.483398;1.558812;2.047200;1.438366;0.212427;0.122571;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.127704;1.058685;1.028944;0.980159;0.918266;0.919811;1.042738;1.004331;1.070146;1.000745;1.001167;1.018349;1.026187;1.019744;0.991768;1.000688;1.000212;0.998123;0.999638;0.998780;258.348730;1.894058;67.180564;9.165303;-23.103698;-21.083658;93.032779;134.091093;54.888498;40.421510;1.057255;1.042624;1.037035;0.988467;1.085266;1.468034;1.504212;1.573000;2.012253;1.416390;0.211997;0.122158;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.160472;1.058368;1.027622;0.979280;0.920090;0.921773;1.044432;1.005915;1.071404;1.002271;1.002698;1.019941;1.027861;1.021376;0.993315;1.000607;1.000145;0.998138;0.999542;0.999344;264.871380;3.403175;68.194317;1.816279;-22.508261;-20.481312;96.868525;138.691340;54.612922;40.246992;1.056993;1.044343;1.036057;0.987882;1.086443;1.473282;1.523774;1.584703;1.977864;1.392838;0.211588;0.121766;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.193240;1.058073;1.026393;0.978553;0.922326;0.924057;1.046241;1.007935;1.072941;1.004274;1.004651;1.021817;1.029664;1.023184;0.995204;1.000510;1.000077;0.998165;0.999396;0.999870;270.961344;4.263131;69.143671;-5.384407;-20.983773;-19.901381;100.554740;142.928814;54.323929;39.954025;1.056751;1.045999;1.035158;0.987421;1.087686;1.478124;1.541753;1.593933;1.944743;1.367989;0.211209;0.121402;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.201998;1.058001;1.026083;0.978378;0.922925;0.924647;1.046634;1.008479;1.073352;1.004809;1.005160;1.022269;1.030062;1.023593;0.995677;1.000482;1.000059;0.998175;0.999351;1.000000;272.498501;4.379040;69.395446;-7.264519;-20.446793;-19.750116;101.506882;144.019710;54.212167;39.870061;1.056690;1.046412;1.034933;0.987315;1.088016;1.479334;1.546251;1.596047;1.936480;1.361376;0.211113;0.121310;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.202004;1.058001;1.026083;0.978378;0.922925;0.924647;1.046635;1.008479;1.073353;1.004810;1.005160;1.022269;1.030062;1.023593;0.995678;1.000482;1.000059;0.998175;0.999351;1.000000;272.499450;4.379097;69.395603;-7.265690;-20.446440;-19.750022;101.507473;144.020387;54.212092;39.870008;1.056690;1.046413;1.034933;0.987315;1.088017;1.479335;1.546254;1.596048;1.936475;1.361371;0.211113;0.121310;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.202004;1.058018;1.026088;0.978380;0.922764;0.924468;1.046341;1.008255;1.073099;1.004577;1.004918;1.022002;1.029776;1.023312;0.995427;1.000482;1.000059;0.998175;0.999351;1.000000;272.506079;4.363650;69.389973;-7.272878;-20.478610;-19.729152;101.487304;144.106382;54.128938;39.843663;1.056692;1.046341;1.034936;0.987307;1.087977;1.479286;1.546194;1.596204;1.937912;1.362161;0.211114;0.121311;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.202005;1.058018;1.026088;0.978380;0.922764;0.924468;1.046341;1.008256;1.073099;1.004577;1.004918;1.022002;1.029776;1.023312;0.995428;1.000482;1.000059;0.998175;0.999351;1.000000;272.506254;4.363661;69.390001;-7.273094;-20.478544;-19.729135;101.487412;144.106505;54.128926;39.843650;1.056692;1.046341;1.034936;0.987307;1.087977;1.479286;1.546194;1.596204;1.937911;1.362160;0.211114;0.121311;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.202006;1.058018;1.026088;0.978380;0.922765;0.924468;1.046341;1.008256;1.073099;1.004577;1.004918;1.022003;1.029776;1.023312;0.995428;1.000482;1.000059;0.998175;0.999351;1.000000;272.506428;4.363674;69.390028;-7.273311;-20.478479;-19.729119;101.487521;144.106628;54.128914;39.843638;1.056692;1.046341;1.034936;0.987307;1.087977;1.479286;1.546195;1.596204;1.937910;1.362160;0.211114;0.121311;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.202008;1.058018;1.026087;0.978380;0.922765;0.924468;1.046341;1.008256;1.073099;1.004577;1.004918;1.022003;1.029776;1.023312;0.995428;1.000482;1.000059;0.998175;0.999351;1.000000;272.506778;4.363699;69.390084;-7.273745;-20.478348;-19.729085;101.487738;144.106873;54.128891;39.843612;1.056692;1.046341;1.034936;0.987307;1.087977;1.479287;1.546196;1.596205;1.937908;1.362158;0.211114;0.121311;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.202012;1.058018;1.026087;0.978380;0.922765;0.924469;1.046341;1.008256;1.073099;1.004577;1.004918;1.022003;1.029777;1.023313;0.995428;1.000482;1.000059;0.998175;0.999351;1.000000;272.507477;4.363750;69.390196;-7.274613;-20.478087;-19.729017;101.488172;144.107364;54.128844;39.843562;1.056692;1.046341;1.034936;0.987307;1.087978;1.479287;1.546198;1.596205;1.937904;1.362155;0.211114;0.121311;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.202020;1.058018;1.026087;0.978380;0.922766;0.924469;1.046342;1.008256;1.073099;1.004578;1.004919;1.022003;1.029777;1.023313;0.995428;1.000482;1.000059;0.998175;0.999351;1.000000;272.508874;4.363852;69.390419;-7.276349;-20.477564;-19.728881;101.489039;144.108345;54.128751;39.843460;1.056692;1.046342;1.034936;0.987307;1.087978;1.479288;1.546202;1.596207;1.937897;1.362149;0.211114;0.121310;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
