time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;NETWORK__BUS____2-BUS____4-1_AC_state;CLA_2_4_currentLimitAutomaton_order;CLA_2_5_currentLimitAutomaton_order;CLA_2_4_currentLimitAutomaton_IMax;CLA_2_5_currentLimitAutomaton_IMax;
21.240609;1.057242;1.024934;0.977585;0.923274;0.924900;1.048834;1.009737;1.073876;1.006781;1.007218;1.024455;1.032151;1.025789;0.997713;1.000385;0.999999;0.998191;0.999742;1.000016;276.762907;0.119084;69.872573;-9.384905;-16.562852;-19.780416;104.675260;147.347030;56.429318;39.324493;1.055919;1.048834;1.034070;0.986720;1.088541;1.171821;1.442704;1.549464;1.610915;1.350877;0.210758;0.120970;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.241633;1.057236;1.024901;0.977570;0.923359;0.924986;1.048898;1.009807;1.073920;1.006852;1.007287;1.024521;1.032215;1.025852;0.997779;1.000381;0.999996;0.998192;0.999742;1.000028;276.927988;0.147307;69.902928;-9.606450;-16.502694;-19.762965;104.779733;147.462088;56.417115;39.308624;1.055914;1.048898;1.034047;0.986712;1.088579;1.171919;1.443164;1.549619;1.609643;1.350133;0.210748;0.120960;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.243681;1.057223;1.024837;0.977540;0.923531;0.925158;1.049024;1.009947;1.074008;1.006994;1.007426;1.024654;1.032341;1.025979;0.997913;1.000374;0.999992;0.998194;0.999741;1.000053;277.256271;0.202863;69.963798;-10.049106;-16.380774;-19.728192;104.987873;147.691097;56.392351;39.276634;1.055904;1.049024;1.034002;0.986697;1.088653;1.172113;1.444077;1.549921;1.607107;1.348645;0.210728;0.120941;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.247777;1.057197;1.024710;0.977483;0.923876;0.925504;1.049276;1.010228;1.074183;1.007280;1.007704;1.024918;1.032592;1.026233;0.998180;1.000359;0.999983;0.998200;0.999740;1.000101;277.905235;0.310405;70.086211;-10.932589;-16.130591;-19.659180;105.400886;148.144677;56.341420;39.211673;1.055885;1.049276;1.033912;0.986668;1.088801;1.172490;1.445876;1.550495;1.602067;1.345678;0.210689;0.120904;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.255969;1.057149;1.024462;0.977375;0.924574;0.926203;1.049773;1.010796;1.074534;1.007858;1.008263;1.025446;1.033089;1.026734;0.998716;1.000329;0.999966;0.998211;0.999735;1.000196;279.172161;0.511131;70.334022;-12.691406;-15.605449;-19.523387;106.213443;149.034001;56.234228;39.078005;1.055849;1.049773;1.033737;0.986617;1.089096;1.173206;1.449360;1.551522;1.592124;1.339786;0.210612;0.120831;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.272353;1.057062;1.023996;0.977189;0.925999;0.927615;1.050738;1.011946;1.075228;1.009029;1.009392;1.026493;1.034055;1.027715;0.999788;1.000267;0.999930;0.998235;0.999721;1.000374;281.577664;0.854933;70.843554;-16.169763;-14.461301;-19.261487;107.781677;150.740734;56.000738;38.797203;1.055786;1.050738;1.033412;0.986538;1.089674;1.174470;1.455860;1.553102;1.572824;1.328219;0.210469;0.120693;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.305121;1.056926;1.023185;0.976927;0.928914;0.930459;1.052537;1.014260;1.076569;1.011396;1.011649;1.028528;1.035865;1.029573;1.001900;1.000135;0.999859;0.998292;0.999677;1.000686;285.847627;1.317212;71.928931;-22.916483;-11.847054;-18.782450;110.668843;153.862711;55.473886;38.194460;1.055695;1.052537;1.032861;0.986473;1.090769;1.176292;1.466890;1.554400;1.536850;1.306330;0.210219;0.120454;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.337889;1.056847;1.022544;0.976812;0.931852;0.933274;1.054143;1.016536;1.077809;1.013741;1.013859;1.030448;1.037490;1.031268;1.003930;0.999996;0.999785;0.998360;0.999621;1.000930;289.370992;1.494751;73.111586;-29.321852;-8.871050;-18.373450;113.194287;156.591298;54.888288;37.556195;1.055654;1.054143;1.032448;0.986530;1.091755;1.177113;1.475151;1.553260;1.504737;1.286615;0.210021;0.120266;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.403425;1.056871;1.021814;0.977015;0.937428;0.938506;1.056729;1.020677;1.079854;1.018060;1.017872;1.033782;1.040133;1.034085;1.007533;0.999704;0.999631;0.998523;0.999524;1.001193;294.100591;1.220221;75.733824;-40.630060;-2.471633;-17.814322;117.022304;160.824668;53.659403;36.282358;1.055729;1.056729;1.032061;0.986995;1.093294;1.175604;1.482891;1.543964;1.453016;1.255823;0.209796;0.120051;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.462408;1.057105;1.021803;0.977690;0.941891;0.942591;1.058354;1.023761;1.081124;1.021334;1.020862;1.036125;1.041818;1.035943;1.010143;0.999435;0.999485;0.998697;0.999475;1.001174;295.774180;0.491656;78.297839;-48.797896;3.266617;-17.651728;118.987769;163.189968;52.555057;35.214726;1.055979;1.058354;1.032223;0.987811;1.094153;1.170607;1.479644;1.527647;1.420514;1.238649;0.209793;0.120048;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.521390;1.057533;1.022396;0.978827;0.945618;0.945938;1.059390;1.026118;1.081856;1.023874;1.023146;1.037817;1.042913;1.037197;1.012084;0.999169;0.999332;0.998888;0.999480;1.000931;295.159563;-0.339602;80.853737;-54.628755;8.243812;-17.843779;119.506978;164.120271;51.516404;34.287681;1.056391;1.059390;1.032857;0.988995;1.094539;1.162371;1.466967;1.503957;1.399798;1.230928;0.209976;0.120223;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.580372;1.058130;1.023549;0.980416;0.948518;0.948502;1.059952;1.027753;1.082143;1.025649;1.024712;1.038906;1.043528;1.037936;1.013380;0.998917;0.999172;0.999088;0.999533;1.000510;292.525118;-0.967281;83.130387;-57.784468;11.862249;-18.394235;118.620583;163.571576;50.569909;33.526429;1.056941;1.059952;1.033922;0.990534;1.094547;1.151364;1.445668;1.473181;1.388558;1.230771;0.210331;0.120562;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636656;1.058825;1.025100;0.982323;0.950492;0.950224;1.060150;1.028705;1.082117;1.026659;1.025580;1.039452;1.043770;1.038252;1.014074;0.998696;0.999015;0.999280;0.999607;1.000004;288.454354;-1.182849;84.749702;-58.087100;13.677878;-19.232897;116.573454;161.672350;49.761272;32.960749;1.057564;1.060150;1.035280;0.992305;1.094314;1.138902;1.418510;1.437762;1.384591;1.235428;0.210809;0.121019;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636656;1.058825;1.025100;0.982324;0.950493;0.950225;1.060150;1.028706;1.082119;1.026659;1.025581;1.039452;1.043770;1.038252;1.014074;0.998696;0.999015;0.999280;0.999607;1.000004;288.454640;-1.181881;84.750050;-58.087402;13.676472;-19.233183;116.573105;161.671978;49.760932;32.960562;1.057565;1.060150;1.035280;0.992305;1.094315;1.138900;1.418507;1.437760;1.384587;1.235409;0.210809;0.121019;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636657;1.058825;1.025100;0.982324;0.950493;0.950225;1.060150;1.028707;1.082120;1.026660;1.025581;1.039452;1.043771;1.038252;1.014075;0.998696;0.999015;0.999280;0.999607;1.000004;288.454557;-1.181837;84.750094;-58.087340;13.676411;-19.233200;116.573060;161.671871;49.760856;32.960539;1.057565;1.060150;1.035280;0.992305;1.094315;1.138900;1.418507;1.437759;1.384584;1.235404;0.210809;0.121019;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636658;1.058825;1.025100;0.982324;0.950493;0.950225;1.060150;1.028707;1.082120;1.026660;1.025581;1.039452;1.043771;1.038252;1.014075;0.998696;0.999015;0.999280;0.999607;1.000004;288.454471;-1.181838;84.750118;-58.087322;13.676429;-19.233217;116.573013;161.671825;49.760842;32.960530;1.057565;1.060150;1.035280;0.992305;1.094315;1.138900;1.418506;1.437758;1.384584;1.235404;0.210809;0.121019;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636660;1.058825;1.025100;0.982324;0.950493;0.950225;1.060150;1.028707;1.082120;1.026660;1.025581;1.039452;1.043771;1.038252;1.014075;0.998696;0.999015;0.999280;0.999607;1.000004;288.454298;-1.181842;84.750165;-58.087288;13.676471;-19.233252;116.572920;161.671737;49.760819;32.960513;1.057565;1.060150;1.035280;0.992305;1.094315;1.138899;1.418505;1.437757;1.384584;1.235404;0.210809;0.121019;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636664;1.058825;1.025101;0.982324;0.950493;0.950225;1.060150;1.028707;1.082120;1.026660;1.025581;1.039452;1.043771;1.038252;1.014075;0.998696;0.999015;0.999280;0.999607;1.000004;288.453954;-1.181842;84.750263;-58.087211;13.676539;-19.233322;116.572733;161.671550;49.760760;32.960477;1.057565;1.060150;1.035280;0.992305;1.094315;1.138899;1.418503;1.437754;1.384584;1.235404;0.210809;0.121019;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636672;1.058825;1.025101;0.982325;0.950493;0.950225;1.060150;1.028707;1.082120;1.026660;1.025582;1.039452;1.043771;1.038252;1.014075;0.998696;0.999014;0.999280;0.999607;1.000004;288.453264;-1.181848;84.750455;-58.087064;13.676685;-19.233463;116.572359;161.671183;49.760651;32.960406;1.057565;1.060150;1.035280;0.992306;1.094315;1.138897;1.418499;1.437749;1.384584;1.235405;0.210809;0.121019;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636688;1.058826;1.025101;0.982325;0.950494;0.950226;1.060150;1.028707;1.082120;1.026660;1.025582;1.039452;1.043771;1.038252;1.014075;0.998696;0.999014;0.999280;0.999607;1.000003;288.451884;-1.181859;84.750841;-58.086770;13.676977;-19.233743;116.571610;161.670448;49.760433;32.960264;1.057565;1.060150;1.035281;0.992306;1.094315;1.138893;1.418490;1.437738;1.384584;1.235407;0.210810;0.121019;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636720;1.058826;1.025102;0.982327;0.950495;0.950226;1.060151;1.028707;1.082120;1.026661;1.025582;1.039453;1.043771;1.038252;1.014075;0.998696;0.999014;0.999280;0.999607;1.000003;288.449125;-1.181881;84.751612;-58.086181;13.677561;-19.234304;116.570113;161.668979;49.759996;32.959981;1.057565;1.060151;1.035282;0.992307;1.094315;1.138885;1.418472;1.437716;1.384583;1.235411;0.210810;0.121020;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636784;1.058827;1.025104;0.982329;0.950496;0.950228;1.060151;1.028708;1.082119;1.026661;1.025583;1.039453;1.043771;1.038252;1.014076;0.998695;0.999014;0.999281;0.999607;1.000002;288.443605;-1.181924;84.753152;-58.085001;13.678728;-19.235427;116.567119;161.666040;49.759121;32.959414;1.057566;1.060151;1.035284;0.992310;1.094314;1.138870;1.418438;1.437672;1.384582;1.235419;0.210810;0.121020;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.636912;1.058829;1.025108;0.982334;0.950500;0.950231;1.060151;1.028710;1.082119;1.026663;1.025584;1.039454;1.043771;1.038253;1.014077;0.998695;0.999014;0.999281;0.999607;1.000001;288.432560;-1.182009;84.756230;-58.082628;13.681053;-19.237673;116.561125;161.660156;49.757374;32.958282;1.057568;1.060151;1.035287;0.992314;1.094314;1.138839;1.418368;1.437585;1.384581;1.235435;0.210812;0.121021;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.637168;1.058832;1.025116;0.982343;0.950507;0.950237;1.060151;1.028713;1.082118;1.026666;1.025587;1.039455;1.043771;1.038253;1.014079;0.998694;0.999013;0.999282;0.999607;0.999999;288.410452;-1.182171;84.762373;-58.077839;13.685673;-19.242171;116.549122;161.648367;49.753879;32.956020;1.057571;1.060151;1.035294;0.992323;1.094312;1.138778;1.418230;1.437410;1.384577;1.235466;0.210814;0.121024;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.637680;1.058839;1.025133;0.982362;0.950522;0.950250;1.060151;1.028719;1.082117;1.026672;1.025592;1.039458;1.043772;1.038254;1.014083;0.998692;0.999012;0.999284;0.999608;0.999993;288.366161;-1.182460;84.774607;-58.068085;13.694795;-19.251182;116.525051;161.624709;49.746898;32.951508;1.057577;1.060151;1.035308;0.992340;1.094309;1.138656;1.417951;1.437060;1.384570;1.235528;0.210819;0.121029;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.638704;1.058853;1.025165;0.982401;0.950551;0.950275;1.060152;1.028731;1.082114;1.026685;1.025602;1.039464;1.043773;1.038257;1.014091;0.998688;0.999009;0.999287;0.999610;0.999983;288.277283;-1.182905;84.798865;-58.047869;13.712567;-19.269272;116.476651;161.577068;49.732960;32.942526;1.057589;1.060152;1.035336;0.992375;1.094303;1.138412;1.417394;1.436358;1.384557;1.235654;0.210829;0.121038;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.640752;1.058880;1.025230;0.982478;0.950608;0.950324;1.060153;1.028755;1.082108;1.026709;1.025622;1.039474;1.043776;1.038261;1.014106;0.998681;0.999003;0.999294;0.999613;0.999963;288.098348;-1.183260;84.846538;-58.004612;13.746221;-19.305723;116.378824;161.480489;49.705189;32.924738;1.057613;1.060153;1.035392;0.992446;1.094290;1.137921;1.416274;1.434949;1.384537;1.235908;0.210849;0.121057;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.644848;1.058936;1.025362;0.982634;0.950718;0.950420;1.060154;1.028800;1.082094;1.026755;1.025660;1.039495;1.043780;1.038269;1.014135;0.998665;0.998991;0.999308;0.999619;0.999922;287.735845;-1.181833;84.938446;-57.906799;13.805978;-19.379694;116.179101;161.282158;49.650062;32.889867;1.057663;1.060154;1.035505;0.992588;1.094264;1.136936;1.414012;1.432112;1.384515;1.236424;0.210890;0.121096;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.653040;1.059048;1.025631;0.982950;0.950927;0.950599;1.060152;1.028881;1.082065;1.026836;1.025727;1.039528;1.043784;1.038279;1.014184;0.998635;0.998968;0.999336;0.999632;0.999840;286.992946;-1.170502;85.108040;-57.666057;13.895422;-19.531840;115.763691;160.864961;49.541474;32.822953;1.057762;1.060152;1.035735;0.992875;1.094211;1.134948;1.409410;1.426358;1.384544;1.237488;0.210973;0.121176;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.669424;1.059278;1.026189;0.983604;0.951295;0.950915;1.060135;1.029012;1.081998;1.026960;1.025825;1.039569;1.043778;1.038281;1.014255;0.998577;0.998922;0.999390;0.999656;0.999677;285.440657;-1.114842;85.386682;-57.005111;13.955708;-19.852312;114.871573;159.949794;49.331037;32.700546;1.057964;1.060135;1.036210;0.993466;1.094099;1.130912;1.399907;1.414547;1.384893;1.239726;0.211145;0.121341;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.702192;1.059749;1.027376;0.984985;0.951838;0.951376;1.060044;1.029148;1.081831;1.027059;1.025888;1.039554;1.043706;1.038215;1.014283;0.998468;0.998829;0.999496;0.999697;0.999363;282.110067;-0.883881;85.675345;-54.979310;13.624566;-20.552431;112.863618;157.809349;48.938191;32.502119;1.058376;1.060044;1.037211;0.994700;1.093860;1.122676;1.379888;1.389854;1.386720;1.244503;0.211512;0.121692;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.767728;1.060710;1.029944;0.987969;0.952212;0.951658;1.059643;1.028976;1.081408;1.026731;1.025536;1.039167;1.043337;1.037817;1.013937;0.998281;0.998648;0.999688;0.999733;0.998826;274.839933;-0.099056;85.023940;-48.311561;11.452676;-22.138847;108.133811;152.420752;48.278134;32.292206;1.059203;1.059643;1.039345;0.997323;1.093361;1.106132;1.337217;1.337397;1.394742;1.254493;0.212305;0.122454;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.833264;1.061645;1.032646;0.991126;0.951720;0.951146;1.058942;1.028257;1.080875;1.025781;1.024616;1.038336;1.042660;1.037071;1.013098;0.998136;0.998479;0.999845;0.999698;0.998456;267.086823;0.878027;82.595599;-38.477255;7.760953;-23.884413;102.721389;145.792371;47.813423;32.338654;1.059996;1.058946;1.041553;1.000052;1.092845;1.090273;1.293042;1.282816;1.408671;1.264805;0.213142;0.123259;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.898800;1.062499;1.035321;0.994299;0.950543;0.949983;1.057980;1.027103;1.080261;1.024374;1.023274;1.037159;1.041712;1.036038;1.011880;0.998034;0.998330;0.999959;0.999594;0.998289;259.258178;1.721692;78.341431;-26.093591;3.301040;-25.674737;96.976217;138.269170;47.568546;32.623834;1.060710;1.057988;1.043711;1.002756;1.092342;1.075993;1.249896;1.228739;1.427839;1.274868;0.213971;0.124060;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933848;1.062905;1.036681;0.995945;0.949752;0.949200;1.057409;1.026400;1.079936;1.023545;1.022484;1.036466;1.041145;1.035427;1.011160;0.997995;0.998261;1.000000;0.999521;0.998285;255.176720;2.005332;75.377132;-18.761247;0.920891;-26.607280;93.897305;134.018559;47.523725;32.844630;1.061045;1.057414;1.044798;1.004144;1.092103;1.069283;1.228145;1.200991;1.439316;1.279646;0.214395;0.124469;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933848;1.062932;1.036702;0.996002;0.949794;0.949239;1.057438;1.026437;1.079973;1.023581;1.022519;1.036498;1.041174;1.035457;1.011193;0.997995;0.998261;1.000000;0.999521;0.998285;255.190002;2.004287;75.398687;-18.802960;0.916405;-26.624154;93.868554;133.978051;47.510110;32.823568;1.061049;1.057438;1.044807;1.004156;1.092131;1.069212;1.227973;1.200751;1.438828;1.279086;0.214398;0.124472;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933848;1.062932;1.036702;0.996002;0.949794;0.949239;1.057438;1.026437;1.079973;1.023581;1.022519;1.036498;1.041174;1.035457;1.011193;0.997995;0.998261;1.000000;0.999521;0.998285;255.190002;2.004287;75.398687;-18.802960;0.916405;-26.624154;93.868554;133.978051;47.510110;32.823568;1.061049;1.057438;1.044807;1.004156;1.092131;1.069212;1.227973;1.200751;1.438828;1.279086;0.214398;0.124472;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933848;1.062932;1.036702;0.996003;0.949794;0.949239;1.057438;1.026438;1.079974;1.023581;1.022519;1.036498;1.041174;1.035457;1.011194;0.997995;0.998261;1.000000;0.999521;0.998285;255.190010;2.004299;75.398704;-18.802843;0.916278;-26.624156;93.868551;133.977985;47.510076;32.823574;1.061049;1.057438;1.044807;1.004156;1.092131;1.069212;1.227973;1.200751;1.438826;1.279081;0.214398;0.124472;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933849;1.062932;1.036702;0.996003;0.949794;0.949239;1.057438;1.026438;1.079974;1.023581;1.022519;1.036498;1.041174;1.035457;1.011194;0.997995;0.998261;1.000000;0.999521;0.998285;255.189892;2.004296;75.398610;-18.802639;0.916232;-26.624184;93.868459;133.977841;47.510067;32.823573;1.061049;1.057438;1.044807;1.004156;1.092131;1.069212;1.227973;1.200750;1.438826;1.279081;0.214398;0.124472;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933850;1.062932;1.036702;0.996003;0.949794;0.949239;1.057438;1.026438;1.079974;1.023581;1.022519;1.036498;1.041174;1.035457;1.011194;0.997995;0.998261;1.000000;0.999521;0.998285;255.189775;2.004304;75.398518;-18.802418;0.916160;-26.624211;93.868370;133.977716;47.510067;32.823581;1.061049;1.057438;1.044807;1.004156;1.092131;1.069212;1.227972;1.200749;1.438826;1.279081;0.214398;0.124472;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933852;1.062932;1.036702;0.996003;0.949794;0.949239;1.057438;1.026438;1.079974;1.023581;1.022519;1.036498;1.041174;1.035457;1.011194;0.997995;0.998261;1.000000;0.999521;0.998285;255.189541;2.004320;75.398333;-18.801975;0.916014;-26.624265;93.868191;133.977466;47.510067;32.823596;1.061049;1.057438;1.044807;1.004156;1.092131;1.069211;1.227971;1.200748;1.438827;1.279081;0.214398;0.124472;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933856;1.062932;1.036702;0.996003;0.949794;0.949239;1.057438;1.026438;1.079974;1.023581;1.022519;1.036498;1.041174;1.035457;1.011193;0.997995;0.998261;1.000000;0.999521;0.998285;255.189073;2.004351;75.397962;-18.801092;0.915727;-26.624372;93.867833;133.976964;47.510065;32.823624;1.061049;1.057438;1.044807;1.004156;1.092131;1.069211;1.227968;1.200745;1.438828;1.279082;0.214398;0.124472;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933864;1.062932;1.036703;0.996003;0.949793;0.949238;1.057438;1.026438;1.079974;1.023581;1.022519;1.036498;1.041174;1.035457;1.011193;0.997995;0.998261;1.000000;0.999521;0.998285;255.188136;2.004415;75.397222;-18.799323;0.915150;-26.624587;93.867118;133.975962;47.510063;32.823683;1.061049;1.057438;1.044807;1.004156;1.092131;1.069209;1.227963;1.200738;1.438831;1.279083;0.214398;0.124472;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933880;1.062932;1.036703;0.996004;0.949793;0.949238;1.057438;1.026437;1.079974;1.023580;1.022518;1.036498;1.041174;1.035457;1.011193;0.997995;0.998261;1.000000;0.999521;0.998285;255.186263;2.004542;75.395740;-18.795784;0.913996;-26.625017;93.865687;133.973958;47.510058;32.823800;1.061049;1.057438;1.044808;1.004157;1.092131;1.069206;1.227953;1.200725;1.438836;1.279085;0.214399;0.124473;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933912;1.062933;1.036705;0.996006;0.949792;0.949237;1.057437;1.026437;1.079973;1.023579;1.022518;1.036497;1.041173;1.035456;1.011192;0.997995;0.998261;1.000000;0.999521;0.998285;255.182518;2.004795;75.392777;-18.788708;0.911687;-26.625878;93.862826;133.969950;47.510048;32.824035;1.061050;1.057437;1.044809;1.004158;1.092131;1.069200;1.227934;1.200700;1.438848;1.279089;0.214399;0.124473;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.933976;1.062934;1.036707;0.996009;0.949791;0.949236;1.057436;1.026435;1.079973;1.023578;1.022516;1.036496;1.041172;1.035455;1.011191;0.997995;0.998261;1.000000;0.999521;0.998285;255.175026;2.005302;75.386850;-18.774554;0.907070;-26.627598;93.857104;133.961934;47.510028;32.824504;1.061050;1.057436;1.044811;1.004161;1.092130;1.069188;1.227894;1.200649;1.438870;1.279098;0.214400;0.124474;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.934104;1.062935;1.036712;0.996015;0.949787;0.949232;1.057434;1.026432;1.079972;1.023574;1.022513;1.036493;1.041170;1.035453;1.011188;0.997995;0.998261;1.000000;0.999521;0.998285;255.160045;2.006313;75.374991;-18.746243;0.897837;-26.631038;93.845660;133.945900;47.509989;32.825443;1.061051;1.057434;1.044815;1.004166;1.092130;1.069164;1.227815;1.200548;1.438914;1.279115;0.214401;0.124475;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
21.934360;1.062938;1.036722;0.996027;0.949781;0.949226;1.057430;1.026427;1.079969;1.023568;1.022507;1.036487;1.041165;1.035448;1.011182;0.997995;0.998260;1.000001;0.999520;0.998286;255.130088;2.008329;75.351254;-18.689605;0.879376;-26.637918;93.822774;133.913829;47.509913;32.827322;1.061054;1.057430;1.044823;1.004176;1.092128;1.069117;1.227657;1.200345;1.439003;1.279149;0.214404;0.124478;0.000000;3.000000;0.000000;1.000000;0.000000;3.000000;3.000000;1.000000;1000.000000;600.000000;
