time;NETWORK__BEAV___6_TN_Upu_value;NETWORK__CLIN___8_TN_Upu_value;NETWORK__GLEN__12_TN_Upu_value;NETWORK__KANA___1_TN_Upu_value;NETWORK__LOGA___3_TN_Upu_value;NETWORK__SALT___9_TN_Upu_value;NETWORK__TURN___2_TN_Upu_value;GEN____6_SM_generator_PGen;GEN____9_SM_generator_PGen;GEN____1_SM_generator_PGen;GEN___12_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____9_SM_generator_QGen;GEN____1_SM_generator_QGen;GEN___12_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____6_SM_generator_omegaPu;GEN____9_SM_generator_omegaPu;GEN____1_SM_generator_omegaPu;GEN___12_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____6_SM_generator_efdPu_value;GEN____9_SM_generator_efdPu_value;GEN____1_SM_generator_efdPu_value;GEN___12_SM_generator_efdPu_value;GEN____3_SM_generator_efdPu_value;GEN____8_SM_generator_efdPu_value;GEN____2_SM_generator_efdPu_value;
5.988577;0.979989;1.005011;1.015239;1.040131;0.984888;0.980190;1.009990;-1.470777;5.116389;477.997022;307.928315;37.476235;452.485113;-0.674823;1.160184;1.368507;129.242550;129.372198;-0.769697;61.495614;-0.935664;1.000101;1.000000;1.000028;0.999993;1.000063;1.000019;1.000047;1.055482;1.022296;1.583393;1.419288;1.176798;1.647700;1.064401;
5.988611;0.979989;1.005011;1.015239;1.040131;0.984888;0.980190;1.009990;-1.469985;5.115830;477.996806;307.927910;37.476682;452.484840;-0.674627;1.160048;1.368572;129.242589;129.372292;-0.769776;61.495669;-0.935683;1.000101;1.000000;1.000028;0.999993;1.000063;1.000019;1.000047;1.055481;1.022297;1.583393;1.419289;1.176797;1.647700;1.064401;
5.988611;0.979989;1.005011;1.015239;1.040131;0.984888;0.980190;1.009990;-1.469985;5.115830;477.996806;307.927910;37.476682;452.484840;-0.674627;1.160048;1.368572;129.242589;129.372292;-0.769776;61.495669;-0.935683;1.000101;1.000000;1.000028;0.999993;1.000063;1.000019;1.000047;1.055481;1.022297;1.583393;1.419289;1.176797;1.647700;1.064401;
5.988611;0.979989;1.005011;1.015239;1.040131;0.984888;0.980190;1.009990;-1.469985;5.115830;477.996806;307.927910;37.476682;452.484840;-0.674627;1.160048;1.368572;129.242589;129.372292;-0.769776;61.495669;-0.935683;1.000101;1.000000;1.000028;0.999993;1.000063;1.000019;1.000047;1.055481;1.022297;1.583393;1.419289;1.176797;1.647700;1.064401;
5.988833;0.979990;1.005011;1.015239;1.040131;0.984889;0.980190;1.009991;-1.464838;5.112190;477.995396;307.925275;37.479590;452.483067;-0.673352;1.159163;1.368995;129.242839;129.372897;-0.770294;61.496026;-0.935805;1.000101;1.000000;1.000028;0.999993;1.000063;1.000019;1.000047;1.055475;1.022301;1.583394;1.419293;1.176794;1.647698;1.064400;
5.989345;0.979991;1.005011;1.015238;1.040131;0.984889;0.980189;1.009991;-1.452958;5.103775;477.992142;307.919211;37.486310;452.478967;-0.670414;1.157122;1.369972;129.243418;129.374292;-0.771491;61.496852;-0.936089;1.000101;1.000000;1.000028;0.999993;1.000063;1.000019;1.000047;1.055461;1.022310;1.583397;1.419302;1.176787;1.647695;1.064397;
5.990369;0.979993;1.005011;1.015237;1.040131;0.984890;0.980188;1.009991;-1.429183;5.086879;477.985635;307.907143;37.499791;452.470732;-0.664551;1.153036;1.371938;129.244575;129.377072;-0.773892;61.498509;-0.936656;1.000101;0.999999;1.000028;0.999993;1.000064;1.000019;1.000047;1.055432;1.022328;1.583402;1.419321;1.176773;1.647688;1.064392;
5.992417;0.979996;1.005012;1.015235;1.040130;0.984892;0.980186;1.009992;-1.381586;5.052821;477.972622;307.883254;37.526910;452.454124;-0.652878;1.144850;1.375908;129.246887;129.382590;-0.778721;61.501847;-0.937790;1.000101;0.999999;1.000028;0.999993;1.000064;1.000019;1.000047;1.055375;1.022365;1.583412;1.419358;1.176744;1.647674;1.064381;
5.996513;0.980003;1.005013;1.015231;1.040129;0.984895;0.980182;1.009993;-1.286222;4.983662;477.946617;307.836458;37.581766;452.420369;-0.629746;1.128430;1.384006;129.251500;129.393464;-0.788488;61.508614;-0.940061;1.000102;0.999998;1.000028;0.999994;1.000065;1.000018;1.000047;1.055260;1.022439;1.583433;1.419432;1.176687;1.647646;1.064358;
6.004705;0.980018;1.005014;1.015222;1.040126;0.984903;0.980173;1.009995;-1.094986;4.841304;477.894765;307.746819;37.693805;452.350804;-0.584354;1.095423;1.400816;129.260670;129.414555;-0.808429;61.522496;-0.944598;1.000102;0.999996;1.000028;0.999995;1.000066;1.000016;1.000047;1.055034;1.022587;1.583474;1.419578;1.176571;1.647592;1.064315;
6.021089;0.980046;1.005018;1.015206;1.040121;0.984918;0.980156;1.010000;-0.711871;4.541532;477.792340;307.583403;37.926118;452.204255;-0.497167;1.029007;1.436780;129.278693;129.454076;-0.849724;61.551529;-0.953602;1.000104;0.999992;1.000029;0.999997;1.000068;1.000013;1.000048;1.054593;1.022888;1.583555;1.419862;1.176340;1.647487;1.064231;
6.053857;0.980099;1.005023;1.015175;1.040112;0.984948;0.980120;1.010009;0.046279;3.890874;477.597540;307.319734;38.414877;451.887921;-0.337639;0.896577;1.517087;129.312746;129.522358;-0.936256;61.613688;-0.970933;1.000105;0.999984;1.000030;1.000002;1.000072;1.000008;1.000048;1.053765;1.023501;1.583717;1.420400;1.175880;1.647296;1.064075;
6.119393;0.980190;1.005028;1.015123;1.040093;0.985004;0.980048;1.010023;1.454470;2.459955;477.281369;307.032372;39.421043;451.211082;-0.076367;0.647773;1.702593;129.368235;129.616804;-1.111940;61.746778;-1.000583;1.000101;0.999974;1.000034;1.000012;1.000075;1.000000;1.000049;1.052405;1.024725;1.584033;1.421335;1.175039;1.647014;1.063820;
6.250465;0.980288;1.005017;1.015056;1.040061;0.985082;0.979917;1.010039;3.440105;-0.377370;477.078792;307.215734;41.130604;449.971408;0.274858;0.292231;2.103186;129.411462;129.662597;-1.395035;61.999417;-1.034133;1.000076;0.999968;1.000042;1.000031;1.000069;0.999994;1.000049;1.051100;1.026840;1.584617;1.422611;1.173956;1.646892;1.063543;
6.512609;0.980214;1.004959;1.015033;1.040029;0.985085;0.979791;1.010041;3.829281;-3.695930;477.984809;308.852912;42.355819;448.681429;0.723051;0.224017;2.662463;129.293108;129.442610;-1.529044;62.291239;-1.039251;1.000011;0.999992;1.000050;1.000052;1.000037;1.000003;1.000043;1.052695;1.028670;1.585369;1.423291;1.174107;1.647647;1.063523;
6.572125;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.497231;-3.957501;478.265699;309.236885;42.320080;448.577065;0.801714;0.283713;2.725461;129.251911;129.372657;-1.502245;62.318560;-1.036372;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053385;1.028684;1.585456;1.423238;1.174366;1.647851;1.063558;
6.572125;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.497231;-3.957501;478.265699;309.236885;42.320080;448.577065;0.801714;0.283713;2.725461;129.251911;129.372657;-1.502245;62.318560;-1.036372;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053385;1.028684;1.585456;1.423238;1.174366;1.647851;1.063558;
6.572125;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.497231;-3.957501;478.265699;309.236885;42.320080;448.577065;0.801714;0.283713;2.725461;129.251911;129.372657;-1.502245;62.318560;-1.036372;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053385;1.028684;1.585456;1.423238;1.174366;1.647851;1.063558;
6.572725;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493093;-3.959212;478.268672;309.240778;42.319128;448.576367;0.802463;0.284458;2.725973;129.251469;129.371915;-1.501867;62.318761;-1.036335;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053393;1.028683;1.585456;1.423237;1.174369;1.647853;1.063559;
6.572725;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493355;-3.959311;478.268741;309.240879;42.319147;448.576355;0.802441;0.286263;2.725095;129.251547;129.372258;-1.502152;62.318032;-1.036641;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572725;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493355;-3.959311;478.268741;309.240879;42.319147;448.576355;0.802441;0.286263;2.725095;129.251547;129.372258;-1.502152;62.318032;-1.036641;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572725;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493355;-3.959311;478.268741;309.240879;42.319147;448.576355;0.802441;0.286263;2.725095;129.251547;129.372258;-1.502152;62.318032;-1.036641;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572726;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493344;-3.959316;478.268749;309.240890;42.319145;448.576353;0.802441;0.286264;2.725095;129.251546;129.372256;-1.502151;62.318032;-1.036640;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572727;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493334;-3.959320;478.268756;309.240901;42.319142;448.576352;0.802442;0.286266;2.725097;129.251545;129.372254;-1.502150;62.318033;-1.036640;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572729;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493313;-3.959330;478.268771;309.240922;42.319137;448.576350;0.802443;0.286269;2.725099;129.251542;129.372251;-1.502149;62.318033;-1.036640;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572733;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493272;-3.959348;478.268802;309.240964;42.319127;448.576346;0.802446;0.286277;2.725104;129.251538;129.372243;-1.502145;62.318035;-1.036639;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572741;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493190;-3.959386;478.268862;309.241048;42.319107;448.576338;0.802452;0.286292;2.725115;129.251529;129.372228;-1.502138;62.318038;-1.036638;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572757;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.493025;-3.959460;478.268983;309.241216;42.319067;448.576322;0.802463;0.286321;2.725135;129.251511;129.372197;-1.502124;62.318044;-1.036635;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053387;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572770;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492894;-3.959519;478.269079;309.241349;42.319036;448.576309;0.802472;0.286345;2.725151;129.251497;129.372173;-1.502113;62.318048;-1.036632;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053388;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572770;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492894;-3.959519;478.269079;309.241349;42.319036;448.576309;0.802472;0.286345;2.725151;129.251497;129.372173;-1.502113;62.318048;-1.036632;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053388;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572771;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492884;-3.959524;478.269087;309.241360;42.319033;448.576308;0.802473;0.286346;2.725153;129.251496;129.372171;-1.502112;62.318049;-1.036632;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053388;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572772;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492873;-3.959529;478.269094;309.241370;42.319031;448.576307;0.802473;0.286348;2.725154;129.251495;129.372169;-1.502111;62.318049;-1.036632;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053388;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572774;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492853;-3.959538;478.269109;309.241391;42.319026;448.576305;0.802475;0.286352;2.725157;129.251493;129.372165;-1.502109;62.318050;-1.036632;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053388;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572778;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492811;-3.959556;478.269140;309.241433;42.319016;448.576301;0.802478;0.286359;2.725162;129.251488;129.372158;-1.502106;62.318051;-1.036631;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053388;1.028684;1.585455;1.423237;1.174367;1.647852;1.063558;
6.572786;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492729;-3.959594;478.269200;309.241517;42.318996;448.576293;0.802483;0.286374;2.725172;129.251479;129.372142;-1.502099;62.318054;-1.036630;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053388;1.028684;1.585455;1.423237;1.174368;1.647852;1.063558;
6.572802;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492564;-3.959668;478.269321;309.241685;42.318956;448.576277;0.802494;0.286403;2.725193;129.251461;129.372112;-1.502084;62.318060;-1.036627;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053388;1.028684;1.585455;1.423237;1.174368;1.647852;1.063558;
6.572834;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.492234;-3.959817;478.269563;309.242021;42.318876;448.576244;0.802517;0.286462;2.725234;129.251426;129.372051;-1.502056;62.318072;-1.036621;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053389;1.028684;1.585455;1.423237;1.174368;1.647852;1.063558;
6.572898;0.980174;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.491574;-3.960114;478.270047;309.242693;42.318716;448.576179;0.802562;0.286580;2.725316;129.251354;129.371929;-1.502000;62.318096;-1.036609;1.000000;1.000000;1.000049;1.000054;1.000030;1.000007;1.000040;1.053390;1.028684;1.585456;1.423236;1.174368;1.647853;1.063558;
6.573026;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.490253;-3.960708;478.271016;309.244038;42.318396;448.576050;0.802652;0.286815;2.725479;129.251212;129.371684;-1.501886;62.318143;-1.036586;1.000000;1.000000;1.000049;1.000054;1.000029;1.000007;1.000040;1.053393;1.028684;1.585456;1.423236;1.174369;1.647853;1.063558;
6.573047;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.490035;-3.960806;478.271176;309.244260;42.318342;448.576029;0.802667;0.286854;2.725506;129.251188;129.371644;-1.501867;62.318151;-1.036582;1.000000;1.000000;1.000049;1.000054;1.000029;1.000007;1.000040;1.053393;1.028683;1.585456;1.423236;1.174370;1.647854;1.063558;
6.573047;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.490035;-3.960806;478.271176;309.244260;42.318342;448.576029;0.802667;0.286854;2.725506;129.251188;129.371644;-1.501867;62.318151;-1.036582;1.000000;1.000000;1.000049;1.000054;1.000029;1.000007;1.000040;1.053393;1.028683;1.585456;1.423236;1.174370;1.647854;1.063558;
6.573047;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.490035;-3.960806;478.271176;309.244260;42.318342;448.576029;0.802667;0.286854;2.725506;129.251188;129.371644;-1.501867;62.318151;-1.036582;1.000000;1.000000;1.000049;1.000054;1.000029;1.000007;1.000040;1.053393;1.028683;1.585456;1.423236;1.174370;1.647854;1.063558;
6.573282;0.980173;1.004947;1.015039;1.040026;0.985070;0.979787;1.010039;3.487607;-3.961890;478.272953;309.246725;42.317751;448.575794;0.802832;0.287287;2.725806;129.250926;129.371196;-1.501659;62.318237;-1.036539;1.000000;1.000000;1.000049;1.000054;1.000029;1.000007;1.000040;1.053398;1.028683;1.585456;1.423235;1.174372;1.647855;1.063559;
6.573794;0.980173;1.004947;1.015039;1.040026;0.985069;0.979787;1.010039;3.482302;-3.964237;478.276832;309.252097;42.316450;448.575289;0.803192;0.288233;2.726458;129.250355;129.370218;-1.501202;62.318424;-1.036446;1.000000;1.000000;1.000049;1.000054;1.000029;1.000007;1.000040;1.053408;1.028682;1.585457;1.423233;1.174376;1.647858;1.063559;
6.574818;0.980171;1.004946;1.015040;1.040026;0.985069;0.979787;1.010039;3.471634;-3.968859;478.284601;309.262832;42.313800;448.574308;0.803917;0.290136;2.727753;129.249210;129.368263;-1.500279;62.318793;-1.036259;0.999999;1.000000;1.000049;1.000054;1.000029;1.000007;1.000040;1.053428;1.028681;1.585458;1.423229;1.174384;1.647864;1.063561;
6.576866;0.980169;1.004946;1.015040;1.040026;0.985068;0.979787;1.010038;3.450072;-3.977813;478.300189;309.284256;42.308304;448.572468;0.805377;0.293985;2.730303;129.246914;129.364352;-1.498397;62.319506;-1.035883;0.999999;1.000001;1.000049;1.000054;1.000029;1.000007;1.000040;1.053468;1.028678;1.585461;1.423221;1.174400;1.647876;1.063565;
6.580962;0.980164;1.004944;1.015041;1.040026;0.985066;0.979787;1.010038;3.406061;-3.994562;478.331552;309.326923;42.296543;448.569261;0.808346;0.301852;2.735253;129.242291;129.356527;-1.494491;62.320838;-1.035127;0.999998;1.000002;1.000049;1.000054;1.000028;1.000007;1.000040;1.053550;1.028671;1.585466;1.423205;1.174434;1.647901;1.063572;
6.589154;0.980154;1.004942;1.015044;1.040026;0.985062;0.979787;1.010037;3.314594;-4.023434;478.394964;309.411468;42.269991;448.564697;0.814486;0.318240;2.744541;129.232939;129.340874;-1.486120;62.323136;-1.033601;0.999995;1.000004;1.000049;1.000054;1.000026;1.000008;1.000040;1.053715;1.028653;1.585476;1.423171;1.174503;1.647950;1.063586;
6.605538;0.980134;1.004937;1.015049;1.040026;0.985053;0.979788;1.010035;3.118780;-4.062762;478.523989;309.576968;42.205251;448.562589;0.827626;0.353476;2.760645;129.213884;129.309636;-1.467246;62.326309;-1.030515;0.999991;1.000007;1.000049;1.000054;1.000023;1.000010;1.000039;1.054052;1.028604;1.585493;1.423099;1.174649;1.648047;1.063615;
6.638306;0.980093;1.004927;1.015060;1.040027;0.985033;0.979794;1.010032;2.683074;-4.069268;478.786479;309.890518;42.033549;448.583245;0.857528;0.432425;2.782884;129.174984;129.247996;-1.421913;62.327366;-1.024428;0.999983;1.000014;1.000049;1.000054;1.000018;1.000013;1.000037;1.054745;1.028455;1.585518;1.422941;1.174964;1.648237;1.063672;
6.703842;0.980007;1.004911;1.015085;1.040030;0.984990;0.979818;1.010026;1.696246;-3.817243;479.295912;310.430048;41.561250;448.698002;0.929770;0.613052;2.788549;129.098557;129.131649;-1.309336;62.311878;-1.013908;0.999972;1.000028;1.000046;1.000052;1.000009;1.000020;1.000034;1.056128;1.027974;1.585526;1.422585;1.175638;1.648572;1.063776;
6.834914;0.979859;1.004896;1.015132;1.040042;0.984909;0.979895;1.010018;-0.305382;-2.559284;480.055751;311.110827;40.424879;449.051442;1.072623;0.984353;2.674789;128.977007;128.942789;-1.062860;62.237528;-1.002997;0.999966;1.000049;1.000036;1.000044;0.999999;1.000029;1.000027;1.058414;1.026570;1.585407;1.421857;1.176850;1.648973;1.063922;
7.097058;0.979743;1.004914;1.015189;1.040067;0.984839;0.980052;1.010011;-2.645210;0.506093;480.214615;311.258513;38.873547;449.693330;0.996062;1.426013;2.274925;128.900376;128.751051;-0.771942;62.048346;-0.992320;0.999994;1.000062;1.000015;1.000026;1.000003;1.000039;1.000013;1.059934;1.023941;1.584988;1.420926;1.177777;1.648888;1.064064;
7.187835;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.352585;0.623837;479.951289;311.073769;38.977609;449.766905;0.835687;1.370311;2.245104;128.918014;128.765159;-0.806808;62.025289;-0.975204;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059373;1.023954;1.585011;1.421065;1.177519;1.648765;1.064084;
7.187835;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.352585;0.623837;479.951289;311.073769;38.977609;449.766905;0.835687;1.370311;2.245104;128.918014;128.765159;-0.806808;62.025289;-0.975204;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059373;1.023954;1.585011;1.421065;1.177519;1.648765;1.064084;
7.187835;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.352585;0.623837;479.951289;311.073769;38.977609;449.766905;0.835687;1.370311;2.245104;128.918014;128.765159;-0.806808;62.025289;-0.975204;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059373;1.023954;1.585011;1.421065;1.177519;1.648765;1.064084;
7.189032;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348727;0.625389;479.947817;311.071333;38.978982;449.767875;0.833572;1.369578;2.244711;128.918248;128.765345;-0.807268;62.024985;-0.974978;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023954;1.585012;1.421067;1.177516;1.648763;1.064085;
7.189032;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348703;0.625380;479.947919;311.071335;38.978958;449.767967;0.833576;1.369832;2.244597;128.918402;128.765307;-0.807461;62.024973;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023954;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189032;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348703;0.625380;479.947919;311.071335;38.978958;449.767967;0.833576;1.369832;2.244597;128.918402;128.765307;-0.807461;62.024973;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023954;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189032;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348703;0.625380;479.947919;311.071335;38.978958;449.767967;0.833576;1.369832;2.244597;128.918402;128.765307;-0.807461;62.024973;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023954;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189033;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348707;0.625392;479.947916;311.071332;38.978954;449.767970;0.833575;1.369833;2.244595;128.918402;128.765307;-0.807460;62.024973;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023954;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189034;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348712;0.625405;479.947914;311.071330;38.978950;449.767972;0.833574;1.369833;2.244593;128.918403;128.765307;-0.807459;62.024972;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023954;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189036;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348720;0.625429;479.947908;311.071324;38.978942;449.767977;0.833572;1.369835;2.244589;128.918403;128.765306;-0.807458;62.024970;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023954;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189040;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348737;0.625479;479.947898;311.071314;38.978926;449.767986;0.833567;1.369838;2.244582;128.918403;128.765305;-0.807456;62.024967;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023953;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189048;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348771;0.625577;479.947876;311.071293;38.978895;449.768005;0.833558;1.369845;2.244567;128.918404;128.765304;-0.807451;62.024961;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023953;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189064;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348839;0.625774;479.947833;311.071251;38.978832;449.768042;0.833540;1.369858;2.244538;128.918406;128.765301;-0.807442;62.024948;-0.974966;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023953;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189096;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.348974;0.626168;479.947747;311.071166;38.978705;449.768116;0.833504;1.369885;2.244478;128.918410;128.765295;-0.807424;62.024922;-0.974965;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023953;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189160;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.349245;0.626956;479.947574;311.070997;38.978453;449.768264;0.833432;1.369938;2.244360;128.918418;128.765283;-0.807388;62.024871;-0.974963;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059365;1.023952;1.585011;1.421066;1.177515;1.648763;1.064084;
7.189288;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.349787;0.628532;479.947229;311.070659;38.977949;449.768561;0.833288;1.370044;2.244123;128.918433;128.765259;-0.807315;62.024769;-0.974960;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059364;1.023951;1.585010;1.421066;1.177515;1.648762;1.064084;
7.189544;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.350866;0.631682;479.946537;311.069983;38.976942;449.769154;0.832999;1.370255;2.243650;128.918464;128.765210;-0.807170;62.024565;-0.974954;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059364;1.023949;1.585010;1.421066;1.177515;1.648762;1.064084;
7.190056;0.979776;1.004922;1.015182;1.040065;0.984855;0.980053;1.010009;-2.353014;0.637976;479.945146;311.068626;38.974936;449.770338;0.832419;1.370676;2.242703;128.918527;128.765115;-0.806882;62.024156;-0.974941;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059363;1.023944;1.585009;1.421065;1.177515;1.648760;1.064084;
7.191080;0.979776;1.004922;1.015182;1.040065;0.984855;0.980054;1.010009;-2.357263;0.650540;479.942342;311.065900;38.970953;449.772696;0.831251;1.371509;2.240811;128.918656;128.764926;-0.806312;62.023341;-0.974915;1.000000;1.000056;1.000014;1.000024;1.000006;1.000037;1.000013;1.059360;1.023935;1.585007;1.421063;1.177515;1.648758;1.064084;
