time;Hvdc1_hvdc_UseLambda1;Hvdc1_hvdc_q1Status;Hvdc1_hvdc_q2Status;Hvdc1_hvdc_PInj1Pu;Hvdc1_hvdc_QInj1Pu;Hvdc1_hvdc_PInj2Pu;Hvdc1_hvdc_QInj2Pu;Hvdc1_hvdc_U1Pu;Hvdc1_hvdc_U2Pu;Hvdc1_hvdc_P1Pu;Hvdc1_hvdc_Q1Pu;Hvdc1_hvdc_P2Pu;Hvdc1_hvdc_Q2Pu;Hvdc2_hvdc_UseLambda1;Hvdc2_hvdc_q1Status;Hvdc2_hvdc_q2Status;Hvdc2_hvdc_PInj1Pu;Hvdc2_hvdc_QInj1Pu;Hvdc2_hvdc_PInj2Pu;Hvdc2_hvdc_QInj2Pu;Hvdc2_hvdc_U1Pu;Hvdc2_hvdc_U2Pu;Hvdc2_hvdc_P1Pu;Hvdc2_hvdc_Q1Pu;Hvdc2_hvdc_P2Pu;Hvdc2_hvdc_Q2Pu;SVC_secondaryVoltageControl_level;Load_load_UPu_value;Load_load_PPu;Load_load_QPu;
3780.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4785;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4785;1.0000;1.0000;1.0000;7.5000;1.7455;-7.5000;-1.4785;1.0099;1.0171;-7.5000;-1.7455;7.5000;1.4785;0.3492;0.9998;30.0000;0.0000;
3790.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4785;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4785;1.0000;1.0000;1.0000;7.5000;1.7456;-7.5000;-1.4785;1.0099;1.0171;-7.5000;-1.7456;7.5000;1.4785;0.3492;0.9998;30.0000;0.0000;
3800.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4786;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4786;1.0000;1.0000;1.0000;7.5000;1.7457;-7.5000;-1.4786;1.0099;1.0171;-7.5000;-1.7457;7.5000;1.4786;0.3492;0.9998;30.0000;0.0000;
3810.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4786;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4786;1.0000;1.0000;1.0000;7.5000;1.7459;-7.5000;-1.4786;1.0099;1.0171;-7.5000;-1.7459;7.5000;1.4786;0.3493;0.9998;30.0000;0.0000;
3820.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4786;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4786;1.0000;1.0000;1.0000;7.5000;1.7460;-7.5000;-1.4786;1.0099;1.0171;-7.5000;-1.7460;7.5000;1.4786;0.3493;0.9998;30.0000;0.0000;
3830.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4787;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4787;1.0000;1.0000;1.0000;7.5000;1.7462;-7.5000;-1.4787;1.0099;1.0171;-7.5000;-1.7462;7.5000;1.4787;0.3493;0.9998;30.0000;0.0000;
3840.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4787;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4787;1.0000;1.0000;1.0000;7.5000;1.7463;-7.5000;-1.4787;1.0099;1.0171;-7.5000;-1.7463;7.5000;1.4787;0.3494;0.9998;30.0000;0.0000;
3850.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4788;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4788;1.0000;1.0000;1.0000;7.5000;1.7464;-7.5000;-1.4788;1.0099;1.0171;-7.5000;-1.7464;7.5000;1.4788;0.3494;0.9998;30.0000;0.0000;
3860.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4788;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4788;1.0000;1.0000;1.0000;7.5000;1.7466;-7.5000;-1.4788;1.0099;1.0171;-7.5000;-1.7466;7.5000;1.4788;0.3494;0.9998;30.0000;0.0000;
3870.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4788;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4788;1.0000;1.0000;1.0000;7.5000;1.7467;-7.5000;-1.4788;1.0099;1.0171;-7.5000;-1.7467;7.5000;1.4788;0.3494;0.9998;30.0000;0.0000;
3880.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4789;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4789;1.0000;1.0000;1.0000;7.5000;1.7468;-7.5000;-1.4789;1.0099;1.0171;-7.5000;-1.7468;7.5000;1.4789;0.3495;0.9998;30.0000;0.0000;
3890.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4789;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4789;1.0000;1.0000;1.0000;7.5000;1.7470;-7.5000;-1.4789;1.0099;1.0171;-7.5000;-1.7470;7.5000;1.4789;0.3495;0.9998;30.0000;0.0000;
3900.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4789;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4789;1.0000;1.0000;1.0000;7.5000;1.7471;-7.5000;-1.4789;1.0099;1.0171;-7.5000;-1.7471;7.5000;1.4789;0.3495;0.9998;30.0000;0.0000;
3910.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4790;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4790;1.0000;1.0000;1.0000;7.5000;1.7472;-7.5000;-1.4790;1.0099;1.0171;-7.5000;-1.7472;7.5000;1.4790;0.3495;0.9998;30.0000;0.0000;
3920.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4790;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4790;1.0000;1.0000;1.0000;7.5000;1.7473;-7.5000;-1.4790;1.0099;1.0171;-7.5000;-1.7473;7.5000;1.4790;0.3496;0.9998;30.0000;0.0000;
3930.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4790;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4790;1.0000;1.0000;1.0000;7.5000;1.7475;-7.5000;-1.4790;1.0099;1.0171;-7.5000;-1.7475;7.5000;1.4790;0.3496;0.9998;30.0000;0.0000;
3940.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4791;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4791;1.0000;1.0000;1.0000;7.5000;1.7476;-7.5000;-1.4791;1.0099;1.0171;-7.5000;-1.7476;7.5000;1.4791;0.3496;0.9998;30.0000;0.0000;
3950.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4791;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4791;1.0000;1.0000;1.0000;7.5000;1.7477;-7.5000;-1.4791;1.0099;1.0171;-7.5000;-1.7477;7.5000;1.4791;0.3496;0.9998;30.0000;0.0000;
3960.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4791;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4791;1.0000;1.0000;1.0000;7.5000;1.7478;-7.5000;-1.4791;1.0099;1.0171;-7.5000;-1.7478;7.5000;1.4791;0.3497;0.9998;30.0000;0.0000;
3970.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4792;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4792;1.0000;1.0000;1.0000;7.5000;1.7480;-7.5000;-1.4792;1.0099;1.0171;-7.5000;-1.7480;7.5000;1.4792;0.3497;0.9998;30.0000;0.0000;
3980.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4792;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4792;1.0000;1.0000;1.0000;7.5000;1.7481;-7.5000;-1.4792;1.0099;1.0171;-7.5000;-1.7481;7.5000;1.4792;0.3497;0.9998;30.0000;0.0000;
3990.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4792;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4792;1.0000;1.0000;1.0000;7.5000;1.7482;-7.5000;-1.4792;1.0099;1.0171;-7.5000;-1.7482;7.5000;1.4792;0.3497;0.9998;30.0000;0.0000;
4000.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4793;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4793;1.0000;1.0000;1.0000;7.5000;1.7483;-7.5000;-1.4793;1.0099;1.0171;-7.5000;-1.7483;7.5000;1.4793;0.3497;0.9998;30.0000;0.0000;
4010.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4793;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4793;1.0000;1.0000;1.0000;7.5000;1.7484;-7.5000;-1.4793;1.0099;1.0171;-7.5000;-1.7484;7.5000;1.4793;0.3498;0.9998;30.0000;0.0000;
4020.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4793;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4793;1.0000;1.0000;1.0000;7.5000;1.7486;-7.5000;-1.4793;1.0099;1.0171;-7.5000;-1.7486;7.5000;1.4793;0.3498;0.9998;30.0000;0.0000;
4030.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4794;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4794;1.0000;1.0000;1.0000;7.5000;1.7487;-7.5000;-1.4794;1.0099;1.0171;-7.5000;-1.7487;7.5000;1.4794;0.3498;0.9998;30.0000;0.0000;
4040.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4794;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4794;1.0000;1.0000;1.0000;7.5000;1.7488;-7.5000;-1.4794;1.0099;1.0171;-7.5000;-1.7488;7.5000;1.4794;0.3498;0.9998;30.0000;0.0000;
4050.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4794;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4794;1.0000;1.0000;1.0000;7.5000;1.7489;-7.5000;-1.4794;1.0099;1.0171;-7.5000;-1.7489;7.5000;1.4794;0.3499;0.9998;30.0000;0.0000;
4060.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4794;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4794;1.0000;1.0000;1.0000;7.5000;1.7490;-7.5000;-1.4794;1.0099;1.0171;-7.5000;-1.7490;7.5000;1.4794;0.3499;0.9998;30.0000;0.0000;
4070.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4795;1.0099;1.0171;-7.5000;-1.5000;7.5000;1.4795;1.0000;1.0000;1.0000;7.5000;1.7491;-7.5000;-1.4795;1.0099;1.0171;-7.5000;-1.7491;7.5000;1.4795;0.3499;0.9998;30.0000;0.0000;
4080.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4795;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4795;1.0000;1.0000;1.0000;7.5000;1.7492;-7.5000;-1.4795;1.0099;1.0172;-7.5000;-1.7492;7.5000;1.4795;0.3499;0.9998;30.0000;0.0000;
4090.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4795;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4795;1.0000;1.0000;1.0000;7.5000;1.7493;-7.5000;-1.4795;1.0099;1.0172;-7.5000;-1.7493;7.5000;1.4795;0.3499;0.9998;30.0000;0.0000;
4100.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4796;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4796;1.0000;1.0000;1.0000;7.5000;1.7494;-7.5000;-1.4796;1.0099;1.0172;-7.5000;-1.7494;7.5000;1.4796;0.3500;0.9998;30.0000;0.0000;
4110.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4796;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4796;1.0000;1.0000;1.0000;7.5000;1.7495;-7.5000;-1.4796;1.0099;1.0172;-7.5000;-1.7495;7.5000;1.4796;0.3500;0.9998;30.0000;0.0000;
4120.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4796;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4796;1.0000;1.0000;1.0000;7.5000;1.7496;-7.5000;-1.4796;1.0099;1.0172;-7.5000;-1.7496;7.5000;1.4796;0.3500;0.9998;30.0000;0.0000;
4130.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4796;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4796;1.0000;1.0000;1.0000;7.5000;1.7497;-7.5000;-1.4796;1.0099;1.0172;-7.5000;-1.7497;7.5000;1.4796;0.3500;0.9998;30.0000;0.0000;
4140.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4797;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4797;1.0000;1.0000;1.0000;7.5000;1.7498;-7.5000;-1.4797;1.0099;1.0172;-7.5000;-1.7498;7.5000;1.4797;0.3500;0.9998;30.0000;0.0000;
4150.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4797;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4797;1.0000;1.0000;1.0000;7.5000;1.7499;-7.5000;-1.4797;1.0099;1.0172;-7.5000;-1.7499;7.5000;1.4797;0.3501;0.9998;30.0000;0.0000;
4160.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4797;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4797;1.0000;1.0000;1.0000;7.5000;1.7500;-7.5000;-1.4797;1.0099;1.0172;-7.5000;-1.7500;7.5000;1.4797;0.3501;0.9998;30.0000;0.0000;
4170.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4798;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4798;1.0000;1.0000;1.0000;7.5000;1.7501;-7.5000;-1.4798;1.0099;1.0172;-7.5000;-1.7501;7.5000;1.4798;0.3501;0.9998;30.0000;0.0000;
4180.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4798;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4798;1.0000;1.0000;1.0000;7.5000;1.7502;-7.5000;-1.4798;1.0099;1.0172;-7.5000;-1.7502;7.5000;1.4798;0.3501;0.9998;30.0000;0.0000;
4190.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4798;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4798;1.0000;1.0000;1.0000;7.5000;1.7503;-7.5000;-1.4798;1.0099;1.0172;-7.5000;-1.7503;7.5000;1.4798;0.3501;0.9998;30.0000;0.0000;
4200.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4798;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4798;1.0000;1.0000;1.0000;7.5000;1.7504;-7.5000;-1.4798;1.0099;1.0172;-7.5000;-1.7504;7.5000;1.4798;0.3502;0.9998;30.0000;0.0000;
4210.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4799;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4799;1.0000;1.0000;1.0000;7.5000;1.7505;-7.5000;-1.4799;1.0099;1.0172;-7.5000;-1.7505;7.5000;1.4799;0.3502;0.9998;30.0000;0.0000;
4220.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4799;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4799;1.0000;1.0000;1.0000;7.5000;1.7506;-7.5000;-1.4799;1.0099;1.0172;-7.5000;-1.7506;7.5000;1.4799;0.3502;0.9998;30.0000;0.0000;
4230.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4799;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4799;1.0000;1.0000;1.0000;7.5000;1.7507;-7.5000;-1.4799;1.0099;1.0172;-7.5000;-1.7507;7.5000;1.4799;0.3502;0.9998;30.0000;0.0000;
4240.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4799;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4799;1.0000;1.0000;1.0000;7.5000;1.7508;-7.5000;-1.4799;1.0099;1.0172;-7.5000;-1.7508;7.5000;1.4799;0.3502;0.9998;30.0000;0.0000;
4250.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4800;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4800;1.0000;1.0000;1.0000;7.5000;1.7509;-7.5000;-1.4800;1.0099;1.0172;-7.5000;-1.7509;7.5000;1.4800;0.3502;0.9998;30.0000;0.0000;
4260.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4800;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4800;1.0000;1.0000;1.0000;7.5000;1.7510;-7.5000;-1.4800;1.0099;1.0172;-7.5000;-1.7510;7.5000;1.4800;0.3503;0.9998;30.0000;0.0000;
4270.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4800;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4800;1.0000;1.0000;1.0000;7.5000;1.7511;-7.5000;-1.4800;1.0099;1.0172;-7.5000;-1.7511;7.5000;1.4800;0.3503;0.9998;30.0000;0.0000;
4280.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4800;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4800;1.0000;1.0000;1.0000;7.5000;1.7512;-7.5000;-1.4800;1.0099;1.0172;-7.5000;-1.7512;7.5000;1.4800;0.3503;0.9998;30.0000;0.0000;
4290.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4801;1.0000;1.0000;1.0000;7.5000;1.7513;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.7513;7.5000;1.4801;0.3503;0.9998;30.0000;0.0000;
4300.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4801;1.0000;1.0000;1.0000;7.5000;1.7513;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.7513;7.5000;1.4801;0.3503;0.9998;30.0000;0.0000;
4310.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4801;1.0000;1.0000;1.0000;7.5000;1.7514;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.7514;7.5000;1.4801;0.3503;0.9998;30.0000;0.0000;
4320.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4801;1.0000;1.0000;1.0000;7.5000;1.7515;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.7515;7.5000;1.4801;0.3504;0.9998;30.0000;0.0000;
4330.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4801;1.0000;1.0000;1.0000;7.5000;1.7516;-7.5000;-1.4801;1.0099;1.0172;-7.5000;-1.7516;7.5000;1.4801;0.3504;0.9998;30.0000;0.0000;
4340.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4802;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4802;1.0000;1.0000;1.0000;7.5000;1.7517;-7.5000;-1.4802;1.0099;1.0172;-7.5000;-1.7517;7.5000;1.4802;0.3504;0.9998;30.0000;0.0000;
4350.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4802;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4802;1.0000;1.0000;1.0000;7.5000;1.7518;-7.5000;-1.4802;1.0099;1.0172;-7.5000;-1.7518;7.5000;1.4802;0.3504;0.9998;30.0000;0.0000;
4360.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4802;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4802;1.0000;1.0000;1.0000;7.5000;1.7519;-7.5000;-1.4802;1.0099;1.0172;-7.5000;-1.7519;7.5000;1.4802;0.3504;0.9998;30.0000;0.0000;
4370.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4802;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4802;1.0000;1.0000;1.0000;7.5000;1.7519;-7.5000;-1.4802;1.0099;1.0172;-7.5000;-1.7519;7.5000;1.4802;0.3504;0.9998;30.0000;0.0000;
4380.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4803;1.0000;1.0000;1.0000;7.5000;1.7520;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.7520;7.5000;1.4803;0.3505;0.9998;30.0000;0.0000;
4390.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4803;1.0000;1.0000;1.0000;7.5000;1.7521;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.7521;7.5000;1.4803;0.3505;0.9998;30.0000;0.0000;
4400.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4803;1.0000;1.0000;1.0000;7.5000;1.7522;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.7522;7.5000;1.4803;0.3505;0.9998;30.0000;0.0000;
4410.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4803;1.0000;1.0000;1.0000;7.5000;1.7522;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.7522;7.5000;1.4803;0.3505;0.9998;30.0000;0.0000;
4420.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4803;1.0000;1.0000;1.0000;7.5000;1.7523;-7.5000;-1.4803;1.0099;1.0172;-7.5000;-1.7523;7.5000;1.4803;0.3505;0.9998;30.0000;0.0000;
4430.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4804;1.0000;1.0000;1.0000;7.5000;1.7524;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.7524;7.5000;1.4804;0.3505;0.9998;30.0000;0.0000;
4440.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4804;1.0000;1.0000;1.0000;7.5000;1.7525;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.7525;7.5000;1.4804;0.3505;0.9998;30.0000;0.0000;
4450.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4804;1.0000;1.0000;1.0000;7.5000;1.7526;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.7526;7.5000;1.4804;0.3506;0.9998;30.0000;0.0000;
4460.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4804;1.0000;1.0000;1.0000;7.5000;1.7526;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.7526;7.5000;1.4804;0.3506;0.9998;30.0000;0.0000;
4470.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4804;1.0000;1.0000;1.0000;7.5000;1.7527;-7.5000;-1.4804;1.0099;1.0172;-7.5000;-1.7527;7.5000;1.4804;0.3506;0.9998;30.0000;0.0000;
4480.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4805;1.0000;1.0000;1.0000;7.5000;1.7528;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.7528;7.5000;1.4805;0.3506;0.9998;30.0000;0.0000;
4490.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4805;1.0000;1.0000;1.0000;7.5000;1.7528;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.7528;7.5000;1.4805;0.3506;0.9998;30.0000;0.0000;
4500.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4805;1.0000;1.0000;1.0000;7.5000;1.7529;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.7529;7.5000;1.4805;0.3506;0.9998;30.0000;0.0000;
4510.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4805;1.0000;1.0000;1.0000;7.5000;1.7530;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.7530;7.5000;1.4805;0.3506;0.9998;30.0000;0.0000;
4520.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4805;1.0000;1.0000;1.0000;7.5000;1.7531;-7.5000;-1.4805;1.0099;1.0172;-7.5000;-1.7531;7.5000;1.4805;0.3507;0.9998;30.0000;0.0000;
4530.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4806;1.0000;1.0000;1.0000;7.5000;1.7531;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.7531;7.5000;1.4806;0.3507;0.9998;30.0000;0.0000;
4540.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4806;1.0000;1.0000;1.0000;7.5000;1.7532;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.7532;7.5000;1.4806;0.3507;0.9998;30.0000;0.0000;
4550.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4806;1.0000;1.0000;1.0000;7.5000;1.7533;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.7533;7.5000;1.4806;0.3507;0.9998;30.0000;0.0000;
4560.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4806;1.0000;1.0000;1.0000;7.5000;1.7533;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.7533;7.5000;1.4806;0.3507;0.9998;30.0000;0.0000;
4570.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4806;1.0000;1.0000;1.0000;7.5000;1.7534;-7.5000;-1.4806;1.0099;1.0172;-7.5000;-1.7534;7.5000;1.4806;0.3507;0.9998;30.0000;0.0000;
4580.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4807;1.0099;1.0172;-7.5000;-1.5000;7.5000;1.4807;1.0000;1.0000;1.0000;7.5000;1.7535;-7.5000;-1.4807;1.0099;1.0172;-7.5000;-1.7535;7.5000;1.4807;0.3507;0.9998;30.0000;0.0000;
