time;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load_zP;NETWORK_Load_zQ;
53.300000;0.510380;0.154309;1.016402;1.019928;
53.400000;0.510394;0.154308;1.016433;1.019928;
53.500000;0.510408;0.154307;1.016464;1.019928;
53.600000;0.510421;0.154306;1.016495;1.019928;
53.700000;0.510435;0.154305;1.016526;1.019928;
53.800000;0.510449;0.154303;1.016557;1.019928;
53.900000;0.510462;0.154302;1.016588;1.019928;
54.000000;0.510476;0.154301;1.016619;1.019928;
54.100000;0.510489;0.154300;1.016650;1.019928;
54.200000;0.510503;0.154299;1.016681;1.019928;
54.300000;0.510516;0.154297;1.016712;1.019928;
54.400000;0.510530;0.154296;1.016743;1.019928;
54.500000;0.510543;0.154295;1.016773;1.019928;
54.600000;0.510557;0.154294;1.016804;1.019928;
54.700000;0.510570;0.154293;1.016835;1.019928;
54.800000;0.510584;0.154292;1.016866;1.019928;
54.900000;0.510597;0.154290;1.016896;1.019928;
55.000000;0.510611;0.154289;1.016927;1.019928;
55.100000;0.510624;0.154288;1.016957;1.019928;
55.200000;0.510638;0.154287;1.016988;1.019928;
55.300000;0.510651;0.154286;1.017019;1.019928;
55.400000;0.510664;0.154285;1.017049;1.019928;
55.500000;0.510678;0.154283;1.017080;1.019928;
55.600000;0.510691;0.154282;1.017110;1.019928;
55.700000;0.510704;0.154281;1.017140;1.019928;
55.800000;0.510718;0.154280;1.017171;1.019928;
55.900000;0.510731;0.154279;1.017201;1.019928;
56.000000;0.510744;0.154278;1.017232;1.019928;
56.100000;0.510758;0.154276;1.017262;1.019928;
56.200000;0.510771;0.154275;1.017292;1.019928;
56.300000;0.510784;0.154274;1.017322;1.019928;
56.400000;0.510798;0.154273;1.017353;1.019928;
56.500000;0.510811;0.154272;1.017383;1.019928;
56.600000;0.510824;0.154271;1.017413;1.019928;
56.700000;0.510837;0.154269;1.017443;1.019928;
56.800000;0.510851;0.154268;1.017473;1.019928;
56.900000;0.510864;0.154267;1.017503;1.019928;
57.000000;0.510877;0.154266;1.017534;1.019928;
57.100000;0.510890;0.154265;1.017564;1.019928;
57.200000;0.510903;0.154264;1.017594;1.019928;
57.300000;0.510916;0.154263;1.017624;1.019928;
57.400000;0.510930;0.154261;1.017654;1.019928;
57.500000;0.510943;0.154260;1.017684;1.019928;
57.600000;0.510956;0.154259;1.017713;1.019928;
57.700000;0.510969;0.154258;1.017743;1.019928;
57.800000;0.510982;0.154257;1.017773;1.019928;
57.900000;0.510995;0.154256;1.017803;1.019928;
58.000000;0.511008;0.154255;1.017833;1.019928;
58.100000;0.511021;0.154253;1.017863;1.019928;
58.200000;0.511034;0.154252;1.017892;1.019928;
58.300000;0.511047;0.154251;1.017922;1.019928;
58.400000;0.511060;0.154250;1.017952;1.019928;
58.500000;0.511073;0.154249;1.017981;1.019928;
58.600000;0.511086;0.154248;1.018011;1.019928;
58.700000;0.511099;0.154247;1.018041;1.019928;
58.800000;0.511112;0.154245;1.018070;1.019928;
58.900000;0.511125;0.154244;1.018100;1.019928;
59.000000;0.511138;0.154243;1.018129;1.019928;
59.100000;0.511151;0.154242;1.018159;1.019928;
59.200000;0.511164;0.154241;1.018188;1.019928;
59.300000;0.511177;0.154240;1.018218;1.019928;
59.400000;0.511190;0.154239;1.018247;1.019928;
59.500000;0.511203;0.154238;1.018276;1.019928;
59.600000;0.511216;0.154236;1.018306;1.019928;
59.700000;0.511228;0.154235;1.018335;1.019928;
59.800000;0.511241;0.154234;1.018364;1.019928;
59.900000;0.511254;0.154233;1.018394;1.019928;
60.000000;0.511267;0.154232;1.018423;1.019928;
60.100000;0.511280;0.154231;1.018452;1.019928;
60.200000;0.511293;0.154230;1.018481;1.019928;
60.300000;0.511305;0.154229;1.018510;1.019928;
60.400000;0.511318;0.154228;1.018540;1.019928;
60.500000;0.511331;0.154226;1.018569;1.019928;
60.600000;0.511344;0.154225;1.018598;1.019928;
60.700000;0.511356;0.154224;1.018627;1.019928;
60.800000;0.511369;0.154223;1.018656;1.019928;
60.900000;0.511382;0.154222;1.018685;1.019928;
61.000000;0.511395;0.154221;1.018714;1.019928;
61.100000;0.511407;0.154220;1.018743;1.019928;
61.200000;0.511420;0.154219;1.018772;1.019928;
61.300000;0.511433;0.154218;1.018801;1.019928;
61.400000;0.511445;0.154216;1.018829;1.019928;
61.500000;0.511458;0.154215;1.018858;1.019928;
61.600000;0.511471;0.154214;1.018887;1.019928;
61.700000;0.511483;0.154213;1.018916;1.019928;
61.800000;0.511496;0.154212;1.018945;1.019928;
61.900000;0.511508;0.154211;1.018973;1.019928;
62.000000;0.511521;0.154210;1.019002;1.019928;
62.100000;0.511534;0.154209;1.019031;1.019928;
62.200000;0.511546;0.154208;1.019059;1.019928;
62.300000;0.511559;0.154206;1.019088;1.019928;
62.400000;0.511571;0.154205;1.019117;1.019928;
62.500000;0.511584;0.154204;1.019145;1.019928;
62.600000;0.511596;0.154203;1.019174;1.019928;
62.700000;0.511609;0.154202;1.019202;1.019928;
62.800000;0.511621;0.154201;1.019231;1.019928;
62.900000;0.511634;0.154200;1.019259;1.019928;
63.000000;0.511646;0.154199;1.019288;1.019928;
63.100000;0.511659;0.154198;1.019316;1.019928;
63.200000;0.511671;0.154197;1.019345;1.019928;
63.300000;0.511684;0.154196;1.019373;1.019928;
63.400000;0.511696;0.154194;1.019401;1.019928;
63.500000;0.511708;0.154193;1.019430;1.019928;
63.600000;0.511721;0.154192;1.019458;1.019928;
63.700000;0.511733;0.154191;1.019486;1.019928;
63.800000;0.511746;0.154190;1.019514;1.019928;
63.900000;0.511758;0.154189;1.019543;1.019928;
64.000000;0.511770;0.154188;1.019571;1.019928;
64.100000;0.511783;0.154187;1.019599;1.019928;
64.200000;0.511795;0.154186;1.019627;1.019928;
64.300000;0.511807;0.154185;1.019655;1.019928;
64.400000;0.511820;0.154184;1.019683;1.019928;
64.500000;0.511832;0.154183;1.019711;1.019928;
64.600000;0.511844;0.154182;1.019739;1.019928;
64.700000;0.511856;0.154180;1.019767;1.019928;
64.800000;0.511869;0.154179;1.019795;1.019928;
64.900000;0.511881;0.154178;1.019823;1.019928;
65.000000;0.511893;0.154177;1.019851;1.019928;
65.100000;0.511905;0.154176;1.019879;1.019928;
65.200000;0.511918;0.154175;1.019907;1.019928;
65.300000;0.511930;0.154174;1.019935;1.019928;
65.400000;0.511942;0.154173;1.019963;1.019928;
65.500000;0.511954;0.154172;1.019990;1.019928;
65.600000;0.511954;0.154172;1.019990;1.019928;
65.700000;0.511954;0.154172;1.019990;1.019928;
65.800000;0.511954;0.154172;1.019990;1.019928;
65.900000;0.511954;0.154172;1.019990;1.019928;
66.000000;0.511954;0.154172;1.019990;1.019928;
66.100000;0.511954;0.154172;1.019990;1.019928;
66.200000;0.511954;0.154172;1.019990;1.019928;
66.300000;0.511954;0.154172;1.019990;1.019928;
66.400000;0.511954;0.154172;1.019990;1.019928;
66.500000;0.511954;0.154172;1.019990;1.019928;
66.600000;0.511954;0.154172;1.019990;1.019928;
66.700000;0.511954;0.154172;1.019990;1.019928;
66.800000;0.511954;0.154172;1.019990;1.019928;
66.900000;0.511954;0.154172;1.019990;1.019928;
67.000000;0.511954;0.154172;1.019990;1.019928;
67.100000;0.511954;0.154172;1.019990;1.019928;
67.200000;0.511954;0.154172;1.019990;1.019928;
67.300000;0.511954;0.154172;1.019990;1.019928;
67.400000;0.511954;0.154172;1.019990;1.019928;
67.500000;0.511954;0.154172;1.019990;1.019928;
67.600000;0.511954;0.154172;1.019990;1.019928;
67.700000;0.511954;0.154172;1.019990;1.019928;
67.800000;0.511954;0.154172;1.019990;1.019928;
67.900000;0.511954;0.154172;1.019990;1.019928;
68.000000;0.511954;0.154172;1.019990;1.019928;
68.100000;0.511954;0.154172;1.019990;1.019928;
68.200000;0.511954;0.154172;1.019990;1.019928;
68.300000;0.511954;0.154172;1.019990;1.019928;
68.400000;0.511954;0.154172;1.019990;1.019928;
68.500000;0.511954;0.154172;1.019990;1.019928;
68.600000;0.511954;0.154172;1.019990;1.019928;
68.700000;0.511954;0.154172;1.019990;1.019928;
68.800000;0.511954;0.154172;1.019990;1.019928;
68.900000;0.511954;0.154172;1.019990;1.019928;
69.000000;0.511954;0.154172;1.019990;1.019928;
69.100000;0.511954;0.154172;1.019990;1.019928;
69.200000;0.511954;0.154172;1.019990;1.019928;
69.300000;0.511954;0.154172;1.019990;1.019928;
69.400000;0.511954;0.154172;1.019990;1.019928;
69.500000;0.511954;0.154172;1.019990;1.019928;
69.600000;0.511954;0.154172;1.019990;1.019928;
69.700000;0.511954;0.154172;1.019990;1.019928;
69.800000;0.511954;0.154172;1.019990;1.019928;
69.900000;0.511954;0.154172;1.019990;1.019928;
70.000000;0.511954;0.154172;1.019990;1.019928;
70.100000;0.511954;0.154172;1.019990;1.019928;
70.200000;0.511954;0.154172;1.019990;1.019928;
70.300000;0.511954;0.154172;1.019990;1.019928;
70.400000;0.511954;0.154172;1.019990;1.019928;
70.500000;0.511954;0.154172;1.019990;1.019928;
70.600000;0.511954;0.154172;1.019990;1.019928;
70.700000;0.511954;0.154172;1.019990;1.019928;
70.800000;0.511954;0.154172;1.019990;1.019928;
70.900000;0.511954;0.154172;1.019990;1.019928;
71.000000;0.511954;0.154172;1.019990;1.019928;
71.100000;0.511954;0.154172;1.019990;1.019928;
71.200000;0.511954;0.154172;1.019990;1.019928;
71.300000;0.511954;0.154172;1.019990;1.019928;
71.400000;0.511954;0.154172;1.019990;1.019928;
71.500000;0.511954;0.154172;1.019990;1.019928;
71.600000;0.511954;0.154172;1.019990;1.019928;
71.700000;0.511954;0.154172;1.019990;1.019928;
71.800000;0.511954;0.154172;1.019990;1.019928;
71.900000;0.511954;0.154172;1.019990;1.019928;
72.000000;0.511954;0.154172;1.019990;1.019928;
72.100000;0.511954;0.154172;1.019990;1.019928;
72.200000;0.511954;0.154172;1.019990;1.019928;
72.300000;0.511954;0.154172;1.019990;1.019928;
72.400000;0.511954;0.154172;1.019990;1.019928;
72.500000;0.511954;0.154172;1.019990;1.019928;
72.600000;0.511954;0.154172;1.019990;1.019928;
72.700000;0.511954;0.154172;1.019990;1.019928;
72.800000;0.511954;0.154172;1.019990;1.019928;
72.900000;0.511954;0.154172;1.019990;1.019928;
73.000000;0.511954;0.154172;1.019990;1.019928;
73.100000;0.511954;0.154172;1.019990;1.019928;
73.200000;0.511954;0.154172;1.019990;1.019928;
73.300000;0.511954;0.154172;1.019990;1.019928;
73.400000;0.511954;0.154172;1.019990;1.019928;
73.500000;0.511954;0.154172;1.019990;1.019928;
73.600000;0.511954;0.154172;1.019990;1.019928;
73.700000;0.511954;0.154172;1.019990;1.019928;
73.800000;0.511954;0.154172;1.019990;1.019928;
73.900000;0.511954;0.154172;1.019990;1.019928;
74.000000;0.511954;0.154172;1.019990;1.019928;
74.100000;0.511954;0.154172;1.019990;1.019928;
74.200000;0.511954;0.154172;1.019990;1.019928;
74.300000;0.511954;0.154172;1.019990;1.019928;
74.400000;0.511954;0.154172;1.019990;1.019928;
74.500000;0.511954;0.154172;1.019990;1.019928;
74.600000;0.511954;0.154172;1.019990;1.019928;
74.700000;0.511954;0.154172;1.019990;1.019928;
74.800000;0.511954;0.154172;1.019990;1.019928;
74.900000;0.511954;0.154172;1.019990;1.019928;
75.000000;0.511954;0.154172;1.019990;1.019928;
75.100000;0.511954;0.154172;1.019990;1.019928;
75.200000;0.511954;0.154172;1.019990;1.019928;
75.300000;0.511954;0.154172;1.019990;1.019928;
75.400000;0.511954;0.154172;1.019990;1.019928;
75.500000;0.511954;0.154172;1.019990;1.019928;
75.600000;0.511954;0.154172;1.019990;1.019928;
75.700000;0.511954;0.154172;1.019990;1.019928;
75.800000;0.511954;0.154172;1.019990;1.019928;
75.900000;0.511954;0.154172;1.019990;1.019928;
76.000000;0.511954;0.154172;1.019990;1.019928;
76.100000;0.511954;0.154172;1.019990;1.019928;
76.200000;0.511954;0.154172;1.019990;1.019928;
76.300000;0.511954;0.154172;1.019990;1.019928;
76.400000;0.511954;0.154172;1.019990;1.019928;
76.500000;0.511954;0.154172;1.019990;1.019928;
76.600000;0.511954;0.154172;1.019990;1.019928;
76.700000;0.511954;0.154172;1.019990;1.019928;
76.800000;0.511954;0.154172;1.019990;1.019928;
76.900000;0.511954;0.154172;1.019990;1.019928;
77.000000;0.511954;0.154172;1.019990;1.019928;
77.100000;0.511954;0.154172;1.019990;1.019928;
77.200000;0.511954;0.154172;1.019990;1.019928;
77.300000;0.511954;0.154172;1.019990;1.019928;
77.400000;0.511954;0.154172;1.019990;1.019928;
77.500000;0.511954;0.154172;1.019990;1.019928;
77.600000;0.511954;0.154172;1.019990;1.019928;
77.700000;0.511954;0.154172;1.019990;1.019928;
77.800000;0.511954;0.154172;1.019990;1.019928;
77.900000;0.511954;0.154172;1.019990;1.019928;
78.000000;0.511954;0.154172;1.019990;1.019928;
78.100000;0.511954;0.154172;1.019990;1.019928;
78.200000;0.511954;0.154172;1.019990;1.019928;
78.300000;0.511954;0.154172;1.019990;1.019928;
78.400000;0.511954;0.154172;1.019990;1.019928;
78.500000;0.511954;0.154172;1.019990;1.019928;
78.600000;0.511954;0.154172;1.019990;1.019928;
78.700000;0.511954;0.154172;1.019990;1.019928;
78.800000;0.511954;0.154172;1.019990;1.019928;
78.900000;0.511954;0.154172;1.019990;1.019928;
79.000000;0.511954;0.154172;1.019990;1.019928;
79.100000;0.511954;0.154172;1.019990;1.019928;
79.200000;0.511954;0.154172;1.019990;1.019928;
79.300000;0.511954;0.154172;1.019990;1.019928;
79.400000;0.511954;0.154172;1.019990;1.019928;
79.500000;0.511954;0.154172;1.019990;1.019928;
79.600000;0.511954;0.154172;1.019990;1.019928;
79.700000;0.511954;0.154172;1.019990;1.019928;
79.800000;0.511954;0.154172;1.019990;1.019928;
79.900000;0.511954;0.154172;1.019990;1.019928;
80.000000;0.511954;0.154172;1.019990;1.019928;
80.100000;0.511954;0.154172;1.019990;1.019928;
80.200000;0.511954;0.154172;1.019990;1.019928;
80.300000;0.511954;0.154172;1.019990;1.019928;
80.400000;0.511954;0.154172;1.019990;1.019928;
80.500000;0.511954;0.154172;1.019990;1.019928;
80.600000;0.511954;0.154172;1.019990;1.019928;
80.700000;0.511954;0.154172;1.019990;1.019928;
80.800000;0.511954;0.154172;1.019990;1.019928;
80.900000;0.511954;0.154172;1.019990;1.019928;
81.000000;0.511954;0.154172;1.019990;1.019928;
81.100000;0.511954;0.154172;1.019990;1.019928;
81.200000;0.511954;0.154172;1.019990;1.019928;
81.300000;0.511954;0.154172;1.019990;1.019928;
81.400000;0.511954;0.154172;1.019990;1.019928;
81.500000;0.511954;0.154172;1.019990;1.019928;
81.600000;0.511954;0.154172;1.019990;1.019928;
81.700000;0.511954;0.154172;1.019990;1.019928;
81.800000;0.511954;0.154172;1.019990;1.019928;
81.900000;0.511954;0.154172;1.019990;1.019928;
82.000000;0.511954;0.154172;1.019990;1.019928;
82.100000;0.511954;0.154172;1.019990;1.019928;
82.200000;0.511954;0.154172;1.019990;1.019928;
82.300000;0.511954;0.154172;1.019990;1.019928;
82.400000;0.511954;0.154172;1.019990;1.019928;
82.500000;0.511954;0.154172;1.019990;1.019928;
82.600000;0.511954;0.154172;1.019990;1.019928;
82.700000;0.511954;0.154172;1.019990;1.019928;
82.800000;0.511954;0.154172;1.019990;1.019928;
82.900000;0.511954;0.154172;1.019990;1.019928;
83.000000;0.511954;0.154172;1.019990;1.019928;
83.100000;0.511954;0.154172;1.019990;1.019928;
83.200000;0.511954;0.154172;1.019990;1.019928;
83.300000;0.511954;0.154172;1.019990;1.019928;
83.400000;0.511954;0.154172;1.019990;1.019928;
83.500000;0.511954;0.154172;1.019990;1.019928;
83.600000;0.511954;0.154172;1.019990;1.019928;
83.700000;0.511954;0.154172;1.019990;1.019928;
83.800000;0.511954;0.154172;1.019990;1.019928;
83.900000;0.511954;0.154172;1.019990;1.019928;
84.000000;0.511954;0.154172;1.019990;1.019928;
84.100000;0.511954;0.154172;1.019990;1.019928;
84.200000;0.511954;0.154172;1.019990;1.019928;
84.300000;0.511954;0.154172;1.019990;1.019928;
84.400000;0.511954;0.154172;1.019990;1.019928;
84.500000;0.511954;0.154172;1.019990;1.019928;
84.600000;0.511954;0.154172;1.019990;1.019928;
84.700000;0.511954;0.154172;1.019990;1.019928;
84.800000;0.511954;0.154172;1.019990;1.019928;
84.900000;0.511954;0.154172;1.019990;1.019928;
85.000000;0.511954;0.154172;1.019990;1.019928;
85.100000;0.511954;0.154172;1.019990;1.019928;
85.200000;0.511954;0.154172;1.019990;1.019928;
85.300000;0.511954;0.154172;1.019990;1.019928;
85.400000;0.511954;0.154172;1.019990;1.019928;
85.500000;0.511954;0.154172;1.019990;1.019928;
85.600000;0.511954;0.154172;1.019990;1.019928;
85.700000;0.511954;0.154172;1.019990;1.019928;
85.800000;0.511954;0.154172;1.019990;1.019928;
85.900000;0.511954;0.154172;1.019990;1.019928;
86.000000;0.511954;0.154172;1.019990;1.019928;
86.100000;0.511954;0.154172;1.019990;1.019928;
86.200000;0.511954;0.154172;1.019990;1.019928;
86.300000;0.511954;0.154172;1.019990;1.019928;
86.400000;0.511954;0.154172;1.019990;1.019928;
86.500000;0.511954;0.154172;1.019990;1.019928;
86.600000;0.511954;0.154172;1.019990;1.019928;
86.700000;0.511954;0.154172;1.019990;1.019928;
86.800000;0.511954;0.154172;1.019990;1.019928;
86.900000;0.511954;0.154172;1.019990;1.019928;
87.000000;0.511954;0.154172;1.019990;1.019928;
87.100000;0.511954;0.154172;1.019990;1.019928;
87.200000;0.511954;0.154172;1.019990;1.019928;
87.300000;0.511954;0.154172;1.019990;1.019928;
87.400000;0.511954;0.154172;1.019990;1.019928;
87.500000;0.511954;0.154172;1.019990;1.019928;
87.600000;0.511954;0.154172;1.019990;1.019928;
87.700000;0.511954;0.154172;1.019990;1.019928;
87.800000;0.511954;0.154172;1.019990;1.019928;
87.900000;0.511954;0.154172;1.019990;1.019928;
88.000000;0.511954;0.154172;1.019990;1.019928;
88.100000;0.511954;0.154172;1.019990;1.019928;
88.200000;0.511954;0.154172;1.019990;1.019928;
88.300000;0.511954;0.154172;1.019990;1.019928;
88.400000;0.511954;0.154172;1.019990;1.019928;
88.500000;0.511954;0.154172;1.019990;1.019928;
88.600000;0.511954;0.154172;1.019990;1.019928;
88.700000;0.511954;0.154172;1.019990;1.019928;
88.800000;0.511954;0.154172;1.019990;1.019928;
88.900000;0.511954;0.154172;1.019990;1.019928;
89.000000;0.511954;0.154172;1.019990;1.019928;
89.100000;0.511954;0.154172;1.019990;1.019928;
89.200000;0.511954;0.154172;1.019990;1.019928;
89.300000;0.511954;0.154172;1.019990;1.019928;
89.400000;0.511954;0.154172;1.019990;1.019928;
89.500000;0.511954;0.154172;1.019990;1.019928;
89.600000;0.511954;0.154172;1.019990;1.019928;
89.700000;0.511954;0.154172;1.019990;1.019928;
89.800000;0.511954;0.154172;1.019990;1.019928;
89.900000;0.511954;0.154172;1.019990;1.019928;
90.000000;0.511954;0.154172;1.019990;1.019928;
90.100000;0.511954;0.154172;1.019990;1.019928;
90.200000;0.511954;0.154172;1.019990;1.019928;
90.300000;0.511954;0.154172;1.019990;1.019928;
90.400000;0.511954;0.154172;1.019990;1.019928;
90.500000;0.511954;0.154172;1.019990;1.019928;
90.600000;0.511954;0.154172;1.019990;1.019928;
90.700000;0.511954;0.154172;1.019990;1.019928;
90.800000;0.511954;0.154172;1.019990;1.019928;
90.900000;0.511954;0.154172;1.019990;1.019928;
91.000000;0.511954;0.154172;1.019990;1.019928;
91.100000;0.511954;0.154172;1.019990;1.019928;
91.200000;0.511954;0.154172;1.019990;1.019928;
91.300000;0.511954;0.154172;1.019990;1.019928;
91.400000;0.511954;0.154172;1.019990;1.019928;
91.500000;0.511954;0.154172;1.019990;1.019928;
91.600000;0.511954;0.154172;1.019990;1.019928;
91.700000;0.511954;0.154172;1.019990;1.019928;
91.800000;0.511954;0.154172;1.019990;1.019928;
91.900000;0.511954;0.154172;1.019990;1.019928;
92.000000;0.511954;0.154172;1.019990;1.019928;
92.100000;0.511954;0.154172;1.019990;1.019928;
92.200000;0.511954;0.154172;1.019990;1.019928;
92.300000;0.511954;0.154172;1.019990;1.019928;
92.400000;0.511954;0.154172;1.019990;1.019928;
92.500000;0.511954;0.154172;1.019990;1.019928;
92.600000;0.511954;0.154172;1.019990;1.019928;
92.700000;0.511954;0.154172;1.019990;1.019928;
92.800000;0.511954;0.154172;1.019990;1.019928;
92.900000;0.511954;0.154172;1.019990;1.019928;
93.000000;0.511954;0.154172;1.019990;1.019928;
93.100000;0.511954;0.154172;1.019990;1.019928;
93.200000;0.511954;0.154172;1.019990;1.019928;
93.300000;0.511954;0.154172;1.019990;1.019928;
93.400000;0.511954;0.154172;1.019990;1.019928;
93.500000;0.511954;0.154172;1.019990;1.019928;
93.600000;0.511954;0.154172;1.019990;1.019928;
93.700000;0.511954;0.154172;1.019990;1.019928;
93.800000;0.511954;0.154172;1.019990;1.019928;
93.900000;0.511954;0.154172;1.019990;1.019928;
94.000000;0.511954;0.154172;1.019990;1.019928;
94.100000;0.511954;0.154172;1.019990;1.019928;
94.200000;0.511954;0.154172;1.019990;1.019928;
94.300000;0.511954;0.154172;1.019990;1.019928;
94.400000;0.511954;0.154172;1.019990;1.019928;
94.500000;0.511954;0.154172;1.019990;1.019928;
94.600000;0.511954;0.154172;1.019990;1.019928;
94.700000;0.511954;0.154172;1.019990;1.019928;
94.800000;0.511954;0.154172;1.019990;1.019928;
94.900000;0.511954;0.154172;1.019990;1.019928;
95.000000;0.511954;0.154172;1.019990;1.019928;
95.100000;0.511954;0.154172;1.019990;1.019928;
95.200000;0.511954;0.154172;1.019990;1.019928;
95.300000;0.511954;0.154172;1.019990;1.019928;
95.400000;0.511954;0.154172;1.019990;1.019928;
95.500000;0.511954;0.154172;1.019990;1.019928;
95.600000;0.511954;0.154172;1.019990;1.019928;
95.700000;0.511954;0.154172;1.019990;1.019928;
