time;NETWORK_B1_U_value;NETWORK_B2_U_value;NETWORK_B3_U_value;NETWORK_B4_U_value;NETWORK_B5_U_value;NETWORK_B6_U_value;NETWORK_B7_U_value;NETWORK_B8_U_value;NETWORK_B9_U_value;NETWORK_B10_U_value;NETWORK_B11_U_value;NETWORK_B12_U_value;NETWORK_B13_U_value;NETWORK_B14_U_value;NETWORK_B15_U_value;B1-G1_generator_omegaPu;B1-G1_generator_PGen;B1-G1_generator_QGen;B8-G1_generator_PGen;B10-G1_generator_PGen;B12-G1_generator_PGen;B19-G1_generator_PGen;B54-G1_generator_PGen;B59-G1_generator_PGen;B116-G1_generator_PGen;B112-G1_generator_PGen;B110-G1_generator_PGen;B8-G1_generator_QGen;B10-G1_generator_QGen;B12-G1_generator_QGen;B116-G1_generator_QGen;B112-G1_generator_QGen;
7.586095;131.783570;134.045115;133.534487;137.716437;138.265857;136.613075;136.520134;140.056921;143.905590;144.887302;135.934619;136.612427;133.619878;135.729868;133.858636;1.000014;-0.095888;-3.061416;-0.019663;450.660363;84.042692;0.034433;48.280512;155.294150;0.016603;-0.020784;-0.023819;62.811838;-50.888024;91.495438;51.317152;41.532965;
7.586095;131.783570;134.045115;133.534487;137.716437;138.265857;136.613075;136.520134;140.056921;143.905590;144.887302;135.934619;136.612427;133.619878;135.729868;133.858636;1.000014;-0.095888;-3.061416;-0.019663;450.660363;84.042692;0.034433;48.280512;155.294150;0.016603;-0.020784;-0.023819;62.811838;-50.888024;91.495438;51.317152;41.532965;
7.586105;131.783571;134.045116;133.534487;137.716437;138.265858;136.613076;136.520134;140.056921;143.905590;144.887302;135.934619;136.612427;133.619878;135.729868;133.858636;1.000014;-0.095884;-3.061417;-0.019663;450.660356;84.042731;0.034424;48.280515;155.294154;0.016603;-0.020785;-0.023819;62.811837;-50.888025;91.495432;51.317151;41.532965;
7.586115;131.783571;134.045116;133.534487;137.716437;138.265858;136.613076;136.520134;140.056921;143.905590;144.887302;135.934619;136.612427;133.619878;135.729868;133.858636;1.000014;-0.095880;-3.061418;-0.019663;450.660350;84.042770;0.034415;48.280518;155.294158;0.016602;-0.020785;-0.023820;62.811837;-50.888026;91.495426;51.317151;41.532966;
7.586135;131.783572;134.045117;133.534488;137.716438;138.265858;136.613077;136.520135;140.056922;143.905591;144.887303;135.934620;136.612428;133.619879;135.729869;133.858635;1.000014;-0.095872;-3.061420;-0.019663;450.660336;84.042848;0.034396;48.280524;155.294167;0.016602;-0.020786;-0.023821;62.811837;-50.888028;91.495413;51.317150;41.532966;
7.586175;131.783573;134.045118;133.534489;137.716439;138.265859;136.613078;136.520136;140.056923;143.905592;144.887304;135.934621;136.612429;133.619879;135.729870;133.858635;1.000014;-0.095855;-3.061423;-0.019662;450.660310;84.043005;0.034360;48.280536;155.294183;0.016602;-0.020787;-0.023823;62.811835;-50.888033;91.495388;51.317149;41.532968;
7.586255;131.783576;134.045121;133.534492;137.716441;138.265861;136.613080;136.520139;140.056925;143.905595;144.887307;135.934623;136.612432;133.619881;135.729871;133.858634;1.000014;-0.095821;-3.061430;-0.019660;450.660257;84.043319;0.034286;48.280560;155.294216;0.016602;-0.020790;-0.023828;62.811833;-50.888043;91.495337;51.317147;41.532970;
7.586415;131.783581;134.045126;133.534496;137.716445;138.265865;136.613085;136.520144;140.056929;143.905601;144.887312;135.934628;136.612437;133.619883;135.729874;133.858631;1.000014;-0.095754;-3.061444;-0.019657;450.660150;84.043947;0.034139;48.280609;155.294281;0.016601;-0.020797;-0.023837;62.811828;-50.888062;91.495236;51.317143;41.532975;
7.586557;131.783586;134.045131;133.534501;137.716448;138.265869;136.613089;136.520148;140.056933;143.905606;144.887317;135.934632;136.612442;133.619886;135.729877;133.858629;1.000014;-0.095694;-3.061457;-0.019654;450.660055;84.044504;0.034009;48.280651;155.294339;0.016601;-0.020802;-0.023845;62.811824;-50.888079;91.495147;51.317139;41.532979;
7.586557;131.783586;134.045131;133.534501;137.716448;138.265869;136.613089;136.520148;140.056933;143.905606;144.887317;135.934632;136.612442;133.619886;135.729877;133.858629;1.000014;-0.095694;-3.061457;-0.019654;450.660055;84.044504;0.034009;48.280651;155.294339;0.016601;-0.020802;-0.023845;62.811824;-50.888079;91.495147;51.317139;41.532979;
7.586567;131.783586;134.045131;133.534501;137.716448;138.265869;136.613089;136.520148;140.056933;143.905606;144.887317;135.934632;136.612442;133.619886;135.729877;133.858629;1.000014;-0.095690;-3.061458;-0.019653;450.660048;84.044543;0.033999;48.280655;155.294343;0.016601;-0.020803;-0.023845;62.811823;-50.888080;91.495140;51.317139;41.532980;
7.586577;131.783586;134.045131;133.534501;137.716449;138.265869;136.613090;136.520149;140.056934;143.905606;144.887317;135.934633;136.612443;133.619886;135.729877;133.858629;1.000014;-0.095686;-3.061459;-0.019653;450.660041;84.044582;0.033990;48.280658;155.294347;0.016601;-0.020803;-0.023846;62.811823;-50.888081;91.495134;51.317138;41.532980;
7.586597;131.783587;134.045132;133.534502;137.716449;138.265870;136.613090;136.520149;140.056934;143.905607;144.887318;135.934633;136.612443;133.619887;135.729878;133.858629;1.000014;-0.095678;-3.061461;-0.019653;450.660028;84.044661;0.033972;48.280664;155.294355;0.016600;-0.020804;-0.023847;62.811822;-50.888084;91.495121;51.317138;41.532981;
7.586637;131.783588;134.045133;133.534503;137.716450;138.265871;136.613091;136.520150;140.056935;143.905608;144.887319;135.934634;136.612445;133.619887;135.729879;133.858628;1.000014;-0.095661;-3.061464;-0.019652;450.660001;84.044818;0.033935;48.280676;155.294371;0.016600;-0.020805;-0.023849;62.811821;-50.888089;91.495096;51.317137;41.532982;
7.586717;131.783591;134.045136;133.534506;137.716452;138.265873;136.613094;136.520153;140.056937;143.905611;144.887322;135.934637;136.612447;133.619889;135.729880;133.858627;1.000014;-0.095627;-3.061471;-0.019650;450.659947;84.045133;0.033862;48.280700;155.294404;0.016600;-0.020809;-0.023854;62.811819;-50.888098;91.495045;51.317135;41.532984;
7.586877;131.783596;134.045141;133.534511;137.716456;138.265876;136.613098;136.520158;140.056942;143.905617;144.887327;135.934641;136.612453;133.619891;135.729883;133.858625;1.000014;-0.095560;-3.061485;-0.019647;450.659839;84.045762;0.033714;48.280748;155.294469;0.016599;-0.020815;-0.023863;62.811813;-50.888118;91.494944;51.317130;41.532989;
7.587197;131.783607;134.045152;133.534521;137.716464;138.265884;136.613108;136.520168;140.056950;143.905628;144.887337;135.934650;136.612463;133.619897;135.729889;133.858620;1.000014;-0.095424;-3.061514;-0.019640;450.659622;84.047023;0.033420;48.280845;155.294599;0.016598;-0.020827;-0.023881;62.811803;-50.888157;91.494740;51.317122;41.532999;
7.587398;131.783614;134.045158;133.534527;137.716469;138.265889;136.613114;136.520174;140.056955;143.905635;144.887344;135.934656;136.612470;133.619900;135.729893;133.858618;1.000014;-0.095340;-3.061532;-0.019635;450.659485;84.047814;0.033236;48.280905;155.294680;0.016597;-0.020835;-0.023892;62.811797;-50.888182;91.494613;51.317116;41.533005;
7.587398;131.783614;134.045158;133.534527;137.716469;138.265889;136.613114;136.520174;140.056955;143.905635;144.887344;135.934656;136.612470;133.619900;135.729893;133.858618;1.000014;-0.095340;-3.061532;-0.019635;450.659485;84.047814;0.033236;48.280905;155.294680;0.016597;-0.020835;-0.023892;62.811797;-50.888182;91.494613;51.317116;41.533005;
7.587398;131.783614;134.045158;133.534527;137.716469;138.265889;136.613114;136.520174;140.056955;143.905635;144.887344;135.934656;136.612470;133.619900;135.729893;133.858618;1.000014;-0.095340;-3.061532;-0.019635;450.659485;84.047814;0.033236;48.280905;155.294680;0.016597;-0.020835;-0.023892;62.811797;-50.888182;91.494613;51.317116;41.533005;
7.587837;131.783628;134.045173;133.534541;137.716480;138.265900;136.613127;136.520187;140.056967;143.905650;144.887358;135.934669;136.612484;133.619908;135.729902;133.858611;1.000014;-0.095153;-3.061571;-0.019625;450.659182;84.049552;0.032832;48.281037;155.294859;0.016595;-0.020853;-0.023917;62.811782;-50.888237;91.494332;51.317104;41.533019;
7.589117;131.783671;134.045215;133.534581;137.716513;138.265932;136.613165;136.520227;140.057002;143.905695;144.887401;135.934706;136.612527;133.619930;135.729927;133.858593;1.000014;-0.094607;-3.061687;-0.019595;450.658282;84.054638;0.031655;48.281423;155.295376;0.016588;-0.020903;-0.023988;62.811739;-50.888401;91.493509;51.317069;41.533058;
7.591677;131.783757;134.045301;133.534662;137.716578;138.265996;136.613242;136.520307;140.057073;143.905788;144.887487;135.934781;136.612613;133.619975;135.729977;133.858558;1.000014;-0.093499;-3.061925;-0.019529;450.656403;84.064920;0.029300;48.282191;155.296401;0.016574;-0.021003;-0.024130;62.811644;-50.888748;91.491838;51.317000;41.533136;
7.592969;131.783801;134.045345;133.534703;137.716612;138.266029;136.613282;136.520348;140.057109;143.905835;144.887531;135.934819;136.612657;133.619998;135.730003;133.858540;1.000014;-0.092933;-3.062048;-0.019493;450.655415;84.070161;0.028112;48.282578;155.296914;0.016566;-0.021054;-0.024201;62.811593;-50.888932;91.490983;51.316965;41.533175;
7.592969;131.783801;134.045345;133.534703;137.716612;138.266029;136.613282;136.520348;140.057109;143.905835;144.887531;135.934819;136.612657;133.619998;135.730003;133.858540;1.000014;-0.092933;-3.062048;-0.019493;450.655415;84.070161;0.028112;48.282578;155.296914;0.016566;-0.021054;-0.024201;62.811593;-50.888932;91.490983;51.316965;41.533175;
7.592969;131.783801;134.045345;133.534703;137.716612;138.266029;136.613282;136.520348;140.057109;143.905835;144.887531;135.934819;136.612657;133.619998;135.730003;133.858540;1.000014;-0.092933;-3.062048;-0.019493;450.655415;84.070161;0.028112;48.282578;155.296914;0.016566;-0.021054;-0.024201;62.811593;-50.888932;91.490983;51.316965;41.533175;
7.596797;131.783932;134.045476;133.534827;137.716712;138.266128;136.613399;136.520470;140.057220;143.905980;144.887664;135.934934;136.612788;133.620067;135.730081;133.858486;1.000015;-0.091225;-3.062422;-0.019375;450.652329;84.085911;0.024593;48.283722;155.298415;0.016539;-0.021204;-0.024409;62.811427;-50.889518;91.488397;51.316862;41.533289;
7.607037;131.784295;134.045837;133.535169;137.716994;138.266405;136.613725;136.520808;140.057538;143.906394;144.888040;135.935252;136.613152;133.620261;135.730298;133.858346;1.000015;-0.086446;-3.063501;-0.018976;450.642948;84.129513;0.015215;48.286752;155.302296;0.016446;-0.021607;-0.024945;62.810877;-50.891354;91.481136;51.316589;41.533589;
7.627517;131.785060;134.046602;133.535897;137.717602;138.267009;136.614415;136.521525;140.058259;143.907333;144.888870;135.935935;136.613922;133.620685;135.730766;133.858078;1.000016;-0.076037;-3.065982;-0.017816;450.619495;84.222410;-0.003182;48.292689;155.309464;0.016174;-0.022412;-0.025936;62.809334;-50.896165;91.465218;51.316049;41.534156;
7.644915;131.785741;134.047285;133.536551;137.718157;138.267566;136.615032;136.522166;140.058950;143.908231;144.889642;135.936553;136.614612;133.621078;135.731194;133.857872;1.000017;-0.066465;-3.068385;-0.016483;450.595245;84.305629;-0.018051;48.297579;155.314926;0.015881;-0.023096;-0.026693;62.807594;-50.901325;91.450514;51.315590;41.534606;
7.644915;131.785741;134.047285;133.536551;137.718157;138.267566;136.615032;136.522166;140.058950;143.908231;144.889642;135.936553;136.614612;133.621078;135.731194;133.857872;1.000017;-0.066465;-3.068385;-0.016483;450.595245;84.305629;-0.018051;48.297579;155.314926;0.015881;-0.023096;-0.026693;62.807594;-50.901325;91.450514;51.315590;41.534606;
7.644925;131.785741;134.047286;133.536551;137.718158;138.267566;136.615032;136.522166;140.058951;143.908231;144.889642;135.936553;136.614612;133.621078;135.731194;133.857872;1.000017;-0.066459;-3.068386;-0.016482;450.595229;84.305679;-0.018060;48.297581;155.314929;0.015881;-0.023097;-0.026693;62.807593;-50.901328;91.450506;51.315590;41.534606;
7.644935;131.785742;134.047286;133.536551;137.718158;138.267566;136.615032;136.522167;140.058951;143.908232;144.889643;135.936554;136.614613;133.621078;135.731194;133.857872;1.000017;-0.066453;-3.068388;-0.016481;450.595214;84.305729;-0.018069;48.297584;155.314932;0.015880;-0.023097;-0.026693;62.807591;-50.901332;91.450497;51.315590;41.534606;
7.644955;131.785743;134.047287;133.536552;137.718159;138.267567;136.615033;136.522167;140.058952;143.908233;144.889644;135.936554;136.614614;133.621079;135.731195;133.857872;1.000017;-0.066442;-3.068391;-0.016479;450.595183;84.305829;-0.018086;48.297590;155.314938;0.015880;-0.023098;-0.026694;62.807589;-50.901338;91.450479;51.315589;41.534607;
7.644995;131.785744;134.047289;133.536554;137.718160;138.267568;136.615035;136.522169;140.058953;143.908235;144.889646;135.936556;136.614615;133.621080;135.731196;133.857871;1.000017;-0.066418;-3.068397;-0.016476;450.595122;84.306028;-0.018120;48.297601;155.314950;0.015879;-0.023099;-0.026696;62.807585;-50.901351;91.450444;51.315588;41.534608;
7.645075;131.785748;134.047292;133.536557;137.718163;138.267571;136.615038;136.522172;140.058957;143.908240;144.889649;135.936559;136.614619;133.621082;135.731198;133.857870;1.000017;-0.066372;-3.068409;-0.016469;450.594999;84.306426;-0.018188;48.297623;155.314974;0.015878;-0.023103;-0.026699;62.807576;-50.901378;91.450372;51.315586;41.534610;
7.645235;131.785754;134.047298;133.536563;137.718168;138.267576;136.615044;136.522178;140.058964;143.908248;144.889657;135.936565;136.614625;133.621086;135.731202;133.857868;1.000017;-0.066280;-3.068432;-0.016455;450.594752;84.307223;-0.018324;48.297668;155.315021;0.015874;-0.023109;-0.026706;62.807557;-50.901431;91.450230;51.315582;41.534614;
7.645555;131.785767;134.047311;133.536576;137.718179;138.267587;136.615055;136.522190;140.058977;143.908266;144.889672;135.936577;136.614638;133.621093;135.731210;133.857865;1.000017;-0.066095;-3.068480;-0.016427;450.594259;84.308818;-0.018597;48.297757;155.315116;0.015868;-0.023121;-0.026719;62.807521;-50.901537;91.449944;51.315574;41.534622;
7.646195;131.785793;134.047338;133.536601;137.718200;138.267609;136.615079;136.522215;140.059004;143.908301;144.889702;135.936600;136.614665;133.621108;135.731227;133.857857;1.000017;-0.065724;-3.068575;-0.016370;450.593267;84.312011;-0.019142;48.297934;155.315306;0.015855;-0.023147;-0.026745;62.807448;-50.901751;91.449373;51.315557;41.534638;
7.647475;131.785845;134.047390;133.536651;137.718243;138.267652;136.615126;136.522264;140.059059;143.908373;144.889762;135.936648;136.614718;133.621139;135.731260;133.857842;1.000017;-0.064979;-3.068767;-0.016256;450.591268;84.318414;-0.020228;48.298289;155.315682;0.015830;-0.023197;-0.026797;62.807300;-50.902182;91.448225;51.315524;41.534670;
7.650035;131.785950;134.047495;133.536752;137.718330;138.267739;136.615221;136.522363;140.059170;143.908517;144.889884;135.936744;136.614824;133.621201;135.731327;133.857813;1.000018;-0.063480;-3.069154;-0.016022;450.587207;84.331279;-0.022387;48.298996;155.316425;0.015777;-0.023298;-0.026900;62.806998;-50.903061;91.445913;51.315457;41.534732;
7.650664;131.785976;134.047521;133.536777;137.718351;138.267760;136.615245;136.522387;140.059197;143.908552;144.889914;135.936767;136.614850;133.621216;135.731343;133.857806;1.000018;-0.063109;-3.069250;-0.015963;450.586197;84.334449;-0.022914;48.299170;155.316606;0.015764;-0.023323;-0.026925;62.806922;-50.903279;91.445342;51.315441;41.534748;
7.650664;131.785976;134.047521;133.536777;137.718351;138.267760;136.615245;136.522387;140.059197;143.908552;144.889914;135.936767;136.614850;133.621216;135.731343;133.857806;1.000018;-0.063109;-3.069250;-0.015963;450.586197;84.334449;-0.022914;48.299170;155.316606;0.015764;-0.023323;-0.026925;62.806922;-50.903279;91.445342;51.315441;41.534748;
7.650664;131.785976;134.047521;133.536777;137.718351;138.267760;136.615245;136.522387;140.059197;143.908552;144.889914;135.936767;136.614850;133.621216;135.731343;133.857806;1.000018;-0.063109;-3.069250;-0.015963;450.586197;84.334449;-0.022914;48.299170;155.316606;0.015764;-0.023323;-0.026925;62.806922;-50.903279;91.445342;51.315441;41.534748;
7.655155;131.786161;134.047707;133.536955;137.718506;138.267915;136.615413;136.522562;140.059396;143.908810;144.890132;135.936938;136.615038;133.621326;135.731462;133.857756;1.000018;-0.060439;-3.069946;-0.015532;450.578834;84.357236;-0.026651;48.300402;155.317874;0.015669;-0.023500;-0.027101;62.806368;-50.904880;91.441222;51.315323;41.534856;
7.663286;131.786500;134.048049;133.537283;137.718790;138.268202;136.615722;136.522882;140.059766;143.909291;144.890535;135.937250;136.615384;133.621530;135.731681;133.857670;1.000018;-0.055503;-3.071249;-0.014700;450.564879;84.399012;-0.033260;48.302608;155.320071;0.015489;-0.023820;-0.027405;62.805301;-50.907934;91.433605;51.315110;41.535048;
7.663286;131.786500;134.048049;133.537283;137.718790;138.268202;136.615722;136.522882;140.059766;143.909291;144.890535;135.937250;136.615384;133.621530;135.731681;133.857670;1.000018;-0.055503;-3.071249;-0.014700;450.564879;84.399012;-0.033260;48.302608;155.320071;0.015489;-0.023820;-0.027405;62.805301;-50.907934;91.433605;51.315110;41.535048;
7.663296;131.786500;134.048049;133.537284;137.718790;138.268202;136.615722;136.522883;140.059767;143.909292;144.890535;135.937251;136.615384;133.621530;135.731681;133.857670;1.000018;-0.055497;-3.071251;-0.014699;450.564862;84.399064;-0.033268;48.302610;155.320074;0.015489;-0.023820;-0.027405;62.805299;-50.907938;91.433595;51.315110;41.535048;
7.663306;131.786501;134.048049;133.537284;137.718790;138.268203;136.615722;136.522883;140.059767;143.909292;144.890536;135.937251;136.615384;133.621530;135.731681;133.857670;1.000018;-0.055491;-3.071252;-0.014698;450.564844;84.399115;-0.033276;48.302613;155.320076;0.015489;-0.023821;-0.027406;62.805298;-50.907942;91.433586;51.315110;41.535048;
7.663326;131.786501;134.048050;133.537285;137.718791;138.268203;136.615723;136.522884;140.059768;143.909293;144.890537;135.937252;136.615385;133.621531;135.731682;133.857670;1.000018;-0.055479;-3.071256;-0.014696;450.564809;84.399219;-0.033292;48.302618;155.320082;0.015488;-0.023822;-0.027406;62.805295;-50.907950;91.433567;51.315109;41.535049;
7.663366;131.786503;134.048052;133.537286;137.718793;138.268205;136.615725;136.522885;140.059770;143.909296;144.890539;135.937254;136.615387;133.621532;135.731683;133.857670;1.000018;-0.055454;-3.071262;-0.014691;450.564738;84.399426;-0.033324;48.302629;155.320092;0.015487;-0.023823;-0.027408;62.805290;-50.907965;91.433529;51.315108;41.535050;
7.663446;131.786507;134.048055;133.537290;137.718795;138.268208;136.615728;136.522889;140.059774;143.909301;144.890543;135.937257;136.615390;133.621534;135.731685;133.857669;1.000018;-0.055405;-3.071275;-0.014683;450.564596;84.399841;-0.033388;48.302651;155.320113;0.015486;-0.023826;-0.027411;62.805279;-50.907997;91.433453;51.315106;41.535052;
7.663606;131.786513;134.048062;133.537296;137.718801;138.268213;136.615734;136.522895;140.059781;143.909310;144.890551;135.937263;136.615397;133.621538;135.731690;133.857667;1.000018;-0.055306;-3.071301;-0.014666;450.564313;84.400671;-0.033517;48.302694;155.320155;0.015482;-0.023833;-0.027417;62.805257;-50.908059;91.433300;51.315102;41.535055;
7.663926;131.786527;134.048076;133.537309;137.718812;138.268225;136.615746;136.522908;140.059796;143.909330;144.890567;135.937275;136.615411;133.621546;135.731698;133.857664;1.000018;-0.055109;-3.071354;-0.014631;450.563746;84.402331;-0.033772;48.302780;155.320239;0.015475;-0.023845;-0.027428;62.805213;-50.908184;91.432996;51.315094;41.535063;
7.664566;131.786554;134.048103;133.537335;137.718835;138.268248;136.615771;136.522933;140.059826;143.909369;144.890599;135.937300;136.615438;133.621562;135.731716;133.857657;1.000018;-0.054714;-3.071459;-0.014563;450.562607;84.405654;-0.034283;48.302952;155.320406;0.015460;-0.023871;-0.027451;62.805125;-50.908434;91.432386;51.315077;41.535077;
7.665846;131.786608;134.048157;133.537388;137.718881;138.268294;136.615820;136.522984;140.059886;143.909446;144.890664;135.937350;136.615493;133.621595;135.731751;133.857645;1.000018;-0.053922;-3.071671;-0.014424;450.560316;84.412312;-0.035301;48.303296;155.320737;0.015430;-0.023921;-0.027497;62.804947;-50.908939;91.431162;51.315043;41.535107;
7.668406;131.786716;134.048266;133.537493;137.718972;138.268386;136.615919;136.523087;140.060007;143.909603;144.890795;135.937451;136.615604;133.621661;135.731822;133.857619;1.000018;-0.052328;-3.072098;-0.014141;450.555675;84.425672;-0.037321;48.303980;155.321389;0.015371;-0.024022;-0.027588;62.804586;-50.909963;91.428701;51.314976;41.535165;
7.668988;131.786741;134.048291;133.537517;137.718993;138.268408;136.615941;136.523110;140.060035;143.909639;144.890825;135.937474;136.615629;133.621676;135.731838;133.857613;1.000018;-0.051964;-3.072196;-0.014075;450.554609;84.428719;-0.037777;48.304135;155.321536;0.015357;-0.024045;-0.027608;62.804502;-50.910198;91.428138;51.314961;41.535178;
7.668988;131.786741;134.048291;133.537517;137.718993;138.268408;136.615941;136.523110;140.060035;143.909639;144.890825;135.937474;136.615629;133.621676;135.731838;133.857613;1.000018;-0.051964;-3.072196;-0.014075;450.554609;84.428719;-0.037777;48.304135;155.321536;0.015357;-0.024045;-0.027608;62.804502;-50.910198;91.428138;51.314961;41.535178;
7.668988;131.786741;134.048291;133.537517;137.718993;138.268408;136.615941;136.523110;140.060035;143.909639;144.890825;135.937474;136.615629;133.621676;135.731838;133.857613;1.000018;-0.051964;-3.072196;-0.014075;450.554609;84.428719;-0.037777;48.304135;155.321536;0.015357;-0.024045;-0.027608;62.804502;-50.910198;91.428138;51.314961;41.535178;
7.673526;131.786934;134.048486;133.537704;137.719157;138.268574;136.616117;136.523293;140.060253;143.909923;144.891059;135.937653;136.615826;133.621795;135.731964;133.857570;1.000019;-0.049106;-3.072967;-0.013556;450.546169;84.452553;-0.041292;48.305338;155.322657;0.015249;-0.024224;-0.027764;62.803839;-50.912068;91.423723;51.314841;41.535280;
7.683766;131.787373;134.048930;133.538132;137.719534;138.268955;136.616519;136.523711;140.060760;143.910580;144.891600;135.938065;136.616275;133.622068;135.732255;133.857480;1.000019;-0.042537;-3.074764;-0.012313;450.526293;84.506865;-0.048948;48.308012;155.325041;0.014999;-0.024627;-0.028096;62.802255;-50.916499;91.413567;51.314568;41.535502;
7.696493;131.787925;134.049487;133.538671;137.720012;138.269441;136.617025;136.524235;140.061415;143.911428;144.892292;135.938585;136.616840;133.622418;135.732626;133.857384;1.000019;-0.034184;-3.077093;-0.010650;450.500141;84.575023;-0.057873;48.311245;155.327721;0.014679;-0.025125;-0.028474;62.800126;-50.922384;91.400636;51.314225;41.535763;
7.696493;131.787925;134.049487;133.538671;137.720012;138.269441;136.617025;136.524235;140.061415;143.911428;144.892292;135.938585;136.616840;133.622418;135.732626;133.857384;1.000019;-0.034184;-3.077093;-0.010650;450.500141;84.575023;-0.057873;48.311245;155.327721;0.014679;-0.025125;-0.028474;62.800126;-50.922384;91.400636;51.314225;41.535763;
7.696503;131.787925;134.049488;133.538671;137.720012;138.269442;136.617026;136.524236;140.061415;143.911429;144.892292;135.938585;136.616841;133.622419;135.732626;133.857384;1.000019;-0.034177;-3.077095;-0.010648;450.500120;84.575077;-0.057880;48.311248;155.327723;0.014678;-0.025126;-0.028474;62.800124;-50.922389;91.400626;51.314224;41.535763;
7.696513;131.787926;134.049488;133.538672;137.720013;138.269442;136.617026;136.524236;140.061416;143.911429;144.892293;135.938585;136.616841;133.622419;135.732627;133.857384;1.000019;-0.034170;-3.077097;-0.010647;450.500098;84.575131;-0.057887;48.311250;155.327725;0.014678;-0.025126;-0.028474;62.800122;-50.922393;91.400615;51.314224;41.535764;
7.696533;131.787927;134.049489;133.538673;137.720013;138.269443;136.617027;136.524237;140.061417;143.911431;144.892294;135.938586;136.616842;133.622419;135.732627;133.857383;1.000019;-0.034157;-3.077101;-0.010644;450.500056;84.575239;-0.057901;48.311255;155.327729;0.014678;-0.025127;-0.028475;62.800119;-50.922403;91.400595;51.314224;41.535764;
7.696573;131.787928;134.049491;133.538674;137.720015;138.269445;136.617028;136.524239;140.061419;143.911433;144.892296;135.938588;136.616844;133.622420;135.732628;133.857383;1.000019;-0.034130;-3.077109;-0.010639;450.499971;84.575455;-0.057928;48.311265;155.327737;0.014676;-0.025128;-0.028476;62.800112;-50.922422;91.400554;51.314222;41.535765;
7.696653;131.787932;134.049494;133.538678;137.720018;138.269448;136.617032;136.524242;140.061423;143.911439;144.892301;135.938591;136.616847;133.622423;135.732631;133.857383;1.000019;-0.034077;-3.077124;-0.010628;450.499801;84.575887;-0.057982;48.311285;155.327753;0.014674;-0.025132;-0.028478;62.800098;-50.922461;91.400471;51.314220;41.535766;
7.696813;131.787939;134.049501;133.538685;137.720024;138.269454;136.617038;136.524249;140.061432;143.911450;144.892310;135.938598;136.616855;133.622427;135.732636;133.857381;1.000019;-0.033970;-3.077154;-0.010606;450.499460;84.576752;-0.058090;48.311325;155.327784;0.014670;-0.025138;-0.028483;62.800070;-50.922538;91.400306;51.314216;41.535770;
7.697133;131.787953;134.049516;133.538698;137.720036;138.269466;136.617051;136.524262;140.061449;143.911472;144.892327;135.938611;136.616869;133.622436;135.732645;133.857379;1.000019;-0.033757;-3.077214;-0.010562;450.498779;84.578481;-0.058307;48.311405;155.327847;0.014662;-0.025150;-0.028492;62.800014;-50.922692;91.399975;51.314207;41.535776;
7.697762;131.787980;134.049543;133.538725;137.720060;138.269491;136.617076;136.524288;140.061482;143.911515;144.892362;135.938637;136.616897;133.622454;135.732664;133.857375;1.000019;-0.033337;-3.077332;-0.010476;450.497437;84.581877;-0.058730;48.311562;155.327971;0.014646;-0.025175;-0.028509;62.799903;-50.922995;91.399325;51.314190;41.535788;
7.697762;131.787980;134.049543;133.538725;137.720060;138.269491;136.617076;136.524288;140.061482;143.911515;144.892362;135.938637;136.616897;133.622454;135.732664;133.857375;1.000019;-0.033337;-3.077332;-0.010476;450.497437;84.581877;-0.058730;48.311562;155.327971;0.014646;-0.025175;-0.028509;62.799903;-50.922995;91.399325;51.314190;41.535788;
7.697772;131.787981;134.049544;133.538726;137.720061;138.269491;136.617076;136.524289;140.061482;143.911515;144.892363;135.938637;136.616898;133.622454;135.732664;133.857375;1.000019;-0.033330;-3.077334;-0.010474;450.497416;84.581931;-0.058737;48.311565;155.327973;0.014646;-0.025175;-0.028509;62.799901;-50.923000;91.399315;51.314190;41.535789;
7.697782;131.787981;134.049544;133.538726;137.720061;138.269492;136.617077;136.524289;140.061483;143.911516;144.892363;135.938638;136.616898;133.622454;135.732664;133.857375;1.000019;-0.033324;-3.077336;-0.010473;450.497395;84.581985;-0.058744;48.311567;155.327975;0.014645;-0.025176;-0.028510;62.799900;-50.923005;91.399304;51.314190;41.535789;
7.697802;131.787982;134.049545;133.538727;137.720062;138.269492;136.617078;136.524290;140.061484;143.911517;144.892364;135.938639;136.616899;133.622455;135.732665;133.857375;1.000019;-0.033310;-3.077340;-0.010470;450.497352;84.582093;-0.058757;48.311572;155.327979;0.014645;-0.025176;-0.028510;62.799896;-50.923014;91.399284;51.314189;41.535789;
7.697842;131.787984;134.049547;133.538729;137.720063;138.269494;136.617079;136.524292;140.061486;143.911520;144.892367;135.938640;136.616901;133.622456;135.732666;133.857374;1.000019;-0.033284;-3.077347;-0.010465;450.497266;84.582309;-0.058784;48.311582;155.327986;0.014644;-0.025178;-0.028511;62.799889;-50.923034;91.399242;51.314188;41.535790;
7.697922;131.787987;134.049550;133.538732;137.720066;138.269497;136.617082;136.524295;140.061490;143.911526;144.892371;135.938644;136.616904;133.622458;135.732668;133.857374;1.000019;-0.033230;-3.077362;-0.010454;450.497095;84.582742;-0.058838;48.311602;155.328002;0.014642;-0.025181;-0.028513;62.799875;-50.923072;91.399159;51.314186;41.535792;
