time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;line1_5_line_P1Pu;line1_5_line_Q1Pu;line1_5_line_P2Pu;line1_5_line_Q2Pu;
2.695219;1.062348;1.041779;1.009741;1.005713;1.002949;1.065440;1.055586;1.088914;1.050509;1.045870;1.052206;1.050524;1.045893;1.030649;0.999605;235.613677;-27.292111;1.060385;1.405441;0.999607;37.966508;63.587293;1.047233;1.300248;0.999416;8.769100;29.671852;1.011522;1.111912;0.999315;-4.470969;20.087448;1.065440;1.555934;1.000011;-0.665322;20.603265;1.096483;1.192054;0.215975;0.126002;0.000000;0.000000;0.000000;-0.000000;
2.711603;1.062333;1.041770;1.009665;1.005762;1.002978;1.065498;1.055655;1.088925;1.050616;1.045973;1.052291;1.050581;1.045962;1.030738;0.999604;235.625641;-27.306210;1.060368;1.405771;0.999611;38.428397;63.536728;1.047221;1.300503;0.999413;8.081165;29.836555;1.011456;1.113235;0.999413;-4.688728;20.156875;1.065498;1.554764;1.000016;-0.190476;20.566926;1.096480;1.192098;0.215972;0.125999;0.000000;0.000000;0.000000;-0.000000;
2.744371;1.062308;1.041770;1.009517;1.005914;1.003111;1.065685;1.055811;1.088947;1.050834;1.046189;1.052498;1.050762;1.046155;1.030943;0.999601;235.574634;-27.339370;1.060341;1.406316;0.999618;39.292782;63.401284;1.047209;1.300728;0.999407;6.609610;30.171197;1.011328;1.115778;0.999614;-4.827966;20.250532;1.065685;1.551034;1.000010;0.687775;20.484835;1.096472;1.192265;0.215972;0.125999;0.000000;0.000000;0.000000;-0.000000;
2.761970;1.062297;1.041777;1.009441;1.006016;1.003214;1.065811;1.055898;1.088958;1.050946;1.046304;1.052620;1.050885;1.046279;1.031058;0.999600;235.516744;-27.358765;1.060329;1.406561;0.999622;39.719962;63.315505;1.047209;1.300737;0.999406;5.790405;30.351654;1.011263;1.117081;0.999715;-4.756443;20.275999;1.065812;1.548496;1.000000;1.106155;20.438477;1.096465;1.192406;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.761970;1.062297;1.041777;1.009441;1.006016;1.003214;1.065811;1.055898;1.088958;1.050946;1.046304;1.052620;1.050885;1.046279;1.031058;0.999600;235.516744;-27.358765;1.060329;1.406561;0.999622;39.719962;63.315505;1.047209;1.300737;0.999406;5.790405;30.351654;1.011263;1.117081;0.999715;-4.756443;20.275999;1.065812;1.548496;1.000000;1.106155;20.438477;1.096465;1.192406;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.761971;1.062297;1.041777;1.009441;1.006016;1.003214;1.065812;1.055898;1.088957;1.050946;1.046304;1.052620;1.050885;1.046280;1.031058;0.999600;235.516752;-27.358798;1.060329;1.406561;0.999622;39.720027;63.315447;1.047209;1.300737;0.999406;5.790374;30.351607;1.011263;1.117080;0.999715;-4.756454;20.276338;1.065812;1.548494;1.000000;1.106192;20.438302;1.096465;1.192408;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.761972;1.062297;1.041777;1.009441;1.006016;1.003214;1.065812;1.055898;1.088957;1.050946;1.046304;1.052620;1.050885;1.046280;1.031058;0.999600;235.516747;-27.358800;1.060329;1.406561;0.999622;39.720050;63.315442;1.047209;1.300737;0.999406;5.790325;30.351617;1.011263;1.117080;0.999715;-4.756446;20.276339;1.065812;1.548494;1.000000;1.106215;20.438299;1.096465;1.192408;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.761974;1.062297;1.041777;1.009441;1.006016;1.003214;1.065812;1.055898;1.088957;1.050946;1.046304;1.052620;1.050885;1.046279;1.031058;0.999600;235.516738;-27.358800;1.060329;1.406561;0.999622;39.720095;63.315434;1.047209;1.300737;0.999406;5.790227;30.351641;1.011263;1.117081;0.999715;-4.756429;20.276320;1.065812;1.548494;1.000000;1.106261;20.438304;1.096465;1.192408;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.761978;1.062297;1.041777;1.009441;1.006016;1.003214;1.065812;1.055898;1.088957;1.050946;1.046304;1.052620;1.050885;1.046280;1.031059;0.999600;235.516720;-27.358807;1.060329;1.406561;0.999622;39.720193;63.315409;1.047209;1.300737;0.999406;5.790034;30.351679;1.011263;1.117081;0.999715;-4.756399;20.276345;1.065812;1.548493;1.000000;1.106356;20.438282;1.096465;1.192408;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.761986;1.062297;1.041777;1.009441;1.006016;1.003214;1.065812;1.055898;1.088957;1.050946;1.046304;1.052620;1.050885;1.046280;1.031059;0.999600;235.516685;-27.358816;1.060329;1.406561;0.999622;39.720384;63.315366;1.047209;1.300737;0.999406;5.789647;30.351763;1.011263;1.117081;0.999715;-4.756336;20.276352;1.065812;1.548492;1.000000;1.106544;20.438259;1.096465;1.192408;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762002;1.062297;1.041777;1.009441;1.006016;1.003214;1.065812;1.055898;1.088957;1.050946;1.046305;1.052620;1.050885;1.046280;1.031059;0.999600;235.516613;-27.358835;1.060329;1.406561;0.999622;39.720764;63.315278;1.047209;1.300737;0.999406;5.788871;30.351929;1.011263;1.117083;0.999715;-4.756210;20.276368;1.065812;1.548489;1.000000;1.106921;20.438214;1.096465;1.192408;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762034;1.062297;1.041777;1.009441;1.006016;1.003214;1.065812;1.055898;1.088957;1.050946;1.046305;1.052621;1.050886;1.046280;1.031059;0.999600;235.516469;-27.358874;1.060329;1.406562;0.999622;39.721526;63.315104;1.047209;1.300736;0.999406;5.787321;30.352262;1.011263;1.117085;0.999716;-4.755957;20.276398;1.065812;1.548484;1.000000;1.107673;20.438122;1.096465;1.192409;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762069;1.062297;1.041777;1.009441;1.006016;1.003214;1.065813;1.055898;1.088957;1.050946;1.046305;1.052621;1.050886;1.046280;1.031059;0.999600;235.516312;-27.358915;1.060329;1.406562;0.999622;39.722353;63.314914;1.047209;1.300736;0.999406;5.785636;30.352623;1.011263;1.117087;0.999716;-4.755683;20.276431;1.065813;1.548478;1.000000;1.108490;20.438023;1.096465;1.192409;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762069;1.062297;1.041777;1.009441;1.006016;1.003214;1.065813;1.055898;1.088957;1.050946;1.046305;1.052621;1.050886;1.046280;1.031059;0.999600;235.516312;-27.358915;1.060329;1.406562;0.999622;39.722353;63.314914;1.047209;1.300736;0.999406;5.785636;30.352623;1.011263;1.117087;0.999716;-4.755683;20.276431;1.065813;1.548478;1.000000;1.108490;20.438023;1.096465;1.192409;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762069;1.062297;1.041777;1.009441;1.006016;1.003214;1.065813;1.055898;1.088957;1.050946;1.046305;1.052621;1.050886;1.046280;1.031059;0.999600;235.516312;-27.358915;1.060329;1.406562;0.999622;39.722353;63.314914;1.047209;1.300736;0.999406;5.785636;30.352623;1.011263;1.117087;0.999716;-4.755683;20.276431;1.065813;1.548478;1.000000;1.108490;20.438023;1.096465;1.192409;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762098;1.062297;1.041777;1.009440;1.006017;1.003215;1.065813;1.055898;1.088957;1.050947;1.046305;1.052621;1.050886;1.046281;1.031059;0.999600;235.516181;-27.358950;1.060329;1.406562;0.999622;39.723049;63.314754;1.047209;1.300736;0.999406;5.784219;30.352927;1.011263;1.117090;0.999716;-4.755452;20.276459;1.065813;1.548473;1.000000;1.109178;20.437940;1.096465;1.192409;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762226;1.062297;1.041777;1.009440;1.006017;1.003215;1.065814;1.055899;1.088957;1.050948;1.046306;1.052622;1.050887;1.046282;1.031060;0.999600;235.515603;-27.359104;1.060329;1.406564;0.999622;39.726093;63.314055;1.047209;1.300736;0.999406;5.778015;30.354258;1.011262;1.117099;0.999717;-4.754436;20.276580;1.065814;1.548452;1.000000;1.112186;20.437574;1.096465;1.192410;0.215974;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762482;1.062297;1.041777;1.009439;1.006019;1.003217;1.065816;1.055901;1.088958;1.050949;1.046308;1.052624;1.050889;1.046284;1.031062;0.999600;235.514445;-27.359411;1.060328;1.406567;0.999622;39.732177;63.312655;1.047209;1.300735;0.999406;5.765604;30.356920;1.011261;1.117118;0.999718;-4.752386;20.276820;1.065816;1.548409;1.000000;1.118195;20.436843;1.096465;1.192412;0.215975;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.762994;1.062297;1.041778;1.009437;1.006023;1.003221;1.065820;1.055903;1.088958;1.050953;1.046311;1.052628;1.050894;1.046288;1.031066;0.999600;235.512114;-27.360025;1.060328;1.406573;0.999622;39.744327;63.309847;1.047209;1.300732;0.999406;5.740764;30.362244;1.011260;1.117155;0.999721;-4.748214;20.277288;1.065820;1.548322;0.999999;1.130188;20.435380;1.096464;1.192417;0.215975;0.126001;0.000000;0.000000;0.000000;-0.000000;
2.764018;1.062296;1.041778;1.009432;1.006030;1.003228;1.065829;1.055909;1.088959;1.050959;1.046319;1.052636;1.050902;1.046296;1.031073;0.999600;235.507392;-27.361258;1.060328;1.406585;0.999622;39.768553;63.304206;1.047210;1.300728;0.999406;5.691024;30.372895;1.011256;1.117230;0.999728;-4.739580;20.278176;1.065829;1.548148;0.999998;1.154075;20.432448;1.096464;1.192425;0.215975;0.126002;0.000000;0.000000;0.000000;-0.000000;
2.766066;1.062295;1.041780;1.009423;1.006044;1.003243;1.065847;1.055920;1.088960;1.050973;1.046333;1.052652;1.050919;1.046313;1.031088;0.999600;235.497713;-27.363738;1.060326;1.406609;0.999622;39.816710;63.292819;1.047210;1.300717;0.999406;5.591302;30.394201;1.011248;1.117379;0.999740;-4.721161;20.279763;1.065847;1.547796;0.999997;1.201443;20.426562;1.096463;1.192443;0.215975;0.126002;0.000000;0.000000;0.000000;-0.000000;
2.770162;1.062293;1.041783;1.009406;1.006073;1.003274;1.065883;1.055942;1.088962;1.051000;1.046361;1.052684;1.050954;1.046347;1.031118;0.999599;235.477430;-27.368754;1.060324;1.406656;0.999623;39.911838;63.269637;1.047211;1.300693;0.999405;5.390933;30.436833;1.011234;1.117675;0.999765;-4.679746;20.282185;1.065883;1.547074;0.999993;1.294538;20.414710;1.096461;1.192480;0.215976;0.126003;0.000000;0.000000;0.000000;-0.000000;
2.778354;1.062290;1.041790;1.009372;1.006133;1.003339;1.065958;1.055986;1.088967;1.051054;1.046418;1.052750;1.051027;1.046418;1.031178;0.999599;235.433331;-27.378983;1.060320;1.406744;0.999624;40.097308;63.221735;1.047214;1.300632;0.999405;4.986861;30.522150;1.011204;1.118261;0.999813;-4.578926;20.284020;1.065958;1.545566;0.999985;1.473990;20.390727;1.096457;1.192558;0.215979;0.126005;0.000000;0.000000;0.000000;-0.000000;
2.794738;1.062284;1.041807;1.009304;1.006261;1.003482;1.066120;1.056076;1.088976;1.051158;1.046531;1.052885;1.051184;1.046569;1.031300;0.999598;235.332364;-27.400069;1.060312;1.406899;0.999626;40.449018;63.120576;1.047223;1.300463;0.999405;4.168328;30.692784;1.011147;1.119401;0.999905;-4.308520;20.275833;1.066120;1.542326;0.999965;1.804856;20.341997;1.096449;1.192735;0.215984;0.126010;0.000000;0.000000;0.000000;-0.000000;
2.817486;1.062277;1.041836;1.009214;1.006453;1.003703;1.066361;1.056198;1.088987;1.051291;1.046679;1.053075;1.051418;1.046788;1.031469;0.999597;235.170395;-27.429927;1.060303;1.407080;0.999628;40.896165;62.972056;1.047238;1.300152;0.999406;3.022536;30.928799;1.011072;1.120915;1.000019;-3.800173;20.239805;1.066361;1.537501;0.999934;2.199818;20.274253;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817486;1.062277;1.041836;1.009214;1.006453;1.003703;1.066361;1.056198;1.088987;1.051291;1.046679;1.053075;1.051418;1.046788;1.031469;0.999597;235.170395;-27.429927;1.060303;1.407080;0.999628;40.896165;62.972056;1.047238;1.300152;0.999406;3.022536;30.928799;1.011072;1.120915;1.000019;-3.800173;20.239805;1.066361;1.537501;0.999934;2.199818;20.274253;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817486;1.062277;1.041836;1.009214;1.006453;1.003703;1.066361;1.056198;1.088987;1.051291;1.046679;1.053075;1.051418;1.046788;1.031469;0.999597;235.170395;-27.429927;1.060303;1.407080;0.999628;40.896165;62.972056;1.047238;1.300152;0.999406;3.022536;30.928799;1.011072;1.120915;1.000019;-3.800173;20.239805;1.066361;1.537501;0.999934;2.199818;20.274253;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817503;1.062277;1.041836;1.009214;1.006453;1.003703;1.066361;1.056198;1.088987;1.051292;1.046679;1.053075;1.051418;1.046789;1.031469;0.999597;235.170263;-27.429949;1.060303;1.407080;0.999628;40.896485;62.971940;1.047238;1.300152;0.999406;3.021667;30.928977;1.011072;1.120916;1.000019;-3.799731;20.239767;1.066362;1.537497;0.999934;2.200087;20.274201;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817503;1.062277;1.041836;1.009214;1.006453;1.003703;1.066361;1.056198;1.088987;1.051292;1.046679;1.053075;1.051418;1.046789;1.031469;0.999597;235.170263;-27.429949;1.060303;1.407080;0.999628;40.896485;62.971940;1.047238;1.300152;0.999406;3.021667;30.928977;1.011072;1.120916;1.000019;-3.799731;20.239767;1.066362;1.537497;0.999934;2.200087;20.274201;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817504;1.062277;1.041836;1.009214;1.006453;1.003703;1.066362;1.056198;1.088986;1.051292;1.046679;1.053075;1.051418;1.046789;1.031469;0.999597;235.170258;-27.429961;1.060303;1.407080;0.999628;40.896513;62.971909;1.047238;1.300152;0.999406;3.021617;30.928960;1.011072;1.120916;1.000019;-3.799694;20.239891;1.066362;1.537496;0.999934;2.200102;20.274139;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817505;1.062277;1.041836;1.009214;1.006453;1.003704;1.066362;1.056198;1.088986;1.051292;1.046679;1.053075;1.051418;1.046789;1.031469;0.999597;235.170251;-27.429962;1.060303;1.407080;0.999628;40.896531;62.971902;1.047238;1.300152;0.999406;3.021566;30.928970;1.011072;1.120916;1.000019;-3.799668;20.239889;1.066362;1.537496;0.999934;2.200118;20.274136;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817507;1.062277;1.041836;1.009214;1.006453;1.003704;1.066362;1.056198;1.088986;1.051292;1.046679;1.053075;1.051418;1.046789;1.031469;0.999597;235.170235;-27.429964;1.060303;1.407080;0.999628;40.896568;62.971890;1.047238;1.300152;0.999406;3.021464;30.928993;1.011072;1.120916;1.000019;-3.799616;20.239877;1.066362;1.537495;0.999934;2.200150;20.274134;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817511;1.062277;1.041836;1.009214;1.006454;1.003704;1.066362;1.056198;1.088986;1.051292;1.046679;1.053075;1.051418;1.046789;1.031469;0.999597;235.170204;-27.429970;1.060303;1.407080;0.999628;40.896643;62.971861;1.047238;1.300152;0.999406;3.021260;30.929033;1.011072;1.120916;1.000019;-3.799510;20.239876;1.066362;1.537494;0.999934;2.200213;20.274118;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817519;1.062277;1.041836;1.009214;1.006454;1.003704;1.066362;1.056198;1.088986;1.051292;1.046679;1.053075;1.051418;1.046789;1.031469;0.999597;235.170141;-27.429981;1.060303;1.407080;0.999628;40.896791;62.971807;1.047238;1.300152;0.999406;3.020853;30.929116;1.011072;1.120917;1.000019;-3.799301;20.239858;1.066362;1.537493;0.999934;2.200339;20.274094;1.096434;1.193031;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817535;1.062277;1.041836;1.009214;1.006454;1.003704;1.066362;1.056198;1.088986;1.051292;1.046679;1.053075;1.051418;1.046789;1.031469;0.999597;235.170016;-27.430003;1.060303;1.407080;0.999628;40.897088;62.971697;1.047238;1.300151;0.999406;3.020038;30.929282;1.011071;1.120918;1.000019;-3.798881;20.239822;1.066362;1.537489;0.999934;2.200591;20.274045;1.096434;1.193032;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817567;1.062277;1.041836;1.009214;1.006454;1.003704;1.066362;1.056198;1.088986;1.051292;1.046679;1.053075;1.051419;1.046789;1.031469;0.999597;235.169765;-27.430046;1.060303;1.407080;0.999628;40.897682;62.971479;1.047238;1.300151;0.999406;3.018408;30.929614;1.011071;1.120920;1.000019;-3.798042;20.239750;1.066362;1.537482;0.999934;2.201096;20.273949;1.096434;1.193032;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817631;1.062277;1.041836;1.009214;1.006455;1.003705;1.066363;1.056199;1.088986;1.051292;1.046680;1.053076;1.051420;1.046790;1.031470;0.999597;235.169263;-27.430132;1.060303;1.407081;0.999628;40.898870;62.971042;1.047238;1.300150;0.999406;3.015148;30.930278;1.011071;1.120924;1.000020;-3.796363;20.239606;1.066363;1.537467;0.999934;2.202104;20.273755;1.096434;1.193033;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.817759;1.062277;1.041836;1.009213;1.006456;1.003706;1.066365;1.056199;1.088987;1.051293;1.046681;1.053077;1.051421;1.046791;1.031471;0.999597;235.168260;-27.430304;1.060303;1.407081;0.999628;40.901245;62.970169;1.047239;1.300148;0.999406;3.008628;30.931606;1.011071;1.120932;1.000020;-3.793001;20.239318;1.066365;1.537439;0.999933;2.204119;20.273368;1.096434;1.193035;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.818015;1.062277;1.041836;1.009212;1.006458;1.003709;1.066367;1.056201;1.088987;1.051294;1.046682;1.053079;1.051424;1.046794;1.031473;0.999597;235.166250;-27.430648;1.060303;1.407083;0.999628;40.905990;62.968421;1.047239;1.300143;0.999406;2.995588;30.934262;1.011070;1.120949;1.000021;-3.786262;20.238738;1.066367;1.537381;0.999933;2.208142;20.272594;1.096433;1.193038;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.818527;1.062277;1.041837;1.009210;1.006463;1.003714;1.066373;1.056203;1.088987;1.051297;1.046685;1.053084;1.051429;1.046799;1.031476;0.999597;235.162223;-27.431338;1.060302;1.407087;0.999628;40.915461;62.964922;1.047239;1.300135;0.999406;2.969506;30.939574;1.011068;1.120982;1.000024;-3.772730;20.237569;1.066373;1.537266;0.999932;2.216159;20.271047;1.096433;1.193046;0.215993;0.126019;0.000000;0.000000;0.000000;-0.000000;
2.819551;1.062277;1.041839;1.009206;1.006472;1.003725;1.066385;1.056209;1.088987;1.051303;1.046692;1.053092;1.051440;1.046810;1.031484;0.999597;235.154136;-27.432716;1.060302;1.407094;0.999628;40.934330;62.957913;1.047240;1.300118;0.999406;2.917336;30.950195;1.011065;1.121048;1.000029;-3.745442;20.235187;1.066385;1.537035;0.999931;2.232074;20.267953;1.096432;1.193060;0.215994;0.126020;0.000000;0.000000;0.000000;-0.000000;
2.821599;1.062277;1.041842;1.009198;1.006490;1.003747;1.066408;1.056220;1.088988;1.051315;1.046705;1.053110;1.051463;1.046830;1.031499;0.999597;235.137831;-27.435474;1.060301;1.407107;0.999628;40.971778;62.943852;1.047242;1.300084;0.999406;2.812984;30.971427;1.011058;1.121180;1.000038;-3.689986;20.230257;1.066408;1.536572;0.999927;2.263431;20.261770;1.096431;1.193090;0.215994;0.126021;0.000000;0.000000;0.000000;-0.000000;
2.825695;1.062276;1.041847;1.009183;1.006527;1.003791;1.066454;1.056242;1.088990;1.051337;1.046731;1.053145;1.051508;1.046872;1.031530;0.999596;235.104726;-27.440993;1.060300;1.407133;0.999628;41.045515;62.915572;1.047245;1.300014;0.999407;2.604273;31.013848;1.011045;1.121442;1.000057;-3.575629;20.219733;1.066454;1.535640;0.999921;2.324253;20.249429;1.096428;1.193150;0.215996;0.126022;0.000000;0.000000;0.000000;-0.000000;
2.833887;1.062274;1.041860;1.009152;1.006602;1.003880;1.066549;1.056285;1.088992;1.051381;1.046781;1.053214;1.051599;1.046956;1.031590;0.999596;235.036718;-27.452012;1.060298;1.407183;0.999629;41.188433;62.858489;1.047252;1.299868;0.999407;2.187212;31.098490;1.011019;1.121957;1.000092;-3.333774;20.196100;1.066549;1.533757;0.999907;2.438319;20.224887;1.096421;1.193278;0.216000;0.126026;0.000000;0.000000;0.000000;-0.000000;
2.850271;1.062272;1.041885;1.009092;1.006754;1.004065;1.066739;1.056368;1.088996;1.051460;1.046875;1.053350;1.051784;1.047124;1.031706;0.999596;234.895053;-27.473791;1.060293;1.407272;0.999629;41.456794;62.743118;1.047268;1.299560;0.999410;1.357695;31.266772;1.010970;1.122955;1.000155;-2.803125;20.139111;1.066739;1.529953;0.999878;2.636313;20.176701;1.096407;1.193556;0.216008;0.126034;0.000000;0.000000;0.000000;-0.000000;
2.883039;1.062267;1.041936;1.008978;1.007054;1.004440;1.067110;1.056516;1.088996;1.051588;1.047034;1.053601;1.052143;1.047445;1.031914;0.999595;234.601644;-27.514863;1.060285;1.407428;0.999630;41.931698;62.514639;1.047299;1.298928;0.999416;-0.257674;31.597609;1.010876;1.124819;1.000244;-1.604524;19.992560;1.067110;1.522525;0.999817;2.916628;20.086409;1.096374;1.194222;0.216024;0.126049;0.000000;0.000000;0.000000;-0.000000;
2.915807;1.062263;1.041984;1.008875;1.007334;1.004802;1.067449;1.056632;1.088984;1.051668;1.047146;1.053810;1.052471;1.047731;1.032079;0.999596;234.311044;-27.550843;1.060278;1.407575;0.999629;42.336469;62.298179;1.047329;1.298339;0.999426;-1.782740;31.918435;1.010792;1.126502;1.000281;-0.293194;19.811834;1.067449;1.515746;0.999752;3.052855;20.007147;1.096333;1.195044;0.216039;0.126064;0.000000;0.000000;0.000000;-0.000000;
2.981343;1.062248;1.042047;1.008700;1.007747;1.005367;1.067920;1.056744;1.088917;1.051683;1.047213;1.054046;1.052928;1.048106;1.032245;0.999598;233.848756;-27.599195;1.060258;1.407966;0.999626;43.030022;61.955018;1.047362;1.297668;0.999451;-4.352226;32.508837;1.010653;1.129287;1.000204;2.152190;19.429580;1.067920;1.506334;0.999628;3.000527;19.895883;1.096226;1.197179;0.216059;0.126083;0.000000;0.000000;0.000000;-0.000000;
3.018399;1.062232;1.042050;1.008629;1.007838;1.005522;1.067996;1.056708;1.088847;1.051585;1.047135;1.054030;1.053002;1.048146;1.032205;0.999600;233.723887;-27.607149;1.060242;1.408298;0.999622;43.366740;61.847704;1.047356;1.297802;0.999470;-5.347447;32.788511;1.010599;1.130363;1.000055;3.184974;19.232249;1.067996;1.504802;0.999566;2.769811;19.872507;1.096148;1.198742;0.216059;0.126084;0.000000;0.000000;0.000000;-0.000000;
3.025797;1.062228;1.042045;1.008618;1.007836;1.005528;1.067988;1.056690;1.088830;1.051558;1.047109;1.054011;1.052994;1.048133;1.032184;0.999601;233.721863;-27.606551;1.060238;1.408383;0.999621;43.434641;61.838695;1.047351;1.297905;0.999473;-5.482588;32.836054;1.010591;1.130521;1.000019;3.311082;19.203227;1.067988;1.504972;0.999555;2.716258;19.872275;1.096131;1.199083;0.216058;0.126082;0.000000;0.000000;0.000000;-0.000000;
3.025797;1.062228;1.042045;1.008618;1.007836;1.005528;1.067988;1.056690;1.088830;1.051558;1.047109;1.054011;1.052994;1.048133;1.032184;0.999601;233.721863;-27.606551;1.060238;1.408383;0.999621;43.434641;61.838695;1.047351;1.297905;0.999473;-5.482588;32.836054;1.010591;1.130521;1.000019;3.311082;19.203227;1.067988;1.504972;0.999555;2.716258;19.872275;1.096131;1.199083;0.216058;0.126082;0.000000;0.000000;0.000000;-0.000000;
3.025798;1.062228;1.042045;1.008618;1.007836;1.005528;1.067988;1.056690;1.088830;1.051558;1.047109;1.054011;1.052994;1.048133;1.032184;0.999601;233.721864;-27.606557;1.060238;1.408383;0.999621;43.434653;61.838688;1.047351;1.297905;0.999473;-5.482618;32.836051;1.010591;1.130521;1.000019;3.311119;19.203238;1.067988;1.504971;0.999555;2.716250;19.872282;1.096131;1.199082;0.216058;0.126082;0.000000;0.000000;0.000000;-0.000000;
3.025799;1.062228;1.042045;1.008618;1.007836;1.005528;1.067988;1.056690;1.088830;1.051558;1.047109;1.054011;1.052994;1.048133;1.032184;0.999601;233.721862;-27.606557;1.060238;1.408383;0.999621;43.434662;61.838686;1.047351;1.297905;0.999473;-5.482643;32.836059;1.010591;1.130521;1.000019;3.311145;19.203233;1.067988;1.504971;0.999555;2.716244;19.872282;1.096131;1.199082;0.216058;0.126082;0.000000;0.000000;0.000000;-0.000000;
3.025801;1.062228;1.042046;1.008618;1.007836;1.005528;1.067988;1.056690;1.088830;1.051558;1.047109;1.054011;1.052994;1.048133;1.032184;0.999601;233.721858;-27.606560;1.060238;1.408383;0.999621;43.434681;61.838679;1.047351;1.297905;0.999473;-5.482695;32.836069;1.010591;1.130521;1.000019;3.311201;19.203230;1.067988;1.504971;0.999555;2.716230;19.872284;1.096131;1.199082;0.216058;0.126082;0.000000;0.000000;0.000000;-0.000000;
3.025805;1.062228;1.042045;1.008618;1.007836;1.005528;1.067988;1.056690;1.088830;1.051558;1.047109;1.054011;1.052994;1.048133;1.032184;0.999601;233.721845;-27.606558;1.060238;1.408383;0.999621;43.434716;61.838670;1.047351;1.297905;0.999473;-5.482793;32.836103;1.010591;1.130521;1.000019;3.311298;19.203203;1.067988;1.504971;0.999555;2.716205;19.872279;1.096131;1.199083;0.216058;0.126082;0.000000;0.000000;0.000000;-0.000000;
3.025813;1.062228;1.042045;1.008618;1.007836;1.005528;1.067988;1.056690;1.088830;1.051558;1.047109;1.054011;1.052994;1.048133;1.032184;0.999601;233.721824;-27.606559;1.060238;1.408383;0.999621;43.434789;61.838650;1.047351;1.297905;0.999473;-5.482994;32.836161;1.010591;1.130521;1.000019;3.311503;19.203163;1.067988;1.504971;0.999555;2.716154;19.872275;1.096131;1.199083;0.216058;0.126082;0.000000;0.000000;0.000000;-0.000000;
