time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___5_EC_load_PPu;_LOAD___5_EC_load_QPu;NETWORK__BUS____5-BUS____6-1_PT_step;
20.952952;1.056436;1.039450;1.007429;0.993567;0.982659;1.062506;1.047951;1.085771;1.042346;1.038552;1.046911;1.047364;1.042153;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.184522;-0.077846;40.407884;-2.438927;-0.558219;2.012776;67.982620;40.377772;27.979023;23.312167;0.071916;0.766133;3.000000;
20.952952;1.056436;1.039450;1.007429;0.993567;0.982659;1.062506;1.047951;1.085771;1.042346;1.038552;1.046911;1.047364;1.042153;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.184522;-0.077846;40.407884;-2.438927;-0.558219;2.012776;67.982620;40.377772;27.979023;23.312167;0.071916;0.766133;3.000000;
20.953165;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085771;1.042347;1.038552;1.046911;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.183119;-0.077159;40.407124;-2.436827;-0.558917;2.012713;67.982663;40.377028;27.979025;23.312177;0.071917;0.766134;3.000000;
20.953165;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085771;1.042347;1.038552;1.046911;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.183119;-0.077159;40.407124;-2.436827;-0.558917;2.012713;67.982663;40.377028;27.979025;23.312177;0.071917;0.766134;3.000000;
20.953166;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085771;1.042347;1.038552;1.046911;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.183108;-0.077160;40.407144;-2.436845;-0.558931;2.012695;67.982637;40.376999;27.979026;23.312186;0.071917;0.766134;3.000000;
20.953167;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085771;1.042347;1.038552;1.046911;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.183101;-0.077156;40.407140;-2.436835;-0.558934;2.012695;67.982637;40.376996;27.979026;23.312186;0.071917;0.766134;3.000000;
20.953169;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085771;1.042347;1.038552;1.046911;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.183085;-0.077150;40.407143;-2.436827;-0.558946;2.012687;67.982627;40.376978;27.979026;23.312190;0.071917;0.766134;3.000000;
20.953173;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085771;1.042347;1.038552;1.046912;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.183059;-0.077132;40.407118;-2.436774;-0.558957;2.012693;67.982638;40.376974;27.979026;23.312187;0.071917;0.766134;3.000000;
20.953181;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085771;1.042347;1.038552;1.046912;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.183003;-0.077101;40.407088;-2.436692;-0.558987;2.012691;67.982639;40.376945;27.979025;23.312187;0.071917;0.766134;3.000000;
20.953197;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085771;1.042347;1.038552;1.046912;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000003;232.182891;-0.077039;40.407028;-2.436528;-0.559048;2.012687;67.982642;40.376887;27.979023;23.312188;0.071917;0.766134;3.000000;
20.953229;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085772;1.042347;1.038552;1.046912;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000004;232.182667;-0.076915;40.406907;-2.436200;-0.559169;2.012678;67.982646;40.376772;27.979021;23.312191;0.071917;0.766134;3.000000;
20.953293;1.056436;1.039451;1.007430;0.993568;0.982659;1.062507;1.047951;1.085772;1.042347;1.038552;1.046912;1.047365;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000004;232.182219;-0.076666;40.406667;-2.435544;-0.559410;2.012660;67.982655;40.376540;27.979015;23.312195;0.071917;0.766134;3.000000;
20.953421;1.056436;1.039451;1.007430;0.993568;0.982660;1.062508;1.047952;1.085772;1.042347;1.038552;1.046912;1.047366;1.042154;1.024487;1.000031;1.000050;1.000099;1.000114;1.000004;232.181324;-0.076169;40.406186;-2.434233;-0.559893;2.012625;67.982673;40.376077;27.979004;23.312204;0.071917;0.766135;3.000000;
20.953677;1.056437;1.039452;1.007431;0.993569;0.982660;1.062508;1.047952;1.085772;1.042347;1.038553;1.046913;1.047366;1.042155;1.024488;1.000031;1.000050;1.000099;1.000115;1.000004;232.179533;-0.075176;40.405222;-2.431609;-0.560858;2.012555;67.982710;40.375151;27.978980;23.312222;0.071917;0.766136;3.000000;
20.954189;1.056437;1.039452;1.007432;0.993569;0.982661;1.062510;1.047953;1.085773;1.042348;1.038554;1.046914;1.047368;1.042156;1.024489;1.000031;1.000050;1.000099;1.000115;1.000004;232.175951;-0.073189;40.403288;-2.426358;-0.562783;2.012414;67.982783;40.373297;27.978933;23.312258;0.071917;0.766138;3.000000;
20.955213;1.056438;1.039454;1.007434;0.993571;0.982663;1.062513;1.047954;1.085775;1.042349;1.038555;1.046916;1.047370;1.042159;1.024491;1.000031;1.000050;1.000099;1.000115;1.000004;232.168786;-0.069220;40.399394;-2.415845;-0.566616;2.012134;67.982929;40.369584;27.978835;23.312330;0.071917;0.766142;3.000000;
20.957261;1.056441;1.039458;1.007439;0.993575;0.982668;1.062518;1.047957;1.085778;1.042352;1.038558;1.046920;1.047376;1.042164;1.024494;1.000031;1.000049;1.000100;1.000115;1.000005;232.154447;-0.061298;40.391498;-2.394772;-0.574206;2.011576;67.983221;40.362137;27.978623;23.312471;0.071917;0.766150;3.000000;
20.961357;1.056445;1.039465;1.007448;0.993582;0.982676;1.062529;1.047963;1.085784;1.042357;1.038564;1.046928;1.047386;1.042174;1.024501;1.000031;1.000049;1.000100;1.000115;1.000007;232.125750;-0.045536;40.375287;-2.352444;-0.589085;2.010472;67.983806;40.347167;27.978142;23.312748;0.071918;0.766166;3.000000;
20.969549;1.056454;1.039480;1.007466;0.993597;0.982693;1.062551;1.047975;1.085796;1.042368;1.038576;1.046944;1.047407;1.042193;1.024515;1.000031;1.000049;1.000101;1.000115;1.000010;232.068313;-0.014431;40.341236;-2.267106;-0.617584;2.008312;67.984989;40.316929;27.976964;23.313274;0.071920;0.766199;3.000000;
20.985933;1.056472;1.039508;1.007503;0.993627;0.982726;1.062592;1.048000;1.085821;1.042389;1.038599;1.046975;1.047447;1.042230;1.024543;1.000031;1.000048;1.000103;1.000114;1.000018;231.953618;0.045394;40.266997;-2.094043;-0.669163;2.004183;67.987444;40.255396;27.973865;23.314188;0.071924;0.766264;3.000000;
21.018701;1.056505;1.039562;1.007573;0.993686;0.982790;1.062665;1.048048;1.085870;1.042432;1.038646;1.047033;1.047519;1.042297;1.024595;1.000032;1.000047;1.000107;1.000108;1.000035;231.727449;0.150512;40.097241;-1.741174;-0.748258;1.996658;67.993012;40.129140;27.965650;23.315308;0.071931;0.766389;3.000000;
21.084237;1.056565;1.039659;1.007705;0.993802;0.982908;1.062778;1.048147;1.085963;1.042524;1.038740;1.047135;1.047630;1.042404;1.024692;1.000036;1.000047;1.000111;1.000089;1.000070;231.303776;0.277806;39.699227;-1.031192;-0.802159;1.984121;68.008239;39.872136;27.947519;23.313709;0.071944;0.766619;3.000000;
21.215309;1.056660;1.039812;1.007919;0.994007;0.983092;1.062902;1.048339;1.086118;1.042726;1.038929;1.047294;1.047755;1.042539;1.024862;1.000047;1.000051;1.000114;1.000052;1.000129;230.634192;0.220202;38.852980;0.238040;-0.572872;1.963752;68.056545;39.398939;27.927807;23.294028;0.071964;0.766978;3.000000;
21.346381;1.056728;1.039918;1.008055;0.994170;0.983218;1.062943;1.048501;1.086219;1.042916;1.039099;1.047408;1.047801;1.042606;1.024999;1.000063;1.000062;1.000110;1.000044;1.000154;230.228074;-0.069061;38.122968;1.134708;-0.099561;1.942802;68.124192;39.040524;27.931956;23.259166;0.071978;0.767223;3.000000;
21.477453;1.056778;1.039989;1.008111;0.994278;0.983298;1.062964;1.048604;1.086261;1.043047;1.039216;1.047484;1.047826;1.042648;1.025091;1.000081;1.000078;1.000101;1.000070;1.000142;230.085775;-0.305693;37.687860;1.508665;0.319335;1.914340;68.203287;38.853015;27.943822;23.223560;0.071987;0.767380;3.000000;
21.608525;1.056810;1.040024;1.008071;0.994297;0.983325;1.062992;1.048609;1.086248;1.043054;1.039225;1.047501;1.047852;1.042672;1.025105;1.000097;1.000094;1.000093;1.000106;1.000106;230.281859;-0.236541;37.779522;1.149944;0.353183;1.874533;68.291516;38.924074;27.937426;23.210669;0.071990;0.767432;3.000000;
21.726490;1.056831;1.040040;1.008010;0.994271;0.983315;1.063000;1.048575;1.086228;1.043009;1.039187;1.047483;1.047858;1.042669;1.025078;1.000108;1.000106;1.000089;1.000118;1.000087;230.598407;-0.111117;38.087318;0.597093;0.206197;1.838899;68.375623;39.086686;27.926606;23.218526;0.071989;0.767412;3.000000;
21.844454;1.056848;1.040049;1.007944;0.994223;0.983284;1.062991;1.048529;1.086210;1.042948;1.039133;1.047448;1.047848;1.042651;1.025036;1.000116;1.000114;1.000089;1.000116;1.000082;230.982977;-0.014578;38.492659;-0.034963;0.011023;1.804941;68.459543;39.291336;27.919636;23.236102;0.071985;0.767352;3.000000;
22.080384;1.056876;1.040069;1.007876;0.994173;0.983244;1.062970;1.048496;1.086214;1.042904;1.039092;1.047416;1.047827;1.042626;1.025000;1.000120;1.000120;1.000100;1.000114;1.000104;231.516319;-0.024788;39.042396;-0.880194;-0.130341;1.753978;68.568519;39.579040;27.924009;23.258615;0.071981;0.767275;3.000000;
22.316314;1.056901;1.040098;1.007874;0.994184;0.983253;1.062972;1.048510;1.086231;1.042917;1.039104;1.047423;1.047830;1.042630;1.025009;1.000121;1.000122;1.000115;1.000119;1.000122;231.676008;-0.053940;39.219882;-1.172279;-0.111679;1.725900;68.616833;39.676604;27.922691;23.261081;0.071982;0.767293;3.000000;
22.552243;1.056922;1.040130;1.007909;0.994220;0.983286;1.062985;1.048537;1.086247;1.042947;1.039130;1.047443;1.047843;1.042646;1.025033;1.000123;1.000126;1.000128;1.000127;1.000131;231.579130;-0.060802;39.158031;-1.061850;-0.061372;1.719841;68.627314;39.634178;27.913452;23.253976;0.071985;0.767356;3.000000;
22.788173;1.056938;1.040157;1.007950;0.994253;0.983317;1.062996;1.048559;1.086256;1.042970;1.039151;1.047459;1.047854;1.042658;1.025051;1.000129;1.000131;1.000138;1.000134;1.000136;231.398562;-0.057857;39.016663;-0.789137;-0.036521;1.727810;68.624573;39.535676;27.902483;23.246490;0.071989;0.767416;3.000000;
23.260032;1.056958;1.040185;1.007984;0.994279;0.983342;1.063000;1.048574;1.086262;1.042985;1.039165;1.047468;1.047859;1.042664;1.025062;1.000143;1.000145;1.000150;1.000147;1.000147;231.209394;-0.055759;38.857181;-0.466690;-0.039189;1.748065;68.624895;39.412426;27.890359;23.240676;0.071992;0.767466;3.000000;
23.731891;1.056972;1.040197;1.007987;0.994287;0.983352;1.063000;1.048578;1.086262;1.042989;1.039168;1.047470;1.047859;1.042664;1.025064;1.000156;1.000157;1.000160;1.000159;1.000158;231.167376;-0.054387;38.816596;-0.389829;-0.041530;1.761294;68.629380;39.373538;27.884801;23.238854;0.071993;0.767484;3.000000;
24.675610;1.056990;1.040208;1.007985;0.994295;0.983361;1.063001;1.048582;1.086263;1.042992;1.039171;1.047472;1.047860;1.042665;1.025067;1.000177;1.000177;1.000178;1.000178;1.000178;231.148837;-0.050703;38.801594;-0.368355;-0.035664;1.781159;68.626390;39.351496;27.879898;23.236596;0.071994;0.767502;3.000000;
25.619328;1.057002;1.040214;1.007987;0.994302;0.983368;1.063003;1.048585;1.086263;1.042996;1.039175;1.047475;1.047862;1.042668;1.025070;1.000193;1.000193;1.000194;1.000194;1.000194;231.113176;-0.047886;38.775321;-0.319302;-0.030628;1.799081;68.616757;39.325974;27.876825;23.234565;0.071994;0.767516;3.000000;
27.506765;1.057013;1.040220;1.007991;0.994310;0.983377;1.063006;1.048590;1.086263;1.043002;1.039179;1.047479;1.047866;1.042671;1.025074;1.000216;1.000217;1.000217;1.000217;1.000217;231.050410;-0.044070;38.727410;-0.228438;-0.024032;1.822770;68.599926;39.285229;27.873690;23.231958;0.071995;0.767534;3.000000;
31.281638;1.057022;1.040224;1.007995;0.994317;0.983385;1.063009;1.048594;1.086264;1.043007;1.039184;1.047483;1.047869;1.042675;1.025078;1.000242;1.000242;1.000243;1.000242;1.000243;230.981125;-0.039778;38.674168;-0.128204;-0.016640;1.844156;68.582972;39.242027;27.871183;23.229428;0.071996;0.767549;3.000000;
35.056512;1.057025;1.040226;1.007997;0.994321;0.983389;1.063011;1.048597;1.086264;1.043009;1.039187;1.047485;1.047871;1.042676;1.025081;1.000257;1.000257;1.000257;1.000257;1.000257;230.942663;-0.037380;38.644631;-0.072656;-0.012509;1.854166;68.574655;39.218529;27.870022;23.228112;0.071997;0.767557;3.000000;
42.606259;1.057027;1.040227;1.007999;0.994324;0.983392;1.063012;1.048598;1.086264;1.043011;1.039188;1.047487;1.047872;1.042678;1.025082;1.000268;1.000268;1.000268;1.000268;1.000268;230.912967;-0.035529;38.621845;-0.029798;-0.009318;1.860845;68.568971;39.200586;27.869225;23.227134;0.071997;0.767563;3.000000;
52.606259;1.057028;1.040227;1.008000;0.994325;0.983393;1.063013;1.048599;1.086264;1.043012;1.039189;1.047487;1.047873;1.042679;1.025083;1.000272;1.000272;1.000272;1.000272;1.000272;230.900288;-0.034738;38.612122;-0.011504;-0.007956;1.863473;68.566714;39.192961;27.868903;23.226723;0.071997;0.767565;3.000000;
62.606259;1.057028;1.040227;1.008000;0.994325;0.983393;1.063013;1.048599;1.086264;1.043012;1.039189;1.047488;1.047873;1.042679;1.025083;1.000274;1.000274;1.000274;1.000274;1.000274;230.896513;-0.034503;38.609228;-0.006060;-0.007551;1.864199;68.566084;39.190698;27.868811;23.226603;0.071997;0.767566;3.000000;
72.606259;1.057028;1.040227;1.008000;0.994325;0.983393;1.063013;1.048599;1.086264;1.043012;1.039190;1.047488;1.047873;1.042679;1.025083;1.000274;1.000274;1.000274;1.000274;1.000274;230.895098;-0.034415;38.608143;-0.004018;-0.007399;1.864489;68.565837;39.189847;27.868776;23.226557;0.071997;0.767566;3.000000;
79.999996;1.057028;1.040227;1.008000;0.994325;0.983394;1.063013;1.048599;1.086264;1.043012;1.039190;1.047488;1.047873;1.042679;1.025083;1.000275;1.000275;1.000275;1.000275;1.000275;230.894728;-0.034391;38.607859;-0.003485;-0.007359;1.864559;68.565775;39.189626;27.868767;23.226545;0.071997;0.767566;3.000000;
79.999996;1.057460;1.040814;1.008251;0.996112;0.986583;1.055850;1.048305;1.086128;1.041527;1.036734;1.042749;1.041192;1.036419;1.021573;1.000275;1.000275;1.000275;1.000275;1.000275;230.862873;0.122991;38.368673;-0.394628;0.082880;0.334641;66.890963;38.278725;31.778975;23.321237;0.072348;0.773806;4.000000;
79.999997;1.057460;1.040815;1.008251;0.996112;0.986584;1.055851;1.048305;1.086128;1.041528;1.036734;1.042749;1.041192;1.036419;1.021574;1.000275;1.000275;1.000275;1.000275;1.000275;230.862869;0.122970;38.368598;-0.394774;0.082881;0.334203;66.890503;38.278425;31.778882;23.321123;0.072348;0.773807;4.000000;
79.999998;1.057460;1.040815;1.008251;0.996112;0.986584;1.055851;1.048305;1.086128;1.041528;1.036734;1.042749;1.041192;1.036419;1.021574;1.000275;1.000275;1.000275;1.000275;1.000275;230.862869;0.122966;38.368599;-0.394774;0.082881;0.334206;66.890508;38.278428;31.778868;23.321125;0.072348;0.773807;4.000000;
80.000000;1.057460;1.040815;1.008251;0.996112;0.986584;1.055851;1.048305;1.086128;1.041528;1.036734;1.042749;1.041192;1.036419;1.021574;1.000275;1.000275;1.000275;1.000275;1.000275;230.862868;0.122961;38.368605;-0.394763;0.082881;0.334238;66.890547;38.278451;31.778844;23.321136;0.072348;0.773807;4.000000;
80.000004;1.057460;1.040815;1.008251;0.996112;0.986584;1.055851;1.048305;1.086128;1.041528;1.036734;1.042749;1.041192;1.036419;1.021574;1.000275;1.000275;1.000275;1.000275;1.000275;230.862867;0.122946;38.368602;-0.394769;0.082882;0.334223;66.890540;38.278443;31.778781;23.321138;0.072348;0.773807;4.000000;
80.000012;1.057460;1.040815;1.008251;0.996112;0.986584;1.055850;1.048305;1.086128;1.041528;1.036734;1.042749;1.041192;1.036419;1.021574;1.000275;1.000275;1.000275;1.000275;1.000275;230.862864;0.122919;38.368607;-0.394763;0.082884;0.334246;66.890584;38.278462;31.778666;23.321155;0.072348;0.773807;4.000000;
80.000028;1.057460;1.040815;1.008251;0.996112;0.986584;1.055850;1.048305;1.086128;1.041527;1.036734;1.042749;1.041192;1.036418;1.021573;1.000275;1.000275;1.000275;1.000275;1.000275;230.862859;0.122866;38.368615;-0.394751;0.082887;0.334291;66.890670;38.278502;31.778435;23.321190;0.072348;0.773807;4.000000;
80.000060;1.057460;1.040815;1.008251;0.996112;0.986584;1.055849;1.048305;1.086127;1.041527;1.036734;1.042748;1.041191;1.036418;1.021573;1.000275;1.000275;1.000275;1.000275;1.000275;230.862848;0.122758;38.368633;-0.394727;0.082893;0.334382;66.890842;38.278580;31.777975;23.321259;0.072348;0.773806;4.000000;
80.000124;1.057460;1.040815;1.008251;0.996112;0.986583;1.055847;1.048304;1.086127;1.041526;1.036733;1.042747;1.041189;1.036416;1.021572;1.000275;1.000275;1.000275;1.000275;1.000275;230.862826;0.122544;38.368668;-0.394678;0.082905;0.334564;66.891186;38.278737;31.777055;23.321396;0.072348;0.773806;4.000000;
80.000252;1.057460;1.040815;1.008251;0.996111;0.986583;1.055844;1.048303;1.086127;1.041525;1.036731;1.042745;1.041186;1.036413;1.021570;1.000275;1.000275;1.000275;1.000274;1.000275;230.862784;0.122119;38.368738;-0.394582;0.082930;0.334926;66.891871;38.279048;31.775226;23.321670;0.072348;0.773804;4.000000;
80.000508;1.057461;1.040815;1.008251;0.996110;0.986582;1.055838;1.048302;1.086126;1.041522;1.036728;1.042740;1.041180;1.036407;1.021566;1.000275;1.000275;1.000275;1.000274;1.000275;230.862699;0.121275;38.368878;-0.394390;0.082978;0.335642;66.893229;38.279665;31.771605;23.322211;0.072348;0.773802;4.000000;
80.001020;1.057461;1.040815;1.008251;0.996108;0.986579;1.055825;1.048298;1.086125;1.041517;1.036722;1.042731;1.041168;1.036396;1.021558;1.000275;1.000275;1.000275;1.000274;1.000274;230.862532;0.119619;38.369157;-0.394012;0.083070;0.337044;66.895894;38.280871;31.764511;23.323269;0.072347;0.773797;4.000000;
80.002044;1.057461;1.040816;1.008252;0.996105;0.986574;1.055801;1.048292;1.086122;1.041508;1.036710;1.042713;1.041146;1.036374;1.021544;1.000275;1.000275;1.000275;1.000274;1.000274;230.862207;0.116427;38.369716;-0.393275;0.083242;0.339733;66.901033;38.283179;31.750896;23.325295;0.072347;0.773788;4.000000;
80.004092;1.057463;1.040817;1.008253;0.996098;0.986566;1.055757;1.048281;1.086116;1.041490;1.036688;1.042680;1.041104;1.036335;1.021517;1.000275;1.000275;1.000275;1.000274;1.000274;230.861593;0.110495;38.370837;-0.391876;0.083536;0.344667;66.910575;38.287399;31.725862;23.328998;0.072346;0.773771;4.000000;
80.008188;1.057465;1.040819;1.008255;0.996087;0.986552;1.055683;1.048261;1.086107;1.041461;1.036651;1.042625;1.041034;1.036268;1.021472;1.000275;1.000275;1.000275;1.000273;1.000274;230.860506;0.100213;38.373112;-0.389328;0.083952;0.352927;66.926977;38.294400;31.683787;23.335138;0.072344;0.773744;4.000000;
80.016380;1.057471;1.040824;1.008260;0.996073;0.986534;1.055583;1.048236;1.086096;1.041422;1.036601;1.042551;1.040939;1.036178;1.021412;1.000275;1.000275;1.000275;1.000272;1.000273;230.858842;0.084568;38.377901;-0.384940;0.084237;0.364116;66.950778;38.303597;31.626341;23.343222;0.072342;0.773709;4.000000;
80.032764;1.057482;1.040837;1.008270;0.996068;0.986527;1.055517;1.048223;1.086090;1.041399;1.036572;1.042504;1.040877;1.036120;1.021374;1.000275;1.000275;1.000275;1.000269;1.000272;230.857084;0.065517;38.388812;-0.377507;0.083346;0.371534;66.972497;38.308372;31.587412;23.347642;0.072342;0.773695;4.000000;
80.065532;1.057501;1.040861;1.008288;0.996105;0.986568;1.055668;1.048272;1.086113;1.041471;1.036657;1.042622;1.041021;1.036258;1.021473;1.000275;1.000276;1.000276;1.000265;1.000270;230.856861;0.047249;38.415927;-0.362461;0.078238;0.355177;66.959198;38.288919;31.671969;23.332213;0.072346;0.773775;4.000000;
80.098300;1.057516;1.040881;1.008303;0.996169;0.986643;1.056010;1.048371;1.086159;1.041620;1.036838;1.042881;1.041345;1.036568;1.021689;1.000275;1.000276;1.000276;1.000261;1.000268;230.858484;0.037344;38.448762;-0.344024;0.070097;0.318015;66.905173;38.249443;31.868855;23.300886;0.072354;0.773923;4.000000;
80.131068;1.057524;1.040896;1.008314;0.996236;0.986722;1.056392;1.048478;1.086210;1.041784;1.037039;1.043170;1.041706;1.036914;1.021929;1.000275;1.000276;1.000277;1.000258;1.000267;230.859842;0.023501;38.485086;-0.320391;0.059824;0.276767;66.839408;38.205055;32.092802;23.266832;0.072363;0.774077;4.000000;
80.196604;1.057530;1.040913;1.008328;0.996342;0.986849;1.057062;1.048661;1.086295;1.042068;1.037389;1.043676;1.042340;1.037521;1.022347;1.000275;1.000277;1.000278;1.000254;1.000264;230.859790;-0.020970;38.557323;-0.259732;0.034174;0.205370;66.718120;38.123306;32.495198;23.208325;0.072377;0.774326;4.000000;
80.327676;1.057512;1.040908;1.008331;0.996453;0.986987;1.057906;1.048876;1.086389;1.042413;1.037819;1.044308;1.043138;1.038283;1.022866;1.000275;1.000276;1.000279;1.000261;1.000266;230.849543;-0.091377;38.625977;-0.121029;-0.022619;0.118412;66.550148;38.003803;33.019091;23.136174;0.072392;0.774597;4.000000;
80.458748;1.057491;1.040894;1.008326;0.996530;0.987083;1.058494;1.049021;1.086448;1.042647;1.038114;1.044745;1.043694;1.038814;1.023225;1.000276;1.000276;1.000279;1.000270;1.000270;230.834453;-0.105194;38.626944;-0.014969;-0.056466;0.058278;66.426300;37.914588;33.380342;23.084120;0.072403;0.774786;4.000000;
80.589820;1.057472;1.040877;1.008316;0.996585;0.987153;1.058910;1.049121;1.086483;1.042811;1.038320;1.045053;1.044088;1.039189;1.023476;1.000277;1.000276;1.000279;1.000276;1.000275;230.819530;-0.086962;38.593286;0.048787;-0.061211;0.015920;66.332693;37.851503;33.631092;23.044686;0.072410;0.774924;4.000000;
80.851964;1.057437;1.040842;1.008289;0.996659;0.987247;1.059477;1.049253;1.086519;1.043031;1.038599;1.045472;1.044623;1.039699;1.023817;1.000278;1.000277;1.000278;1.000281;1.000282;230.806789;-0.049471;38.531420;0.094392;-0.032020;-0.040325;66.194620;37.774951;33.973899;22.985827;0.072421;0.775107;4.000000;
81.114108;1.057412;1.040810;1.008259;0.996669;0.987264;1.059659;1.049282;1.086507;1.043093;1.038682;1.045603;1.044794;1.039862;1.023922;1.000279;1.000278;1.000277;1.000278;1.000280;230.833064;-0.043788;38.535728;0.037473;0.001621;-0.053763;66.134148;37.773184;34.095473;22.960965;0.072423;0.775140;4.000000;
81.376252;1.057394;1.040786;1.008237;0.996665;0.987263;1.059756;1.049289;1.086493;1.043119;1.038720;1.045670;1.044884;1.039947;1.023973;1.000279;1.000278;1.000277;1.000277;1.000278;230.862666;-0.049984;38.566249;-0.010281;0.003350;-0.057328;66.095889;37.781803;34.167180;22.947646;0.072423;0.775139;4.000000;
81.900540;1.057375;1.040760;1.008217;0.996655;0.987257;1.059830;1.049288;1.086476;1.043133;1.038745;1.045718;1.044953;1.040012;1.024009;1.000279;1.000278;1.000278;1.000278;1.000278;230.877221;-0.053095;38.588333;-0.030311;-0.006686;-0.054623;66.055474;37.786605;34.225733;22.937092;0.072422;0.775128;4.000000;
82.949116;1.057360;1.040741;1.008207;0.996648;0.987252;1.059866;1.049285;1.086463;1.043139;1.038755;1.045741;1.044987;1.040043;1.024025;1.000279;1.000279;1.000279;1.000279;1.000279;230.868445;-0.052835;38.583432;-0.017089;-0.008297;-0.049378;66.025691;37.783115;34.255911;22.930906;0.072421;0.775118;4.000000;
85.046268;1.057353;1.040732;1.008203;0.996644;0.987249;1.059876;1.049282;1.086458;1.043139;1.038757;1.045747;1.044996;1.040052;1.024029;1.000280;1.000280;1.000280;1.000280;1.000280;230.863208;-0.052586;38.578966;-0.009778;-0.007691;-0.047890;66.013840;37.782340;34.265644;22.928943;0.072421;0.775110;4.000000;
89.240572;1.057350;1.040729;1.008202;0.996642;0.987247;1.059877;1.049282;1.086456;1.043138;1.038757;1.045748;1.044998;1.040053;1.024029;1.000280;1.000280;1.000280;1.000280;1.000280;230.860746;-0.052431;38.577007;-0.006436;-0.007406;-0.048911;66.011901;37.782055;34.267597;22.928649;0.072421;0.775108;4.000000;
89.999996;1.057350;1.040729;1.008202;0.996642;0.987247;1.059877;1.049282;1.086456;1.043138;1.038757;1.045748;1.044998;1.040053;1.024029;1.000280;1.000280;1.000280;1.000280;1.000280;230.860593;-0.052421;38.576890;-0.006219;-0.007390;-0.048966;66.011906;37.781992;34.267618;22.928646;0.072421;0.775108;4.000000;
89.999996;1.057742;1.041261;1.008428;0.998250;0.990152;1.052933;1.048928;1.086293;1.041638;1.036327;1.041129;1.038516;1.033975;1.020589;1.000280;1.000280;1.000280;1.000280;1.000280;230.819210;0.098547;38.344655;-0.368210;0.076928;-1.439202;64.492751;36.963472;38.009155;23.042547;0.072741;0.780823;5.000000;
89.999997;1.057742;1.041261;1.008428;0.998251;0.990153;1.052933;1.048928;1.086293;1.041639;1.036328;1.041129;1.038516;1.033975;1.020589;1.000280;1.000280;1.000280;1.000280;1.000280;230.819226;0.098509;38.344591;-0.368370;0.076934;-1.439743;64.492176;36.963100;38.009093;23.042413;0.072741;0.780824;5.000000;
89.999998;1.057742;1.041261;1.008428;0.998251;0.990153;1.052933;1.048928;1.086293;1.041639;1.036328;1.041129;1.038516;1.033975;1.020589;1.000280;1.000280;1.000280;1.000280;1.000280;230.819225;0.098506;38.344592;-0.368369;0.076934;-1.439740;64.492181;36.963102;38.009079;23.042415;0.072741;0.780824;5.000000;
