time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;PREFPU_LOAD2_ramp_y;QREFPU_LOAD2_ramp_y;
2.524288;1.059466;1.042665;1.010213;1.017033;1.018812;1.070032;1.061168;1.089712;1.055680;1.050789;1.056828;1.055200;1.050388;1.035432;0.999662;236.965381;-14.437617;1.058501;1.443106;0.999670;44.947700;53.330366;1.047239;1.300132;0.999666;8.781387;23.417912;1.011618;1.109992;0.999662;0.319720;13.166149;1.070032;1.464098;0.999662;0.710643;17.658647;1.096194;1.197820;0.415560;0.252540;0.417000;0.254000;
2.786432;1.059500;1.042750;1.010121;1.017052;1.018838;1.070030;1.061178;1.089715;1.055687;1.050794;1.056829;1.055200;1.050388;1.035435;0.999605;237.186308;-14.559455;1.058526;1.442607;0.999607;45.393577;53.557131;1.047343;1.298061;0.999588;8.093065;23.528182;1.011533;1.111691;0.999598;0.341954;13.146426;1.070030;1.464124;0.999600;0.760582;17.654691;1.096196;1.197790;0.415611;0.252591;0.417000;0.254000;
3.048576;1.059509;1.042776;1.010029;1.017041;1.018829;1.070012;1.061169;1.089710;1.055674;1.050781;1.056813;1.055182;1.050370;1.035421;0.999547;237.762542;-14.690870;1.058526;1.442616;0.999544;45.651034;53.768407;1.047387;1.297174;0.999527;7.257234;23.747628;1.011455;1.113242;0.999536;0.352181;13.137250;1.070012;1.464493;0.999540;0.825073;17.656672;1.096191;1.197889;0.415626;0.252607;0.417000;0.254000;
3.310720;1.059507;1.042788;1.009991;1.017038;1.018824;1.070000;1.061166;1.089708;1.055670;1.050775;1.056805;1.055171;1.050360;1.035414;0.999488;238.202925;-14.797753;1.058517;1.442801;0.999485;45.673252;53.924864;1.047412;1.296679;0.999479;6.791509;23.886487;1.011426;1.113825;0.999480;0.354466;13.131376;1.070000;1.464725;0.999483;0.874768;17.657142;1.096189;1.197921;0.415633;0.252614;0.417000;0.254000;
3.572864;1.059502;1.042808;1.010015;1.017057;1.018839;1.070002;1.061179;1.089715;1.055683;1.050786;1.056811;1.055173;1.050363;1.035422;0.999431;238.233021;-14.858258;1.058507;1.442992;0.999431;45.558549;54.000980;1.047438;1.296150;0.999438;6.853336;23.867746;1.011447;1.113400;0.999430;0.355134;13.122591;1.070002;1.464698;0.999432;0.900121;17.653597;1.096195;1.197810;0.415645;0.252626;0.417000;0.254000;
4.097152;1.059489;1.042849;1.010089;1.017105;1.018882;1.070009;1.061213;1.089734;1.055717;1.050816;1.056831;1.055182;1.050375;1.035446;0.999343;237.824711;-14.905008;1.058490;1.443345;0.999345;45.288114;54.048610;1.047484;1.295247;0.999358;7.455149;23.664268;1.011509;1.112163;0.999346;0.354368;13.103008;1.070009;1.464543;0.999347;0.931590;17.645182;1.096211;1.197482;0.415670;0.252651;0.417000;0.254000;
4.621440;1.059474;1.042856;1.010104;1.017119;1.018893;1.070006;1.061225;1.089744;1.055728;1.050825;1.056834;1.055180;1.050374;1.035453;0.999286;237.682848;-14.928388;1.058473;1.443674;0.999286;45.180797;54.070591;1.047492;1.295074;0.999290;7.651426;23.591273;1.011519;1.111960;0.999286;0.355793;13.094651;1.070006;1.464603;0.999287;0.964272;17.644155;1.096221;1.197294;0.415674;0.252655;0.417000;0.254000;
5.145728;1.059465;1.042854;1.010094;1.017120;1.018891;1.070002;1.061228;1.089749;1.055731;1.050826;1.056833;1.055176;1.050370;1.035452;0.999237;237.759678;-14.961768;1.058461;1.443921;0.999236;45.179553;54.104973;1.047493;1.295054;0.999237;7.547974;23.622460;1.011512;1.112107;0.999236;0.359584;13.091302;1.070002;1.464696;0.999237;0.996842;17.645501;1.096226;1.197182;0.415673;0.252654;0.417000;0.254000;
5.670016;1.059458;1.042853;1.010091;1.017123;1.018892;1.069999;1.061232;1.089754;1.055734;1.050828;1.056833;1.055174;1.050369;1.035453;0.999193;237.827269;-14.989670;1.058452;1.444096;0.999193;45.185717;54.130796;1.047495;1.295016;0.999193;7.452471;23.655038;1.011510;1.112148;0.999193;0.362854;13.088447;1.069999;1.464743;0.999194;1.024200;17.646312;1.096232;1.197075;0.415673;0.252654;0.417000;0.254000;
6.718592;1.059451;1.042858;1.010100;1.017133;1.018900;1.069999;1.061242;1.089763;1.055743;1.050836;1.056836;1.055174;1.050370;1.035459;0.999135;237.831000;-15.017416;1.058443;1.444271;0.999134;45.144633;54.153937;1.047501;1.294889;0.999135;7.454322;23.656975;1.011519;1.111961;0.999134;0.365748;13.082594;1.069999;1.464758;0.999135;1.058373;17.645932;1.096240;1.196896;0.415675;0.252657;0.417000;0.254000;
8.815744;1.059447;1.042864;1.010110;1.017146;1.018909;1.069998;1.061253;1.089773;1.055753;1.050844;1.056840;1.055173;1.050371;1.035465;0.999072;237.838560;-15.044418;1.058437;1.444405;0.999071;45.099965;54.177629;1.047509;1.294736;0.999072;7.453347;23.659210;1.011529;1.111763;0.999071;0.368917;13.075757;1.069998;1.464777;0.999072;1.095387;17.645413;1.096250;1.196704;0.415679;0.252660;0.417000;0.254000;
10.912896;1.059445;1.042867;1.010115;1.017152;1.018914;1.069997;1.061259;1.089779;1.055759;1.050849;1.056843;1.055173;1.050371;1.035469;0.999037;237.844099;-15.057919;1.058434;1.444454;0.999037;45.077084;54.189958;1.047514;1.294644;0.999037;7.450303;23.660900;1.011535;1.111657;0.999037;0.370656;13.071854;1.069997;1.464787;0.999038;1.115459;17.645064;1.096255;1.196599;0.415681;0.252662;0.417000;0.254000;
15.107200;1.059445;1.042870;1.010119;1.017158;1.018919;1.069997;1.061264;1.089783;1.055763;1.050853;1.056844;1.055173;1.050371;1.035471;0.999012;237.848205;-15.066973;1.058433;1.444473;0.999012;45.060256;54.198587;1.047517;1.294569;0.999012;7.447973;23.661928;1.011539;1.111576;0.999012;0.371941;13.068790;1.069997;1.464793;0.999012;1.130344;17.644740;1.096259;1.196522;0.415683;0.252664;0.417000;0.254000;
23.495808;1.059445;1.042872;1.010121;1.017160;1.018921;1.069997;1.061266;1.089785;1.055766;1.050854;1.056845;1.055173;1.050372;1.035472;0.999000;237.850045;-15.070674;1.058433;1.444474;0.999000;45.052597;54.202269;1.047519;1.294532;0.999000;7.446962;23.662279;1.011540;1.111539;0.999000;0.372524;13.067333;1.069997;1.464796;0.999000;1.137117;17.644565;1.096261;1.196486;0.415683;0.252665;0.417000;0.254000;
30.000000;1.059445;1.042872;1.010121;1.017161;1.018921;1.069997;1.061266;1.089785;1.055766;1.050855;1.056846;1.055173;1.050372;1.035473;0.998998;237.850442;-15.071409;1.058433;1.444473;0.998998;45.050942;54.203021;1.047520;1.294524;0.998998;7.446747;23.662340;1.011541;1.111531;0.998998;0.372649;13.067010;1.069997;1.464796;0.998998;1.138581;17.644524;1.096261;1.196479;0.415684;0.252665;0.417000;0.254000;
