Time;U_NGEN;E_FD;P_GEN;Q_GEN;w_GEN;VOTHSG;P_LOAD;Q_LOAD;NETOMAC
7,064500;0,994411;2,498042;0,997860;1,024464;1,000011;-0,000113;1,003033;0,488266;
7,065500;0,994410;2,498045;0,997860;1,024455;1,000011;-0,000113;1,003032;0,488265;
7,066500;0,994409;2,498049;0,997860;1,024448;1,000011;-0,000113;1,003031;0,488265;
7,067500;0,994408;2,498052;0,997861;1,024439;1,000011;-0,000113;1,003030;0,488264;
7,068500;0,994407;2,498055;0,997861;1,024429;1,000011;-0,000113;1,003029;0,488264;
7,069500;0,994407;2,498059;0,997861;1,024420;1,000011;-0,000113;1,003028;0,488263;
7,070500;0,994406;2,498062;0,997861;1,024410;1,000011;-0,000113;1,003027;0,488263;
7,071500;0,994405;2,498065;0,997862;1,024400;1,000011;-0,000113;1,003026;0,488262;
7,072500;0,994404;2,498068;0,997862;1,024391;1,000011;-0,000113;1,003025;0,488262;
7,073500;0,994403;2,498072;0,997862;1,024381;1,000011;-0,000113;1,003024;0,488261;
7,074500;0,994402;2,498075;0,997862;1,024371;1,000011;-0,000113;1,003022;0,488261;
7,075500;0,994401;2,498078;0,997862;1,024362;1,000011;-0,000113;1,003021;0,488260;
7,076500;0,994400;2,498082;0,997863;1,024352;1,000011;-0,000113;1,003020;0,488260;
7,077500;0,994399;2,498085;0,997863;1,024346;1,000011;-0,000113;1,003019;0,488259;
7,078500;0,994398;2,498088;0,997863;1,024336;1,000011;-0,000113;1,003018;0,488259;
7,079500;0,994397;2,498092;0,997863;1,024327;1,000011;-0,000113;1,003017;0,488258;
7,080500;0,994396;2,498095;0,997864;1,024317;1,000011;-0,000113;1,003016;0,488258;
7,081500;0,994395;2,498098;0,997864;1,024307;1,000011;-0,000113;1,003015;0,488257;
7,082500;0,994394;2,498102;0,997864;1,024298;1,000011;-0,000113;1,003014;0,488257;
7,083500;0,994393;2,498105;0,997864;1,024288;1,000011;-0,000113;1,003013;0,488256;
7,084500;0,994392;2,498109;0,997865;1,024279;1,000011;-0,000113;1,003012;0,488256;
7,085500;0,994391;2,498112;0,997865;1,024269;1,000011;-0,000113;1,003011;0,488255;
7,086500;0,994390;2,498115;0,997865;1,024263;1,000011;-0,000113;1,003010;0,488254;
7,087500;0,994389;2,498119;0,997865;1,024253;1,000011;-0,000113;1,003009;0,488254;
7,088500;0,994388;2,498122;0,997866;1,024243;1,000011;-0,000113;1,003007;0,488253;
7,089500;0,994387;2,498126;0,997866;1,024234;1,000011;-0,000113;1,003006;0,488253;
7,090500;0,994386;2,498129;0,997866;1,024224;1,000011;-0,000113;1,003005;0,488252;
7,091500;0,994385;2,498132;0,997866;1,024215;1,000011;-0,000113;1,003004;0,488252;
7,092500;0,994384;2,498136;0,997866;1,024205;1,000011;-0,000113;1,003003;0,488251;
7,093500;0,994383;2,498139;0,997867;1,024195;1,000011;-0,000113;1,003002;0,488251;
7,094500;0,994383;2,498143;0,997867;1,024186;1,000011;-0,000113;1,003001;0,488250;
7,095500;0,994382;2,498146;0,997867;1,024179;1,000011;-0,000113;1,003000;0,488250;
7,096500;0,994381;2,498149;0,997867;1,024170;1,000011;-0,000113;1,002999;0,488249;
7,097500;0,994380;2,498153;0,997868;1,024160;1,000011;-0,000113;1,002998;0,488249;
7,098500;0,994379;2,498156;0,997868;1,024151;1,000011;-0,000113;1,002997;0,488248;
7,099500;0,994378;2,498160;0,997868;1,024141;1,000011;-0,000113;1,002996;0,488248;
7,100500;0,994377;2,498163;0,997868;1,024131;1,000011;-0,000113;1,002995;0,488247;
7,101500;0,994376;2,498167;0,997869;1,024122;1,000011;-0,000113;1,002994;0,488247;
7,102500;0,994375;2,498170;0,997869;1,024112;1,000011;-0,000113;1,002993;0,488246;
7,103500;0,994374;2,498174;0,997869;1,024106;1,000011;-0,000113;1,002992;0,488246;
7,104500;0,994373;2,498177;0,997869;1,024096;1,000011;-0,000113;1,002991;0,488245;
7,105500;0,994372;2,498181;0,997869;1,024086;1,000011;-0,000113;1,002990;0,488245;
7,106500;0,994371;2,498184;0,997871;1,024077;1,000011;-0,000113;1,002988;0,488244;
7,107500;0,994370;2,498188;0,997871;1,024067;1,000011;-0,000112;1,002987;0,488244;
7,108500;0,994369;2,498191;0,997871;1,024058;1,000011;-0,000112;1,002986;0,488243;
7,109500;0,994368;2,498194;0,997871;1,024048;1,000011;-0,000112;1,002985;0,488243;
7,110500;0,994367;2,498198;0,997872;1,024038;1,000011;-0,000112;1,002984;0,488242;
7,111500;0,994366;2,498201;0,997872;1,024032;1,000011;-0,000112;1,002983;0,488242;
7,112500;0,994365;2,498205;0,997872;1,024022;1,000011;-0,000112;1,002982;0,488241;
7,113500;0,994365;2,498209;0,997872;1,024013;1,000011;-0,000112;1,002981;0,488241;
7,114500;0,994364;2,498212;0,997872;1,024003;1,000011;-0,000112;1,002980;0,488240;
7,115500;0,994363;2,498215;0,997873;1,023994;1,000011;-0,000112;1,002979;0,488240;
7,116500;0,994362;2,498219;0,997873;1,023984;1,000011;-0,000112;1,002978;0,488239;
7,117500;0,994361;2,498223;0,997873;1,023974;1,000011;-0,000112;1,002977;0,488239;
7,118500;0,994360;2,498226;0,997873;1,023968;1,000011;-0,000112;1,002976;0,488238;
7,119500;0,994359;2,498230;0,997874;1,023958;1,000011;-0,000112;1,002975;0,488238;
7,120500;0,994358;2,498233;0,997874;1,023949;1,000011;-0,000112;1,002974;0,488237;
7,121500;0,994357;2,498237;0,997874;1,023939;1,000011;-0,000112;1,002973;0,488236;
7,122500;0,994356;2,498240;0,997874;1,023930;1,000011;-0,000112;1,002972;0,488236;
7,123500;0,994355;2,498244;0,997875;1,023920;1,000011;-0,000112;1,002971;0,488235;
7,124500;0,994354;2,498247;0,997875;1,023914;1,000011;-0,000112;1,002969;0,488235;
7,125500;0,994353;2,498251;0,997875;1,023904;1,000011;-0,000112;1,002968;0,488234;
7,126500;0,994352;2,498254;0,997875;1,023894;1,000011;-0,000112;1,002967;0,488234;
7,127500;0,994351;2,498258;0,997875;1,023885;1,000011;-0,000112;1,002966;0,488233;
7,128500;0,994350;2,498261;0,997876;1,023875;1,000011;-0,000112;1,002965;0,488233;
7,129500;0,994349;2,498265;0,997876;1,023865;1,000011;-0,000112;1,002964;0,488232;
7,130500;0,994348;2,498269;0,997876;1,023856;1,000011;-0,000112;1,002963;0,488232;
7,131500;0,994348;2,498272;0,997876;1,023849;1,000011;-0,000112;1,002962;0,488231;
7,132500;0,994347;2,498276;0,997876;1,023840;1,000011;-0,000112;1,002961;0,488231;
7,133500;0,994346;2,498279;0,997877;1,023830;1,000011;-0,000112;1,002960;0,488230;
7,134500;0,994345;2,498283;0,997877;1,023821;1,000011;-0,000112;1,002959;0,488230;
7,135500;0,994344;2,498286;0,997877;1,023811;1,000011;-0,000112;1,002958;0,488229;
7,136500;0,994343;2,498290;0,997877;1,023805;1,000011;-0,000112;1,002957;0,488229;
7,137500;0,994342;2,498294;0,997878;1,023795;1,000011;-0,000112;1,002956;0,488228;
7,138500;0,994341;2,498297;0,997878;1,023785;1,000011;-0,000112;1,002955;0,488228;
7,139500;0,994340;2,498301;0,997878;1,023776;1,000010;-0,000112;1,002954;0,488227;
7,140500;0,994339;2,498304;0,997878;1,023766;1,000010;-0,000112;1,002953;0,488227;
7,141500;0,994338;2,498308;0,997878;1,023757;1,000010;-0,000112;1,002952;0,488226;
7,142500;0,994337;2,498312;0,997879;1,023750;1,000010;-0,000112;1,002951;0,488226;
7,143500;0,994336;2,498315;0,997879;1,023741;1,000010;-0,000112;1,002950;0,488225;
7,144500;0,994335;2,498319;0,997879;1,023731;1,000010;-0,000112;1,002949;0,488225;
7,145500;0,994334;2,498322;0,997879;1,023721;1,000010;-0,000111;1,002948;0,488224;
7,146500;0,994333;2,498326;0,997879;1,023712;1,000010;-0,000111;1,002947;0,488224;
7,147500;0,994333;2,498330;0,997880;1,023702;1,000010;-0,000111;1,002945;0,488223;
7,148500;0,994332;2,498333;0,997880;1,023696;1,000010;-0,000111;1,002944;0,488223;
7,149500;0,994331;2,498337;0,997880;1,023686;1,000010;-0,000111;1,002943;0,488222;
7,150500;0,994330;2,498341;0,997880;1,023677;1,000010;-0,000111;1,002942;0,488222;
7,151500;0,994329;2,498344;0,997881;1,023667;1,000010;-0,000111;1,002941;0,488221;
7,152500;0,994328;2,498348;0,997881;1,023657;1,000010;-0,000111;1,002940;0,488221;
7,153500;0,994327;2,498351;0,997881;1,023651;1,000010;-0,000111;1,002939;0,488220;
7,154500;0,994326;2,498355;0,997881;1,023641;1,000010;-0,000111;1,002938;0,488220;
7,155500;0,994325;2,498359;0,997881;1,023632;1,000010;-0,000111;1,002937;0,488219;
7,156500;0,994324;2,498362;0,997882;1,023622;1,000010;-0,000111;1,002936;0,488219;
7,157500;0,994323;2,498366;0,997882;1,023612;1,000010;-0,000111;1,002935;0,488218;
7,158500;0,994322;2,498369;0,997882;1,023606;1,000010;-0,000111;1,002934;0,488218;
7,159500;0,994321;2,498373;0,997882;1,023596;1,000010;-0,000111;1,002933;0,488217;
7,160500;0,994320;2,498377;0,997882;1,023587;1,000010;-0,000111;1,002932;0,488217;
7,161500;0,994320;2,498380;0,997883;1,023577;1,000010;-0,000111;1,002931;0,488216;
7,162500;0,994319;2,498384;0,997883;1,023568;1,000010;-0,000111;1,002930;0,488216;
7,163500;0,994318;2,498388;0,997883;1,023561;1,000010;-0,000111;1,002929;0,488215;
7,164500;0,994317;2,498391;0,997883;1,023552;1,000010;-0,000111;1,002928;0,488215;
7,165500;0,994316;2,498395;0,997884;1,023542;1,000010;-0,000111;1,002927;0,488214;
7,166500;0,994315;2,498399;0,997884;1,023532;1,000010;-0,000111;1,002926;0,488214;
7,167500;0,994314;2,498402;0,997884;1,023523;1,000010;-0,000111;1,002925;0,488213;
7,168500;0,994313;2,498406;0,997884;1,023516;1,000010;-0,000111;1,002924;0,488213;
7,169500;0,994312;2,498410;0,997884;1,023507;1,000010;-0,000111;1,002923;0,488212;
7,170500;0,994311;2,498414;0,997885;1,023497;1,000010;-0,000111;1,002922;0,488212;
7,171500;0,994310;2,498417;0,997885;1,023488;1,000010;-0,000111;1,002921;0,488211;
7,172500;0,994309;2,498421;0,997885;1,023478;1,000010;-0,000111;1,002920;0,488211;
7,173500;0,994308;2,498425;0,997885;1,023472;1,000010;-0,000111;1,002919;0,488210;
7,174500;0,994308;2,498428;0,997885;1,023462;1,000010;-0,000111;1,002918;0,488210;
7,175500;0,994307;2,498432;0,997886;1,023452;1,000010;-0,000111;1,002917;0,488209;
7,176500;0,994306;2,498435;0,997886;1,023443;1,000010;-0,000111;1,002916;0,488209;
7,177500;0,994305;2,498439;0,997886;1,023436;1,000010;-0,000111;1,002915;0,488208;
7,178500;0,994304;2,498443;0,997886;1,023427;1,000010;-0,000110;1,002914;0,488208;
7,179500;0,994303;2,498446;0,997886;1,023417;1,000010;-0,000110;1,002913;0,488207;
7,180500;0,994302;2,498450;0,997887;1,023408;1,000010;-0,000110;1,002912;0,488207;
7,181500;0,994301;2,498454;0,997887;1,023398;1,000010;-0,000110;1,002910;0,488206;
7,182500;0,994300;2,498458;0,997887;1,023392;1,000010;-0,000110;1,002910;0,488206;
7,183500;0,994299;2,498461;0,997887;1,023382;1,000010;-0,000110;1,002908;0,488205;
7,184500;0,994298;2,498465;0,997887;1,023372;1,000010;-0,000110;1,002907;0,488205;
7,185500;0,994297;2,498469;0,997888;1,023363;1,000010;-0,000110;1,002906;0,488204;
7,186500;0,994296;2,498472;0,997888;1,023356;1,000010;-0,000110;1,002905;0,488204;
7,187500;0,994296;2,498476;0,997888;1,023347;1,000010;-0,000110;1,002904;0,488203;
7,188500;0,994295;2,498480;0,997888;1,023337;1,000010;-0,000110;1,002903;0,488203;
7,189500;0,994294;2,498483;0,997888;1,023327;1,000010;-0,000110;1,002902;0,488202;
7,190500;0,994293;2,498487;0,997889;1,023321;1,000010;-0,000110;1,002901;0,488202;
7,191500;0,994292;2,498491;0,997889;1,023311;1,000010;-0,000110;1,002900;0,488201;
7,192500;0,994291;2,498495;0,997889;1,023302;1,000010;-0,000110;1,002899;0,488201;
7,193500;0,994290;2,498498;0,997889;1,023292;1,000010;-0,000110;1,002898;0,488200;
7,194500;0,994289;2,498502;0,997889;1,023286;1,000010;-0,000110;1,002897;0,488200;
7,195500;0,994288;2,498506;0,997891;1,023276;1,000010;-0,000110;1,002896;0,488199;
7,196500;0,994287;2,498509;0,997891;1,023267;1,000010;-0,000110;1,002895;0,488199;
7,197500;0,994286;2,498513;0,997891;1,023257;1,000010;-0,000110;1,002894;0,488198;
7,198500;0,994286;2,498517;0,997891;1,023247;1,000010;-0,000110;1,002893;0,488198;
7,199500;0,994285;2,498521;0,997891;1,023241;1,000010;-0,000110;1,002892;0,488197;
7,200500;0,994284;2,498524;0,997892;1,023231;1,000010;-0,000110;1,002891;0,488197;
7,201500;0,994283;2,498528;0,997892;1,023222;1,000010;-0,000110;1,002890;0,488196;
7,202500;0,994282;2,498532;0,997892;1,023212;1,000010;-0,000110;1,002889;0,488196;
7,203500;0,994281;2,498535;0,997892;1,023206;1,000010;-0,000110;1,002888;0,488195;
7,204500;0,994280;2,498539;0,997892;1,023196;1,000010;-0,000110;1,002887;0,488195;
7,205500;0,994279;2,498543;0,997893;1,023187;1,000010;-0,000110;1,002886;0,488194;
7,206500;0,994278;2,498547;0,997893;1,023180;1,000010;-0,000110;1,002885;0,488194;
7,207500;0,994277;2,498550;0,997893;1,023171;1,000010;-0,000109;1,002884;0,488193;
7,208500;0,994276;2,498554;0,997893;1,023161;1,000010;-0,000109;1,002883;0,488193;
7,209500;0,994276;2,498558;0,997893;1,023151;1,000010;-0,000109;1,002882;0,488192;
7,210500;0,994275;2,498561;0,997894;1,023145;1,000010;-0,000109;1,002881;0,488192;
7,211500;0,994274;2,498565;0,997894;1,023135;1,000010;-0,000109;1,002880;0,488191;
7,212500;0,994273;2,498569;0,997894;1,023126;1,000010;-0,000109;1,002879;0,488191;
7,213500;0,994272;2,498573;0,997894;1,023116;1,000010;-0,000109;1,002878;0,488190;
7,214500;0,994271;2,498576;0,997894;1,023110;1,000010;-0,000109;1,002877;0,488190;
7,215500;0,994270;2,498580;0,997894;1,023100;1,000010;-0,000109;1,002876;0,488189;
7,216500;0,994269;2,498584;0,997895;1,023090;1,000010;-0,000109;1,002875;0,488189;
7,217500;0,994268;2,498587;0,997895;1,023081;1,000010;-0,000109;1,002874;0,488189;
7,218500;0,994267;2,498591;0,997895;1,023074;1,000010;-0,000109;1,002873;0,488188;
7,219500;0,994267;2,498595;0,997895;1,023065;1,000010;-0,000109;1,002872;0,488188;
7,220500;0,994266;2,498599;0,997895;1,023055;1,000010;-0,000109;1,002871;0,488187;
7,221500;0,994265;2,498602;0,997896;1,023049;1,000010;-0,000109;1,002870;0,488187;
7,222500;0,994264;2,498606;0,997896;1,023039;1,000010;-0,000109;1,002869;0,488186;
7,223500;0,994263;2,498610;0,997896;1,023030;1,000010;-0,000109;1,002868;0,488186;
7,224500;0,994262;2,498614;0,997896;1,023020;1,000010;-0,000109;1,002867;0,488185;
7,225500;0,994261;2,498617;0,997896;1,023014;1,000010;-0,000109;1,002866;0,488185;
7,226500;0,994260;2,498621;0,997897;1,023004;1,000010;-0,000109;1,002865;0,488184;
7,227500;0,994259;2,498625;0,997897;1,022994;1,000010;-0,000109;1,002864;0,488184;
7,228500;0,994258;2,498628;0,997897;1,022988;1,000010;-0,000109;1,002863;0,488183;
7,229500;0,994258;2,498632;0,997897;1,022978;1,000010;-0,000109;1,002862;0,488183;
7,230500;0,994257;2,498636;0,997897;1,022969;1,000010;-0,000109;1,002861;0,488182;
7,231500;0,994256;2,498640;0,997898;1,022959;1,000010;-0,000109;1,002860;0,488182;
7,232500;0,994255;2,498643;0,997898;1,022953;1,000010;-0,000109;1,002859;0,488181;
7,233500;0,994254;2,498647;0,997898;1,022943;1,000010;-0,000109;1,002858;0,488181;
7,234500;0,994253;2,498651;0,997898;1,022934;1,000010;-0,000108;1,002857;0,488180;
7,235500;0,994252;2,498654;0,997898;1,022927;1,000010;-0,000108;1,002856;0,488180;
7,236500;0,994251;2,498658;0,997898;1,022918;1,000010;-0,000108;1,002855;0,488179;
7,237500;0,994250;2,498662;0,997899;1,022908;1,000010;-0,000108;1,002854;0,488179;
7,238500;0,994250;2,498666;0,997899;1,022898;1,000010;-0,000108;1,002853;0,488178;
7,239500;0,994249;2,498669;0,997899;1,022892;1,000010;-0,000108;1,002852;0,488178;
7,240500;0,994248;2,498673;0,997899;1,022882;1,000010;-0,000108;1,002851;0,488177;
7,241500;0,994247;2,498677;0,997899;1,022873;1,000010;-0,000108;1,002850;0,488177;
7,242500;0,994246;2,498681;0,997900;1,022866;1,000010;-0,000108;1,002849;0,488176;
7,243500;0,994245;2,498684;0,997900;1,022857;1,000010;-0,000108;1,002848;0,488176;
7,244500;0,994244;2,498688;0,997900;1,022847;1,000010;-0,000108;1,002847;0,488175;
7,245500;0,994243;2,498692;0,997900;1,022841;1,000010;-0,000108;1,002846;0,488175;
7,246500;0,994242;2,498695;0,997900;1,022831;1,000010;-0,000108;1,002845;0,488174;
7,247500;0,994241;2,498699;0,997901;1,022821;1,000010;-0,000108;1,002844;0,488174;
7,248500;0,994241;2,498703;0,997901;1,022815;1,000010;-0,000108;1,002843;0,488173;
7,249500;0,994240;2,498707;0,997901;1,022805;1,000010;-0,000108;1,002842;0,488173;
7,250500;0,994239;2,498710;0,997901;1,022796;1,000010;-0,000108;1,002841;0,488173;
7,251500;0,994238;2,498714;0,997901;1,022786;1,000010;-0,000108;1,002840;0,488172;
7,252500;0,994237;2,498718;0,997901;1,022780;1,000010;-0,000108;1,002839;0,488172;
7,253500;0,994236;2,498721;0,997902;1,022770;1,000010;-0,000108;1,002838;0,488171;
7,254500;0,994235;2,498725;0,997902;1,022761;1,000010;-0,000108;1,002837;0,488171;
7,255500;0,994234;2,498729;0,997902;1,022754;1,000010;-0,000108;1,002836;0,488170;
7,256500;0,994233;2,498733;0,997902;1,022745;1,000010;-0,000108;1,002835;0,488170;
7,257500;0,994233;2,498736;0,997902;1,022735;1,000010;-0,000108;1,002834;0,488169;
7,258500;0,994232;2,498740;0,997903;1,022729;1,000010;-0,000108;1,002833;0,488169;
7,259500;0,994231;2,498744;0,997903;1,022719;1,000010;-0,000107;1,002832;0,488168;
7,260500;0,994230;2,498747;0,997903;1,022709;1,000010;-0,000107;1,002831;0,488168;
7,261500;0,994229;2,498751;0,997903;1,022703;1,000010;-0,000107;1,002830;0,488167;
7,262500;0,994228;2,498755;0,997903;1,022693;1,000010;-0,000107;1,002829;0,488167;
7,263500;0,994227;2,498759;0,997903;1,022684;1,000010;-0,000107;1,002828;0,488166;
7,264500;0,994226;2,498762;0,997904;1,022677;1,000010;-0,000107;1,002827;0,488166;
7,265500;0,994226;2,498766;0,997904;1,022668;1,000010;-0,000107;1,002826;0,488165;
7,266500;0,994225;2,498770;0,997904;1,022658;1,000010;-0,000107;1,002825;0,488165;
7,267500;0,994224;2,498773;0,997904;1,022652;1,000010;-0,000107;1,002825;0,488164;
7,268500;0,994223;2,498777;0,997904;1,022642;1,000010;-0,000107;1,002824;0,488164;
7,269500;0,994222;2,498781;0,997905;1,022633;1,000010;-0,000107;1,002823;0,488163;
7,270500;0,994221;2,498785;0,997905;1,022626;1,000010;-0,000107;1,002822;0,488163;
7,271500;0,994220;2,498788;0,997905;1,022616;1,000010;-0,000107;1,002821;0,488162;
7,272500;0,994219;2,498792;0,997905;1,022607;1,000010;-0,000107;1,002820;0,488162;
7,273500;0,994219;2,498796;0,997905;1,022600;1,000010;-0,000107;1,002819;0,488162;
7,274500;0,994218;2,498799;0,997905;1,022591;1,000010;-0,000107;1,002818;0,488161;
7,275500;0,994217;2,498803;0,997906;1,022581;1,000010;-0,000107;1,002817;0,488161;
7,276500;0,994216;2,498807;0,997906;1,022575;1,000010;-0,000107;1,002816;0,488160;
7,277500;0,994215;2,498810;0,997906;1,022565;1,000010;-0,000107;1,002815;0,488160;
7,278500;0,994214;2,498814;0,997906;1,022556;1,000010;-0,000107;1,002814;0,488159;
7,279500;0,994213;2,498818;0,997906;1,022549;1,000010;-0,000107;1,002813;0,488159;
7,280500;0,994212;2,498821;0,997907;1,022540;1,000010;-0,000107;1,002812;0,488158;
7,281500;0,994211;2,498825;0,997907;1,022533;1,000010;-0,000107;1,002811;0,488158;
7,282500;0,994211;2,498829;0,997907;1,022524;1,000010;-0,000107;1,002810;0,488157;
7,283500;0,994210;2,498832;0,997907;1,022514;1,000010;-0,000106;1,002809;0,488157;
7,284500;0,994209;2,498836;0,997907;1,022508;1,000010;-0,000106;1,002808;0,488156;
7,285500;0,994208;2,498840;0,997907;1,022498;1,000010;-0,000106;1,002807;0,488156;
7,286500;0,994207;2,498843;0,997908;1,022488;1,000010;-0,000106;1,002806;0,488155;
7,287500;0,994206;2,498847;0,997908;1,022482;1,000010;-0,000106;1,002805;0,488155;
7,288500;0,994205;2,498851;0,997908;1,022472;1,000010;-0,000106;1,002804;0,488154;
7,289500;0,994205;2,498854;0,997908;1,022463;1,000010;-0,000106;1,002803;0,488154;
7,290500;0,994204;2,498858;0,997908;1,022456;1,000010;-0,000106;1,002802;0,488153;
7,291500;0,994203;2,498862;0,997908;1,022447;1,000010;-0,000106;1,002801;0,488153;
7,292500;0,994202;2,498865;0,997909;1,022440;1,000010;-0,000106;1,002800;0,488153;
7,293500;0,994201;2,498869;0,997909;1,022431;1,000010;-0,000106;1,002799;0,488152;
7,294500;0,994200;2,498873;0,997909;1,022421;1,000010;-0,000106;1,002798;0,488152;
7,295500;0,994199;2,498876;0,997909;1,022415;1,000010;-0,000106;1,002797;0,488151;
7,296500;0,994198;2,498880;0,997909;1,022405;1,000010;-0,000106;1,002796;0,488151;
7,297500;0,994198;2,498884;0,997911;1,022396;1,000010;-0,000106;1,002795;0,488150;
7,298500;0,994197;2,498887;0,997911;1,022389;1,000010;-0,000106;1,002794;0,488150;
7,299500;0,994196;2,498891;0,997911;1,022380;1,000010;-0,000106;1,002793;0,488149;
7,300500;0,994195;2,498895;0,997911;1,022373;1,000010;-0,000106;1,002792;0,488149;
7,301500;0,994194;2,498898;0,997911;1,022363;1,000010;-0,000106;1,002791;0,488148;
7,302500;0,994193;2,498902;0,997911;1,022354;1,000010;-0,000106;1,002791;0,488148;
7,303500;0,994192;2,498906;0,997912;1,022347;1,000010;-0,000106;1,002790;0,488147;
7,304500;0,994192;2,498909;0,997912;1,022338;1,000010;-0,000106;1,002789;0,488147;
7,305500;0,994191;2,498913;0,997912;1,022328;1,000010;-0,000106;1,002788;0,488146;
7,306500;0,994190;2,498917;0,997912;1,022322;1,000010;-0,000105;1,002787;0,488146;
7,307500;0,994189;2,498920;0,997912;1,022312;1,000010;-0,000105;1,002786;0,488145;
7,308500;0,994188;2,498924;0,997912;1,022306;1,000010;-0,000105;1,002785;0,488145;
7,309500;0,994187;2,498927;0,997913;1,022296;1,000010;-0,000105;1,002784;0,488145;
7,310500;0,994186;2,498931;0,997913;1,022287;1,000010;-0,000105;1,002783;0,488144;
7,311500;0,994186;2,498935;0,997913;1,022280;1,000010;-0,000105;1,002782;0,488144;
7,312500;0,994185;2,498938;0,997913;1,022271;1,000010;-0,000105;1,002781;0,488143;
7,313500;0,994184;2,498942;0,997913;1,022264;1,000010;-0,000105;1,002780;0,488143;
7,314500;0,994183;2,498945;0,997913;1,022255;1,000010;-0,000105;1,002779;0,488142;
7,315500;0,994182;2,498949;0,997914;1,022245;1,000010;-0,000105;1,002778;0,488142;
7,316500;0,994181;2,498953;0,997914;1,022239;1,000010;-0,000105;1,002777;0,488141;
7,317500;0,994180;2,498956;0,997914;1,022229;1,000010;-0,000105;1,002776;0,488141;
7,318500;0,994179;2,498960;0,997914;1,022223;1,000010;-0,000105;1,002775;0,488140;
7,319500;0,994179;2,498964;0,997914;1,022213;1,000010;-0,000105;1,002774;0,488140;
7,320500;0,994178;2,498967;0,997914;1,022203;1,000010;-0,000105;1,002773;0,488139;
7,321500;0,994177;2,498971;0,997915;1,022197;1,000010;-0,000105;1,002772;0,488139;
7,322500;0,994176;2,498974;0,997915;1,022187;1,000010;-0,000105;1,002771;0,488139;
7,323500;0,994175;2,498978;0,997915;1,022181;1,000010;-0,000105;1,002770;0,488138;
7,324500;0,994174;2,498982;0,997915;1,022171;1,000010;-0,000105;1,002769;0,488138;
7,325500;0,994173;2,498985;0,997915;1,022162;1,000010;-0,000105;1,002768;0,488137;
7,326500;0,994173;2,498989;0,997916;1,022155;1,000010;-0,000105;1,002768;0,488137;
7,327500;0,994172;2,498992;0,997916;1,022146;1,000010;-0,000105;1,002767;0,488136;
7,328500;0,994171;2,498996;0,997916;1,022139;1,000010;-0,000104;1,002766;0,488136;
7,329500;0,994170;2,499000;0,997916;1,022130;1,000010;-0,000104;1,002765;0,488135;
7,330500;0,994169;2,499003;0,997916;1,022120;1,000010;-0,000104;1,002764;0,488135;
7,331500;0,994168;2,499007;0,997916;1,022114;1,000010;-0,000104;1,002763;0,488134;
7,332500;0,994168;2,499010;0,997917;1,022104;1,000010;-0,000104;1,002762;0,488134;
7,333500;0,994167;2,499014;0,997917;1,022098;1,000010;-0,000104;1,002761;0,488133;
7,334500;0,994166;2,499017;0,997917;1,022088;1,000010;-0,000104;1,002760;0,488133;
7,335500;0,994165;2,499021;0,997917;1,022082;1,000010;-0,000104;1,002759;0,488132;
7,336500;0,994164;2,499025;0,997917;1,022072;1,000010;-0,000104;1,002758;0,488132;
7,337500;0,994163;2,499028;0,997917;1,022062;1,000010;-0,000104;1,002757;0,488132;
7,338500;0,994162;2,499032;0,997918;1,022056;1,000010;-0,000104;1,002756;0,488131;
7,339500;0,994162;2,499035;0,997918;1,022046;1,000010;-0,000104;1,002755;0,488131;
7,340500;0,994161;2,499039;0,997918;1,022040;1,000010;-0,000104;1,002754;0,488130;
7,341500;0,994160;2,499042;0,997918;1,022030;1,000010;-0,000104;1,002753;0,488130;
7,342500;0,994159;2,499046;0,997918;1,022024;1,000010;-0,000104;1,002752;0,488129;
7,343500;0,994158;2,499049;0,997918;1,022014;1,000010;-0,000104;1,002751;0,488129;
7,344500;0,994157;2,499053;0,997919;1,022005;1,000010;-0,000104;1,002751;0,488128;
7,345500;0,994156;2,499057;0,997919;1,021998;1,000010;-0,000104;1,002750;0,488128;
7,346500;0,994156;2,499060;0,997919;1,021989;1,000010;-0,000104;1,002749;0,488127;
7,347500;0,994155;2,499063;0,997919;1,021982;1,000010;-0,000104;1,002748;0,488127;
7,348500;0,994154;2,499067;0,997919;1,021973;1,000010;-0,000104;1,002747;0,488126;
7,349500;0,994153;2,499071;0,997919;1,021966;1,000010;-0,000104;1,002746;0,488126;
7,350500;0,994152;2,499074;0,997920;1,021957;1,000010;-0,000103;1,002745;0,488126;
7,351500;0,994151;2,499078;0,997920;1,021947;1,000010;-0,000103;1,002744;0,488125;
7,352500;0,994151;2,499081;0,997920;1,021941;1,000010;-0,000103;1,002743;0,488125;
7,353500;0,994150;2,499085;0,997920;1,021931;1,000010;-0,000103;1,002742;0,488124;
7,354500;0,994149;2,499088;0,997920;1,021925;1,000010;-0,000103;1,002741;0,488124;
7,355500;0,994148;2,499092;0,997920;1,021915;1,000010;-0,000103;1,002740;0,488123;
7,356500;0,994147;2,499095;0,997921;1,021909;1,000010;-0,000103;1,002739;0,488123;
7,357500;0,994146;2,499099;0,997921;1,021899;1,000010;-0,000103;1,002738;0,488122;
7,358500;0,994145;2,499102;0,997921;1,021893;1,000010;-0,000103;1,002737;0,488122;
7,359500;0,994145;2,499106;0,997921;1,021883;1,000010;-0,000103;1,002736;0,488121;
