Time;U_NGEN;EFD [pu];POWERFACTORY
2,404260;1,049955;1,049601;
2,405260;1,049955;1,049601;
2,406260;1,049955;1,049601;
2,407260;1,049955;1,049601;
2,408260;1,049955;1,049601;
2,409260;1,049954;1,049601;
2,410260;1,049954;1,049601;
2,411260;1,049954;1,049601;
2,412260;1,049954;1,049601;
2,413260;1,049954;1,049601;
2,414260;1,049954;1,049601;
2,415260;1,049954;1,049601;
2,416260;1,049954;1,049601;
2,417260;1,049954;1,049601;
2,418260;1,049954;1,049601;
2,419260;1,049954;1,049601;
2,420260;1,049954;1,049601;
2,421260;1,049954;1,049601;
2,422260;1,049954;1,049601;
2,423260;1,049953;1,049601;
2,424260;1,049953;1,049602;
2,425260;1,049953;1,049602;
2,426260;1,049953;1,049602;
2,427260;1,049953;1,049602;
2,428260;1,049953;1,049602;
2,429260;1,049953;1,049602;
2,430260;1,049953;1,049602;
2,431260;1,049953;1,049602;
2,432260;1,049953;1,049602;
2,433260;1,049953;1,049602;
2,434260;1,049953;1,049602;
2,435260;1,049953;1,049602;
2,436260;1,049953;1,049602;
2,437260;1,049953;1,049602;
2,438260;1,049952;1,049602;
2,439260;1,049952;1,049602;
2,440260;1,049952;1,049602;
2,441260;1,049952;1,049602;
2,442260;1,049952;1,049602;
2,443260;1,049952;1,049602;
2,444260;1,049952;1,049602;
2,445260;1,049952;1,049602;
2,446260;1,049952;1,049602;
2,447260;1,049952;1,049603;
2,448260;1,049952;1,049603;
2,449260;1,049952;1,049603;
2,450260;1,049952;1,049603;
2,451260;1,049952;1,049603;
2,452260;1,049952;1,049603;
2,453260;1,049951;1,049603;
2,454260;1,049951;1,049603;
2,455260;1,049951;1,049603;
2,456260;1,049951;1,049603;
2,457260;1,049951;1,049603;
2,458260;1,049951;1,049603;
2,459260;1,049951;1,049603;
2,460260;1,049951;1,049603;
2,461260;1,049951;1,049603;
2,462260;1,049951;1,049603;
2,463260;1,049951;1,049603;
2,464260;1,049951;1,049603;
2,465260;1,049951;1,049603;
2,466260;1,049951;1,049603;
2,467260;1,049951;1,049603;
2,468260;1,049950;1,049603;
2,469260;1,049950;1,049603;
2,470260;1,049950;1,049604;
2,471260;1,049950;1,049604;
2,472260;1,049950;1,049604;
2,473260;1,049950;1,049604;
2,474260;1,049950;1,049604;
2,475260;1,049950;1,049604;
2,476260;1,049950;1,049604;
2,477260;1,049950;1,049604;
2,478260;1,049950;1,049604;
2,479260;1,049950;1,049604;
2,480260;1,049950;1,049604;
2,481260;1,049950;1,049604;
2,482260;1,049950;1,049604;
2,483260;1,049949;1,049604;
2,484260;1,049949;1,049604;
2,485260;1,049949;1,049604;
2,486260;1,049949;1,049604;
2,487260;1,049949;1,049604;
2,488260;1,049949;1,049604;
2,489260;1,049949;1,049604;
2,490260;1,049949;1,049604;
2,491260;1,049949;1,049604;
2,492260;1,049949;1,049605;
2,493260;1,049949;1,049605;
2,494260;1,049949;1,049605;
2,495260;1,049949;1,049605;
2,496260;1,049949;1,049605;
2,497260;1,049949;1,049605;
2,498260;1,049948;1,049605;
2,499260;1,049948;1,049605;
2,500260;1,049948;1,049605;
2,501260;1,049948;1,049605;
2,502260;1,049948;1,049605;
2,503260;1,049948;1,049605;
2,504260;1,049948;1,049605;
2,505260;1,049948;1,049605;
2,506260;1,049948;1,049605;
2,507260;1,049948;1,049605;
2,508260;1,049948;1,049605;
2,509260;1,049948;1,049605;
2,510260;1,049948;1,049605;
2,511260;1,049948;1,049605;
2,512260;1,049948;1,049605;
2,513260;1,049947;1,049605;
2,514260;1,049947;1,049605;
2,515260;1,049947;1,049606;
2,516260;1,049947;1,049606;
2,517260;1,049947;1,049606;
2,518260;1,049947;1,049606;
2,519260;1,049947;1,049606;
2,520260;1,049947;1,049606;
2,521260;1,049947;1,049606;
2,522260;1,049947;1,049606;
2,523260;1,049947;1,049606;
2,524260;1,049947;1,049606;
2,525260;1,049947;1,049606;
2,526260;1,049947;1,049606;
2,527260;1,049947;1,049606;
2,528260;1,049946;1,049606;
2,529260;1,049946;1,049606;
2,530260;1,049946;1,049606;
2,531260;1,049946;1,049606;
2,532260;1,049946;1,049606;
2,533260;1,049946;1,049606;
2,534260;1,049946;1,049606;
2,535260;1,049946;1,049606;
2,536260;1,049946;1,049607;
2,537260;1,049946;1,049607;
2,538260;1,049946;1,049607;
2,539260;1,049946;1,049607;
2,540260;1,049946;1,049607;
2,541260;1,049946;1,049607;
2,542260;1,049946;1,049607;
2,543260;1,049946;1,049607;
2,544260;1,049945;1,049607;
2,545260;1,049945;1,049607;
2,546260;1,049945;1,049607;
2,547260;1,049945;1,049607;
2,548260;1,049945;1,049607;
2,549260;1,049945;1,049607;
2,550260;1,049945;1,049607;
2,551260;1,049945;1,049607;
2,552260;1,049945;1,049607;
2,553260;1,049945;1,049607;
2,554260;1,049945;1,049607;
2,555260;1,049945;1,049607;
2,556260;1,049945;1,049607;
2,557260;1,049945;1,049607;
2,558260;1,049945;1,049608;
2,559260;1,049944;1,049608;
2,560260;1,049944;1,049608;
2,561260;1,049944;1,049608;
2,562260;1,049944;1,049608;
2,563260;1,049944;1,049608;
2,564260;1,049944;1,049608;
2,565260;1,049944;1,049608;
2,566260;1,049944;1,049608;
2,567260;1,049944;1,049608;
2,568260;1,049944;1,049608;
2,569260;1,049944;1,049608;
2,570260;1,049944;1,049608;
2,571260;1,049944;1,049608;
2,572260;1,049944;1,049608;
2,573260;1,049944;1,049608;
2,574260;1,049943;1,049608;
2,575260;1,049943;1,049608;
2,576260;1,049943;1,049608;
2,577260;1,049943;1,049608;
2,578260;1,049943;1,049608;
2,579260;1,049943;1,049609;
2,580260;1,049943;1,049609;
2,581260;1,049943;1,049609;
2,582260;1,049943;1,049609;
2,583260;1,049943;1,049609;
2,584260;1,049943;1,049609;
2,585260;1,049943;1,049609;
2,586260;1,049943;1,049609;
2,587260;1,049943;1,049609;
2,588260;1,049943;1,049609;
2,589260;1,049943;1,049609;
2,590260;1,049942;1,049609;
2,591260;1,049942;1,049609;
2,592260;1,049942;1,049609;
2,593260;1,049942;1,049609;
2,594260;1,049942;1,049609;
2,595260;1,049942;1,049609;
2,596260;1,049942;1,049609;
2,597260;1,049942;1,049609;
2,598260;1,049942;1,049609;
2,599260;1,049942;1,049609;
2,600260;1,049942;1,049610;
2,601260;1,049942;1,049610;
2,602260;1,049942;1,049610;
2,603260;1,049942;1,049610;
2,604260;1,049942;1,049610;
2,605260;1,049941;1,049610;
2,606260;1,049941;1,049610;
2,607260;1,049941;1,049610;
2,608260;1,049941;1,049610;
2,609260;1,049941;1,049610;
2,610260;1,049941;1,049610;
2,611260;1,049941;1,049610;
2,612260;1,049941;1,049610;
2,613260;1,049941;1,049610;
2,614260;1,049941;1,049610;
2,615260;1,049941;1,049610;
2,616260;1,049941;1,049610;
2,617260;1,049941;1,049610;
2,618260;1,049941;1,049610;
2,619260;1,049941;1,049610;
2,620260;1,049941;1,049610;
2,621260;1,049940;1,049611;
2,622260;1,049940;1,049611;
2,623260;1,049940;1,049611;
2,624260;1,049940;1,049611;
2,625260;1,049940;1,049611;
2,626260;1,049940;1,049611;
2,627260;1,049940;1,049611;
2,628260;1,049940;1,049611;
2,629260;1,049940;1,049611;
2,630260;1,049940;1,049611;
2,631260;1,049940;1,049611;
2,632260;1,049940;1,049611;
2,633260;1,049940;1,049611;
2,634260;1,049940;1,049611;
2,635260;1,049940;1,049611;
2,636260;1,049940;1,049611;
2,637260;1,049939;1,049611;
2,638260;1,049939;1,049611;
2,639260;1,049939;1,049611;
2,640260;1,049939;1,049611;
2,641260;1,049939;1,049611;
2,642260;1,049939;1,049612;
2,643260;1,049939;1,049612;
2,644260;1,049939;1,049612;
2,645260;1,049939;1,049612;
2,646260;1,049939;1,049612;
2,647260;1,049939;1,049612;
2,648260;1,049939;1,049612;
2,649260;1,049939;1,049612;
2,650260;1,049939;1,049612;
2,651260;1,049939;1,049612;
2,652260;1,049939;1,049612;
2,653260;1,049938;1,049612;
2,654260;1,049938;1,049612;
2,655260;1,049938;1,049612;
2,656260;1,049938;1,049612;
2,657260;1,049938;1,049612;
2,658260;1,049938;1,049612;
2,659260;1,049938;1,049612;
2,660260;1,049938;1,049612;
2,661260;1,049938;1,049612;
2,662260;1,049938;1,049612;
2,663260;1,049938;1,049613;
2,664260;1,049938;1,049613;
2,665260;1,049938;1,049613;
2,666260;1,049938;1,049613;
2,667260;1,049938;1,049613;
2,668260;1,049938;1,049613;
2,669260;1,049937;1,049613;
2,670260;1,049937;1,049613;
2,671260;1,049937;1,049613;
2,672260;1,049937;1,049613;
2,673260;1,049937;1,049613;
2,674260;1,049937;1,049613;
2,675260;1,049937;1,049613;
2,676260;1,049937;1,049613;
2,677260;1,049937;1,049613;
2,678260;1,049937;1,049613;
2,679260;1,049937;1,049613;
2,680260;1,049937;1,049613;
2,681260;1,049937;1,049613;
2,682260;1,049937;1,049613;
2,683260;1,049937;1,049613;
2,684260;1,049937;1,049613;
2,685260;1,049936;1,049614;
2,686260;1,049936;1,049614;
2,687260;1,049936;1,049614;
2,688260;1,049936;1,049614;
2,689260;1,049936;1,049614;
2,690260;1,049936;1,049614;
2,691260;1,049936;1,049614;
2,692260;1,049936;1,049614;
2,693260;1,049936;1,049614;
2,694260;1,049936;1,049614;
2,695260;1,049936;1,049614;
2,696260;1,049936;1,049614;
2,697260;1,049936;1,049614;
2,698260;1,049936;1,049614;
2,699260;1,049936;1,049614;
2,700260;1,049936;1,049614;
2,701260;1,049935;1,049614;
2,702260;1,049935;1,049614;
2,703260;1,049935;1,049614;
2,704260;1,049935;1,049614;
2,705260;1,049935;1,049614;
2,706260;1,049935;1,049615;
2,707260;1,049935;1,049615;
2,708260;1,049935;1,049615;
2,709260;1,049935;1,049615;
2,710260;1,049935;1,049615;
2,711260;1,049935;1,049615;
2,712260;1,049935;1,049615;
2,713260;1,049935;1,049615;
2,714260;1,049935;1,049615;
2,715260;1,049935;1,049615;
2,716260;1,049935;1,049615;
2,717260;1,049934;1,049615;
2,718260;1,049934;1,049615;
2,719260;1,049934;1,049615;
2,720260;1,049934;1,049615;
2,721260;1,049934;1,049615;
2,722260;1,049934;1,049615;
2,723260;1,049934;1,049615;
2,724260;1,049934;1,049615;
2,725260;1,049934;1,049615;
2,726260;1,049934;1,049615;
2,727260;1,049934;1,049616;
2,728260;1,049934;1,049616;
2,729260;1,049934;1,049616;
2,730260;1,049934;1,049616;
2,731260;1,049934;1,049616;
2,732260;1,049934;1,049616;
2,733260;1,049933;1,049616;
2,734260;1,049933;1,049616;
2,735260;1,049933;1,049616;
2,736260;1,049933;1,049616;
2,737260;1,049933;1,049616;
2,738260;1,049933;1,049616;
2,739260;1,049933;1,049616;
2,740260;1,049933;1,049616;
2,741260;1,049933;1,049616;
2,742260;1,049933;1,049616;
2,743260;1,049933;1,049616;
2,744260;1,049933;1,049616;
2,745260;1,049933;1,049616;
2,746260;1,049933;1,049616;
2,747260;1,049933;1,049616;
2,748260;1,049933;1,049616;
2,749260;1,049933;1,049617;
2,750260;1,049932;1,049617;
2,751260;1,049932;1,049617;
2,752260;1,049932;1,049617;
2,753260;1,049932;1,049617;
2,754260;1,049932;1,049617;
2,755260;1,049932;1,049617;
2,756260;1,049932;1,049617;
2,757260;1,049932;1,049617;
2,758260;1,049932;1,049617;
2,759260;1,049932;1,049617;
2,760260;1,049932;1,049617;
2,761260;1,049932;1,049617;
2,762260;1,049932;1,049617;
2,763260;1,049932;1,049617;
2,764260;1,049932;1,049617;
2,765260;1,049932;1,049617;
2,766260;1,049931;1,049617;
2,767260;1,049931;1,049617;
2,768260;1,049931;1,049617;
2,769260;1,049931;1,049617;
2,770260;1,049931;1,049618;
2,771260;1,049931;1,049618;
2,772260;1,049931;1,049618;
2,773260;1,049931;1,049618;
2,774260;1,049931;1,049618;
2,775260;1,049931;1,049618;
2,776260;1,049931;1,049618;
2,777260;1,049931;1,049618;
2,778260;1,049931;1,049618;
2,779260;1,049931;1,049618;
2,780260;1,049931;1,049618;
2,781260;1,049931;1,049618;
2,782260;1,049931;1,049618;
2,783260;1,049930;1,049618;
2,784260;1,049930;1,049618;
2,785260;1,049930;1,049618;
2,786260;1,049930;1,049618;
2,787260;1,049930;1,049618;
2,788260;1,049930;1,049618;
2,789260;1,049930;1,049618;
2,790260;1,049930;1,049618;
2,791260;1,049930;1,049618;
2,792260;1,049930;1,049619;
2,793260;1,049930;1,049619;
2,794260;1,049930;1,049619;
2,795260;1,049930;1,049619;
2,796260;1,049930;1,049619;
2,797260;1,049930;1,049619;
2,798260;1,049930;1,049619;
2,799260;1,049929;1,049619;
2,800260;1,049929;1,049619;
2,801260;1,049929;1,049619;
2,802260;1,049929;1,049619;
2,803260;1,049929;1,049619;
2,804260;1,049929;1,049619;
2,805260;1,049929;1,049619;
2,806260;1,049929;1,049619;
2,807260;1,049929;1,049619;
2,808260;1,049929;1,049619;
2,809260;1,049929;1,049619;
2,810260;1,049929;1,049619;
2,811260;1,049929;1,049619;
2,812260;1,049929;1,049619;
2,813260;1,049929;1,049619;
2,814260;1,049929;1,049619;
2,815260;1,049929;1,049620;
2,816260;1,049928;1,049620;
2,817260;1,049928;1,049620;
2,818260;1,049928;1,049620;
2,819260;1,049928;1,049620;
2,820260;1,049928;1,049620;
2,821260;1,049928;1,049620;
2,822260;1,049928;1,049620;
2,823260;1,049928;1,049620;
2,824260;1,049928;1,049620;
2,825260;1,049928;1,049620;
2,826260;1,049928;1,049620;
2,827260;1,049928;1,049620;
2,828260;1,049928;1,049620;
2,829260;1,049928;1,049620;
2,830260;1,049928;1,049620;
2,831260;1,049928;1,049620;
2,832260;1,049928;1,049620;
2,833260;1,049927;1,049620;
2,834260;1,049927;1,049620;
2,835260;1,049927;1,049620;
2,836260;1,049927;1,049620;
2,837260;1,049927;1,049621;
2,838260;1,049927;1,049621;
2,839260;1,049927;1,049621;
2,840260;1,049927;1,049621;
2,841260;1,049927;1,049621;
2,842260;1,049927;1,049621;
2,843260;1,049927;1,049621;
2,844260;1,049927;1,049621;
2,845260;1,049927;1,049621;
2,846260;1,049927;1,049621;
2,847260;1,049927;1,049621;
2,848260;1,049927;1,049621;
2,849260;1,049927;1,049621;
2,850260;1,049926;1,049621;
2,851260;1,049926;1,049621;
2,852260;1,049926;1,049621;
2,853260;1,049926;1,049621;
2,854260;1,049926;1,049621;
2,855260;1,049926;1,049621;
2,856260;1,049926;1,049621;
2,857260;1,049926;1,049621;
2,858260;1,049926;1,049621;
2,859260;1,049926;1,049621;
2,860260;1,049926;1,049622;
2,861260;1,049926;1,049622;
2,862260;1,049926;1,049622;
2,863260;1,049926;1,049622;
2,864260;1,049926;1,049622;
2,865260;1,049926;1,049622;
2,866260;1,049926;1,049622;
2,867260;1,049925;1,049622;
2,868260;1,049925;1,049622;
2,869260;1,049925;1,049622;
2,870260;1,049925;1,049622;
2,871260;1,049925;1,049622;
2,872260;1,049925;1,049622;
2,873260;1,049925;1,049622;
2,874260;1,049925;1,049622;
2,875260;1,049925;1,049622;
2,876260;1,049925;1,049622;
2,877260;1,049925;1,049622;
2,878260;1,049925;1,049622;
2,879260;1,049925;1,049622;
2,880260;1,049925;1,049622;
2,881260;1,049925;1,049622;
2,882260;1,049925;1,049622;
2,883260;1,049925;1,049623;
2,884260;1,049924;1,049623;
2,885260;1,049924;1,049623;
2,886260;1,049924;1,049623;
2,887260;1,049924;1,049623;
2,888260;1,049924;1,049623;
2,889260;1,049924;1,049623;
2,890260;1,049924;1,049623;
2,891260;1,049924;1,049623;
2,892260;1,049924;1,049623;
2,893260;1,049924;1,049623;
2,894260;1,049924;1,049623;
2,895260;1,049924;1,049623;
2,896260;1,049924;1,049623;
2,897260;1,049924;1,049623;
2,898260;1,049924;1,049623;
2,899260;1,049924;1,049623;
2,900260;1,049924;1,049623;
2,901260;1,049923;1,049623;
2,902260;1,049923;1,049623;
2,903260;1,049923;1,049623;
2,904260;1,049923;1,049623;
2,905260;1,049923;1,049623;
2,906260;1,049923;1,049624;
2,907260;1,049923;1,049624;
2,908260;1,049923;1,049624;
2,909260;1,049923;1,049624;
2,910260;1,049923;1,049624;
2,911260;1,049923;1,049624;
2,912260;1,049923;1,049624;
2,913260;1,049923;1,049624;
2,914260;1,049923;1,049624;
2,915260;1,049923;1,049624;
2,916260;1,049923;1,049624;
2,917260;1,049923;1,049624;
2,918260;1,049922;1,049624;
2,919260;1,049922;1,049624;
2,920260;1,049922;1,049624;
2,921260;1,049922;1,049624;
2,922260;1,049922;1,049624;
2,923260;1,049922;1,049624;
2,924260;1,049922;1,049624;
2,925260;1,049922;1,049624;
2,926260;1,049922;1,049624;
2,927260;1,049922;1,049624;
2,928260;1,049922;1,049624;
2,929260;1,049922;1,049624;
2,930260;1,049922;1,049625;
2,931260;1,049922;1,049625;
2,932260;1,049922;1,049625;
2,933260;1,049922;1,049625;
2,934260;1,049922;1,049625;
2,935260;1,049922;1,049625;
2,936260;1,049921;1,049625;
2,937260;1,049921;1,049625;
2,938260;1,049921;1,049625;
2,939260;1,049921;1,049625;
2,940260;1,049921;1,049625;
2,941260;1,049921;1,049625;
2,942260;1,049921;1,049625;
2,943260;1,049921;1,049625;
2,944260;1,049921;1,049625;
2,945260;1,049921;1,049625;
2,946260;1,049921;1,049625;
2,947260;1,049921;1,049625;
2,948260;1,049921;1,049625;
2,949260;1,049921;1,049625;
2,950260;1,049921;1,049625;
2,951260;1,049921;1,049625;
2,952260;1,049921;1,049625;
2,953260;1,049920;1,049626;
2,954260;1,049920;1,049626;
2,955260;1,049920;1,049626;
2,956260;1,049920;1,049626;
2,957260;1,049920;1,049626;
2,958260;1,049920;1,049626;
2,959260;1,049920;1,049626;
2,960260;1,049920;1,049626;
2,961260;1,049920;1,049626;
2,962260;1,049920;1,049626;
2,963260;1,049920;1,049626;
2,964260;1,049920;1,049626;
2,965260;1,049920;1,049626;
2,966260;1,049920;1,049626;
2,967260;1,049920;1,049626;
2,968260;1,049920;1,049626;
2,969260;1,049920;1,049626;
2,970260;1,049920;1,049626;
2,971260;1,049919;1,049626;
2,972260;1,049919;1,049626;
2,973260;1,049919;1,049626;
2,974260;1,049919;1,049626;
2,975260;1,049919;1,049626;
2,976260;1,049919;1,049626;
2,977260;1,049919;1,049627;
2,978260;1,049919;1,049627;
2,979260;1,049919;1,049627;
2,980260;1,049919;1,049627;
2,981260;1,049919;1,049627;
2,982260;1,049919;1,049627;
2,983260;1,049919;1,049627;
2,984260;1,049919;1,049627;
2,985260;1,049919;1,049627;
2,986260;1,049919;1,049627;
2,987260;1,049919;1,049627;
2,988260;1,049919;1,049627;
2,989260;1,049918;1,049627;
2,990260;1,049918;1,049627;
2,991260;1,049918;1,049627;
2,992260;1,049918;1,049627;
2,993260;1,049918;1,049627;
2,994260;1,049918;1,049627;
2,995260;1,049918;1,049627;
2,996260;1,049918;1,049627;
2,997260;1,049918;1,049627;
2,998260;1,049918;1,049627;
2,999260;1,049918;1,049627;
3,000260;1,049918;1,049627;
3,001260;1,049918;1,049628;
3,002260;1,049918;1,049628;
3,003260;1,049918;1,049628;
3,004260;1,049918;1,049628;
3,005260;1,049918;1,049628;
3,006260;1,049918;1,049628;
3,007260;1,049917;1,049628;
3,008260;1,049917;1,049628;
3,009260;1,049917;1,049628;
3,010260;1,049917;1,049628;
3,011260;1,049917;1,049628;
3,012260;1,049917;1,049628;
3,013260;1,049917;1,049628;
3,014260;1,049917;1,049628;
3,015260;1,049917;1,049628;
3,016260;1,049917;1,049628;
3,017260;1,049917;1,049628;
3,018260;1,049917;1,049628;
3,019260;1,049917;1,049628;
3,020260;1,049917;1,049628;
3,021260;1,049917;1,049628;
3,022260;1,049917;1,049628;
3,023260;1,049917;1,049628;
3,024260;1,049916;1,049628;
3,025260;1,049916;1,049629;
3,026260;1,049916;1,049629;
3,027260;1,049916;1,049629;
3,028260;1,049916;1,049629;
3,029260;1,049916;1,049629;
3,030260;1,049916;1,049629;
3,031260;1,049916;1,049629;
3,032260;1,049916;1,049629;
3,033260;1,049916;1,049629;
3,034260;1,049916;1,049629;
3,035260;1,049916;1,049629;
3,036260;1,049916;1,049629;
3,037260;1,049916;1,049629;
3,038260;1,049916;1,049629;
3,039260;1,049916;1,049629;
3,040260;1,049916;1,049629;
3,041260;1,049916;1,049629;
3,042260;1,049916;1,049629;
3,043260;1,049915;1,049629;
3,044260;1,049915;1,049629;
3,045260;1,049915;1,049629;
3,046260;1,049915;1,049629;
3,047260;1,049915;1,049629;
3,048260;1,049915;1,049629;
3,049260;1,049915;1,049629;
3,050260;1,049915;1,049630;
3,051260;1,049915;1,049630;
3,052260;1,049915;1,049630;
3,053260;1,049915;1,049630;
3,054260;1,049915;1,049630;
3,055260;1,049915;1,049630;
3,056260;1,049915;1,049630;
3,057260;1,049915;1,049630;
3,058260;1,049915;1,049630;
3,059260;1,049915;1,049630;
3,060260;1,049915;1,049630;
3,061260;1,049914;1,049630;
3,062260;1,049914;1,049630;
3,063260;1,049914;1,049630;
3,064260;1,049914;1,049630;
3,065260;1,049914;1,049630;
3,066260;1,049914;1,049630;
3,067260;1,049914;1,049630;
3,068260;1,049914;1,049630;
3,069260;1,049914;1,049630;
3,070260;1,049914;1,049630;
3,071260;1,049914;1,049630;
3,072260;1,049914;1,049630;
3,073260;1,049914;1,049630;
3,074260;1,049914;1,049631;
3,075260;1,049914;1,049631;
3,076260;1,049914;1,049631;
3,077260;1,049914;1,049631;
3,078260;1,049914;1,049631;
3,079260;1,049913;1,049631;
3,080260;1,049913;1,049631;
3,081260;1,049913;1,049631;
3,082260;1,049913;1,049631;
3,083260;1,049913;1,049631;
3,084260;1,049913;1,049631;
3,085260;1,049913;1,049631;
3,086260;1,049913;1,049631;
3,087260;1,049913;1,049631;
3,088260;1,049913;1,049631;
3,089260;1,049913;1,049631;
3,090260;1,049913;1,049631;
3,091260;1,049913;1,049631;
3,092260;1,049913;1,049631;
3,093260;1,049913;1,049631;
3,094260;1,049913;1,049631;
3,095260;1,049913;1,049631;
3,096260;1,049913;1,049631;
3,097260;1,049912;1,049631;
3,098260;1,049912;1,049631;
3,099260;1,049912;1,049632;
3,100260;1,049912;1,049632;
3,101260;1,049912;1,049632;
3,102260;1,049912;1,049632;
3,103260;1,049912;1,049632;
3,104260;1,049912;1,049632;
3,105260;1,049912;1,049632;
3,106260;1,049912;1,049632;
3,107260;1,049912;1,049632;
3,108260;1,049912;1,049632;
3,109260;1,049912;1,049632;
3,110260;1,049912;1,049632;
3,111260;1,049912;1,049632;
3,112260;1,049912;1,049632;
3,113260;1,049912;1,049632;
3,114260;1,049912;1,049632;
3,115260;1,049912;1,049632;
3,116260;1,049911;1,049632;
3,117260;1,049911;1,049632;
3,118260;1,049911;1,049632;
3,119260;1,049911;1,049632;
3,120260;1,049911;1,049632;
3,121260;1,049911;1,049632;
3,122260;1,049911;1,049632;
3,123260;1,049911;1,049632;
3,124260;1,049911;1,049633;
3,125260;1,049911;1,049633;
3,126260;1,049911;1,049633;
3,127260;1,049911;1,049633;
3,128260;1,049911;1,049633;
3,129260;1,049911;1,049633;
3,130260;1,049911;1,049633;
3,131260;1,049911;1,049633;
3,132260;1,049911;1,049633;
3,133260;1,049911;1,049633;
3,134260;1,049910;1,049633;
3,135260;1,049910;1,049633;
3,136260;1,049910;1,049633;
3,137260;1,049910;1,049633;
3,138260;1,049910;1,049633;
3,139260;1,049910;1,049633;
3,140260;1,049910;1,049633;
3,141260;1,049910;1,049633;
3,142260;1,049910;1,049633;
3,143260;1,049910;1,049633;
3,144260;1,049910;1,049633;
3,145260;1,049910;1,049633;
3,146260;1,049910;1,049633;
3,147260;1,049910;1,049633;
3,148260;1,049910;1,049633;
3,149260;1,049910;1,049634;
3,150260;1,049910;1,049634;
3,151260;1,049910;1,049634;
3,152260;1,049910;1,049634;
3,153260;1,049909;1,049634;
3,154260;1,049909;1,049634;
3,155260;1,049909;1,049634;
3,156260;1,049909;1,049634;
3,157260;1,049909;1,049634;
3,158260;1,049909;1,049634;
3,159260;1,049909;1,049634;
3,160260;1,049909;1,049634;
3,161260;1,049909;1,049634;
3,162260;1,049909;1,049634;
3,163260;1,049909;1,049634;
3,164260;1,049909;1,049634;
3,165260;1,049909;1,049634;
3,166260;1,049909;1,049634;
3,167260;1,049909;1,049634;
3,168260;1,049909;1,049634;
3,169260;1,049909;1,049634;
3,170260;1,049909;1,049634;
3,171260;1,049909;1,049634;
3,172260;1,049908;1,049634;
3,173260;1,049908;1,049634;
3,174260;1,049908;1,049634;
3,175260;1,049908;1,049635;
3,176260;1,049908;1,049635;
3,177260;1,049908;1,049635;
3,178260;1,049908;1,049635;
3,179260;1,049908;1,049635;
3,180260;1,049908;1,049635;
3,181260;1,049908;1,049635;
3,182260;1,049908;1,049635;
3,183260;1,049908;1,049635;
3,184260;1,049908;1,049635;
3,185260;1,049908;1,049635;
3,186260;1,049908;1,049635;
3,187260;1,049908;1,049635;
3,188260;1,049908;1,049635;
3,189260;1,049908;1,049635;
3,190260;1,049908;1,049635;
3,191260;1,049907;1,049635;
3,192260;1,049907;1,049635;
3,193260;1,049907;1,049635;
3,194260;1,049907;1,049635;
3,195260;1,049907;1,049635;
3,196260;1,049907;1,049635;
3,197260;1,049907;1,049635;
3,198260;1,049907;1,049635;
3,199260;1,049907;1,049635;
3,200260;1,049907;1,049636;
3,201260;1,049907;1,049636;
3,202260;1,049907;1,049636;
3,203260;1,049907;1,049636;
3,204260;1,049907;1,049636;
3,205260;1,049907;1,049636;
3,206260;1,049907;1,049636;
3,207260;1,049907;1,049636;
3,208260;1,049907;1,049636;
3,209260;1,049907;1,049636;
3,210260;1,049906;1,049636;
3,211260;1,049906;1,049636;
3,212260;1,049906;1,049636;
3,213260;1,049906;1,049636;
3,214260;1,049906;1,049636;
3,215260;1,049906;1,049636;
3,216260;1,049906;1,049636;
3,217260;1,049906;1,049636;
3,218260;1,049906;1,049636;
3,219260;1,049906;1,049636;
3,220260;1,049906;1,049636;
3,221260;1,049906;1,049636;
3,222260;1,049906;1,049636;
3,223260;1,049906;1,049636;
3,224260;1,049906;1,049636;
3,225260;1,049906;1,049636;
3,226260;1,049906;1,049637;
3,227260;1,049906;1,049637;
3,228260;1,049906;1,049637;
3,229260;1,049905;1,049637;
3,230260;1,049905;1,049637;
3,231260;1,049905;1,049637;
3,232260;1,049905;1,049637;
3,233260;1,049905;1,049637;
3,234260;1,049905;1,049637;
3,235260;1,049905;1,049637;
3,236260;1,049905;1,049637;
3,237260;1,049905;1,049637;
3,238260;1,049905;1,049637;
3,239260;1,049905;1,049637;
3,240260;1,049905;1,049637;
3,241260;1,049905;1,049637;
3,242260;1,049905;1,049637;
3,243260;1,049905;1,049637;
3,244260;1,049905;1,049637;
3,245260;1,049905;1,049637;
3,246260;1,049905;1,049637;
3,247260;1,049905;1,049637;
3,248260;1,049905;1,049637;
3,249260;1,049904;1,049637;
3,250260;1,049904;1,049637;
3,251260;1,049904;1,049637;
3,252260;1,049904;1,049638;
3,253260;1,049904;1,049638;
3,254260;1,049904;1,049638;
3,255260;1,049904;1,049638;
3,256260;1,049904;1,049638;
3,257260;1,049904;1,049638;
3,258260;1,049904;1,049638;
3,259260;1,049904;1,049638;
3,260260;1,049904;1,049638;
3,261260;1,049904;1,049638;
3,262260;1,049904;1,049638;
3,263260;1,049904;1,049638;
3,264260;1,049904;1,049638;
3,265260;1,049904;1,049638;
3,266260;1,049904;1,049638;
3,267260;1,049904;1,049638;
3,268260;1,049903;1,049638;
3,269260;1,049903;1,049638;
3,270260;1,049903;1,049638;
3,271260;1,049903;1,049638;
3,272260;1,049903;1,049638;
3,273260;1,049903;1,049638;
3,274260;1,049903;1,049638;
3,275260;1,049903;1,049638;
3,276260;1,049903;1,049638;
