time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;GEN____1_SM_generator_theta;GEN____1_SM_generator_thetaInternal_value;GEN____1_SM_Speed_speedProtection_omegaMonitoredPu;GEN____1_SM_Speed_speedProtection_switchOffSignal;OMEGA_REF_omega_grp_0_value;OMEGA_REF_omegaRef_0_value;
3.870638;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089902;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.388373;-0.000164;39.999975;0.002710;-0.004091;-16.650320;43.648910;25.019821;12.847382;17.546500;1.058870;1.070233;1.048790;1.011509;1.096342;1.435735;1.269109;1.112175;1.460069;1.194868;0.309596;0.309635;1.000000;-1.000000;1.000000;1.000000;
4.999999;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089902;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.389472;-0.000134;40.000157;0.001507;-0.004085;-16.650467;43.649109;25.020237;12.847408;17.546511;1.058870;1.070233;1.048790;1.011508;1.096342;1.435736;1.269110;1.112177;1.460070;1.194868;0.309597;0.309636;1.000000;-1.000000;1.000000;1.000000;
4.999999;0.006982;0.708622;0.949627;0.728035;0.651779;0.899310;0.871026;1.001705;0.856966;0.858242;0.875323;0.884598;0.878130;0.851028;1.000000;1.000000;1.000000;1.000000;1.000000;17.442911;34.357496;309.409883;152.701069;19.550838;17.413496;675.771549;228.559108;91.780526;74.698583;0.296490;0.899310;0.794725;0.964263;1.031563;5.000000;5.000000;2.057085;4.878529;2.490448;0.309597;1.022829;1.000000;-1.000000;1.000000;1.000000;
4.999999;0.006982;0.708622;0.949627;0.728035;0.651779;0.899310;0.871026;1.001705;0.856966;0.858241;0.875323;0.884598;0.878130;0.851028;1.000000;1.000000;1.000000;1.000000;1.000000;17.442880;34.357416;309.409671;152.701118;19.550867;17.413463;675.771043;228.559149;91.780459;74.698616;0.296490;0.899310;0.794725;0.964263;1.031563;5.000000;5.000000;2.057087;4.878533;2.490449;0.309597;1.022828;1.000000;-1.000000;1.000000;1.000000;
4.999999;0.006982;0.708622;0.949627;0.728035;0.651779;0.899310;0.871026;1.001705;0.856966;0.858241;0.875323;0.884598;0.878130;0.851028;1.000000;1.000000;1.000000;1.000000;1.000000;17.442880;34.357416;309.409671;152.701118;19.550867;17.413463;675.771043;228.559149;91.780459;74.698616;0.296490;0.899310;0.794725;0.964263;1.031563;5.000000;5.000000;2.057087;4.878533;2.490449;0.309597;1.022828;1.000000;-1.000000;1.000000;1.000000;
4.999999;0.006982;0.708622;0.949627;0.728035;0.651779;0.899310;0.871026;1.001705;0.856966;0.858241;0.875323;0.884598;0.878130;0.851028;1.000000;1.000000;1.000000;1.000000;1.000000;17.442880;34.357416;309.409671;152.701118;19.550867;17.413463;675.771043;228.559149;91.780459;74.698616;0.296490;0.899310;0.794725;0.964263;1.031563;5.000000;5.000000;2.057087;4.878533;2.490449;0.309597;1.022828;1.000000;-1.000000;1.000000;1.000000;
5.000000;0.006982;0.708621;0.949627;0.728035;0.651779;0.899309;0.871025;1.001705;0.856965;0.858241;0.875323;0.884597;0.878130;0.851027;1.000000;1.000000;1.000000;1.000000;1.000000;17.442796;34.357192;309.409079;152.701255;19.550951;17.413372;675.769629;228.559262;91.780271;74.698707;0.296489;0.899309;0.794724;0.964263;1.031563;5.000000;5.000000;2.057092;4.878547;2.490451;0.309597;1.022828;1.000000;-1.000000;1.000000;1.000000;
5.000001;0.006982;0.708620;0.949626;0.728034;0.651778;0.899308;0.871025;1.001704;0.856965;0.858240;0.875322;0.884597;0.878129;0.851027;1.000000;1.000000;1.000000;1.000000;1.000000;17.442681;34.356888;309.408275;152.701441;19.551064;17.413248;675.767709;228.559415;91.780016;74.698832;0.296488;0.899308;0.794723;0.964262;1.031563;5.000000;5.000000;2.057099;4.878564;2.490454;0.309597;1.022828;1.000000;-1.000000;1.000000;1.000000;
5.000003;0.006982;0.708619;0.949626;0.728033;0.651777;0.899306;0.871024;1.001704;0.856964;0.858239;0.875320;0.884595;0.878127;0.851025;1.000000;1.000000;1.000000;1.000000;1.000000;17.442451;34.356279;309.406668;152.701813;19.551291;17.413000;675.763868;228.559721;91.779506;74.699081;0.296485;0.899306;0.794721;0.964262;1.031562;5.000000;5.000000;2.057112;4.878600;2.490460;0.309597;1.022828;1.000000;-1.000000;1.000000;1.000000;
5.000007;0.006982;0.708615;0.949624;0.728031;0.651775;0.899303;0.871022;1.001703;0.856962;0.858237;0.875317;0.884591;0.878124;0.851023;1.000000;1.000000;1.000000;1.000000;1.000000;17.441991;34.355062;309.403453;152.702556;19.551745;17.412503;675.756188;228.560334;91.778486;74.699579;0.296481;0.899303;0.794718;0.964260;1.031562;5.000000;5.000000;2.057140;4.878671;2.490473;0.309597;1.022828;1.000000;-1.000000;1.000000;1.000000;
5.000015;0.006981;0.708609;0.949621;0.728026;0.651770;0.899296;0.871019;1.001701;0.856958;0.858232;0.875312;0.884585;0.878117;0.851018;1.000000;1.000000;1.000000;0.999999;1.000000;17.441072;34.352628;309.397023;152.704044;19.552652;17.411511;675.740829;228.561558;91.776446;74.700575;0.296472;0.899296;0.794710;0.964258;1.031560;5.000000;5.000000;2.057195;4.878813;2.490497;0.309597;1.022827;1.000000;-1.000000;1.000000;1.000000;
5.000031;0.006981;0.708596;0.949616;0.728017;0.651761;0.899282;0.871012;1.001698;0.856949;0.858223;0.875300;0.884571;0.878104;0.851008;1.000000;0.999999;1.000000;0.999999;1.000000;17.439235;34.347764;309.384167;152.707017;19.554466;17.409526;675.710121;228.564007;91.772370;74.702566;0.296454;0.899282;0.794695;0.964252;1.031558;5.000000;5.000000;2.057304;4.879098;2.490546;0.309597;1.022825;1.000000;-1.000000;1.000000;1.000000;
5.000063;0.006980;0.708570;0.949604;0.727999;0.651742;0.899253;0.870997;1.001691;0.856933;0.858205;0.875277;0.884544;0.878078;0.850987;1.000001;0.999999;0.999999;0.999997;0.999999;17.435561;34.338046;309.358468;152.712959;19.558092;17.405559;675.648738;228.568899;91.764230;74.706545;0.296418;0.899253;0.794664;0.964241;1.031553;5.000000;5.000000;2.057523;4.879666;2.490645;0.309597;1.022822;1.000001;-1.000000;1.000001;1.000000;
5.000127;0.006979;0.708519;0.949581;0.727963;0.651705;0.899196;0.870969;1.001678;0.856900;0.858168;0.875231;0.884489;0.878026;0.850947;1.000002;0.999997;0.999999;0.999994;0.999998;17.428221;34.318654;309.307117;152.724829;19.565331;17.397633;675.526115;228.578662;91.747998;74.714491;0.296345;0.899196;0.794604;0.964219;1.031543;5.000000;5.000000;2.057961;4.880799;2.490841;0.309597;1.022816;1.000002;-1.000000;1.000002;0.999999;
5.000255;0.006976;0.708417;0.949536;0.727891;0.651631;0.899084;0.870912;1.001651;0.856834;0.858096;0.875140;0.884380;0.877922;0.850866;1.000004;0.999995;0.999998;0.999989;0.999996;17.413571;34.280046;309.204607;152.748506;19.579769;17.381809;675.281427;228.598112;91.715724;74.730334;0.296201;0.899084;0.794483;0.964176;1.031524;5.000000;5.000000;2.058834;4.883057;2.491232;0.309598;1.022804;1.000004;-1.000000;1.000004;0.999998;
5.000511;0.006971;0.708213;0.949445;0.727748;0.651483;0.898860;0.870798;1.001598;0.856703;0.857951;0.874959;0.884165;0.877715;0.850705;1.000007;0.999990;0.999996;0.999978;0.999993;17.384388;34.203523;309.000352;152.795611;19.608478;17.350282;674.794286;228.636702;91.651936;74.761826;0.295914;0.898860;0.794242;0.964089;1.031485;5.000000;5.000000;2.060574;4.887535;2.492009;0.309598;1.022780;1.000007;-1.000000;1.000007;0.999997;
5.001023;0.006960;0.707809;0.949264;0.727466;0.651192;0.898420;0.870575;1.001493;0.856445;0.857666;0.874602;0.883741;0.877310;0.850388;1.000015;0.999980;0.999992;0.999955;0.999985;17.326484;34.053211;308.594889;152.888845;19.665236;17.287701;673.828867;228.712651;91.527354;74.824044;0.295343;0.898420;0.793764;0.963916;1.031408;5.000000;5.000000;2.064026;4.896339;2.493539;0.309601;1.022732;1.000015;-1.000000;1.000015;0.999994;
5.002047;0.006939;0.707016;0.948910;0.726913;0.650623;0.897569;0.870140;1.001290;0.855944;0.857113;0.873911;0.882921;0.876525;0.849775;1.000029;0.999960;0.999983;0.999911;0.999971;17.212502;33.763169;307.796004;153.071544;19.776197;17.164408;671.932938;228.859737;91.289866;74.945477;0.294215;0.897569;0.792825;0.963576;1.031260;5.000000;5.000000;2.070817;4.913358;2.496506;0.309611;1.022635;1.000029;-1.000000;1.000029;0.999988;
5.004095;0.006898;0.705486;0.948224;0.725858;0.649538;0.895979;0.869315;1.000907;0.854998;0.856071;0.872616;0.881390;0.875058;0.848622;1.000058;0.999921;0.999966;0.999823;0.999941;16.991630;33.222769;306.245293;153.422844;19.988462;16.925065;668.276495;229.135437;90.859272;75.176814;0.292015;0.895979;0.791012;0.962919;1.030981;5.000000;5.000000;2.083963;4.945140;2.502083;0.309650;1.022439;1.000058;-1.000000;1.000058;0.999976;
5.008155;0.006820;0.702660;0.946952;0.723948;0.647585;0.893236;0.867846;1.000231;0.853326;0.854243;0.870366;0.878744;0.872520;0.846609;1.000117;0.999844;0.999933;0.999654;0.999881;16.580172;32.289393;303.348129;154.070701;20.375203;16.477471;661.530496;229.614907;90.164106;75.593488;0.287865;0.893236;0.787663;0.961698;1.030494;5.000000;5.000000;2.108378;5.000001;2.511829;0.309807;1.022048;1.000117;-1.000000;1.000117;0.999953;
5.008155;0.006820;0.702660;0.946952;0.723948;0.647585;0.893236;0.867846;1.000231;0.853326;0.854243;0.870366;0.878744;0.872520;0.846609;1.000117;0.999844;0.999933;0.999654;0.999881;16.580172;32.289393;303.348129;154.070701;20.375203;16.477471;661.530496;229.614907;90.164106;75.593488;0.287865;0.893236;0.787663;0.961698;1.030494;5.000000;5.000000;2.108378;5.000001;2.511829;0.309807;1.022048;1.000117;-1.000000;1.000117;0.999953;
5.008156;0.006820;0.702660;0.946952;0.723948;0.647584;0.893236;0.867846;1.000231;0.853326;0.854242;0.870365;0.878743;0.872519;0.846609;1.000117;0.999844;0.999933;0.999654;0.999881;16.580075;32.289182;303.347445;154.070854;20.375294;16.477365;661.528917;229.615014;90.163960;75.593584;0.287864;0.893236;0.787663;0.961698;1.030494;5.000000;5.000000;2.108384;5.000000;2.511831;0.309807;1.022048;1.000117;-1.000000;1.000117;0.999953;
5.008157;0.006820;0.702659;0.946952;0.723947;0.647584;0.893235;0.867846;1.000231;0.853325;0.854242;0.870365;0.878742;0.872519;0.846609;1.000117;0.999844;0.999933;0.999654;0.999881;16.579978;32.288975;303.346760;154.071005;20.375384;16.477259;661.527339;229.615121;90.163815;75.593680;0.287863;0.893235;0.787662;0.961698;1.030494;5.000000;5.000000;2.108390;5.000000;2.511833;0.309807;1.022048;1.000117;-1.000000;1.000117;0.999953;
5.008159;0.006820;0.702658;0.946951;0.723946;0.647583;0.893234;0.867845;1.000231;0.853325;0.854241;0.870364;0.878741;0.872518;0.846608;1.000117;0.999844;0.999933;0.999653;0.999881;16.579783;32.288560;303.345391;154.071308;20.375563;16.477047;661.524181;229.615335;90.163525;75.593871;0.287861;0.893234;0.787660;0.961697;1.030493;5.000000;5.000000;2.108401;5.000000;2.511838;0.309807;1.022048;1.000117;-1.000000;1.000117;0.999953;
5.008163;0.006820;0.702655;0.946950;0.723944;0.647581;0.893232;0.867844;1.000230;0.853323;0.854240;0.870362;0.878739;0.872516;0.846606;1.000117;0.999844;0.999933;0.999653;0.999881;16.579395;32.287737;303.342653;154.071912;20.375920;16.476624;661.517867;229.615763;90.162945;75.594253;0.287857;0.893232;0.787657;0.961696;1.030493;5.000000;5.000000;2.108424;5.000000;2.511846;0.309807;1.022048;1.000117;-1.000000;1.000117;0.999953;
5.008171;0.006820;0.702650;0.946947;0.723941;0.647577;0.893227;0.867841;1.000229;0.853320;0.854236;0.870358;0.878734;0.872511;0.846602;1.000117;0.999844;0.999932;0.999653;0.999881;16.578619;32.286085;303.337179;154.073122;20.376636;16.475777;661.505240;229.616618;90.161786;75.595018;0.287849;0.893227;0.787651;0.961694;1.030492;5.000000;5.000000;2.108470;5.000000;2.511864;0.309808;1.022047;1.000117;-1.000000;1.000117;0.999953;
5.008187;0.006820;0.702639;0.946943;0.723934;0.647570;0.893217;0.867836;1.000226;0.853314;0.854230;0.870349;0.878725;0.872502;0.846595;1.000117;0.999844;0.999932;0.999652;0.999881;16.577068;32.282785;303.326232;154.075541;20.378066;16.474084;661.479994;229.618327;90.159469;75.596547;0.287834;0.893217;0.787638;0.961689;1.030490;5.000000;5.000000;2.108562;5.000000;2.511899;0.309809;1.022045;1.000117;-1.000000;1.000117;0.999953;
5.008219;0.006819;0.702618;0.946933;0.723920;0.647556;0.893198;0.867825;1.000221;0.853302;0.854217;0.870333;0.878706;0.872484;0.846581;1.000118;0.999843;0.999932;0.999651;0.999880;16.573966;32.276192;303.304349;154.080375;20.380925;16.470700;661.429530;229.621743;90.154844;75.599603;0.287802;0.893198;0.787613;0.961680;1.030487;5.000000;5.000000;2.108746;5.000000;2.511968;0.309810;1.022042;1.000118;-1.000000;1.000118;0.999953;
5.008283;0.006818;0.702576;0.946914;0.723892;0.647527;0.893159;0.867804;1.000212;0.853278;0.854190;0.870302;0.878669;0.872448;0.846552;1.000119;0.999842;0.999932;0.999648;0.999879;16.567768;32.263035;303.260624;154.090034;20.386634;16.463938;661.328720;229.628558;90.145629;75.605706;0.287739;0.893159;0.787563;0.961662;1.030480;5.000000;5.000000;2.109112;5.000000;2.512107;0.309814;1.022036;1.000119;-1.000000;1.000119;0.999952;
5.008411;0.006816;0.702492;0.946876;0.723836;0.647470;0.893082;0.867761;1.000192;0.853230;0.854138;0.870238;0.878594;0.872377;0.846495;1.000120;0.999839;0.999930;0.999643;0.999877;16.555396;32.236840;303.173341;154.109309;20.398024;16.450438;661.127568;229.642128;90.127333;75.617873;0.287613;0.893082;0.787463;0.961625;1.030466;5.000000;5.000000;2.109844;5.000000;2.512384;0.309820;1.022024;1.000120;-1.000000;1.000120;0.999952;
5.008667;0.006811;0.702324;0.946800;0.723724;0.647357;0.892929;0.867677;1.000154;0.853135;0.854035;0.870112;0.878447;0.872235;0.846381;1.000124;0.999835;0.999928;0.999633;0.999874;16.530752;32.184918;302.999440;154.147694;20.420684;16.423537;660.727127;229.669031;90.091280;75.642058;0.287362;0.892929;0.787264;0.961552;1.030439;5.000000;5.000000;2.111301;5.000000;2.512933;0.309834;1.021999;1.000124;-1.000000;1.000124;0.999950;
5.009179;0.006802;0.701991;0.946650;0.723504;0.647133;0.892629;0.867511;1.000079;0.852947;0.853831;0.869864;0.878157;0.871957;0.846159;1.000131;0.999825;0.999924;0.999612;0.999866;16.481850;32.082918;302.654279;154.223817;20.465533;16.370130;659.933638;229.721889;90.021304;75.689839;0.286863;0.892629;0.786870;0.961408;1.030385;5.000000;5.000000;2.114192;5.000000;2.514012;0.309863;1.021949;1.000131;-1.000000;1.000131;0.999947;
5.010203;0.006783;0.701339;0.946354;0.723075;0.646696;0.892052;0.867188;0.999932;0.852584;0.853436;0.869385;0.877599;0.871422;0.845728;1.000146;0.999806;0.999916;0.999570;0.999851;16.385576;31.886052;301.974393;154.373565;20.553400;16.264865;658.375792;229.823901;89.889657;75.783089;0.285877;0.892052;0.786096;0.961124;1.030280;5.000000;5.000000;2.119875;5.000000;2.516096;0.309925;1.021851;1.000146;-1.000000;1.000146;0.999942;
5.012251;0.006747;0.700081;0.945784;0.722255;0.645864;0.890981;0.866577;0.999658;0.851900;0.852697;0.868494;0.876564;0.870427;0.844923;1.000176;0.999768;0.999899;0.999487;0.999820;16.198972;31.519022;300.655340;154.663788;20.722224;16.060346;655.373137;230.013714;89.657976;75.960709;0.283955;0.890981;0.784602;0.960574;1.030086;5.000000;5.000000;2.130860;5.000000;2.519979;0.310070;1.021654;1.000176;-1.000000;1.000176;0.999930;
5.016347;0.006680;0.697743;0.944720;0.720762;0.644357;0.889150;0.865490;0.999179;0.850695;0.851404;0.866956;0.874790;0.868722;0.843525;1.000235;0.999692;0.999865;0.999325;0.999758;15.848228;30.878750;298.172131;155.212323;21.035132;15.673957;649.793757;230.340999;89.309435;76.283158;0.280297;0.889150;0.781824;0.959548;1.029752;5.000000;5.000000;2.151379;5.000000;2.526674;0.310439;1.021264;1.000235;-1.000000;1.000235;0.999908;
5.024539;0.006557;0.693703;0.942873;0.718290;0.641886;0.886536;0.863780;0.998460;0.848846;0.849456;0.864711;0.872247;0.866271;0.841452;1.000354;0.999542;0.999796;0.999009;0.999633;15.227183;29.889611;293.765615;156.215774;21.580836;14.981784;640.151778;230.817172;88.994384;76.815544;0.273662;0.886536;0.777017;0.957762;1.029270;5.000000;5.000000;2.187112;5.000000;2.536309;0.311492;1.020522;1.000354;-1.000000;1.000354;0.999863;
5.032731;0.006450;0.690424;0.941367;0.716418;0.640044;0.885108;0.862609;0.998022;0.847650;0.848244;0.863414;0.870842;0.864912;0.840207;1.000474;0.999395;0.999728;0.998702;0.999505;14.701343;29.200987;290.030982;157.130425;22.039415;14.384325;632.305674;231.091028;89.103291;77.218928;0.267859;0.885107;0.773104;0.956299;1.029009;5.000000;5.000000;2.216377;5.000000;2.541535;0.312967;1.019849;1.000474;-1.000000;1.000474;0.999819;
5.040923;0.006358;0.687793;0.940161;0.715041;0.638715;0.884616;0.861879;0.997817;0.846986;0.847627;0.862874;0.870334;0.864414;0.839628;1.000594;0.999251;0.999659;0.998403;0.999376;14.256586;28.712323;286.874691;157.998944;22.433988;13.866675;625.982608;231.204573;89.539459;77.518510;0.262787;0.884614;0.769956;0.955120;1.028931;5.000000;5.000000;2.239949;5.000000;2.543087;0.314862;1.019273;1.000594;-1.000000;1.000594;0.999776;
5.049115;0.006277;0.685713;0.939217;0.714068;0.637803;0.884851;0.861509;0.997802;0.846753;0.847487;0.862929;0.870526;0.864591;0.839576;1.000715;0.999109;0.999591;0.998109;0.999245;13.880729;28.346486;284.211394;158.855260;22.782594;13.416036;620.944762;231.192782;90.225461;77.735449;0.258353;0.884848;0.767458;0.954190;1.029005;5.000000;5.000000;2.258540;5.000000;2.541602;0.317177;1.018819;1.000715;-1.000000;1.000715;0.999734;
5.057307;0.006207;0.684097;0.938499;0.713424;0.637226;0.885648;0.861430;0.997944;0.846867;0.847729;0.863451;0.871259;0.865290;0.839942;1.000835;0.998969;0.999522;0.997820;0.999113;13.563501;28.047052;281.965841;159.725198;23.098691;13.021653;616.990381;231.083557;91.101668;77.886796;0.254475;0.885645;0.765509;0.953478;1.029205;5.000000;5.000000;2.272788;5.000000;2.537612;0.319911;1.018506;1.000835;-1.000000;1.000835;0.999692;
5.065499;0.006146;0.682874;0.937979;0.713049;0.636920;0.886877;0.861586;0.998215;0.847261;0.848274;0.864338;0.872408;0.866394;0.840637;1.000956;0.998830;0.999452;0.997535;0.998980;13.296262;27.773610;280.072672;160.627910;23.392053;12.674514;613.949711;230.898906;92.122285;77.986188;0.251081;0.886874;0.764025;0.952955;1.029507;5.000000;5.000000;2.283252;5.000000;2.531559;0.323063;1.018355;1.000956;-1.000000;1.000956;0.999650;
5.073691;0.006093;0.681981;0.937630;0.712892;0.636830;0.888437;0.861932;0.998590;0.847880;0.849062;0.865510;0.873877;0.867809;0.841590;1.001077;0.998693;0.999383;0.997254;0.998847;13.071753;27.497564;278.475640;161.577396;23.669697;12.367078;611.680287;230.656041;93.252310;78.044479;0.248108;0.888435;0.762934;0.952596;1.029895;5.000000;5.000000;2.290426;5.000000;2.523808;0.326633;1.018380;1.001077;-1.000000;1.001077;0.999609;
5.090075;0.006005;0.680938;0.937333;0.713040;0.637101;0.892183;0.863022;0.999562;0.849584;0.851128;0.868412;0.877420;0.871235;0.844011;1.001319;0.998421;0.999244;0.996704;0.998577;12.722275;26.852679;275.938356;163.659189;24.199185;11.841951;608.884326;230.057193;95.717209;78.078021;0.243156;0.892183;0.761636;0.952267;1.030853;5.000000;5.000000;2.297016;5.000000;2.504650;0.335022;1.019014;1.001319;-1.000000;1.001319;0.999527;
5.094263;0.005985;0.680800;0.937329;0.713153;0.637244;0.893235;0.863366;0.999848;0.850096;0.851736;0.869240;0.878418;0.872202;0.844712;1.001381;0.998353;0.999208;0.996566;0.998508;12.650671;26.659823;275.401980;164.234782;24.331166;11.723220;608.474272;229.886158;96.378792;78.073042;0.242070;0.893236;0.761458;0.952252;1.031128;5.000000;5.000000;2.297309;5.000000;2.499139;0.337433;1.019310;1.001381;-1.000000;1.001381;0.999507;
5.094263;0.005985;0.680801;0.937329;0.713154;0.637245;0.893237;0.863367;0.999849;0.850097;0.851737;0.869242;0.878419;0.872203;0.844713;1.001381;0.998353;0.999208;0.996566;0.998508;12.650717;26.660752;275.402525;164.234245;24.330945;11.723291;608.475164;229.885992;96.379496;78.073076;0.242070;0.893237;0.761458;0.952252;1.031128;4.999994;5.000012;2.297308;4.999991;2.499137;0.337433;1.019309;1.001381;-1.000000;1.001381;0.999507;
5.094264;0.005985;0.680801;0.937329;0.713154;0.637245;0.893237;0.863367;0.999849;0.850097;0.851737;0.869242;0.878420;0.872204;0.844713;1.001381;0.998353;0.999208;0.996566;0.998508;12.650699;26.660705;275.402408;164.234383;24.330976;11.723261;608.475099;229.885949;96.379660;78.073072;0.242069;0.893237;0.761458;0.952252;1.031128;5.000000;5.000000;2.297308;4.999986;2.499136;0.337434;1.019309;1.001381;-1.000000;1.001381;0.999507;
5.094265;0.005985;0.680801;0.937329;0.713154;0.637245;0.893237;0.863367;0.999849;0.850098;0.851738;0.869242;0.878420;0.872204;0.844713;1.001381;0.998353;0.999208;0.996566;0.998508;12.650684;26.660659;275.402293;164.234522;24.331007;11.723234;608.475033;229.885905;96.379823;78.073069;0.242069;0.893237;0.761458;0.952252;1.031129;5.000000;5.000000;2.297307;4.999980;2.499134;0.337435;1.019309;1.001381;-1.000000;1.001381;0.999507;
5.094267;0.005985;0.680801;0.937329;0.713154;0.637245;0.893238;0.863367;0.999849;0.850098;0.851738;0.869242;0.878420;0.872204;0.844713;1.001381;0.998353;0.999208;0.996566;0.998508;12.650653;26.660569;275.402062;164.234799;24.331068;11.723181;608.474901;229.885819;96.380149;78.073064;0.242069;0.893238;0.761458;0.952252;1.031129;5.000000;5.000001;2.297307;4.999970;2.499132;0.337436;1.019309;1.001381;-1.000000;1.001381;0.999507;
5.094271;0.005985;0.680801;0.937329;0.713154;0.637245;0.893239;0.863367;0.999849;0.850098;0.851738;0.869243;0.878421;0.872205;0.844714;1.001381;0.998353;0.999208;0.996566;0.998508;12.650591;26.660386;275.401601;164.235354;24.331192;11.723073;608.474637;229.885645;96.380802;78.073052;0.242068;0.893239;0.761458;0.952252;1.031129;5.000000;5.000000;2.297307;4.999948;2.499126;0.337438;1.019310;1.001381;-1.000000;1.001381;0.999507;
5.094279;0.005985;0.680801;0.937329;0.713155;0.637245;0.893241;0.863368;0.999850;0.850099;0.851740;0.869245;0.878423;0.872207;0.844716;1.001381;0.998353;0.999208;0.996566;0.998508;12.650467;26.660022;275.400678;164.236463;24.331438;11.722859;608.474110;229.885298;96.382107;78.073028;0.242066;0.893241;0.761458;0.952252;1.031130;5.000000;5.000000;2.297307;4.999906;2.499115;0.337443;1.019310;1.001381;-1.000000;1.001381;0.999507;
5.094295;0.005985;0.680800;0.937329;0.713155;0.637246;0.893245;0.863370;0.999851;0.850102;0.851742;0.869248;0.878427;0.872211;0.844718;1.001381;0.998352;0.999208;0.996565;0.998507;12.650220;26.659293;275.398832;164.238681;24.331932;11.722429;608.473058;229.884604;96.384718;78.072981;0.242062;0.893245;0.761457;0.952252;1.031131;5.000000;5.000000;2.297306;4.999821;2.499093;0.337452;1.019312;1.001381;-1.000000;1.001381;0.999506;
5.094327;0.005985;0.680800;0.937329;0.713156;0.637247;0.893254;0.863373;0.999853;0.850106;0.851747;0.869255;0.878436;0.872219;0.844724;1.001382;0.998352;0.999207;0.996564;0.998507;12.649726;26.657834;275.395143;164.243119;24.332919;11.721571;608.470957;229.883216;96.389939;78.072886;0.242054;0.893254;0.761457;0.952252;1.031133;5.000000;5.000000;2.297303;4.999650;2.499048;0.337471;1.019314;1.001382;-1.000000;1.001382;0.999506;
5.094391;0.005985;0.680798;0.937330;0.713159;0.637250;0.893271;0.863378;0.999858;0.850114;0.851757;0.869268;0.878452;0.872235;0.844736;1.001383;0.998351;0.999207;0.996562;0.998506;12.648738;26.654915;275.387771;164.251997;24.334892;11.719856;608.466775;229.880438;96.400383;78.072695;0.242039;0.893271;0.761455;0.952252;1.031137;5.000000;5.000000;2.297299;4.999309;2.498959;0.337509;1.019319;1.001383;-1.000000;1.001383;0.999506;
5.094519;0.005984;0.680796;0.937330;0.713163;0.637256;0.893305;0.863390;0.999867;0.850131;0.851777;0.869295;0.878484;0.872266;0.844759;1.001385;0.998349;0.999206;0.996558;0.998504;12.646768;26.649065;275.373054;164.269768;24.338839;11.716429;608.458487;229.874880;96.421275;78.072311;0.242008;0.893305;0.761452;0.952253;1.031146;5.000000;5.000000;2.297290;4.998627;2.498781;0.337584;1.019329;1.001385;-1.000000;1.001385;0.999505;
5.094775;0.005983;0.680791;0.937332;0.713173;0.637267;0.893373;0.863413;0.999886;0.850165;0.851817;0.869350;0.878549;0.872329;0.844804;1.001388;0.998344;0.999204;0.996550;0.998500;12.642846;26.637323;275.343730;164.305363;24.346730;11.709591;608.442214;229.863750;96.463074;78.071532;0.241946;0.893373;0.761445;0.952254;1.031164;5.000000;5.000000;2.297270;4.997261;2.498425;0.337736;1.019348;1.001388;-1.000000;1.001388;0.999504;
5.095287;0.005981;0.680783;0.937336;0.713192;0.637290;0.893510;0.863460;0.999923;0.850233;0.851897;0.869458;0.878679;0.872455;0.844896;1.001396;0.998336;0.999199;0.996533;0.998491;12.635072;26.613670;275.285516;164.376770;24.362505;11.695974;608.410868;229.841437;96.546736;78.069934;0.241824;0.893510;0.761433;0.952256;1.031200;5.000000;5.000000;2.297226;4.994525;2.497709;0.338040;1.019389;1.001396;-1.000000;1.001396;0.999502;
