time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_U1Pu;_LOAD___3_EC_transformer_U2Pu;_LOAD___3_EC_transformer_tap;TAP_CHANGER_LOAD_3_tapChanger_valueMin;TAP_CHANGER_LOAD_3_tapChanger_valueMax;
80.001008;1.059989;1.044836;1.007099;1.017008;1.019143;1.070140;1.061184;1.089805;1.055689;1.050813;1.056890;1.055302;1.050479;1.035475;1.000498;1.000498;1.000498;1.000498;1.000498;229.830129;37.774356;2.109138;0.041321;0.032909;-15.641292;44.959959;44.156662;13.104908;17.707418;0.216926;0.126928;0.921412;0.289152;0.977860;1.007099;0.977860;6.000000;0.990000;1.010000;
80.002032;1.059989;1.044835;1.007097;1.017008;1.019142;1.070139;1.061183;1.089805;1.055688;1.050812;1.056890;1.055301;1.050478;1.035474;1.000498;1.000498;1.000497;1.000498;1.000498;229.831180;37.775096;2.107170;0.041019;0.033194;-15.640892;44.960562;44.155931;13.105009;17.707562;0.216926;0.126928;0.921409;0.289151;0.977858;1.007097;0.977858;6.000000;0.990000;1.010000;
80.004080;1.059988;1.044835;1.007094;1.017006;1.019141;1.070138;1.061182;1.089804;1.055687;1.050811;1.056889;1.055300;1.050477;1.035473;1.000498;1.000498;1.000497;1.000497;1.000498;229.833271;37.776576;2.103222;0.040474;0.033751;-15.640127;44.961733;44.154552;13.105207;17.707841;0.216926;0.126928;0.921404;0.289148;0.977855;1.007094;0.977855;6.000000;0.990000;1.010000;
80.008176;1.059988;1.044833;1.007087;1.017004;1.019139;1.070136;1.061180;1.089803;1.055685;1.050810;1.056887;1.055298;1.050475;1.035472;1.000498;1.000497;1.000497;1.000497;1.000497;229.837419;37.779544;2.095280;0.039585;0.034822;-15.638730;44.963940;44.152116;13.105587;17.708361;0.216925;0.126927;0.921395;0.289143;0.977848;1.007087;0.977848;6.000000;0.990000;1.010000;
80.016368;1.059986;1.044830;1.007075;1.016999;1.019135;1.070133;1.061177;1.089802;1.055682;1.050807;1.056884;1.055295;1.050472;1.035469;1.000497;1.000497;1.000496;1.000497;1.000497;229.845659;37.785568;2.079201;0.038426;0.036827;-15.636418;44.967880;44.148431;13.106296;17.709268;0.216924;0.126926;0.921379;0.289135;0.977837;1.007075;0.977837;6.000000;0.990000;1.010000;
80.032752;1.059984;1.044825;1.007056;1.016992;1.019129;1.070129;1.061173;1.089800;1.055678;1.050802;1.056880;1.055291;1.050468;1.035464;1.000497;1.000497;1.000494;1.000496;1.000497;229.862361;37.798250;2.046152;0.037598;0.040480;-15.633387;44.974253;44.145170;13.107575;17.710657;0.216923;0.126925;0.921353;0.289121;0.977819;1.007056;0.977819;6.000000;0.990000;1.010000;
80.065520;1.059981;1.044819;1.007031;1.016983;1.019121;1.070125;1.061168;1.089797;1.055672;1.050797;1.056875;1.055287;1.050464;1.035460;1.000497;1.000496;1.000490;1.000494;1.000496;229.898572;37.827142;1.975512;0.038130;0.047129;-15.631819;44.983046;44.151266;13.109793;17.712297;0.216921;0.126923;0.921319;0.289103;0.977794;1.007031;0.977794;6.000000;0.990000;1.010000;
80.131056;1.059981;1.044814;1.007007;1.016975;1.019115;1.070125;1.061164;1.089795;1.055669;1.050794;1.056874;1.055287;1.050464;1.035457;1.000495;1.000495;1.000484;1.000490;1.000493;229.986852;37.900261;1.812242;0.039156;0.059616;-15.638623;44.993234;44.195670;13.113542;17.713389;0.216920;0.126922;0.921287;0.289087;0.977772;1.007007;0.977772;6.000000;0.990000;1.010000;
80.262128;1.059985;1.044813;1.006995;1.016971;1.019109;1.070130;1.061163;1.089794;1.055668;1.050795;1.056876;1.055291;1.050468;1.035459;1.000491;1.000490;1.000472;1.000483;1.000486;230.214152;38.090089;1.416295;0.035608;0.080345;-15.667064;45.006204;44.344396;13.119949;17.713444;0.216919;0.126921;0.921271;0.289078;0.977760;1.006995;0.977760;6.000000;0.990000;1.010000;
80.393200;1.059991;1.044814;1.006997;1.016969;1.019105;1.070135;1.061162;1.089793;1.055668;1.050795;1.056879;1.055296;1.050472;1.035460;1.000485;1.000484;1.000464;1.000476;1.000477;230.472998;38.305346;0.981627;0.030743;0.091559;-15.701834;45.016989;44.523942;13.125242;17.713367;0.216920;0.126922;0.921274;0.289080;0.977762;1.006997;0.977762;6.000000;0.990000;1.010000;
80.655344;1.059998;1.044816;1.007012;1.016966;1.019098;1.070141;1.061158;1.089791;1.055663;1.050792;1.056880;1.055301;1.050476;1.035459;1.000468;1.000468;1.000454;1.000463;1.000461;230.847391;38.619852;0.363961;0.032929;0.085917;-15.755022;45.029166;44.793791;13.130552;17.714208;0.216920;0.126922;0.921294;0.289090;0.977776;1.007012;0.977776;6.000000;0.990000;1.010000;
81.179632;1.059998;1.044831;1.007102;1.016991;1.019118;1.070150;1.061173;1.089799;1.055677;1.050805;1.056891;1.055311;1.050485;1.035471;1.000438;1.000439;1.000439;1.000437;1.000437;230.757241;38.568427;0.535315;0.030951;0.058954;-15.772632;44.997242;44.811044;13.123625;17.710052;0.216925;0.126927;0.921416;0.289154;0.977863;1.007102;0.977863;6.000000;0.990000;1.010000;
81.651491;1.059994;1.044837;1.007150;1.017005;1.019128;1.070152;1.061181;1.089803;1.055685;1.050812;1.056895;1.055313;1.050488;1.035477;1.000418;1.000419;1.000420;1.000418;1.000418;230.657977;38.488991;0.719581;0.024892;0.049972;-15.777049;44.978849;44.783364;13.119330;17.707631;0.216927;0.126928;0.921480;0.289188;0.977908;1.007150;0.977908;6.000000;0.990000;1.010000;
82.595210;1.059986;1.044832;1.007165;1.017002;1.019122;1.070147;1.061179;1.089803;1.055682;1.050808;1.056891;1.055308;1.050483;1.035473;1.000387;1.000388;1.000387;1.000387;1.000386;230.710282;38.519895;0.659581;0.019112;0.041768;-15.794662;44.980237;44.829874;13.119337;17.709002;0.216925;0.126927;0.921500;0.289198;0.977923;1.007165;0.977923;6.000000;0.990000;1.010000;
83.538928;1.059980;1.044828;1.007164;1.016995;1.019114;1.070143;1.061174;1.089802;1.055676;1.050803;1.056886;1.055304;1.050479;1.035468;1.000361;1.000361;1.000359;1.000360;1.000360;230.796567;38.584093;0.533250;0.015034;0.034726;-15.811598;44.988800;44.886786;13.121256;17.711321;0.216924;0.126926;0.921499;0.289198;0.977922;1.007164;0.977922;6.000000;0.990000;1.010000;
85.426365;1.059973;1.044822;1.007160;1.016985;1.019103;1.070138;1.061168;1.089801;1.055669;1.050796;1.056880;1.055299;1.050474;1.035462;1.000322;1.000322;1.000321;1.000321;1.000321;230.905666;38.667657;0.374171;0.008711;0.023771;-15.833724;45.003553;44.955367;13.124285;17.714691;0.216922;0.126924;0.921494;0.289195;0.977918;1.007160;0.977918;6.000000;0.990000;1.010000;
89.201238;1.059966;1.044817;1.007154;1.016974;1.019092;1.070132;1.061162;1.089801;1.055662;1.050789;1.056874;1.055294;1.050468;1.035455;1.000279;1.000279;1.000278;1.000278;1.000278;231.021554;38.756339;0.206280;0.001520;0.011370;-15.857124;45.021791;45.025259;13.127520;17.718415;0.216921;0.126923;0.921486;0.289191;0.977912;1.007154;0.977912;6.000000;0.990000;1.010000;
89.999982;1.059965;1.044817;1.007153;1.016973;1.019090;1.070132;1.061161;1.089801;1.055661;1.050788;1.056873;1.055293;1.050467;1.035454;1.000274;1.000274;1.000273;1.000273;1.000273;231.035183;38.766772;0.186536;0.000672;0.009907;-15.859824;45.024017;45.033355;13.127889;17.718851;0.216920;0.126922;0.921485;0.289190;0.977912;1.007153;0.977912;6.000000;0.990000;1.010000;
89.999982;1.059942;1.044756;1.006724;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185324;39.050687;2.319011;0.050246;0.047078;-15.787645;45.193292;46.575229;13.153088;17.745189;0.216902;0.126904;0.947797;0.303083;0.996440;1.006724;0.996440;7.000000;0.990000;1.010000;
89.999983;1.059942;1.044756;1.006725;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185334;39.050709;2.319215;0.050248;0.047081;-15.787668;45.193251;46.574977;13.153081;17.745183;0.216902;0.126904;0.947797;0.303083;0.996440;1.006725;0.996440;7.000000;0.990000;1.010000;
89.999984;1.059942;1.044756;1.006725;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185336;39.050709;2.319213;0.050248;0.047081;-15.787668;45.193252;46.574976;13.153081;17.745183;0.216902;0.126904;0.947797;0.303083;0.996440;1.006725;0.996440;7.000000;0.990000;1.010000;
89.999986;1.059942;1.044756;1.006725;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185337;39.050709;2.319197;0.050247;0.047082;-15.787665;45.193256;46.574990;13.153082;17.745184;0.216902;0.126904;0.947797;0.303083;0.996440;1.006725;0.996440;7.000000;0.990000;1.010000;
89.999990;1.059942;1.044756;1.006725;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185342;39.050714;2.319201;0.050246;0.047083;-15.787665;45.193256;46.574971;13.153082;17.745184;0.216902;0.126904;0.947797;0.303083;0.996440;1.006725;0.996440;7.000000;0.990000;1.010000;
89.999998;1.059942;1.044756;1.006725;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185350;39.050720;2.319185;0.050243;0.047085;-15.787662;45.193261;46.574965;13.153083;17.745185;0.216902;0.126904;0.947797;0.303083;0.996440;1.006725;0.996440;7.000000;0.990000;1.010000;
90.000014;1.059942;1.044756;1.006725;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185368;39.050732;2.319154;0.050238;0.047090;-15.787655;45.193271;46.574953;13.153084;17.745188;0.216902;0.126904;0.947797;0.303083;0.996440;1.006725;0.996440;7.000000;0.990000;1.010000;
90.000046;1.059942;1.044756;1.006724;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185402;39.050756;2.319091;0.050227;0.047099;-15.787642;45.193291;46.574929;13.153088;17.745193;0.216902;0.126904;0.947797;0.303083;0.996440;1.006724;0.996440;7.000000;0.990000;1.010000;
90.000110;1.059942;1.044756;1.006724;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185470;39.050803;2.318964;0.050206;0.047117;-15.787615;45.193331;46.574880;13.153094;17.745202;0.216902;0.126904;0.947797;0.303083;0.996439;1.006724;0.996439;7.000000;0.990000;1.010000;
90.000238;1.059942;1.044756;1.006724;1.016843;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050416;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185606;39.050899;2.318711;0.050164;0.047153;-15.787562;45.193410;46.574782;13.153108;17.745222;0.216902;0.126904;0.947797;0.303083;0.996439;1.006724;0.996439;7.000000;0.990000;1.010000;
90.000494;1.059942;1.044756;1.006724;1.016842;1.018993;1.070085;1.061080;1.089763;1.055578;1.050711;1.056810;1.055245;1.050415;1.035386;1.000274;1.000274;1.000273;1.000273;1.000273;231.185878;39.051091;2.318205;0.050082;0.047225;-15.787457;45.193569;46.574589;13.153134;17.745260;0.216901;0.126904;0.947796;0.303083;0.996439;1.006724;0.996439;7.000000;0.990000;1.010000;
90.001006;1.059942;1.044756;1.006723;1.016842;1.018993;1.070085;1.061079;1.089763;1.055577;1.050711;1.056810;1.055244;1.050415;1.035385;1.000274;1.000274;1.000273;1.000273;1.000273;231.186422;39.051473;2.317193;0.049921;0.047369;-15.787249;45.193885;46.574207;13.153186;17.745335;0.216901;0.126904;0.947795;0.303082;0.996438;1.006723;0.996438;7.000000;0.990000;1.010000;
90.002030;1.059941;1.044755;1.006721;1.016841;1.018992;1.070084;1.061079;1.089763;1.055577;1.050710;1.056809;1.055244;1.050415;1.035385;1.000274;1.000274;1.000273;1.000273;1.000273;231.187507;39.052238;2.315165;0.049615;0.047653;-15.786841;45.194506;46.573466;13.153290;17.745484;0.216901;0.126904;0.947792;0.303081;0.996436;1.006721;0.996436;7.000000;0.990000;1.010000;
90.004078;1.059941;1.044755;1.006717;1.016840;1.018991;1.070083;1.061078;1.089762;1.055576;1.050709;1.056808;1.055243;1.050414;1.035384;1.000274;1.000274;1.000273;1.000273;1.000273;231.189664;39.053769;2.311097;0.049061;0.048208;-15.786063;45.195712;46.572069;13.153493;17.745772;0.216901;0.126903;0.947787;0.303078;0.996433;1.006717;0.996433;7.000000;0.990000;1.010000;
90.008174;1.059940;1.044753;1.006711;1.016837;1.018989;1.070081;1.061076;1.089762;1.055574;1.050708;1.056807;1.055241;1.050412;1.035382;1.000274;1.000273;1.000272;1.000273;1.000273;231.193946;39.056839;2.302917;0.048157;0.049274;-15.784643;45.197989;46.569606;13.153883;17.746309;0.216900;0.126903;0.947778;0.303073;0.996426;1.006711;0.996426;7.000000;0.990000;1.010000;
90.016366;1.059939;1.044750;1.006698;1.016832;1.018985;1.070078;1.061073;1.089760;1.055571;1.050704;1.056804;1.055238;1.050409;1.035379;1.000273;1.000273;1.000271;1.000272;1.000273;231.202454;39.063073;2.286364;0.046972;0.051268;-15.782296;45.202058;46.565899;13.154614;17.747248;0.216899;0.126902;0.947761;0.303064;0.996414;1.006698;0.996414;7.000000;0.990000;1.010000;
90.032750;1.059936;1.044745;1.006679;1.016825;1.018978;1.070074;1.061069;1.089758;1.055566;1.050700;1.056799;1.055234;1.050405;1.035375;1.000273;1.000273;1.000269;1.000271;1.000272;231.219701;39.076189;2.252379;0.046105;0.054897;-15.779230;45.208663;46.562702;13.155938;17.748690;0.216898;0.126901;0.947733;0.303049;0.996395;1.006679;0.996395;7.000000;0.990000;1.010000;
90.065518;1.059934;1.044739;1.006653;1.016816;1.018970;1.070070;1.061063;1.089755;1.055561;1.050695;1.056795;1.055230;1.050401;1.035370;1.000272;1.000272;1.000265;1.000269;1.000271;231.257048;39.106011;2.179882;0.046576;0.061496;-15.777691;45.217851;46.569255;13.158251;17.750409;0.216896;0.126899;0.947697;0.303030;0.996370;1.006653;0.996370;7.000000;0.990000;1.010000;
90.131054;1.059933;1.044734;1.006629;1.016808;1.018963;1.070070;1.061059;1.089753;1.055557;1.050691;1.056793;1.055229;1.050400;1.035367;1.000270;1.000269;1.000258;1.000264;1.000267;231.347786;39.181184;2.012839;0.047477;0.073884;-15.784736;45.228724;46.615350;13.162187;17.751609;0.216894;0.126897;0.947664;0.303012;0.996346;1.006629;0.996346;7.000000;0.990000;1.010000;
90.262126;1.059937;1.044732;1.006617;1.016803;1.018957;1.070075;1.061057;1.089752;1.055556;1.050692;1.056795;1.055234;1.050404;1.035369;1.000265;1.000263;1.000245;1.000256;1.000259;231.580525;39.375542;1.608947;0.043650;0.094411;-15.813843;45.243050;46.768737;13.168936;17.751837;0.216894;0.126897;0.947647;0.303003;0.996334;1.006617;0.996334;7.000000;0.990000;1.010000;
90.393198;1.059942;1.044733;1.006619;1.016801;1.018952;1.070079;1.061056;1.089751;1.055555;1.050692;1.056797;1.055238;1.050408;1.035370;1.000257;1.000256;1.000235;1.000248;1.000249;231.845154;39.595507;1.166060;0.038540;0.105378;-15.849319;45.255253;46.953524;13.174530;17.751925;0.216894;0.126897;0.947650;0.303005;0.996337;1.006619;0.996337;7.000000;0.990000;1.010000;
90.655342;1.059950;1.044735;1.006634;1.016796;1.018945;1.070085;1.061053;1.089749;1.055550;1.050688;1.056798;1.055243;1.050411;1.035369;1.000238;1.000238;1.000223;1.000232;1.000230;232.229855;39.918145;0.533874;0.040405;0.099062;-15.903937;45.269855;47.232161;13.180273;17.753061;0.216895;0.126897;0.947671;0.303016;0.996351;1.006634;0.996351;7.000000;0.990000;1.010000;
91.179630;1.059949;1.044750;1.006725;1.016822;1.018964;1.070094;1.061067;1.089757;1.055564;1.050701;1.056809;1.055253;1.050421;1.035380;1.000203;1.000204;1.000203;1.000202;1.000201;232.150898;39.875314;0.689670;0.037713;0.070668;-15.924518;45.239324;47.257148;13.173486;17.749137;0.216899;0.126902;0.947798;0.303084;0.996440;1.006725;0.996440;7.000000;0.990000;1.010000;
91.651489;1.059945;1.044755;1.006773;1.016835;1.018973;1.070096;1.061075;1.089762;1.055572;1.050708;1.056813;1.055255;1.050423;1.035386;1.000180;1.000180;1.000181;1.000179;1.000179;232.060189;39.802409;0.861899;0.031006;0.060585;-15.931139;45.221893;47.234886;13.169305;17.746931;0.216901;0.126904;0.947865;0.303120;0.996487;1.006773;0.996487;7.000000;0.990000;1.010000;
92.595208;1.059936;1.044750;1.006787;1.016830;1.018966;1.070090;1.061072;1.089761;1.055567;1.050703;1.056808;1.055249;1.050418;1.035381;1.000142;1.000143;1.000141;1.000141;1.000141;232.128674;39.845670;0.778788;0.024196;0.050619;-15.951897;45.225849;47.291676;13.169740;17.748830;0.216900;0.126902;0.947885;0.303130;0.996501;1.006787;0.996501;7.000000;0.990000;1.010000;
93.538926;1.059929;1.044745;1.006786;1.016822;1.018956;1.070085;1.061066;1.089760;1.055561;1.050697;1.056802;1.055244;1.050413;1.035375;1.000111;1.000111;1.000109;1.000110;1.000110;232.228896;39.920553;0.632461;0.019268;0.042112;-15.971348;45.236824;47.357388;13.172082;17.751623;0.216898;0.126900;0.947883;0.303129;0.996500;1.006786;0.996500;7.000000;0.990000;1.010000;
95.426363;1.059920;1.044739;1.006781;1.016810;1.018943;1.070079;1.061059;1.089759;1.055552;1.050688;1.056795;1.055238;1.050406;1.035368;1.000065;1.000064;1.000063;1.000064;1.000064;232.357798;40.019313;0.444949;0.011724;0.029051;-15.997054;45.255070;47.438277;13.175718;17.755668;0.216896;0.126899;0.947876;0.303125;0.996495;1.006781;0.996495;7.000000;0.990000;1.010000;
98.803796;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481160;40.113753;0.266484;0.004071;0.015854;-16.021539;45.274914;47.512947;13.179211;17.759670;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803796;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481160;40.113753;0.266484;0.004071;0.015854;-16.021539;45.274914;47.512947;13.179211;17.759670;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803797;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481159;40.113751;0.266485;0.004071;0.015854;-16.021539;45.274911;47.512944;13.179212;17.759670;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803798;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481159;40.113752;0.266485;0.004071;0.015854;-16.021539;45.274911;47.512944;13.179212;17.759670;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803800;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481158;40.113751;0.266485;0.004071;0.015854;-16.021540;45.274910;47.512942;13.179212;17.759671;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803804;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481159;40.113752;0.266485;0.004071;0.015854;-16.021540;45.274911;47.512944;13.179212;17.759670;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803812;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481159;40.113752;0.266484;0.004071;0.015854;-16.021540;45.274911;47.512944;13.179212;17.759670;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803828;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481160;40.113752;0.266483;0.004071;0.015854;-16.021540;45.274911;47.512944;13.179212;17.759671;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803860;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481161;40.113753;0.266481;0.004071;0.015854;-16.021540;45.274912;47.512945;13.179212;17.759671;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.803924;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481164;40.113755;0.266478;0.004071;0.015854;-16.021540;45.274912;47.512947;13.179212;17.759671;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.804052;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481169;40.113759;0.266470;0.004071;0.015853;-16.021542;45.274913;47.512950;13.179212;17.759671;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.804308;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481179;40.113767;0.266455;0.004070;0.015852;-16.021544;45.274914;47.512956;13.179212;17.759671;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.804820;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481199;40.113783;0.266426;0.004069;0.015850;-16.021548;45.274918;47.512969;13.179213;17.759672;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.805844;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481240;40.113814;0.266367;0.004066;0.015845;-16.021556;45.274924;47.512993;13.179214;17.759673;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.807892;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481322;40.113876;0.266249;0.004061;0.015837;-16.021572;45.274937;47.513043;13.179216;17.759676;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.809262;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481376;40.113918;0.266170;0.004058;0.015831;-16.021583;45.274946;47.513076;13.179218;17.759677;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.809262;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481376;40.113918;0.266170;0.004058;0.015831;-16.021583;45.274946;47.513076;13.179218;17.759677;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.809262;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000019;1.000019;1.000018;1.000018;1.000018;232.481376;40.113918;0.266170;0.004058;0.015831;-16.021583;45.274946;47.513076;13.179218;17.759677;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.811988;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000018;1.000018;1.000018;1.000018;1.000018;232.481485;40.114001;0.266013;0.004051;0.015819;-16.021604;45.274963;47.513143;13.179221;17.759681;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
98.820180;1.059913;1.044734;1.006775;1.016799;1.018931;1.070074;1.061052;1.089759;1.055544;1.050681;1.056788;1.055233;1.050400;1.035361;1.000018;1.000018;1.000018;1.000018;1.000018;232.481811;40.114251;0.265541;0.004032;0.015785;-16.021669;45.275014;47.513341;13.179230;17.759691;0.216894;0.126897;0.947867;0.303121;0.996489;1.006775;0.996489;7.000000;0.990000;1.010000;
