time;NETWORK_Bus12_lineB6B12_switch_state_value;NETWORK_Bus13_lineB12B13_switch_state_value;NETWORK_Bus12_lineB12B13_switch_state_value;NETWORK_Bus12_load12_switch_state_value;NETWORK__BUS___12-BUS___13-1_AC_state_value;NETWORK__BUS___12-BUS___13-1_AC_U1_value;NETWORK__BUS___12-BUS___13-1_AC_U2_value;NETWORK__BUS____6-BUS___12-1_AC_state_value;NETWORK__BUS____6-BUS___12-1_AC_U1_value;NETWORK__BUS____6-BUS___12-1_AC_U2_value;NETWORK__BUS____6_TN_U_value;NETWORK_Bus12_1A_U_value;NETWORK_calculatedBus__BUS___12_VL_0_switchOff_value;NETWORK_calculatedBus__BUS___12_VL_1_switchOff_value;NETWORK_calculatedBus__BUS___12_VL_2_switchOff_value;NETWORK_calculatedBus__BUS___12_VL_3_switchOff_value;NETWORK_calculatedBus__BUS___12_VL_0_U_value;NETWORK_calculatedBus__BUS___12_VL_1_U_value;NETWORK_calculatedBus__BUS___12_VL_2_U_value;NETWORK_calculatedBus__BUS___12_VL_3_U_value;NETWORK_calculatedBus__BUS___12_VL_1_ACPIN_V_re;NETWORK_calculatedBus__BUS___12_VL_1_ACPIN_V_im;NETWORK_calculatedBus__BUS___12_VL_1_ACPIN_i_re;NETWORK_calculatedBus__BUS___12_VL_1_ACPIN_i_im;NETWORK_Bus13_1A_U_value;_LOAD__12_EC_load_switchOffSignal1;_LOAD__12_EC_load_switchOffSignal2;_LOAD__12_EC_load_running;_LOAD__12_EC_load_PPu;_LOAD__12_EC_load_QPu;NETWORK_Bus12_1A_switchOff;NETWORK_Bus12_1A_phi_value;NETWORK_Bus12_1A_Upu_value;ReclosingLOVR_lackOfVoltageRelay_switchControlSignal;ReclosingLOVR_lackOfVoltageRelay_tripCond;ReclosingLOVR_lackOfVoltageRelay_busRecCond;ReclosingLOVR_lackOfVoltageRelay_recloseCond;ReclosingLOVR_lackOfVoltageRelay_sleepMode;
378.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
379.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
380.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
381.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
382.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
383.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
384.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
385.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
386.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
387.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
388.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
389.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
390.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
391.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
392.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
393.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
394.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
395.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
396.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
397.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
398.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
399.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
400.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
401.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
402.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
403.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
404.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
405.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
406.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
407.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
408.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
409.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
410.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
411.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
412.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
413.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
414.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
415.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
416.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
417.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
418.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
419.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
420.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
421.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
422.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
423.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
424.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
425.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
426.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
427.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
428.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
429.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
430.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
431.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
432.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
433.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
434.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
435.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
436.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
437.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
438.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
439.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070291;1.059272;14.770022;14.617955;-1.000000;-1.000000;-1.000000;1.000000;14.617955;14.617955;14.617955;0.000000;1.023682;-0.272273;-0.051769;0.029399;14.476207;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.894350;1.059272;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
