"time","bus_4062.U","bus_4012.U","bus_4032.U","bus_1042.U","line_4032_4044.P1Pu","bus_1041.U"
148.46,1.022611698384011,1.026234449934974,0.9603294085653218,0.8602248859196584,0,0.7935020017436495
148.47,1.022596360030586,1.026228699767162,0.960330591010952,0.8602096534834528,0,0.7934961257947085
148.48,1.022581021952175,1.02622294959935,0.9603317735396261,0.8601944212910922,0,0.7934902498457675
148.49,1.022565684148789,1.026217199431538,0.9603329561513442,0.8601791893425896,0,0.7934843738968266
148.5,1.022550346620442,1.026211449263726,0.9603341388461055,0.8601639576379578,0,0.7934784979478856
148.51,1.022535009367145,1.026205699095914,0.9603353216239104,0.8601487261772099,0,0.7934726219989445
148.52,1.022519672388911,1.026199948928102,0.960336504484758,0.8601334949603587,0,0.7934667460500036
148.53,1.022504335685753,1.026194198760289,0.9603376874286482,0.8601182639874173,0,0.7934608701010626
148.54,1.022488999257682,1.026188448592477,0.9603388704555809,0.8601030332583987,0,0.7934549941521216
148.55,1.022473663104712,1.026182698424665,0.9603400535655554,0.8600878027733155,0,0.7934491182031806
148.56,1.022458327226854,1.026176948256853,0.9603412367585715,0.8600725725321809,0,0.7934432422542397
148.57,1.022442991624121,1.026171198089041,0.9603424200346291,0.8600573425350081,0,0.7934373663052987
148.58,1.022427656296525,1.026165447921229,0.9603436033937278,0.8600421127818098,0,0.7934314903563577
148.59,1.022412321244079,1.026159697753416,0.9603447868358673,0.860026883272599,0,0.7934256144074168
148.6,1.022396986466795,1.026153947585604,0.9603459703610472,0.8600116540073887,0,0.7934197384584758
148.61,1.022381651964685,1.026148197417792,0.9603471539692673,0.8599964249861917,0,0.7934138625095348
148.62,1.022366317737762,1.02614244724998,0.9603483376605271,0.859981196209021,0,0.7934079865605937
148.63,1.022350983786038,1.026136697082168,0.9603495214348264,0.8599659676758897,0,0.7934021106116528
148.64,1.022335650109526,1.026130946914356,0.960350705292165,0.859950739386811,0,0.7933962346627118
148.65,1.022320316708238,1.026125196746544,0.9603518892325427,0.8599355113417972,0,0.7933903587137708
148.66,1.022304983582186,1.026119446578731,0.9603530732559586,0.8599202835408618,0,0.7933844827648299
148.67,1.022289650731383,1.026113696410919,0.9603542573624132,0.8599050559840176,0,0.7933786068158889
148.68,1.022274318155841,1.026107946243107,0.9603554415519057,0.8598898286712776,0,0.7933727308669479
148.69,1.022258985855573,1.026102196075295,0.9603566258244358,0.8598746016026548,0,0.793366854918007
148.7,1.02224365383059,1.026096445907483,0.9603578101800033,0.8598593747781621,0,0.793360978969066
148.71,1.022228322080905,1.026090695739671,0.960358994618608,0.8598441481978124,0,0.793355103020125
148.72,1.022212990606532,1.026084945571859,0.9603601791402493,0.8598289218616187,0,0.793349227071184
148.73,1.022197659407481,1.026079195404046,0.9603613637449272,0.8598136957695941,0,0.793343351122243
148.74,1.022182328483766,1.026073445236234,0.9603625484326411,0.8597984699217516,0,0.793337475173302
148.75,1.022166997835398,1.026067695068422,0.9603637332033911,0.859783244318104,0,0.793331599224361
148.76,1.022151667462391,1.02606194490061,0.9603649180571764,0.8597680189586644,0,0.7933257232754201
148.77,1.022136337364757,1.026056194732798,0.9603661029939969,0.8597527938434456,0,0.7933198473264791
148.78,1.022121007542507,1.026050444564986,0.9603672880138525,0.8597375689724608,0,0.7933139713775381
148.79,1.022105677995655,1.026044694397173,0.9603684731167428,0.8597223443457228,0,0.7933080954285971
148.8,1.022090348724212,1.026038944229361,0.9603696583026671,0.8597071199632446,0,0.7933022194796562
148.81,1.022075019728192,1.026033194061549,0.9603708435716256,0.8596918958250392,0,0.7932963435307152
148.82,1.022059691007606,1.026027443893737,0.9603720289236177,0.8596766719311199,0,0.7932904675817742
148.83,1.022044362562467,1.026021693725925,0.9603732143586432,0.859661448281499,0,0.7932845916328333
148.84,1.022029034392788,1.026015943558113,0.9603743998767019,0.8596462248761901,0,0.7932787156838922
148.85,1.02201370649858,1.026010193390301,0.9603755854777933,0.859631001715206,0,0.7932728397349512
148.86,1.021998378879856,1.026004443222489,0.9603767711619172,0.8596157787985594,0,0.7932669637860102
148.87,1.021983051536629,1.025998693054676,0.9603779569290731,0.8596005561262636,0,0.7932610878370693
148.88,1.021967724468911,1.025992942886864,0.9603791427792611,0.8595853336983315,0,0.7932552118881283
148.89,1.021952397676714,1.025987192719052,0.9603803287124806,0.859570111514776,0,0.7932493359391873
148.9,1.021937071160051,1.02598144255124,0.9603815147287312,0.8595548895756101,0,0.7932434599902464
148.91,1.021921744918934,1.025975692383428,0.9603827008280128,0.859539667880847,0,0.7932375840413054
148.92,1.021906418953375,1.025969942215616,0.9603838870103248,0.8595244464304994,0,0.7932317080923644
148.93,1.021891093263387,1.025964192047804,0.9603850732756675,0.8595092252245804,0,0.7932258321434235
148.94,1.021875767848983,1.025958441879991,0.96038625962404,0.8594940042631031,0,0.7932199561944825
148.95,1.021860442710175,1.025952691712179,0.9603874460554421,0.8594787835460803,0,0.7932140802455415
148.96,1.021845117846974,1.025946941544367,0.9603886325698738,0.859463563073525,0,0.7932082042966004
148.97,1.021829793259394,1.025941191376555,0.9603898191673345,0.8594483428454504,0,0.7932023283476595
148.98,1.021814468947447,1.025935441208743,0.9603910058478239,0.859433122861869,0,0.7931964523987185
148.99,1.021799144911145,1.025929691040931,0.9603921926113417,0.8594179031227945,0,0.7931905764497775
149,1.021783821150501,1.025923940873118,0.9603933794578879,0.8594026836282395,0,0.7931847005008366
149.01,1.021768497665527,1.025918190705306,0.9603945663874618,0.8593874643782168,0,0.7931788245518956
149.02,1.021753174456235,1.025912440537494,0.9603957534000633,0.8593722453727397,0,0.7931729486029546
149.03,1.021737851522639,1.025906690369682,0.9603969404956919,0.859357026611821,0,0.7931670726540136
149.04,1.021722528864749,1.02590094020187,0.9603981276743476,0.8593418080954739,0,0.7931611967050727
149.05,1.02170720648258,1.025895190034058,0.9603993149360299,0.8593265898237112,0,0.7931553207561317
149.06,1.021691884376142,1.025889439866246,0.9604005022807385,0.8593113717965462,0,0.7931494448071906
149.07,1.021676562545449,1.025883689698434,0.9604016897084731,0.8592961540139915,0,0.7931435688582497
149.08,1.021661240990513,1.025877939530621,0.9604028772192332,0.8592809364760603,0,0.7931376929093087
149.09,1.021645919711347,1.025872189362809,0.960404064813019,0.8592657191827655,0,0.7931318169603677
149.1,1.021630598707962,1.025866439194997,0.9604052524898297,0.8592505021341202,0,0.7931259410114267
149.11,1.021615277980371,1.025860689027185,0.9604064402496651,0.8592352853301375,0,0.7931200650624858
149.12,1.021599957528587,1.025854938859373,0.9604076280925251,0.8592200687708299,0,0.7931141891135448
149.13,1.021584637352622,1.025849188691561,0.9604088160184092,0.859204852456211,0,0.7931083131646038
149.14,1.021569317452488,1.025843438523748,0.9604100040273172,0.8591896363862936,0,0.7931024372156629
149.15,1.021553997828198,1.025837688355936,0.9604111921192486,0.8591744205610905,0,0.7930965612667219
149.16,1.021538678479764,1.025831938188124,0.9604123802942034,0.8591592049806152,0,0.7930906853177808
149.17,1.021523359407199,1.025826188020312,0.960413568552181,0.85914398964488,0,0.7930848093688398
149.18,1.021508040610515,1.0258204378525,0.9604147568931813,0.8591287745538984,0,0.7930789334198989
149.19,1.021492722089724,1.025814687684688,0.9604159453172039,0.8591135597076832,0,0.7930730574709579
149.2,1.021477403844839,1.025808937516876,0.9604171338242484,0.8590983451062476,0,0.7930671815220169
149.21,1.021462085875873,1.025803187349063,0.9604183224143147,0.8590831307496044,0,0.793061305573076
149.22,1.021446768182837,1.025797437181251,0.9604195110874023,0.8590679166377667,0,0.793055429624135
149.23,1.021431450765744,1.025791687013439,0.9604206998435111,0.8590527027707475,0,0.793049553675194
149.24,1.021416133624607,1.025785936845627,0.9604218886826404,0.8590374891485598,0,0.7930436777262531
149.25,1.021400816759437,1.025780186677815,0.9604230776047904,0.8590222757712167,0,0.7930378017773121
149.26,1.021385500170248,1.025774436510003,0.9604242666099606,0.8590070626387311,0,0.7930319258283711
149.27,1.021370183857052,1.025768686342191,0.9604254556981504,0.8589918497511159,0,0.7930260498794302
149.28,1.021354867819861,1.025762936174379,0.96042664486936,0.8589766371083842,0,0.7930201739304891
149.29,1.021339552058687,1.025757186006566,0.9604278341235886,0.8589614247105493,0,0.7930142979815481
149.3,1.021324236573544,1.025751435838754,0.9604290234608363,0.8589462125576237,0,0.7930084220326071
149.31,1.021308921364442,1.025745685670942,0.9604302128811023,0.8589310006496207,0,0.7930025460836662
149.32,1.021293606431396,1.02573993550313,0.9604314023843868,0.8589157889865536,0,0.7929966701347252
149.33,1.021278291774417,1.025734185335318,0.9604325919706894,0.8589005775684349,0,0.7929907941857842
149.34,1.021262977393518,1.025728435167506,0.9604337816400096,0.8588853663952777,0,0.7929849182368433
149.35,1.021247663288711,1.025722684999693,0.9604349713923471,0.8588701554670952,0,0.7929790422879023
149.36,1.021232349460008,1.025716934831881,0.9604361612277017,0.8588549447839003,0,0.7929731663389613
149.37,1.021217035907422,1.025711184664069,0.960437351146073,0.8588397343457062,0,0.7929672903900203
149.38,1.021201722630966,1.025705434496257,0.9604385411474609,0.8588245241525257,0,0.7929614144410793
149.39,1.021186409630651,1.025699684328445,0.9604397312318648,0.8588093142043719,0,0.7929555384921383
149.4,1.021171096906491,1.025693934160633,0.9604409213992846,0.8587941045012579,0,0.7929496625431973
149.41,1.021155784458497,1.02568818399282,0.9604421116497198,0.8587788950431966,0,0.7929437865942564
149.42,1.021140472286682,1.025682433825008,0.9604433019831704,0.8587636858302009,0,0.7929379106453154
149.43,1.021125160391059,1.025676683657196,0.9604444923996357,0.8587484768622842,0,0.7929320346963744
149.44,1.021109848771639,1.025670933489384,0.9604456828991158,0.8587332681394593,0,0.7929261587474334
149.45,1.021094537428437,1.025665183321572,0.9604468734816101,0.8587180596617391,0,0.7929202827984925
149.46,1.021079226361462,1.02565943315376,0.9604480641471184,0.8587028514291367,0,0.7929144068495515
149.47,1.021063915570729,1.025653682985948,0.9604492548956404,0.8586876434416653,0,0.7929085309006105
149.48,1.02104860505625,1.025647932818136,0.9604504457271756,0.8586724356993377,0,0.7929026549516696
149.49,1.021033294818036,1.025642182650323,0.9604516366417239,0.8586572282021672,0,0.7928967790027286
149.5,1.021017984856101,1.025636432482511,0.960452827639285,0.8586420209501665,0,0.7928909030537875
149.51,1.021002675170457,1.025630682314699,0.9604540187198585,0.8586268139433487,0,0.7928850271048465
149.52,1.020987365761116,1.025624932146887,0.9604552098834442,0.8586116071817269,0,0.7928791511559056
149.53,1.020972056628091,1.025619181979075,0.9604564011300416,0.8585964006653142,0,0.7928732752069646
149.54,1.020956747771394,1.025613431811263,0.9604575924596507,0.8585811943941236,0,0.7928673992580236
149.55,1.020941439191038,1.025607681643451,0.9604587838722708,0.858565988368168,0,0.7928615233090827
149.56,1.020926130887035,1.025601931475638,0.9604599753679018,0.8585507825874608,0,0.7928556473601417
149.57,1.020910822859397,1.025596181307826,0.9604611669465435,0.8585355770520144,0,0.7928497714112007
149.58,1.020895515108137,1.025590431140014,0.9604623586081955,0.8585203717618424,0,0.7928438954622598
149.59,1.020880207633268,1.025584680972202,0.9604635503528572,0.8585051667169574,0,0.7928380195133188
149.6,1.020864900434801,1.02557893080439,0.9604647421805288,0.8584899619173728,0,0.7928321435643778
149.61,1.02085025910931,1.025573278777263,0.9604642301134513,0.8584783306414093,0,0.7928256523371309
149.62,1.020835656585124,1.02556763244519,0.9604636192200825,0.8584669068215768,0,0.7928191254056014
149.63,1.020821054235223,1.025561986113117,0.9604630083805735,0.8584554830983028,0,0.7928125984740718
149.64,1.020806452059616,1.025556339781044,0.9604623975949242,0.8584440594715912,0,0.7928060715425423
149.65,1.02079185005831,1.025550693448971,0.9604617868631349,0.8584326359414458,0,0.7927995446110129
149.66,1.020777248231312,1.025545047116898,0.9604611761852057,0.8584212125078704,0,0.7927930176794833
149.67,1.02076264657863,1.025539400784824,0.9604605655611365,0.8584097891708691,0,0.7927864907479538
149.68,1.020748045100272,1.025533754452751,0.9604599549909275,0.8583983659304455,0,0.7927799638164242
149.69,1.020733443796245,1.025528108120678,0.9604593444745789,0.8583869427866037,0,0.7927734368848948
149.7,1.020718842666555,1.025522461788605,0.9604587340120907,0.8583755197393474,0,0.7927669099533653
149.71,1.020704241711212,1.025516815456532,0.9604581236034632,0.8583640967886803,0,0.7927603830218357
149.72,1.020689640930222,1.025511169124459,0.960457513248696,0.8583526739346067,0,0.7927538560903062
149.73,1.020675040323592,1.025505522792386,0.9604569029477897,0.85834125117713,0,0.7927473291587767
149.74,1.020660439891331,1.025499876460312,0.9604562927007443,0.8583298285162543,0,0.7927408022272472
149.75,1.020645839633446,1.025494230128239,0.9604556825075599,0.8583184059519834,0,0.7927342752957177
149.76,1.020631239549944,1.025488583796166,0.9604550723682364,0.8583069834843211,0,0.7927277483641881
149.77,1.020616639640832,1.025482937464093,0.9604544622827741,0.8582955611132713,0,0.7927212214326587
149.78,1.020602039906119,1.02547729113202,0.960453852251173,0.8582841388388379,0,0.7927146945011291
149.79,1.020587440345812,1.025471644799947,0.9604532422734332,0.8582727166610249,0,0.7927081675695996
149.8,1.020572840959918,1.025465998467874,0.960452632349555,0.8582612945798358,0,0.7927016406380701
149.81,1.020558241748444,1.025460352135801,0.9604520224795383,0.8582498725952747,0,0.7926951137065406
149.82,1.020543642711398,1.025454705803727,0.9604514126633833,0.8582384507073454,0,0.7926885867750111
149.83,1.020529043848789,1.025449059471654,0.9604508029010901,0.8582270289160517,0,0.7926820598434815
149.84,1.020514445160622,1.025443413139581,0.9604501931926587,0.8582156072213978,0,0.792675532911952
149.85,1.020499846646906,1.025437766807508,0.9604495835380892,0.858204185623387,0,0.7926690059804226
149.86,1.020485248307648,1.025432120475435,0.9604489739373818,0.8581927641220235,0,0.792662479048893
149.87,1.020470650142855,1.025426474143362,0.9604483643905366,0.8581813427173111,0,0.7926559521173635
149.88,1.020456052152536,1.025420827811288,0.9604477548975539,0.8581699214092536,0,0.7926494251858339
149.89,1.020441454336697,1.025415181479215,0.9604471454584333,0.8581585001978549,0,0.7926428982543045
149.9,1.020426856695346,1.025409535147142,0.9604465360731752,0.8581470790831192,0,0.792636371322775
149.91,1.02041225922849,1.025403888815069,0.9604459267417798,0.8581356580650495,0,0.7926298443912454
149.92,1.020397661936138,1.025398242482996,0.960445317464247,0.8581242371436506,0,0.7926233174597159
149.93,1.020383064818296,1.025392596150923,0.960444708240577,0.8581128163189259,0,0.7926167905281863
149.94,1.020368467874972,1.02538694981885,0.9604440990707699,0.8581013955908792,0,0.7926102635966569
149.95,1.020353871106174,1.025381303486776,0.9604434899548259,0.8580899749595146,0,0.7926037366651274
149.96,1.020339274511909,1.025375657154703,0.9604428808927448,0.8580785544248356,0,0.7925972097335978
149.97,1.020324678092184,1.02537001082263,0.960442271884527,0.8580671339868464,0,0.7925906828020683
149.98,1.020310081847007,1.025364364490557,0.9604416629301725,0.8580557136455509,0,0.7925841558705388
149.99,1.020295485776385,1.025358718158484,0.9604410540296814,0.8580442934009527,0,0.7925776289390093
150,1.020280889880327,1.025353071826411,0.9604404451830539,0.8580328732530558,0,0.7925711020074798
150,1.02028077165421,1.025353026091093,0.9604404402516131,0.8580327807501968,0,0.7925710491393024
150,1.019818224193628,1.025275036679198,0.9599142152866093,0.8573038778870183,0,0.7891251427065131
150.01,1.019761931265471,1.025263495888237,0.9598772688920573,0.857224223377082,0,0.7890379315752569
150.02,1.019711543500996,1.025253626437162,0.9598441806918715,0.8571508120365092,0,0.7889500043233333
150.03,1.019667068168215,1.025245481485471,0.959813657087543,0.8570813900381294,0,0.7888687509049559
150.04,1.019622832106108,1.02523740617397,0.9597832362957432,0.8570121273753418,0,0.7887877644785739
150.05,1.019585751683257,1.025231436794012,0.9597554378633137,0.8569459589082664,0,0.788712836966702
150.06,1.019549218137635,1.02522562817316,0.9597278398094097,0.8568800266392358,0,0.7886383719701888
150.07,1.019512685287217,1.025219819552307,0.9597002419706024,0.8568140943702222,0,0.7885639069736761
150.08,1.019476153132078,1.025214010931455,0.9596726443469102,0.8567481621012251,0,0.7884894419771629
150.09,1.019451263185727,1.025211300622323,0.9596537736471357,0.8566926450907316,0,0.7884314730940786
150.1,1.019428171304512,1.02520906867448,0.9596362505209869,0.856638736174408,0,0.7883760511148646
150.11,1.01940508010571,1.025206836726638,0.9596187276158382,0.8565848272997769,0,0.7883206291356506
150.12,1.01938198958937,1.025204604778796,0.959601204931702,0.8565309184668466,0,0.7882652071564367
150.13,1.019358899755535,1.025202372830954,0.9595836824685904,0.8564770096756246,0,0.7882097851772226
150.14,1.019335810604254,1.025200140883112,0.9595661602265153,0.8564231009261191,0,0.7881543631980087
150.15,1.019312722135573,1.02519790893527,0.9595486382054891,0.8563691922183377,0,0.7880989412187948
150.16,1.019289634349538,1.025195676987428,0.9595311164055235,0.8563152835522884,0,0.7880435192395807
150.17,1.019279402861355,1.025195982347277,0.9595275356710089,0.8562775770318841,0,0.7880111110719494
150.18,1.019273674342239,1.025197176367304,0.9595288376454985,0.8562455458777675,0,0.7879867632030174
150.19,1.019267946239814,1.025198370387331,0.9595301397056309,0.8562135156168847,0,0.7879624153340855
150.2,1.019262218554084,1.025199564407358,0.9595314418514064,0.8561814862493358,0,0.7879380674651536
150.21,1.019256491285059,1.025200758427385,0.9595327440828242,0.8561494577752208,0,0.7879137195962216
150.22,1.019250764432745,1.025201952447412,0.959534046399884,0.8561174301946405,0,0.7878893717272897
150.23,1.019245037997149,1.025203146467439,0.9595353488025858,0.8560854035076947,0,0.7878650238583577
150.24,1.019239311978277,1.025204340487466,0.9595366512909288,0.8560533777144842,0,0.7878406759894256
150.25,1.019233586376138,1.025205534507493,0.9595379538649128,0.8560213528151089,0,0.7878163281204937
150.26,1.019227861190738,1.02520672852752,0.9595392565245376,0.8559893288096692,0,0.7877919802515617
150.27,1.019222136422083,1.025207922547547,0.9595405592698028,0.8559573056982656,0,0.7877676323826298
150.28,1.019216412070183,1.025209116567574,0.9595418621007079,0.8559252834809982,0,0.7877432845136978
150.29,1.019210688135041,1.0252103105876,0.9595431650172526,0.8558932621579676,0,0.7877189366447658
150.3,1.019204964616668,1.025211504607628,0.9595444680194367,0.8558612417292741,0,0.7876945887758339
150.31,1.019199241515068,1.025212698627654,0.9595457711072597,0.8558292221950179,0,0.7876702409069019
150.32,1.019193518830249,1.025213892647681,0.9595470742807213,0.8557972035552999,0,0.7876458930379699
150.33,1.019190493359099,1.025214820611167,0.9595535388496863,0.8557711126360651,0,0.7876305275077323
150.34,1.01919028263715,1.025215470905162,0.9595653900457626,0.8557512088687254,0,0.7876245363811325
150.35,1.019190072096439,1.025216121199157,0.9595772412583943,0.8557313069828654,0,0.7876185452545328
150.36,1.019189861736963,1.025216771493151,0.959589092487581,0.8557114069786163,0,0.787612554127933
150.37,1.019189651558725,1.025217421787146,0.9596009437333221,0.8556915088561097,0,0.7876065630013331
150.38,1.019189441561724,1.025218072081141,0.9596127949956167,0.8556716126154765,0,0.7876005718747334
150.39,1.01918923174596,1.025218722375136,0.9596246462744646,0.8556517182568482,0,0.7875945807481336
150.4,1.019189022111433,1.025219372669131,0.9596364975698649,0.8556318257803562,0,0.7875885896215339
150.41,1.019188812658143,1.025220022963126,0.9596483488818173,0.8556119351861313,0,0.7875825984949341
150.42,1.019188603386091,1.025220673257121,0.9596602002103207,0.8555920464743054,0,0.7875766073683343
150.43,1.019188394295276,1.025221323551115,0.9596720515553748,0.8555721596450094,0,0.7875706162417345
150.44,1.019188185385699,1.02522197384511,0.959683902916979,0.8555522746983746,0,0.7875646251151348
150.45,1.01918797665736,1.025222624139105,0.9596957542951327,0.8555323916345323,0,0.787558633988535
150.46,1.019187768110259,1.0252232744331,0.9597076056898352,0.8555125104536138,0,0.7875526428619352
150.47,1.019187559744395,1.025223924727095,0.959719457101086,0.8554926311557502,0,0.7875466517353354
150.48,1.01918735155977,1.02522457502109,0.9597313085288842,0.8554727537410731,0,0.7875406606087356
150.49,1.019187143556383,1.025225225315084,0.9597431599732295,0.8554528782097136,0,0.7875346694821359
150.5,1.019186935734234,1.025225875609079,0.9597550114341211,0.855433004561803,0,0.7875286783555361
150.51,1.019186728093324,1.025226525903074,0.9597668629115583,0.8554131327974726,0,0.7875226872289364
150.52,1.019186520633652,1.025227176197069,0.959778714405541,0.8553932629168535,0,0.7875166961023365
150.53,1.019186313355219,1.025227826491064,0.959790565916068,0.8553733949200771,0,0.7875107049757367
150.54,1.019186106258025,1.025228476785059,0.9598024174431389,0.8553535288072748,0,0.787504713849137
150.55,1.01918589934207,1.025229127079053,0.9598142689867531,0.8553336645785776,0,0.7874987227225372
150.56,1.019185692607353,1.025229777373048,0.9598261205469101,0.855313802234117,0,0.7874927315959375
150.57,1.019185486053876,1.025230427667043,0.9598379721236091,0.8552939417740242,0,0.7874867404693376
150.58,1.019185279681638,1.025231077961038,0.9598498237168496,0.8552740831984305,0,0.7874807493427379
150.59,1.019185073490639,1.025231728255033,0.9598616753266309,0.8552542265074671,0,0.7874747582161381
150.6,1.019184867480879,1.025232378549028,0.9598735269529525,0.8552343717012652,0,0.7874687670895384
150.61,1.01918466165236,1.025233028843022,0.9598853785958137,0.8552145187799562,0,0.7874627759629386
150.62,1.01918445600508,1.025233679137017,0.9598972302552138,0.8551946677436716,0,0.7874567848363389
150.63,1.019184250539039,1.025234329431012,0.9599090819311525,0.855174818592542,0,0.787450793709739
150.64,1.019184045254238,1.025234979725007,0.9599209336236288,0.8551549713266995,0,0.7874448025831392
150.65,1.019183840150678,1.025235630019002,0.9599327853326425,0.8551351259462746,0,0.7874388114565395
150.66,1.0191759764236,1.025232857930909,0.9599390491156253,0.8551171968740995,0,0.7874339983892265
150.67,1.019168009992971,1.025230039858928,0.9599452379027361,0.8550992942886617,0,0.7874292011505807
150.68,1.01916004376434,1.025227221786946,0.9599514267752732,0.8550813924599143,0,0.787424403911935
150.69,1.019152077737714,1.025224403714964,0.959957615733235,0.8550634913879052,0,0.7874196066732894
150.7,1.019144111913096,1.025221585642983,0.9599638047766194,0.8550455910726812,0,0.7874148094346437
150.71,1.019136146290492,1.025218767571001,0.9599699939054249,0.8550276915142904,0,0.787410012195998
150.72,1.019128180869906,1.02521594949902,0.9599761831196502,0.85500979271278,0,0.7874052149573524
150.73,1.019120215651343,1.025213131427038,0.9599823724192932,0.8549918946681978,0,0.7874004177187066
150.74,1.019112250634808,1.025210313355056,0.9599885618043524,0.8549739973805912,0,0.787395620480061
150.75,1.019104285820305,1.025207495283075,0.9599947512748264,0.8549561008500078,0,0.7873908232414153
150.76,1.019096321207839,1.025204677211093,0.9600009408307131,0.854938205076495,0,0.7873860260027696
150.77,1.019088356797415,1.025201859139111,0.9600071304720111,0.8549203100601005,0,0.787381228764124
150.78,1.019080392589038,1.02519904106713,0.9600133201987189,0.8549024158008718,0,0.7873764315254783
150.79,1.019072428582712,1.025196222995148,0.9600195100108345,0.8548845222988564,0,0.7873716342868327
150.8,1.019064464778442,1.025193404923167,0.9600256999083566,0.8548666295541019,0,0.7873668370481869
150.81,1.019056501176233,1.025190586851185,0.9600318898912833,0.8548487375666557,0,0.7873620398095412
150.82,1.01904853777609,1.025187768779203,0.9600380799596128,0.8548308463365656,0,0.7873572425708956
150.83,1.019040574578017,1.025184950707221,0.9600442701133439,0.8548129558638791,0,0.7873524453322499
150.84,1.019032611582019,1.02518213263524,0.9600504603524747,0.8547950661486435,0,0.7873476480936042
150.85,1.019024648788101,1.025179314563258,0.9600566506770034,0.8547771771909067,0,0.7873428508549586
150.86,1.019016686196267,1.025176496491277,0.9600628410869286,0.8547592889907161,0,0.7873380536163128
150.87,1.019008723806523,1.025173678419295,0.9600690315822487,0.8547414015481193,0,0.7873332563776672
150.88,1.019000761618872,1.025170860347313,0.9600752221629618,0.8547235148631637,0,0.7873284591390215
150.89,1.018992799633321,1.025168042275332,0.9600814128290663,0.8547056289358971,0,0.7873236619003758
150.9,1.018984837849872,1.02516522420335,0.9600876035805606,0.854687743766367,0,0.7873188646617302
150.91,1.018976876268533,1.025162406131368,0.960093794417443,0.8546698593546208,0,0.7873140674230845
150.92,1.018968914889305,1.025159588059387,0.960099985339712,0.8546519757007064,0,0.7873092701844387
150.93,1.018960953712196,1.025156769987405,0.9601061763473658,0.854634092804671,0,0.7873044729457931
150.94,1.018952992737209,1.025153951915424,0.960112367440403,0.8546162106665625,0,0.7872996757071474
150.95,1.018945031964349,1.025151133843442,0.9601185586188216,0.8545983292864284,0,0.7872948784685018
150.96,1.018937071393622,1.02514831577146,0.96012474988262,0.8545804486643162,0,0.7872900812298561
150.97,1.01892911102503,1.025145497699479,0.9601309412317967,0.8545625688002734,0,0.7872852839912104
150.98,1.018921150858581,1.025142679627497,0.9601371326663498,0.8545446896943476,0,0.7872804867525648
150.99,1.018913190894277,1.025139861555515,0.9601433241862781,0.8545268113465866,0,0.787275689513919
151,1.018905231132124,1.025137043483534,0.9601495157915796,0.854508933757038,0,0.7872708922752734
151,1.01890516586287,1.025137020375329,0.9601495665631269,0.8545087871638487,0,0.7872708529378926
151,1.01831545185966,1.02502811681609,0.9595131989150749,0.8537137406408213,0,0.7856687141070366
151.01,1.018260015050044,1.025017999366813,0.9594746925183217,0.8536223639362897,0,0.7855735946921326
151.02,1.018210994252844,1.025009723345161,0.9594403600736366,0.8535368853547072,0,0.7854854214776371
151.03,1.018167736315517,1.025003155752332,0.9594080014098472,0.8534538952424738,0,0.7854011093778456
151.04,1.018124710258384,1.024996656854412,0.9593757209166616,0.8533710030879594,0,0.7853169498532513
151.05,1.018088360076545,1.024992086747236,0.9593446459423651,0.8532887429096989,0,0.7852350596908796
151.06,1.01805251739262,1.024987663185313,0.9593136627177781,0.8532065307798381,0,0.7851533419496287
151.07,1.01801667501073,1.024983239623391,0.9592826796637172,0.8531243186914925,0,0.7850716242083784
151.08,1.017980832930904,1.024978816061469,0.9592516967801986,0.8530421066446734,0,0.7849899064671275
151.09,1.01795694945256,1.024977497712871,0.9592286595141551,0.8529691878393707,0,0.7849220311295784
151.1,1.017934901142188,1.024976655817484,0.9592068415836353,0.8528976950810713,0,0.7848562797226611
151.11,1.017912853161468,1.024975813922098,0.9591850238697759,0.8528262024596259,0,0.7847905283157437
151.112,1.017908367017346,1.024975642618518,0.9591805845650714,0.8528116556072965,0,0.7847771496328884
151.112,1.017908367017346,1.024975627345191,0.9591805845650714,0.8528116556072965,0,0.7847771379387976
151.12,1.01788469832005,1.024973401439035,0.959158943432224,0.8527496601716278,0,0.7847173517773772
151.13,1.017857167952753,1.024971175467618,0.9591327525441717,0.8526728367784887,0,0.7846440164758202
151.14,1.017831915891191,1.024969557902918,0.9591078831906549,0.8525974900607084,0,0.7845730144476973
151.15,1.017809743908529,1.02496872847065,0.9590854578409514,0.8525251377019882,0,0.7845062855744842
151.16,1.017790260327322,1.024968586934834,0.9590651657098633,0.8524553989485221,0,0.7844432863893049
151.17,1.017770777089445,1.024968445399018,0.9590448738114197,0.8523856603471138,0,0.7843802872041259
151.18,1.017754207264764,1.024968963606632,0.9590274306656402,0.852319482086192,0,0.7843220777345307
151.19,1.017745458857577,1.024971253113213,0.9590176355505781,0.8522628627643981,0,0.7842767278371147
151.2,1.017736710757197,1.024973542619794,0.9590078406776783,0.8522062440452607,0,0.7842313779396984
151.21,1.017727962963629,1.024975832126375,0.958998046046948,0.8521496259288998,0,0.7841860280422821
151.22,1.017719215476883,1.024978121632956,0.9589882516583952,0.8520930084154356,0,0.784140678144866
151.23,1.017710468296967,1.024980411139537,0.9589784575120266,0.8520363915049883,0,0.7840953282474497
151.24,1.017701721423888,1.024982700646118,0.9589686636078503,0.8519797751976784,0,0.7840499783500334
151.25,1.017702533143981,1.024986458158601,0.9589701455321057,0.8519366016418859,0,0.7840225796798742
